# Parameters
$ K = 4
$ N = 12
$ M = 12
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	E
0	1.0000000000000000e+00	0	-6.0757501002758230e-01	-7.7636380987793452e-01	-9.5531953316015872e-01	-2.0203667741330508e-01	-9.7060384267992383e-01	-3.5517955328820472e-01	-6.9306013370597908e-01	-1.4769388487366417e+00	-5.1944268493497670e-01	-5.8286661511741467e-01	-4.4401329618910168e-01	-5.1540459387878179e-01	2.6620422659688545e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-6.1477306370061158e-01	-7.8393964616472323e-01	-9.6476786945499005e-01	-2.0990755974198344e-01	-9.8075217021413030e-01	-3.6450309784989232e-01	-7.0606449487779466e-01	-1.4883961379893180e+00	-5.3027513802815940e-01	-5.9015390743777607e-01	-4.5045865553687409e-01	-5.2449227250068187e-01	2.6554172070943287e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-6.2206559843462050e-01	-7.9161027843204224e-01	-9.7432809568563472e-01	-2.1792170731047164e-01	-9.9101102748551229e-01	-3.7401963295605789e-01	-7.1926503141295639e-01	-1.4998373822944986e+00	-5.4127045513385408e-01	-5.9758887102194636e-01	-4.5704492254293716e-01	-5.3371043993356093e-01	2.6488516507579170e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-6.2945314829196986e-01	-7.9937636567430648e-01	-9.8400002023984112e-01	-2.2608022497093055e-01	-1.0013795723664936e+00	-3.8373189176973566e-01	-7.3266160365973898e-01	-1.5112570655835689e+00	-5.5242883740076565e-01	-6.0517379746866162e-01	-4.6377453345870689e-01	-5.4305913597204247e-01	2.6423446949201317e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-6.3693619234749066e-01	-8.0723851190190632e-01	-9.9378330006021298e-01	-2.3438414212001540e-01	-1.0118567859241892e+00	-3.9364254185897735e-01	-7.4625384139372331e-01	-1.5226494687145271e+00	-5.6375032623567900e-01	-6.1291091137731823e-01	-4.7064988849040840e-01	-5.5253828206440048e-01	2.6358954167927888e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-6.4451515023115158e-01	-8.1519726096200973e-01	-1.0036774303728941e+00	-2.4283440662966524e-01	-1.0224414619952473e+00	-4.0375417511097889e-01	-7.6004112909835475e-01	-1.5340086673266089e+00	-5.7523479211806472e-01	-6.2080236076626827e-01	-4.7767334466062211e-01	-5.6214767480333594e-01	2.6295028726988292e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-6.5219037745201103e-01	-8.2325309106277200e-01	-1.0136817340487454e+00	-2.5143187851811610e-01	-1.0331321964342144e+00	-4.1406929698444594e-01	-7.7402259075139535e-01	-1.5453285300029325e+00	-5.8688192295185437e-01	-6.2885020690161253e-01	-4.8484720821355176e-01	-5.7188697925779708e-01	2.6231660979368141e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-6.5996216049949497e-01	-8.3140640899239693e-01	-1.0237953506063975e+00	-2.6017732335997046e-01	-1.0439273760473320e+00	-4.2459031507820094e-01	-7.8819707413167750e-01	-1.5566027167695251e+00	-5.9869121195692265e-01	-6.3705641352036202e-01	-4.9217372655091851e-01	-5.8175572215406779e-01	2.6168841066511268e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-6.6783071171878272e-01	-8.3965754402512949e-01	-1.0340172248696118e+00	-2.6907140543529368e-01	-1.0548251672267288e+00	-4.3531952699537979e-01	-8.0256313466478224e-01	-1.5678246779602674e+00	-6.1066194510577076e-01	-6.4542283543345125e-01	-4.9965507968646306e-01	-5.9175328491568913e-01	2.6106558917090315e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-6.7579616395785835e-01	-8.4800674150716249e-01	-1.0443460952946910e+00	-2.7811468061899597e-01	-1.0658235043034321e+00	-4.4625910748423375e-01	-8.1711901883087257e-01	-1.5789876534783900e+00	-6.2279318811417828e-01	-6.5395120649600247e-01	-5.0729337120829066e-01	-6.0187889657324967e-01	2.6044804245858311e+00
