# Parameters
$ K = 3
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-3.0161747277897705e-01	-1.1551704693926725e+00	-2.8876640960139949e-01	-3.8101238449053054e-01	-3.2009651763697827e-01	-2.2880470594822055e-01	-2.3717238916796260e-01	-1.0758835602574452e+00	-5.8586381312575764e-01	-4.5993843418695790e-01	-7.1341619263876388e-01	-8.7939253905200809e-01	-5.8677222238226723e-01	-4.8298344649168845e-01	-2.4593064331890832e-01	3.3356225367858907e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.0497471721508967e-01	-1.1625344575206176e+00	-2.9678845061405296e-01	-3.8576329542731475e-01	-3.2282575500530231e-01	-2.3207496729736482e-01	-2.4472939605962346e-01	-1.0847906050383878e+00	-5.9526594808198885e-01	-4.6465868030347585e-01	-7.1894299288393093e-01	-8.8690084943608782e-01	-5.9561171414069980e-01	-4.9022099906094124e-01	-2.4882136847666905e-01	3.3273157032804153e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.0837293117696496e-01	-1.1698874732187043e+00	-3.0492826804697776e-01	-3.9059774314575213e-01	-3.2558928417019906e-01	-2.3540272687153904e-01	-2.5240914552799143e-01	-1.0937460078003420e+00	-6.0476582865384243e-01	-4.6944431570158268e-01	-7.2450849529756600e-01	-8.9446387498847157e-01	-6.0455991788910812e-01	-4.9756839273451231e-01	-2.5176026400870893e-01	3.3190731577044543e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.1181237062270573e-01	-1.1772271615272163e+00	-3.1318578518927359e-01	-3.9551659609382445e-01	-3.2838761508684983e-01	-2.3878872921717717e-01	-2.6021212923355186e-01	-1.1027476612815208e+00	-6.1436155698284367e-01	-4.7429582543387172e-01	-7.3011235145160225e-01	-9.0208065710758079e-01	-6.1361630144690149e-01	-5.0502547560051647e-01	-2.5474811800911074e-01	3.3108946555217149e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.1529327810178509e-01	-1.1845510955985554e+00	-3.2156082900400751e-01	-4.0052067582515011e-01	-3.3122125918500067e-01	-2.4223370741835304e-01	-2.6813876284036303e-01	-1.1117933034417429e+00	-6.2405105348755374e-01	-4.7921365472276944e-01	-7.3575417755206995e-01	-9.0975014767262896e-01	-6.2278020321579053e-01	-5.1259195757748655e-01	-2.5778571566164216e-01	3.3027799415516812e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.1881588185937437e-01	-1.1918567757005429e+00	-3.3005312538135395e-01	-4.0561075289662546e-01	-3.3409072868104800e-01	-2.4573838158558534e-01	-2.7618938136258081e-01	-1.1208805116217877e+00	-6.3383205011956079e-01	-4.8419820580501810e-01	-7.4143355294127844e-01	-9.1747120521577796e-01	-6.3205082534092705e-01	-5.2026740281713435e-01	-2.6087383775595979e-01	3.2947287498681779e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.2238039490778669e-01	-1.1991416282683289e+00	-3.3866229428665634e-01	-4.1078754261321693e-01	-3.3699653583534012e-01	-2.4930345727151726e-01	-2.8436423436239738e-01	-1.1300066967054323e+00	-6.4370208363991055e-01	-4.8924983465890187e-01	-7.4715001856165464e-01	-9.2524259102790551e-01	-6.4142722671362229e-01	-5.2805122198018939e-01	-2.6401325910710055e-01	3.2867408037006318e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-3.2598701406468500e-01	-1.2064030050108561e+00	-3.4738784480957391e-01	-4.1605170062238650e-01	-3.3993919215253798e-01	-2.5292962381201367e-01	-2.9266348100202028e-01	-1.1391690973063393e+00	-6.5365848894270262e-01	-4.9436884761608346e-01	-7.5290307538218448e-01	-9.3306296520482024e-01	-6.5090831582801045e-01	-5.3594266440419724e-01	-2.6720474687600720e-01	3.2788158153384570e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-3.2963591895776689e-01	-1.2136381820782196e+00	-3.5622917012150729e-01	-4.2140381836154817e-01	-3.4291920752299998e-01	-2.5661755259135721e-01	-3.0108718495319070e-01	-1.1483647740039515e+00	-6.6369839245487916e-01	-4.9955549786064840e-01	-7.5869218278858686e-01	-9.4093088264177493e-01	-6.6049284350599091e-01	-5.4394081018445639e-01	-2.7044905878910758e-01	3.2709534860389837e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-3.3332727099574538e-01	-1.2208443592966620e+00	-3.6518554234955625e-01	-4.2684441836296283e-01	-3.4593708930318773e-01	-2.6036789523036874e-01	-3.0963530916869630e-01	-1.1575906036546031e+00	-6.7381870564355817e-01	-5.0480998181874981e-01	-7.6451675693862164e-01	-9.4884478898506175e-01	-6.7017939550688455e-01	-5.5204456219164721e-01	-2.7374694125528026e-01	3.2631535059394112e+00
