# Parameters
$ K = 3
$ N = 12
$ M = 12
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	E
0	1.0000000000000000e+00	0	-5.6574006683332900e-01	-4.8380545383699869e-01	-3.1333744047022688e-01	-4.6247698783753333e-01	-2.3685929451094473e-01	-3.2704091090747167e-01	-6.9037525611944739e-01	-1.5072964185664103e-01	-4.8859439013196787e-01	-3.7510620146217805e-01	-6.1200549842124885e-01	-3.9151931799583273e-01	2.9746221983281149e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-5.6758444160899912e-01	-4.8509065892199582e-01	-3.1149576240061871e-01	-4.6343271382574908e-01	-2.3784087500659726e-01	-3.3134057790355986e-01	-6.9749605970899997e-01	-1.5254853558817916e-01	-4.9369520389505062e-01	-3.8079109404956002e-01	-6.1916514105178211e-01	-3.9470948015885166e-01	2.9672087591273839e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-5.6941384875563961e-01	-4.8637702156868651e-01	-3.0960644758447375e-01	-4.6437339727101440e-01	-2.3883685708761371e-01	-3.3570175913248468e-01	-7.0466816022442536e-01	-1.5440450051268437e-01	-4.9883395485092957e-01	-3.8654377292155434e-01	-6.2639034361304480e-01	-3.9793718661806993e-01	2.9598416573436261e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-5.7122778256861784e-01	-4.8766477313042672e-01	-3.0766940365757528e-01	-4.6529879372336064e-01	-2.3984762221115682e-01	-3.4012500900422582e-01	-7.1189030814292165e-01	-1.5629808052005251e-01	-5.0400991321191779e-01	-3.9236375863268980e-01	-6.3368017519325515e-01	-4.0120283030401682e-01	2.9525210489883889e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-5.7302573160143799e-01	-4.8895414755946948e-01	-3.0568455715691489e-01	-4.6620865682810053e-01	-2.4087355181092421e-01	-3.4461086139911262e-01	-7.1916116367281968e-01	-1.5822981006890852e-01	-5.0922229128813401e-01	-3.9825049678388863e-01	-6.4103361440419959e-01	-4.0450679683884927e-01	2.9452470884086508e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-5.7480717884363319e-01	-4.9024538098616716e-01	-3.0365185404894640e-01	-4.6710273833556332e-01	-2.4191502661946121e-01	-3.4915982785768601e-01	-7.2647929391936727e-01	-1.6020021303254062e-01	-5.1447024143882514e-01	-4.0420335514793304e-01	-6.4844954615685202e-01	-4.0784946365561559e-01	2.9380199282541395e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-5.7657160191579160e-01	-4.9153871127335297e-01	-3.0157126026089232e-01	-4.6798078811811211e-01	-2.4297242595100246e-01	-3.5377239569752295e-01	-7.3384317006505717e-01	-1.6220980149974920e-01	-5.1975285401619209e-01	-4.1022162078021918e-01	-6.5592675843094039e-01	-4.1123119907657840e-01	2.9308397194450286e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-5.7831847328244057e-01	-4.9283437754551979e-01	-2.9944276221465926e-01	-4.6884255419500132e-01	-2.4404612694422564e-01	-3.5844902605685475e-01	-7.4125116457368700e-01	-1.6425907453076447e-01	-5.2506915530736487e-01	-4.1630449712167589e-01	-6.6346393904733680e-01	-4.1465236135010358e-01	2.9237066111400671e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-5.8004726048348931e-01	-4.9413261969245464e-01	-2.9726636736289097e-01	-4.6968778276566947e-01	-2.4513650376443305e-01	-3.6319015186511250e-01	-7.4870154842802084e-01	-1.6634851686859295e-01	-5.3041810548062440e-01	-4.2245110110133061e-01	-6.7105967245286946e-01	-4.1811329764575289e-01	2.9166207507051798e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-5.8175742638493488e-01	-4.9543367784702697e-01	-2.9504210472662223e-01	-4.7051621825203516e-01	-2.4624392676479193e-01	-3.6799617574077231e-01	-7.5619248841161069e-01	-1.6847859760632483e-01	-5.3579859654247952e-01	-4.2866046024659421e-01	-6.7871243652787561e-01	-4.2161434300732631e-01	2.9095822836826160e+00
