# Parameters
$ K = 4
$ N = 9
$ M = 21
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	E
0	1.0000000000000000e+00	0	-5.4232561893266551e-01	-3.1765494065130423e-01	-3.7351275760697727e-01	-5.1223782149944397e-01	-3.1239177945910512e-01	-1.8528606419641597e-01	-2.0747959396162849e-01	-6.4980371464083064e-01	-1.1210320076163558e+00	1.4278268070270797e-01	1.8994108160774434e-01	1.7840161523506173e-01	7.7724831813056783e-02	1.1947762792183127e-01	1.2557964006881656e-01	1.4904769651656266e-01	5.5819952360787330e-02	6.3424384858937560e-02	1.5250254316413223e-01	1.4261308224746569e-01	1.1276539405528377e-01	2.2820995703575249e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-5.4823196361364801e-01	-3.2397391532999315e-01	-3.7716228691825598e-01	-5.1812041632389350e-01	-3.1702596579335762e-01	-1.9097963543613214e-01	-2.1256597963328253e-01	-6.5814201564501273e-01	-1.1294824013277371e+00	1.4349565121540112e-01	1.9089035711085217e-01	1.7929396099539452e-01	7.8114319850079744e-02	1.2007467763293682e-01	1.2620879350165323e-01	1.4979350551924120e-01	5.6099301218824338e-02	6.3742811374761302e-02	1.5325794859699396e-01	1.4332744593705252e-01	1.1332558463916569e-01	2.2764116262004990e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-5.5421688365639821e-01	-3.3039693286721561e-01	-3.8088861983871763e-01	-5.2408672383322086e-01	-3.2176636428367600e-01	-1.9677527285512300e-01	-2.1775928074581008e-01	-6.6657831679321722e-01	-1.1379479924528355e+00	1.4420653313787071e-01	1.9183853964223230e-01	1.8018680998488715e-01	7.8505481356167681e-02	1.2067086163820037e-01	1.2684037277356081e-01	1.5054033560168603e-01	5.6379069729383419e-02	6.4063835138528091e-02	1.5399862341172452e-01	1.4404433731812885e-01	1.1387819966129439e-01	2.2707580862011225e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-5.6028106222125296e-01	-3.3692526365872161e-01	-3.8469338078343956e-01	-5.3013783852662422e-01	-3.2661504634883498e-01	-2.0267427827281195e-01	-2.2306111956372526e-01	-6.7511251381353266e-01	-1.1464264280466001e+00	1.4491501192405112e-01	1.9278526679165273e-01	1.8107989369063279e-01	7.8898229590326774e-02	1.2126588604173279e-01	1.2747424320180450e-01	1.5128799864084747e-01	5.6659134385114399e-02	6.4387434877453062e-02	1.5472377894189052e-01	1.4476364715724002e-01	1.1442277547182594e-01	2.2651386365196453e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-5.6642515517993708e-01	-3.4356015835265669e-01	-3.8857820187523517e-01	-5.3627483780637375e-01	-3.3157408981866943e-01	-2.0867794229312273e-01	-2.2847310708002205e-01	-6.8374442355863441e-01	-1.1549152693300109e+00	1.4562075886253759e-01	1.9373015877312935e-01	1.8197292941097920e-01	7.9292470422207745e-02	1.2185944241572702e-01	1.2811025934882433e-01	1.5203629520553655e-01	5.6939363827238638e-02	6.4713584587841683e-02	1.5543260708076198e-01	1.4548525798503967e-01	1.1495883573490777e-01	2.2595529555124085e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-5.7264978844143144e-01	-3.5030284466037565e-01	-3.9254472099778753e-01	-5.4249877897618448e-01	-3.3664557639330706e-01	-2.1478754222683757e-01	-2.3399684022816131e-01	-6.9247378016694883e-01	-1.1634119907468219e+00	1.4632343058477532e-01	1.9467281780827000e-01	1.8286561968098258e-01	7.9688101934343114e-02	1.2245120733771421e-01	1.2874826446894411e-01	1.5278501404562736e-01	5.7219618521343406e-02	6.5042253227387395e-02	1.5612428032405143e-01	1.4620904368219570e-01	1.1548589136198588e-01	2.2540007135897846e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-5.7895555512400665e-01	-3.5715452396051339e-01	-3.9659457969350115e-01	-5.4881069604550703e-01	-3.4183158890626475e-01	-2.2100433989479007e-01	-2.3963389892411985e-01	-7.0130023113998408e-01	-1.1719139791090942e+00	1.4702266856534468e-01	1.9561282749913331e-01	1.8375765168357702e-01	8.0085014009599512e-02	1.2304084192607503e-01	1.2938808993560189e-01	1.5353393156582792e-01	5.7499750426744566e-02	6.5373404394167833e-02	1.5679795185014944e-01	1.4693486905088568e-01	1.1600344046232389e-01	2.2484815730702730e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-5.8534301256763321e-01	-3.6411636768801176e-01	-4.0072942089876978e-01	-5.5521159633251616e-01	-3.4713420838234998e-01	-2.2732957930745998e-01	-2.4538584293274190e-01	-7.1022333333959053e-01	-1.1804185328382839e+00	1.4771809861519222e-01	1.9654975219156778e-01	1.8464869664702183e-01	8.0483087903823927e-02	1.2362799137500684e-01	1.3002955464913715e-01	1.5428281128424209e-01	5.7779602659866210e-02	6.5706995992124997e-02	1.5745275564023786e-01	1.4766258937185972e-01	1.1651096831196107e-01	2.2429951880308212e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-5.9181267918109781e-01	-3.7118951349986401e-01	-4.0495088650929667e-01	-5.6170245685869336e-01	-3.5255551088125164e-01	-2.3376448421653923e-01	-2.5125420855273506e-01	-7.1924254890942108e-01	-1.1889228613087846e+00	1.4840933036877904e-01	1.9748313633016318e-01	1.8553840922931217e-01	8.0882195803719970e-02	1.2421228449026063e-01	1.3067246442524946e-01	1.5503140327604956e-01	5.8059009152154825e-02	6.6042979882854819e-02	1.5808780664071917e-01	1.4839204994710972e-01	1.1700794734237699e-01	2.2375412041534184e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-5.9836503111824246e-01	-3.7837506120944775e-01	-4.0926061476800524e-01	-5.6828422052808758e-01	-3.5809756411762456e-01	-2.4031025553399255e-01	-2.5724050511482899e-01	-7.2835724112546718e-01	-1.1974240843009742e+00	1.4909595676625900e-01	1.9841250380609399e-01	1.8642642689036959e-01	8.1282200370070570e-02	1.2479333322708136e-01	1.3131661136435666e-01	1.5577944360272189e-01	5.8337794303123025e-02	6.6381301523567166e-02	1.5870220097045623e-01	1.4912308562823706e-01	1.1749383715016685e-01	2.2321192585680767e+00
