# Parameters
$ K = 5
$ N = 15
$ M = 37
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a30	a31	a32	a33	a34	a35	a36	a37	E
0	1.0000000000000000e+00	0	-4.5230381364295263e-01	-3.8638934684416892e-01	-1.9564699233876104e-01	-4.7136112447831474e-01	-2.0312947602279730e-01	-9.2229428448349571e-01	-6.1088997340082107e-01	-1.6224877639251207e+00	-4.7933222107681017e-01	-1.3788669020522523e-01	-8.9545552492514480e-01	-8.1123459556758071e-01	-9.7641305003201795e-01	-2.7812092452875664e-01	-6.0683946573917225e-01	-1.9224981761495288e-01	-1.3642216327266865e-01	-4.7582225043045885e-02	-1.2362212159925506e-01	-1.3552407275008618e-01	-1.9661818782014243e-01	-7.8176917538943499e-02	-2.0736813611696511e-01	-1.2472937918945384e-01	-1.7154359532685823e-01	-1.2310887099843437e-01	-1.1541788312110995e-01	-3.2283050189847917e-01	-4.3833583626596360e-02	-4.2687901360545073e-02	-8.6737664677106974e-02	-1.2670153284365310e-01	-9.8446264117941898e-02	-9.1948630709477605e-02	-1.5015009772756738e-01	-9.2150065856266422e-02	-7.8593713215244124e-02	2.7464622764985855e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-4.4957583759826159e-01	-3.8408954447799393e-01	-1.9046779766706087e-01	-4.7177930541421104e-01	-2.0257787178274381e-01	-9.2245766993656819e-01	-6.0178939337518977e-01	-1.6210185482249175e+00	-4.7843948326870428e-01	-1.3618180463902071e-01	-8.9659884042319393e-01	-8.0630662873127323e-01	-9.6660884329670715e-01	-2.7561373891896018e-01	-6.0873829931891932e-01	-1.9320683160753596e-01	-1.3710467442171989e-01	-4.7818558978033880e-02	-1.2423669593986211e-01	-1.3619643037896514e-01	-1.9759968212884196e-01	-7.8568613046831229e-02	-2.0839971629950346e-01	-1.2534194963407369e-01	-1.7239333214174538e-01	-1.2371396817571888e-01	-1.1599556310924525e-01	-3.2440608566002910e-01	-4.4049019772877111e-02	-4.2900237601351532e-02	-8.7171447701563848e-02	-1.2733584076640878e-01	-9.8939108680372978e-02	-9.2409307050135364e-02	-1.5090087829294560e-01	-9.2612188198773301e-02	-7.8986991212318114e-02	2.7396277539895419e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-4.4680929195473834e-01	-3.8184585239712787e-01	-1.8526307981299786e-01	-4.7220513673974085e-01	-2.0202177626448783e-01	-9.2258790295975468e-01	-5.9260714062548325e-01	-1.6192515075154175e+00	-4.7753982658450783e-01	-1.3446300232197181e-01	-8.9772173022212143e-01	-8.0137066585052597e-01	-9.5659933686308085e-01	-2.7308948616049544e-01	-6.1063925840894884e-01	-1.9415532261023064e-01	-1.3778804377005296e-01	-4.8051725711997312e-02	-1.2484428984136997e-01	-1.3685824857717607e-01	-1.9857818830933019e-01	-7.8961976816616306e-02	-2.0942107348902261e-01	-1.2593247146977116e-01	-1.7322746323789290e-01	-1.2429815141331076e-01	-1.1657444219816319e-01	-3.2590432879808012e-01	-4.4256995619513635e-02	-4.3110460348212788e-02	-8.7605423539270033e-02	-1.2797174676934933e-01	-9.9433211020503079e-02	-9.2871879582915734e-02	-1.5165168947839625e-01	-9.3077076430819292e-02	-7.9380877580091783e-02	2.7328582129540822e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-4.4400420682466396e-01	-3.7966044278880495e-01	-1.8003446282355304e-01	-4.7263881839904415e-01	-2.0146123663010843e-01	-9.2268559733578370e-01	-5.8334755169761687e-01	-1.6171896600022007e+00	-4.7663403154149225e-01	-1.3273041581003192e-01	-8.9882403810358147e-01	-7.9643135043456426e-01	-9.4639201784453153e-01	-2.7054881095800332e-01	-6.1254216514121818e-01	-1.9509521289890902e-01	-1.3847235698171129e-01	-4.8281706316955338e-02	-1.2544504262126796e-01	-1.3750950618380620e-01	-1.9955401250902965e-01	-7.9357077142021240e-02	-2.1043265598434094e-01	-1.2650112000959013e-01	-1.7404653717090524e-01	-1.2486141111342916e-01	-1.1715454670230661e-01	-3.2732499919266467e-01	-4.4457522882112306e-02	-4.3318712373204081e-02	-8.8039596983377960e-02	-1.2860924668830831e-01	-9.9928618397260541e-02	-9.3336393392946970e-02	-1.5240248614048643e-01	-9.3544763502384318e-02	-7.9775356161331010e-02	2.7261562648443243e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-4.4116060001370216e-01	-3.7753542179199018e-01	-1.7478355964314396e-01	-4.7308052895096503e-01	-2.0089629877866619e-01	-9.2275134786694457e-01	-5.7401493850381580e-01	-1.6148363212420593e+00	-4.7572287285247000e-01	-1.3098417885656244e-01	-8.9990557307344765e-01	-7.9149322303083358e-01	-9.3599452207757794e-01	-2.6799234670866301e-01	-6.1444682699718878e-01	-1.9602642662843611e-01	-1.3915769873082087e-01	-4.8508482222935592e-02	-1.2603909469683111e-01	-1.3815018137572002e-01	-2.0052745806092173e-01	-7.9753980413184614e-02	-2.1143491258153319e-01	-1.2704809486832441e-01	-1.7485111912826143e-01	-1.2540376371678127e-01	-1.1773590203817676e-01	-3.2866796044917285e-01	-4.4650622239427742e-02	-4.3525140421457963e-02	-8.8473972342557924e-02	-1.2924833565056063e-01	-1.0042537843547981e-01	-9.3802894004886936e-02	-1.5315322197664516e-01	-9.4015282558854329e-02	-8.0170410223084757e-02	2.7195245733504452e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-4.3827847777835904e-01	-3.7547282731635256e-01	-1.6951196992250170e-01	-4.7353042518754523e-01	-2.0032700748554261e-01	-9.2278572938068304e-01	-5.6461358331546097e-01	-1.6121950921314625e+00	-4.7480711831863914e-01	-1.2922442657795633e-01	-9.0096610991489257e-01	-7.8656071263231564e-01	-9.2541461691670024e-01	-2.6542071485973140e-01	-6.1635303665513275e-01	-1.9694888972597682e-01	-1.3984415252621188e-01	-4.8732035161697655e-02	-1.2662658700628565e-01	-1.3878025121710671e-01	-2.0149882456068888e-01	-8.0152750970548706e-02	-2.1242829105771174e-01	-1.2757361883238919e-01	-1.7564178894996127e-01	-1.2592525122748693e-01	-1.1831853263496321e-01	-3.2993317037849240e-01	-4.4836323100375275e-02	-4.3729894812882621e-02	-8.8908553374437579e-02	-1.2988900803743600e-01	-1.0092353905322529e-01	-9.4271427334459562e-02	-1.5390384948298258e-01	-9.4488666925907197e-02	-8.0566022437657106e-02	2.7129658550380578e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-4.3535783565258773e-01	-3.7347462695988215e-01	-1.6422127794274333e-01	-4.7398864179265227e-01	-1.9975340654749640e-01	-9.2278929578633151e-01	-5.5514773416019159e-01	-1.6092698461999926e+00	-4.7388752775554754e-01	-1.2745129563350860e-01	-9.0200538988268864e-01	-7.8163812852679970e-01	-9.1466018403419991e-01	-2.6283452434142573e-01	-6.1826057185006511e-01	-1.9786252978643962e-01	-1.4053180053678804e-01	-4.8952347111686258e-02	-1.2720766043468945e-01	-1.3939969122407808e-01	-2.0246840695664714e-01	-8.0553450961773909e-02	-2.1341323668162218e-01	-1.2807793667048425e-01	-1.7641913913031609e-01	-1.2642594067051813e-01	-1.1890246184670321e-01	-3.3112067921938637e-01	-4.5014663347002846e-02	-4.3933129037775992e-02	-8.9343343218960550e-02	-1.3053125744728677e-01	-1.0142314838895265e-01	-9.4742039639141407e-02	-1.5465431991366754e-01	-9.4964950093831532e-02	-8.0962174863758618e-02	2.7064828799668450e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-4.3239865934174637e-01	-3.7154271601833722e-01	-1.5891305066312419e-01	-4.7445529103990064e-01	-1.9917553893282280e-01	-9.2276257917903626e-01	-5.4562160063527687e-01	-1.6060647162753199e+00	-4.7296485195468790e-01	-1.2566492441917387e-01	-9.0302312153440512e-01	-7.7672965260070792e-01	-9.0373920230118576e-01	-2.6023437107632907e-01	-6.2016919524545233e-01	-1.9876727597028368e-01	-1.4122072341756264e-01	-4.9169400244225551e-02	-1.2778245524567122e-01	-1.4000847494573229e-01	-2.0343649465405389e-01	-8.0956140201738441e-02	-2.1439019075511354e-01	-1.2856131389067338e-01	-1.7718377280918898e-01	-1.2690592348551283e-01	-1.1948771186612026e-01	-3.3223062761716632e-01	-4.5185689054948033e-02	-4.4134999347958753e-02	-8.9778344331756604e-02	-1.3117507665883191e-01	-1.0192425472863165e-01	-9.5214777468045464e-02	-1.5540458324196924e-01	-9.5444165701250208e-02	-8.1358848927848879e-02	2.7000784722864548e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-4.2940092568213373e-01	-3.6967891557913951e-01	-1.5358883590019767e-01	-4.7493046252874327e-01	-1.9859344693601122e-01	-9.2270608898656448e-01	-5.3603935014684756e-01	-1.6025840805884100e+00	-4.7203983168289498e-01	-1.2386545327476801e-01	-9.0401898169374284e-01	-7.7183933210705591e-01	-8.9265973082328010e-01	-2.5762083756602921e-01	-6.2207865431582232e-01	-1.9966305890388567e-01	-1.4191100013626667e-01	-4.9383176870947287e-02	-1.2835111052007581e-01	-1.4060657356295120e-01	-2.0440337063522890e-01	-8.1360876035664609e-02	-2.1535958918922804e-01	-1.2902403544965155e-01	-1.7793630176080932e-01	-1.2736531486107439e-01	-1.2007430364027880e-01	-3.3326324437375143e-01	-4.5349454192995027e-02	-4.4335664345018844e-02	-9.0213558417612000e-02	-1.3182045759491318e-01	-1.0242690643292869e-01	-9.5689687611052426e-02	-1.5615458812307126e-01	-9.5926347518226707e-02	-8.1756025405688576e-02	2.6937555108054201e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-4.2636460366442153e-01	-3.6788497069184933e-01	-1.4825016064536306e-01	-4.7541422295741004e-01	-1.9800717233627316e-01	-9.2262031115444176e-01	-5.2640510458230216e-01	-1.5988325483890395e+00	-4.7111319672147484e-01	-1.2205302470414732e-01	-9.0499261654080065e-01	-7.6697107290414457e-01	-8.8142989220175694e-01	-2.5499449255527423e-01	-6.2398868123939566e-01	-2.0054981058264021e-01	-1.4260270780041495e-01	-4.9593659392428220e-02	-1.2891376360246729e-01	-1.4119395550607453e-01	-2.0536931059676899e-01	-8.1767713205379081e-02	-2.1632186111831589e-01	-1.2946640442008048e-01	-1.7867734438804281e-01	-1.2780425301390616e-01	-1.2066225678817921e-01	-3.3421884398510382e-01	-4.5506020303419444e-02	-4.4535284567209767e-02	-9.0648986364117182e-02	-1.3246739128668336e-01	-1.0293115186455083e-01	-9.6166817047229264e-02	-1.5690428185875738e-01	-9.6411529428722942e-02	-8.2153684404114510e-02	2.6875169295284866e+00
