# Parameters
$ K = 3
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-4.9911980841743447e-01	-4.0650117255155321e-01	-7.2941970157974945e-01	-1.7986043533931853e-01	-4.9786649361402335e-01	-2.5312344244282659e-01	-2.8403899874203870e-01	-4.2088852113689368e-01	-9.5765536858287731e-02	2.5632360962189020e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-5.0340981645956717e-01	-4.1388819419951461e-01	-7.3565259880213718e-01	-1.8568957529526675e-01	-5.0250840360134497e-01	-2.5730563279043267e-01	-2.8758661837107080e-01	-4.2473263286736979e-01	-9.7239092797470256e-02	2.5568449535065416e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-5.0776712579214356e-01	-4.2137086616717795e-01	-7.4193938676986904e-01	-1.9161790757319841e-01	-5.0722240148768705e-01	-2.6155237300250356e-01	-2.9119960181279397e-01	-4.2862019028581633e-01	-9.8741237637261350e-02	2.5504876758834021e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-5.1219270078384216e-01	-4.2894934137924601e-01	-7.4827973366274469e-01	-1.9764635897348523e-01	-5.1200950794077438e-01	-2.6586448485959968e-01	-2.9487895949935339e-01	-4.3255173075066172e-01	-1.0027251236203757e-01	2.5441642157668078e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-5.1668748894484318e-01	-4.3662371226367985e-01	-7.5467325300361909e-01	-2.0377582730453675e-01	-5.1687073209993062e-01	-2.7024278631612492e-01	-2.9862569607802153e-01	-4.3652779202090297e-01	-1.0183346578072662e-01	2.5378745220117782e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-5.2125241850973114e-01	-4.4439400737046991e-01	-7.6111950107457149e-01	-2.1000717856783088e-01	-5.2180706951892974e-01	-2.7468809036376896e-01	-3.0244080882179891e-01	-4.4054891155186643e-01	-1.0342465445545423e-01	2.5316185398437527e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-5.2588839589230907e-01	-4.5226018788176975e-01	-7.6761797426856548e-01	-2.1634124399915070e-01	-5.2681949998901856e-01	-2.7920120382462571e-01	-3.0632528594351699e-01	-4.4461562573471614e-01	-1.0504664261363872e-01	2.5253962107901593e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-5.3059630300905325e-01	-4.6022214401405370e-01	-7.7416810637856737e-01	-2.2277881696218435e-01	-5.3190898523799912e-01	-2.8378292607135447e-01	-3.1028010480985524e-01	-4.4872846907687725e-01	-1.0670000204238456e-01	2.5192074726108968e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-5.3537699446810760e-01	-4.6827969131338593e-01	-7.8076926582643613e-01	-2.2932064969083724e-01	-5.3707646650130125e-01	-2.8843404767176128e-01	-3.1430623005169578e-01	-4.5288797332047603e-01	-1.0838531196396788e-01	2.5130522592277873e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-5.4023129462094133e-01	-4.7643256684539975e-01	-7.8742075283435620e-01	-2.3596744987685084e-01	-5.4232286196106450e-01	-2.9315534895519557e-01	-3.1840461156727040e-01	-4.5709466649583835e-01	-1.1010315889116250e-01	2.5069305006530733e+00
