# Parameters
$ K = 5
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-4.9911980841743475e-01	-4.0650117255155360e-01	-7.2941970157974922e-01	-1.7986043533931842e-01	-4.9786649361402302e-01	-2.5312344244282631e-01	-2.8403899874203831e-01	-4.2088852113689323e-01	-9.5765536858287925e-02	2.0765875381394170e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-5.0416955760107951e-01	-4.1611719106859385e-01	-7.3674340093374890e-01	-1.8774418506673998e-01	-5.0341393928812728e-01	-2.5851899891212765e-01	-2.8848018719650059e-01	-4.2545778350878372e-01	-9.7653964268448717e-02	2.0714082428554050e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-5.0934779813001196e-01	-4.2588953589595285e-01	-7.4418290889632310e-01	-1.9579276896708087e-01	-5.0909124062486877e-01	-2.6401578207047222e-01	-2.9303853033360638e-01	-4.3009748554683247e-01	-9.9588307607758983e-02	2.0662531233092785e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-5.1465764845932793e-01	-4.3582028811907764e-01	-7.5173967769678862e-01	-2.0400979343952716e-01	-5.1490141064751860e-01	-2.6961594060440008e-01	-2.9771687034648775e-01	-4.3480937563290600e-01	-1.0156969178295210e-01	2.0611219187634195e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-5.2010226742365639e-01	-4.4591150953822822e-01	-7.5941513113081482e-01	-2.1239892260726675e-01	-5.2084750747666753e-01	-2.7532165922498314e-01	-3.0251810424376097e-01	-4.3959524649669190e-01	-1.0359927108145058e-01	2.0560143634885524e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-5.2568485201571635e-01	-4.5616523804991160e-01	-7.6721066053167852e-01	-2.2096387617667845e-01	-5.2693263278667912e-01	-2.8113515796805955e-01	-3.0744518351814371e-01	-4.4445693555257593e-01	-1.0567822980053077e-01	2.0509301866193983e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-5.3140863487012513e-01	-4.6658348268338923e-01	-7.7512762047503769e-01	-2.2970842694800850e-01	-5.3315993000795858e-01	-2.8705869135367690e-01	-3.1250111364170080e-01	-4.4939632515378941e-01	-1.0780778286666533e-01	2.0458691120035430e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-5.3727688142999630e-01	-4.7716821827367578e-01	-7.8316732420429391e-01	-2.3863639794883199e-01	-5.3953258225376510e-01	-2.9309454739298718e-01	-3.1768895337005632e-01	-4.5441534275373918e-01	-1.0998917644203805e-01	2.0408308580433450e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-5.4329288677258458e-01	-4.8792137975193195e-01	-7.9133103876340560e-01	-2.4775165915985797e-01	-5.4605380994897135e-01	-2.9924504643009170e-01	-3.2301181383668004e-01	-4.5951596096358627e-01	-1.1222368851492355e-01	2.0358151375307174e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-5.4945997206902097e-01	-4.9884485603359713e-01	-7.9961997982372190e-01	-2.5705812380085408e-01	-5.5272686813683680e-01	-3.0551253980559540e-01	-3.2847285741696791e-01	-4.6470019749425578e-01	-1.1451262947028581e-01	2.0308216574746281e+00
