# Parameters
$ K = 1
$ N = 9
$ M = 21
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	E
0	1.0000000000000000e+00	0	-9.2737210816972615e-02	-3.8168155083678890e-01	-7.0283839700733330e-01	-3.0564850459808734e-01	-6.6433514840870478e-01	-2.9946834844453263e-01	-5.5018461983371258e-01	-6.2958762863831363e-01	-4.8432035644141735e-01	1.5902486675139921e-01	8.4945084906161705e-02	3.8018910336254881e-02	1.1209370783293193e-01	1.5365245806145628e-01	8.3659390081660845e-02	1.5669496954917617e-01	1.1439903507678201e-01	4.3930317500122100e-02	1.9552677956404518e-01	6.2774047805761957e-02	1.1007211849619777e-01	0
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-9.3200794568762596e-02	-3.8358676770618166e-01	-7.0634490791669091e-01	-3.0717449674414998e-01	-6.6764799634157723e-01	-3.0096738155552261e-01	-5.5293333423835411e-01	-6.3271252236526720e-01	-4.8673342392558000e-01	1.5982160428516420e-01	8.5370242645485997e-02	3.8208932721474520e-02	1.1265361215288332e-01	1.5441896493714255e-01	8.4077054412447463e-02	1.5747772533434071e-01	1.1496886449883784e-01	4.4149800107011340e-02	1.9650238640935452e-01	6.3087666095960171e-02	1.1062266581402852e-01	0
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-9.3664122961759327e-02	-3.8548528385345959e-01	-7.0983539776699855e-01	-3.0869574461228871e-01	-6.7094250392232924e-01	-3.0246971459635602e-01	-5.5567726701461306e-01	-6.3579009893583927e-01	-4.8912884018274583e-01	1.6062155300197117e-01	8.5796239677965305e-02	3.8398788803798628e-02	1.1321230933952497e-01	1.5518181435728012e-01	8.4493386347503030e-02	1.5825893577641084e-01	1.1553421907075377e-01	4.4368915998393134e-02	1.9747376100676489e-01	6.3400738950656954e-02	1.1117353893379996e-01	0
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-9.4127118667034590e-02	-3.8737661545436003e-01	-7.1330886820308392e-01	-3.1021187829355906e-01	-6.7421763491764297e-01	-3.0397522102460800e-01	-5.5841586525214859e-01	-6.3881851084434549e-01	-4.9150572417330457e-01	1.6142468950358957e-01	8.6223037389423843e-02	3.8588445193273105e-02	1.1376968008129167e-01	1.5594078489857863e-01	8.4908284139482079e-02	1.5903843831977288e-01	1.1609488244727199e-01	4.4587621577899354e-02	1.9844063464916475e-01	6.3713203344746616e-02	1.1172466556515775e-01	0
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-9.4589702753508462e-02	-3.8926027159452636e-01	-7.1676430783679190e-01	-3.1172252175731074e-01	-6.7747234130767287e-01	-3.0548377117350567e-01	-5.6114856740973285e-01	-6.4179590538130393e-01	-4.9386318577210075e-01	1.6223098962917887e-01	8.6650596355083875e-02	3.8777867923837271e-02	1.1432560340725101e-01	1.5669565328028176e-01	8.5321644722788317e-02	1.5981606814960184e-01	1.1665063663238452e-01	4.4805872641621808e-02	1.9940273681139123e-01	6.4024995309524296e-02	1.1227597235036997e-01	0
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-9.5051794682013593e-02	-3.9113575440821347e-01	-7.2020069263236963e-01	-3.1322729290942830e-01	-6.8070556379711422e-01	-3.0699523223234826e-01	-5.6387480345488794e-01	-6.4472042654910078e-01	-4.9620032625369281e-01	1.6304042845718872e-01	8.7078876342750577e-02	3.8967022458678571e-02	1.1487995673063187e-01	1.5744619452070990e-01	8.5733363755572722e-02	1.6059165825241500e-01	1.1720126213805632e-01	4.5023624394452809e-02	2.0035979537283197e-01	6.4336049951603316e-02	1.1282738489360002e-01	0
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-9.5513312300261388e-02	-3.9300255922778893e-01	-7.2361698631672622e-01	-3.1472580365746494e-01	-6.8391623235416366e-01	-3.0850946822822017e-01	-5.6659399501483254e-01	-6.4759021704068076e-01	-4.9851623880168550e-01	1.6385298030793061e-01	8.7507836316677079e-02	3.9155873696189877e-02	1.1543261589517477e-01	1.5819218210008615e-01	8.6143335664292123e-02	1.6136503948071776e-01	1.1774653814938632e-01	4.5240831467470273e-02	2.0131153684846981e-01	6.4646301473259768e-02	1.1337882779194207e-01	0
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-9.5974171838733816e-02	-3.9486017474418839e-01	-7.2701214081483756e-01	-3.1621765998283502e-01	-6.8710326677742140e-01	-3.1002634000901630e-01	-5.6930555553884166e-01	-6.5040342027893794e-01	-5.0081000904204998e-01	1.6466861874683314e-01	8.7937434442119516e-02	3.9344385976537541e-02	1.1598345522431980e-01	1.5893338812949553e-01	8.6551453690843522e-02	1.6213604062178882e-01	1.1828624269608348e-01	4.5457447936370840e-02	2.0225768662815327e-01	6.4955683194219016e-02	1.1393022466821130e-01	0
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-9.6434287907545851e-02	-3.9670808317848205e-01	-7.3038509671051077e-01	-3.1770246202021313e-01	-6.9026557729075477e-01	-3.1154570522785330e-01	-5.7200889047212822e-01	-6.5315818251418101e-01	-5.0308071560027290e-01	1.6548731658839702e-01	8.8367628090593550e-02	3.9532523088848713e-02	1.1653234757324306e-01	1.5966958352580904e-01	8.6957609942284173e-02	1.6290448847064473e-01	1.1882015283011230e-01	4.5673427340954753e-02	2.0319796922384334e-01	6.5264127574899924e-02	1.1448149820548070e-01	0
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-9.6893573494312435e-02	-3.9854576046467638e-01	-7.3373478373265966e-01	-3.1917980414427977e-01	-6.9340206516605551e-01	-3.1306741832888646e-01	-5.7470339744131527e-01	-6.5585265497678924e-01	-5.0532743068212593e-01	1.6630904590086240e-01	8.8798373845840842e-02	3.9720248279024754e-02	1.1707916438374612e-01	1.6040053819238048e-01	8.7361695443141998e-02	1.6367020790721498e-01	1.1934804480934055e-01	4.5888722705662521e-02	2.0413210852455568e-01	6.5571566241129267e-02	1.1503257018334881e-01	0
