# Parameters
$ K = 5
$ N = 15
$ M = 37
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a30	a31	a32	a33	a34	a35	a36	a37	E
0	1.0000000000000000e+00	0	-3.8410462215146773e-01	-6.7886160950611152e-01	-2.6772746860948526e-01	-4.9955856913720564e-01	-6.7513368911976768e-01	-2.3218382061820769e-01	-4.7515645550022478e-01	-2.9680486316217530e-01	-2.3275183877230474e-01	-2.4211507729744133e-01	-9.5600845424569958e-01	-3.4918636908765976e-01	-4.3405719103555057e-01	-8.9535726771050828e-01	-7.4960063180971526e-01	2.9776824921020761e-01	9.0371663825206505e-02	9.3706011330254205e-02	9.7672482433777130e-02	8.9465912443703000e-02	7.8583456325564613e-02	1.5338727422607668e-01	6.3134893981095244e-02	8.8417551247525733e-02	6.7046492422276921e-02	1.5597425322222563e-01	1.4705110191740658e-01	1.4891288446533815e-01	1.0337044048982692e-01	9.7017880054562342e-02	1.9810534395120305e-01	9.0487960297364389e-02	4.5953968275697012e-02	9.5886130719590457e-02	1.2966197638300028e-01	1.1085047359084053e-01	1.0548626783535166e-01	2.7464622764985855e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.8888354411523290e-01	-6.8473049266886510e-01	-2.7396044725063767e-01	-5.0526422873248134e-01	-6.8008765189101028e-01	-2.3880684501360602e-01	-4.8026081926544090e-01	-3.0207369293905068e-01	-2.3816391545661086e-01	-2.4717884347462687e-01	-9.6194323213080712e-01	-3.5409241797249702e-01	-4.3960756495982262e-01	-9.0309977106890638e-01	-7.5643800334980182e-01	2.9925729542106683e-01	9.0822615074433607e-02	9.4172232313856838e-02	9.8161030494322246e-02	8.9911558242772902e-02	7.8976297137699131e-02	1.5415319367419220e-01	6.3451028312055360e-02	8.8860044467754182e-02	6.7382093093344933e-02	1.5675523338494685e-01	1.4778637941890665e-01	1.4965782993659202e-01	1.0388846245118462e-01	9.7501039782138435e-02	1.9909629423858477e-01	9.0939527138194892e-02	4.6183313537238105e-02	9.6366658240253700e-02	1.3030610424364403e-01	1.1140466352152610e-01	1.0601298864699724e-01	2.7396174108013449e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.9374076866654800e-01	-6.9066051275719631e-01	-2.8030799697587661e-01	-5.1105227446993817e-01	-6.8508509321404720e-01	-2.4553466806701199e-01	-4.8545109527320490e-01	-3.0746047342936800e-01	-2.4368988124304997e-01	-2.5233413725325626e-01	-9.6789674345902321e-01	-3.5906905348633633e-01	-4.4524323038048047e-01	-9.1089075347088899e-01	-7.6333318470524147e-01	3.0074647938376237e-01	9.1271618776512062e-02	9.4633650349856671e-02	9.8649850819150064e-02	9.0353689268696094e-02	7.9368894416553287e-02	1.5491687122489922e-01	6.3768034579281666e-02	8.9303272098883418e-02	6.7718371853031034e-02	1.5753831304836585e-01	1.4852153748240141e-01	1.5040339781435608e-01	1.0440876676954851e-01	9.7980129485211384e-02	2.0008790709511504e-01	9.1389221696717121e-02	4.6411725381099153e-02	9.6849330645338627e-02	1.3094152759110050e-01	1.1195862631470410e-01	1.0653813420482920e-01	2.7328148610222036e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.9867695506856249e-01	-6.9665216349193571e-01	-2.8677153791952958e-01	-5.1692368597437299e-01	-6.9012629888158905e-01	-2.5236749217067517e-01	-4.9072870046508532e-01	-3.1296740791360117e-01	-2.4933155293131928e-01	-2.5758223017980092e-01	-9.7386825598902504e-01	-3.6411710752889542e-01	-4.5096528886108928e-01	-9.1872918145581206e-01	-7.7028574583639053e-01	3.0223537811425261e-01	9.1718468504246295e-02	9.5089981905897639e-02	9.9138788175408318e-02	9.0792079908652540e-02	7.9761106789783195e-02	1.5567798446830200e-01	6.4085837579956534e-02	8.9747113551869623e-02	6.8055237411730043e-02	1.5832330495586561e-01	1.4925632086845050e-01	1.5114936947142252e-01	1.0493126141744040e-01	9.8454824876142599e-02	2.0107989412359528e-01	9.1836848635090132e-02	4.6639073018611386e-02	9.7334069688003746e-02	1.3156772488453050e-01	1.1251220341165920e-01	1.0706146613146378e-01	2.7260542236795176e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-4.0369270785733397e-01	-7.0270591573075381e-01	-2.9335246674160087e-01	-5.2287941756652967e-01	-6.9521154312679034e-01	-2.5930544384214943e-01	-4.9609504602896032e-01	-3.1859669406518171e-01	-2.5509073632803508e-01	-2.6292438642141280e-01	-9.7985700187320501e-01	-3.6923740789380377e-01	-4.5677483011777975e-01	-9.2661395330478036e-01	-7.7729520292489673e-01	3.0372354850364175e-01	9.2162949184346657e-02	9.5540934876851419e-02	9.9627678108838685e-02	9.1226498135087472e-02	8.0152785327747125e-02	1.5643619682247514e-01	6.4404357238870100e-02	9.0191440167892101e-02	6.8392593251728792e-02	1.5911000821837704e-01	1.4999046040733185e-01	1.5189551372304291e-01	1.0545584558582383e-01	9.8924790461610179e-02	2.0207195100053046e-01	9.2282204678490826e-02	4.6865219634674465e-02	9.7820790200699781e-02	1.3218416003423880e-01	1.1306522916844026e-01	1.0758273640863919e-01	2.7193350853025349e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-4.0878857251276551e-01	-7.0882221490034159e-01	-3.0005215303958188e-01	-5.2892039492882292e-01	-7.0034108740259771e-01	-2.6634856927394363e-01	-5.0155153482350034e-01	-3.2435052003133369e-01	-2.6096922282372209e-01	-2.6836186080960328e-01	-9.8586217635333651e-01	-3.7443077714795053e-01	-4.6267292976635832e-01	-9.3454389687588857e-01	-7.8436101622092524e-01	3.0521052669128979e-01	9.2604836813883665e-02	9.5986208422312341e-02	1.0011634654968640e-01	9.1656705392967552e-02	8.0543773224393198e-02	1.5719115703139100e-01	6.4723508385415518e-02	9.0636114807662246e-02	6.8730337413245968e-02	1.5989820761652090e-01	1.5072367241830478e-01	1.5264158626574056e-01	1.0598240916647485e-01	9.9389679320915608e-02	2.0306375679968211e-01	9.2725078350467477e-02	4.7090022188581528e-02	9.8309399719669538e-02	1.3279028228798148e-01	1.1361753060126042e-01	1.0810168712490494e-01	2.7126570222349224e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-4.1396503096642151e-01	-7.1500147826963167e-01	-3.0687193552353847e-01	-5.3504751156716734e-01	-7.0551517908268002e-01	-2.7349682973229023e-01	-5.0709955862125633e-01	-3.3023106023046483e-01	-2.6696878573329408e-01	-2.7389589675917736e-01	-9.9188293642053582e-01	-3.7969803143441355e-01	-4.6866064692404963e-01	-9.4251776741877968e-01	-7.9148258785120407e-01	3.0669582744003165e-01	9.3043898173814518e-02	9.6425492808754287e-02	1.0060460940991457e-01	9.2082456489087292e-02	8.0933905469526793e-02	1.5794249865333407e-01	6.5043200523469777e-02	9.1080991425664073e-02	6.9068362274617170e-02	1.6068767287835875e-01	1.5145565811447240e-01	1.5338732909874131e-01	1.0651083221277155e-01	9.9849132889611059e-02	2.0405497329766645e-01	9.3165249703812458e-02	4.7313331212451126e-02	9.8799798095252120e-02	1.3338552613567939e-01	1.1416892712583526e-01	1.0861805022387436e-01	2.7060196004326187e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-4.1922249694700164e-01	-7.2124409205833739e-01	-3.1381311794449096e-01	-5.4126162506147835e-01	-7.1073405008040635e-01	-2.8075009680634821e-01	-5.1274049516260645e-01	-3.3624047085376740e-01	-2.7309117638998787e-01	-2.7952772405720677e-01	-9.9791839943993765e-01	-3.8503997919522026e-01	-4.7473902165977194e-01	-9.5053424537158349e-01	-7.9865925958995654e-01	3.0817894351583636e-01	9.3479890540265634e-02	9.6858469257238095e-02	1.0109227217226280e-01	9.2503499483840568e-02	8.1323008512721409e-02	1.5868983954056387e-01	6.5363337594190316e-02	9.1525914629314878e-02	6.9406554326712042e-02	1.6147815793289977e-01	1.5218610299387392e-01	1.5413246992824628e-01	1.0704098437869480e-01	1.0030278074940527e-01	2.0504524426222284e-01	9.3602490047372561e-02	4.7534990607641728e-02	9.9291877087918062e-02	1.3396931123410197e-01	1.1471923029083735e-01	1.0913154725370920e-01	2.6994223752560473e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-4.2456131116492268e-01	-7.2755040837521556e-01	-3.2087696476611721e-01	-5.4756355309745142e-01	-7.1599791538232627e-01	-2.8810814750992492e-01	-5.1847570501285689e-01	-3.4238088505868020e-01	-2.7933811998269675e-01	-2.8525855651678300e-01	-1.0039676417407708e+00	-3.9045741981011955e-01	-4.8090907228680607e-01	-9.5859193414365462e-01	-8.0589031059503724e-01	3.0965934507445447e-01	9.3912561394332669e-02	9.7284809797621052e-02	1.0157912947177684e-01	9.2919575585908465e-02	8.1710899919201607e-02	1.5943278131113536e-01	6.5683817731795796e-02	9.1970719223102931e-02	6.9744793941706587e-02	1.6226940013963237e-01	1.5291467621757673e-01	1.5487672155487109e-01	1.0757272433590577e-01	1.0075024042537621e-01	2.0603419472391987e-01	9.4036561669285812e-02	4.7754837439575093e-02	9.9785519950016194e-02	1.3454104235316275e-01	1.1526824350569002e-01	1.0964188911856185e-01	2.6928648912566953e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-4.2998173633828346e-01	-7.3392074198072144e-01	-3.2806469657000992e-01	-5.5395406927254298e-01	-7.2130697149256595e-01	-2.9557065923864195e-01	-5.2430652821477197e-01	-3.4865440784191687e-01	-2.8571131112674253e-01	-2.9108958949031000e-01	-1.0100296971726672e+00	-3.9595114214744015e-01	-4.8717179249174852e-01	-9.6668935788777366e-01	-8.1317495511183147e-01	3.1113647905782954e-01	9.4341648131257699e-02	9.7704177130297221e-02	1.0206496467054063e-01	9.3330419050340979e-02	8.2097388018099071e-02	1.6017090881391546e-01	6.6004533012431060e-02	9.2415229737839541e-02	7.0082955136365310e-02	1.6306111949450516e-01	1.5364102997568593e-01	1.5561978124469381e-01	1.0810589916886845e-01	1.0119111719158987e-01	2.0702143023224448e-01	9.4467217557197586e-02	4.7972701731443759e-02	1.0028060099327081e-01	1.3510010934553052e-01	1.1581576176296811e-01	1.1014877583276046e-01	2.6863466819581290e+00
