# Parameters
$ K = 3
$ N = 9
$ M = 21
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	E
0	1.0000000000000000e+00	0	-7.6069036531378165e-01	-5.0367163202733767e-01	-5.7099615394413072e-01	-1.4007437998784664e+00	-9.0416088725178534e-01	-5.3530907114254422e-01	-4.5821935093953803e-01	-4.7172926669792814e-01	-3.5817943232139537e-01	-1.6148828119298125e-01	-4.9418057365089502e-02	-2.0941478177066977e-01	-1.0181536919532032e-01	-1.1735311550564310e-01	-6.7810235612780739e-02	-2.0786433598078222e-01	-2.6853509659193331e-01	-1.1833789858999115e-01	-7.2452489386436239e-02	-3.3055145990458078e-02	-7.6501991756295185e-02	2.5632360962189020e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-7.5968325912758061e-01	-5.0202374917192805e-01	-5.7150815811301103e-01	-1.4017159443650973e+00	-9.0163090823000547e-01	-5.3505981482819198e-01	-4.5384001908887561e-01	-4.6792313099675270e-01	-3.5854257152669716e-01	-1.6228388390783896e-01	-4.9664473028823007e-02	-2.1044918727559184e-01	-1.0231614421796319e-01	-1.1793954742175292e-01	-6.8147359981563710e-02	-2.0890254225989391e-01	-2.6987077656602165e-01	-1.1892645726993607e-01	-7.2814872581027701e-02	-3.3220366966042213e-02	-7.6884981328517440e-02	2.5568580101772080e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-7.5862440538387710e-01	-5.0033570334607858e-01	-5.7199817641890538e-01	-1.4024703384790884e+00	-8.9897791338575628e-01	-5.3480020366346737e-01	-4.4940921095979114e-01	-4.6407947170644814e-01	-3.5891341253159403e-01	-1.6305559034708894e-01	-4.9909558060610426e-02	-2.1145808024306012e-01	-1.0280024107883115e-01	-1.1852540103522827e-01	-6.8480653788144427e-02	-2.0993848053551248e-01	-2.7119249200449919e-01	-1.1950875868784033e-01	-7.3177522000661202e-02	-3.3385484979733766e-02	-7.7268944113193752e-02	2.5505409907329923e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-7.5751502173161822e-01	-4.9860809189877281e-01	-5.7246618351056644e-01	-1.4030061823196922e+00	-8.9620334208753483e-01	-5.3453086935165273e-01	-4.4492915276149636e-01	-4.6020050676790991e-01	-3.5929223852139530e-01	-1.6380308805382962e-01	-5.0153341909151349e-02	-2.1244121701469609e-01	-1.0326756110195516e-01	-1.1911081175002873e-01	-6.8810154876505561e-02	-2.1097209626545851e-01	-2.7250029370971962e-01	-1.2008481399058718e-01	-7.3540474959930560e-02	-3.3550510124117187e-02	-7.7653901282716514e-02	2.5442866448342332e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-7.5635636556541963e-01	-4.9684152589174729e-01	-5.7291215160291464e-01	-1.4033228668855524e+00	-8.9330871213270768e-01	-5.3425244364167113e-01	-4.4040210727186968e-01	-4.5628846275095925e-01	-3.5967932394405899e-01	-1.6452608605570065e-01	-5.0395856005223214e-02	-2.1339838078036658e-01	-1.0371802308305141e-01	-1.1969591720789091e-01	-6.9135905320174648e-02	-2.1200333656911272e-01	-2.7379424692449456e-01	-1.2065464032343304e-01	-7.3903768975018380e-02	-3.3715452833248012e-02	-7.8039874232569750e-02	2.5380966057033301e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-7.5514973198487501e-01	-4.9503662938050574e-01	-5.7333605017958100e-01	-1.4034199749118064e+00	-8.9029561656794320e-01	-5.3396555741885521e-01	-4.3583037056562135e-01	-4.5234557130012870e-01	-3.6007493419371017e-01	-1.6522431520647474e-01	-5.0637133689608933e-02	-2.1432938185927372e-01	-1.0415156326340104e-01	-1.2028085695627794e-01	-6.9457951267776388e-02	-2.1303215020133362e-01	-2.7507443088945582e-01	-1.2121826064722420e-01	-7.4267441647474772e-02	-3.3880323854792276e-02	-7.8426884535896718e-02	2.5319725329203466e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-7.5389645167620722e-01	-4.9319403869800327e-01	-5.7373784570405251e-01	-1.4032972812730582e+00	-8.8716572038913855e-01	-5.3367083980628871e-01	-4.3121626868362323e-01	-4.4837406560742060e-01	-3.6047932531453925e-01	-1.6589752847626726e-01	-5.0877210136232878e-02	-2.1523405791724848e-01	-1.0456813525830398e-01	-1.2086577210922329e-01	-6.9776342778177083e-02	-2.1405848752423334e-01	-2.7634093836830520e-01	-1.2177570354108344e-01	-7.4631530546369965e-02	-3.4045134221190640e-02	-7.8814953897037701e-02	2.5259161124900475e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-7.5259788872282063e-01	-4.9131440174296898e-01	-5.7411750133990702e-01	-1.4029547529515816e+00	-8.8392075713334362e-01	-5.3336891727865487e-01	-4.2656215425324079e-01	-4.4437617692203002e-01	-3.6089274372538543e-01	-1.6654550118956377e-01	-5.1116122270662000e-02	-2.1611227411959147e-01	-1.0496770994033464e-01	-1.2145080500190256e-01	-7.0091133645661982e-02	-2.1508230047695959e-01	-2.7759387514271811e-01	-1.2232700299120826e-01	-7.4996073089057119e-02	-3.4209895219876982e-02	-7.9204104104100809e-02	2.5199290568914097e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-7.5125543835156616e-01	-4.8939837727473778e-01	-5.7447497668057701e-01	-1.4023925485718995e+00	-8.8056252537551916e-01	-5.3306041279043126e-01	-4.2187040306958085e-01	-4.4035413110660959e-01	-3.6131542596521138e-01	-1.6716803121048671e-01	-5.1353908684142600e-02	-2.1696392321907695e-01	-1.0535027527781882e-01	-1.2203609883977629e-01	-7.0402381215612278e-02	-2.1610354254363739e-01	-2.7883335947873300e-01	-1.2287219816645627e-01	-7.5361106420781629e-02	-3.4374618362581280e-02	-7.9594356980629555e-02	2.5140131051081860e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-7.4987052462172443e-01	-4.8744663421631751e-01	-5.7481022748903865e-01	-1.4016110175048262e+00	-8.7709288514321593e-01	-5.3274594492015470e-01	-4.1714341064769811e-01	-4.3631014524929912e-01	-3.6174759845958210e-01	-1.6776493907494611e-01	-5.1590609543350659e-02	-2.1778892557900856e-01	-1.0571583612912917e-01	-1.2262179734314445e-01	-7.0710146191171330e-02	-2.1712216871962184e-01	-2.8005952156657182e-01	-1.2341133318143556e-01	-7.5726667293362998e-02	-3.4539315353744431e-02	-7.9985734336430039e-02	2.5081700226390558e+00
