# Parameters
$ K = 5
$ N = 9
$ M = 21
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	E
0	1.0000000000000000e+00	0	-7.6069036531378198e-01	-5.0367163202733811e-01	-5.7099615394413039e-01	-1.4007437998784651e+00	-9.0416088725178689e-01	-5.3530907114254345e-01	-4.5821935093953903e-01	-4.7172926669792714e-01	-3.5817943232139576e-01	-1.6148828119298128e-01	-4.9418057365089509e-02	-2.0941478177066974e-01	-1.0181536919532028e-01	-1.1735311550564313e-01	-6.7810235612780739e-02	-2.0786433598078205e-01	-2.6853509659193359e-01	-1.1833789858999114e-01	-7.2452489386436156e-02	-3.3055145990458092e-02	-7.6501991756295129e-02	2.0765875381394170e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-7.5770513822853358e-01	-5.0031257145121188e-01	-5.7055030140838048e-01	-1.3992896335132272e+00	-8.9876006463589375e-01	-5.3385759762075080e-01	-4.5109905007897616e-01	-4.6540370713915835e-01	-3.5795624883934374e-01	-1.6228199103431221e-01	-4.9664612378658983e-02	-2.1044748093861160e-01	-1.0231633428000117e-01	-1.1794078603323188e-01	-6.8147702540605162e-02	-2.0890196169792744e-01	-2.6987025685563987e-01	-1.1892655713830123e-01	-7.2815407719808739e-02	-3.3220595985426857e-02	-7.6885184364571785e-02	2.0714188048565041e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-7.5467793370053260e-01	-4.9692766656075699e-01	-5.7009984384906620e-01	-1.3976760446574203e+00	-8.9328818741779659e-01	-5.3241210353508794e-01	-4.4395273915729350e-01	-4.5909600420388341e-01	-3.5775461685133852e-01	-1.6304814944828000e-01	-4.9910154154604064e-02	-2.1145145212356031e-01	-1.0280117721507209e-01	-1.1853048538849466e-01	-6.8482105939621632e-02	-2.0993620629198284e-01	-2.7119066328477021e-01	-1.1950927304143161e-01	-7.3179713183132836e-02	-3.3386420609242684e-02	-7.7269782671078230e-02	2.0662968881540076e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-7.5161067645912427e-01	-4.9351784397413351e-01	-5.6964502932912986e-01	-1.3959045166431996e+00	-8.8774792072881681e-01	-5.3097341635179329e-01	-4.3678329476540900e-01	-4.5280924809283757e-01	-3.5757475515272902e-01	-1.6378664050988681e-01	-5.0154769949125814e-02	-2.1242674641797726e-01	-1.0327006131570619e-01	-1.1912253984000151e-01	-6.8813605494584873e-02	-2.1096708680830559e-01	-2.7249673728770085e-01	-1.2008622854343895e-01	-7.3545517790466947e-02	-3.3552659132791436e-02	-7.7655847122830662e-02	2.0612238376635972e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-7.4850530468957122e-01	-4.9008402048849814e-01	-5.6918609010193810e-01	-1.3939766172158521e+00	-8.8214190922442004e-01	-5.2954234291792857e-01	-4.2959357245364338e-01	-4.4654646168856188e-01	-3.5741685792732109e-01	-1.6449737016595820e-01	-5.0398548635491654e-02	-2.1337343966183742e-01	-1.0372316443013641e-01	-1.1971727237778822e-01	-6.9142363623534112e-02	-2.1199462132355359e-01	-2.7378890807404560e-01	-1.2065761006941542e-01	-7.3912932071896809e-02	-3.3719350965297830e-02	-7.8043437914736807e-02	2.0562017454761321e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-7.4536376790985004e-01	-4.8662710266013798e-01	-5.6872324247388473e-01	-1.3918939949162921e+00	-8.7647277346432362e-01	-5.2811966916667163e-01	-4.2238640413179884e-01	-4.4031059802022321e-01	-3.5728109488220477e-01	-1.6518026600840752e-01	-5.0641580569696337e-02	-2.1429163193954492e-01	-1.0416067832738096e-01	-1.2031500216558680e-01	-6.9468545182749114e-02	-2.1301882883374282e-01	-2.7506761157446347e-01	-1.2122360782219201e-01	-7.4282064925802929e-02	-3.3886535623432308e-02	-7.8432614928602207e-02	2.0512327467966873e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-7.4218802487395175e-01	-4.8314798643803414e-01	-5.6825668668707685e-01	-1.3896583753649543e+00	-8.7074310644875275e-01	-5.2670615987580427e-01	-4.1516459558653729e-01	-4.3410453792604448e-01	-3.5716761141649805e-01	-1.6583527701319192e-01	-5.0883957455247125e-02	-2.1518144704216105e-01	-1.0458280806370074e-01	-1.2091604400867771e-01	-6.9792317172685220e-02	-2.1403972914461031e-01	-2.7633328936956519e-01	-1.2178441538007308e-01	-7.4653023476722161e-02	-3.4054252701141964e-02	-7.8823437673403510e-02	2.0463190205910529e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-7.3898004150579089e-01	-4.7964755685016025e-01	-5.6778660682077764e-01	-1.3872715574585204e+00	-8.6495547031688491e-01	-5.2530255847750074e-01	-4.0793092411918752e-01	-4.2793108791135631e-01	-3.5707652882209145e-01	-1.6646237324645047e-01	-5.1125772207282871e-02	-2.1604303189716498e-01	-1.0498977132972750e-01	-1.2152070783804590e-01	-7.0113848445379087e-02	-2.1505734276445634e-01	-2.7758638763037163e-01	-1.2234022929640177e-01	-7.5025912938791239e-02	-3.4222541840165627e-02	-7.9215965226795290e-02	2.0414627902206721e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-7.3574178886759944e-01	-4.7612668774167316e-01	-5.6731317071023490e-01	-1.3847354094909265e+00	-8.5911239321293276e-01	-5.2390958691727563e-01	-4.0068813630653566e-01	-4.2179297819948824e-01	-3.5700794451443069e-01	-1.6706154553938229e-01	-5.1367118816226173e-02	-2.1687655596800393e-01	-1.0538179778018909e-01	-1.2212929821141694e-01	-7.0433309413772321e-02	-2.1607169079962155e-01	-2.7882735607261255e-01	-1.2289124870169224e-01	-7.5400836484717848e-02	-3.4391442701185923e-02	-7.9610256177813282e-02	2.0366663240626846e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-7.3247524116638674e-01	-4.7258624156396478e-01	-5.6683652988153799e-01	-1.3820518652102114e+00	-8.5321636632456666e-01	-5.2252794555981463e-01	-3.9343894588673273e-01	-4.1569286097194780e-01	-3.5696193229137346e-01	-1.6763280513348613e-01	-5.1608092211149072e-02	-2.1768221062572934e-01	-1.0575912834816201e-01	-1.2274211383164625e-01	-7.0750871763350653e-02	-2.1708279485273135e-01	-2.8005664692698745e-01	-1.2343767490900275e-01	-7.5777895120198280e-02	-3.4560994935563347e-02	-8.0006368570717398e-02	2.0319319361115360e+00
