# Parameters
$ K = 3
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-1.3058553393625547e-01	-3.4317936057953224e-01	-4.1710671742423211e-01	-3.7705268708657463e-01	-4.3533831072384560e-01	-6.4994904907401441e-01	-4.5832378586441125e-01	-1.4722068477126474e-01	-8.6361407846950025e-02	-7.8819272806191354e-01	-7.3722064914504370e-01	-7.8943991176817818e-01	-4.6508068582173012e-01	-5.2982323396051845e-01	-4.1952187479215031e-01	3.3356225367858907e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-1.2998821877446498e-01	-3.4355962832684256e-01	-4.1828436308702072e-01	-3.7836669218428703e-01	-4.4064583253139217e-01	-6.5295047152136121e-01	-4.5924634759044669e-01	-1.4913122546329080e-01	-8.4582516831641627e-02	-7.9356766029596060e-01	-7.3976225316085431e-01	-7.9057209248615568e-01	-4.6644948774207723e-01	-5.3332853292019389e-01	-4.2167944704622212e-01	3.3273090512206065e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-1.2936424387299916e-01	-3.4391269857471551e-01	-4.1945650836115883e-01	-3.7966341383861862e-01	-4.4599111502407168e-01	-6.5593605579507885e-01	-4.6015644942174466e-01	-1.5105327645328381e-01	-8.2759613859271483e-02	-7.9890783731877291e-01	-7.4229573757724188e-01	-7.9165036029380220e-01	-4.6781255657051957e-01	-5.3685330979708956e-01	-4.2384881019643389e-01	3.3190470087557218e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-1.2871337167343355e-01	-3.4423808560899016e-01	-4.2062311589158341e-01	-3.8094227741469616e-01	-4.5137276648909902e-01	-6.5890504217997037e-01	-4.6105405047932463e-01	-1.5298658812657498e-01	-8.0892796867211569e-02	-8.0421047037004045e-01	-7.4482091584106525e-01	-7.9267413642102669e-01	-4.6916987770807916e-01	-5.4039740472127784e-01	-4.2603003333684208e-01	3.3108368639203420e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-1.2803537529904632e-01	-3.4453530603571431e-01	-4.2178415118118828e-01	-3.8220270916961002e-01	-4.5678931612827323e-01	-6.6185666404329124e-01	-4.6193911517772779e-01	-1.5493090266700835e-01	-7.8982206991961262e-02	-8.0947272067751463e-01	-7.4733760372337965e-01	-7.9364286027856745e-01	-4.7052143705120864e-01	-5.4396064918554154e-01	-4.2822318721495606e-01	3.3026790741625036e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-1.2733003905162443e-01	-3.4480387923208122e-01	-4.2293958257166930e-01	-3.8344413701108776e-01	-4.6223921295132891e-01	-6.6479014809744186e-01	-4.6281161321775388e-01	-1.5688595409277864e-01	-7.7028029758761649e-02	-8.1469170115915868e-01	-7.4984561935765282e-01	-7.9455599009891087e-01	-4.7186722073677584e-01	-5.4754286590999324e-01	-4.3042834425588211e-01	3.2945740998152009e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-1.2659715891116413e-01	-3.4504332781169306e-01	-4.2408938121632656e-01	-3.8466599128087758e-01	-4.6772082478472160e-01	-6.6770471467233616e-01	-4.6367151957002584e-01	-1.5885146829975902e-01	-7.5030496224557638e-02	-8.1986447828987286e-01	-7.5234478327303123e-01	-7.9541300356983780e-01	-4.7320721487576289e-01	-5.5114386870758181e-01	-4.3264557858192726e-01	3.2865224040602614e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-1.2583654303781913e-01	-3.4525317810403183e-01	-4.2523352104453038e-01	-3.8586770556167915e-01	-4.7323243740500442e-01	-6.7059957799740222e-01	-4.6451881444919324e-01	-1.6082716311220013e-01	-7.2989884068698635e-02	-8.2498807413677311e-01	-7.5483491842247408e-01	-7.9621339845969541e-01	-4.7454140527591843e-01	-5.5476346235053642e-01	-4.3487496602723885e-01	3.2785244528900432e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-1.2504801227541118e-01	-3.4543296064799994e-01	-4.2637197871752830e-01	-3.8704871750628056e-01	-4.7877225380605165e-01	-6.7347394649315329e-01	-4.6535348327859483e-01	-1.6281274834066167e-01	-7.0906518625647702e-02	-8.3005946856664636e-01	-7.5731585020563053e-01	-7.9695669323343254e-01	-4.7586977715365608e-01	-5.5840144243776746e-01	-4.3711658414703208e-01	3.2705807150668860e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-1.2423140065577498e-01	-3.4558221069933676e-01	-4.2750473357531821e-01	-3.8820846968742462e-01	-4.8433839360943998e-01	-6.7632702307227288e-01	-4.6617551664520773e-01	-1.6480792584698900e-01	-6.8780773853857419e-02	-8.3507560162881744e-01	-7.5978740648630350e-01	-7.9764242765848292e-01	-4.7719231483552815e-01	-5.6205759526324661e-01	-4.3937051222095524e-01	3.2626916620802744e+00
