# Parameters
$ K = 1
$ N = 12
$ M = 12
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	E
0	1.0000000000000000e+00	0	-2.4519819744623050e-01	-9.2927703231510617e-01	-4.2955945014448044e-01	-4.5944503777111168e-01	-7.3457229471768803e-01	-6.1642457133615536e-01	-4.7074233817021727e-01	-6.0438229591037262e-01	-6.9086135992649145e-01	-3.6352583947518274e-01	-2.7149057029442475e-01	-8.3971640869081710e-01	0
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-2.4642702982789044e-01	-9.3391372589762189e-01	-4.3170795427757946e-01	-4.6174105071212118e-01	-7.3822256007144949e-01	-6.1949464251532482e-01	-4.7309498563056457e-01	-6.0740195880654713e-01	-6.9430278740812090e-01	-3.6534240730948025e-01	-2.7284947261238462e-01	-8.4391253775679698e-01	0
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-2.4766153554936907e-01	-9.3853018394398002e-01	-4.3385768454314666e-01	-4.6403435996714620e-01	-7.4182637101492277e-01	-6.2253982264055985e-01	-4.7544522565853703e-01	-6.1041673123364237e-01	-6.9771759818614887e-01	-3.6715662744399302e-01	-2.7421119536458577e-01	-8.4810324114402669e-01	0
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-2.4890169952835411e-01	-9.4312511534032273e-01	-4.3600835500703605e-01	-4.6632454115894356e-01	-7.4538182990633928e-01	-6.2555892271084157e-01	-4.7779263412613648e-01	-6.1342601568617716e-01	-7.0110449661024377e-01	-3.6896815796164922e-01	-2.7557561852645657e-01	-8.5228772897192706e-01	0
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-2.5014750544970360e-01	-9.4769721265372142e-01	-4.3815967374287973e-01	-4.6861116249615692e-01	-7.4888703485496755e-01	-6.2855074445084758e-01	-4.8013677938087268e-01	-6.1642920466710760e-01	-7.0446217632309482e-01	-3.7077665103961255e-01	-2.7694261901555117e-01	-8.5646519771756513e-01	0
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-2.5139893573875283e-01	-9.5224515267205145e-01	-4.4031134282122397e-01	-4.7089378483186278e-01	-7.5234008177396217e-01	-6.3151408116993746e-01	-4.8247722229810025e-01	-6.1942568079476079e-01	-7.0778932115797821e-01	-3.7258175300012791e-01	-2.7831207066415226e-01	-8.6063483033316446e-01	0
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-2.5265597153433200e-01	-9.5676759697699343e-01	-4.4246305830265087e-01	-4.7317196173011344e-01	-7.5573906649611711e-01	-6.3444771865774918e-01	-4.8481351634118047e-01	-6.2241481692168121e-01	-7.1108460607572455e-01	-3.7438310436790972e-01	-2.7968384419291437e-01	-8.6479579637872650e-01	0
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-2.5391859266149863e-01	-9.6126319255042780e-01	-4.4461451023503368e-01	-4.7544523954067436e-01	-7.5908208694953982e-01	-6.3735043611592335e-01	-4.8714520762966768e-01	-6.2539597626565502e-01	-7.1434669814066409e-01	-3.7618033993422878e-01	-2.8105780718560724e-01	-8.6894725217013158e-01	0
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-2.5518677760399133e-01	-9.6573057241442661e-01	-4.4676538265506988e-01	-4.7771315748215171e-01	-7.6236724538995992e-01	-6.4022100712537444e-01	-4.8947183501571917e-01	-6.2836851255317117e-01	-7.1757425753500426e-01	-3.7797308882785358e-01	-2.8243382406501982e-01	-8.7308834094307552e-01	0
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-2.5646050347641125e-01	-9.7016835630498510e-01	-4.4891535359424262e-01	-4.7997524773369493e-01	-7.6559265068607751e-01	-6.4305820064839525e-01	-4.9179293016892056e-01	-6.3133177017556363e-01	-7.2076593861099347e-01	-3.7976097459299424e-01	-2.8381175607008585e-01	-8.7721819303318194e-01	0
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-2.5773974599613803e-01	-9.7457515137957895e-01	-4.5106409508935413e-01	-4.8223103553545976e-01	-7.6875642065406136e-01	-6.4586078206478681e-01	-4.9410801766971041e-01	-6.3428508435807140e-01	-7.2392039098008487e-01	-3.8154361527439146e-01	-2.8519146123429467e-01	-8.8133592607262690e-01	0
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-2.5902447945498658e-01	-9.7894955295855401e-01	-4.5321127319777815e-01	-4.8448003929800093e-01	-7.7185668443699540e-01	-6.4862751424106280e-01	-4.9641661511158602e-01	-6.3722778134203573e-01	-7.2703626063820426e-01	-3.8332062350968948e-01	-2.8657279436544791e-01	-8.8544064520358501e-01	0
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-2.6031467669061448e-01	-9.8329014530029835e-01	-4.5535654801757930e-01	-4.8672177072076650e-01	-7.7489158492479837e-01	-6.5135715863167953e-01	-4.9871823321226127e-01	-6.4015917858044702e-01	-7.3011219112609804e-01	-3.8509160662922187e-01	-2.8795560702682993e-01	-8.8953144330880773e-01	0
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-2.6161030905768595e-01	-9.8759550241006266e-01	-4.5749957371263905e-01	-4.8895573491984756e-01	-7.7785928120983605e-01	-6.5404847641110198e-01	-5.0101237593394143e-01	-6.4307858494702896e-01	-7.3314682472360249e-01	-3.8685616676333362e-01	-2.8933974751985431e-01	-8.9360740125960991e-01	0
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-2.6291134639880276e-01	-9.9186418888222350e-01	-4.5963999854293652e-01	-4.9118143056513303e-01	-7.8075795107318502e-01	-6.5670022963540697e-01	-5.0329854061287016e-01	-6.4598530095904405e-01	-7.3613880367656059e-01	-3.8861390095735593e-01	-2.9072506086825450e-01	-8.9766758818153281e-01	0
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-2.6421775701521105e-01	-9.9609476077570980e-01	-4.6177746490012134e-01	-4.9339835002701071e-01	-7.8358579349623891e-01	-6.5931118243199260e-01	-5.0557621809829589e-01	-6.4887861901397659e-01	-7.3908677145496959e-01	-3.9036440129433853e-01	-2.9211138880388426e-01	-9.0171106173793703e-01	0
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-2.6552950763729399e-01	-1.0002857665222289e+00	-4.6391160934852005e-01	-4.9560597953273999e-01	-7.8634103119209053e-01	-6.6188010221584626e-01	-5.0784489290099499e-01	-6.5175782364023893e-01	-7.4198937404082432e-01	-3.9210725502563992e-01	-2.9349856975419603e-01	-9.0573686843174195e-01	0
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-2.6684656339486024e-01	-1.0044357478668358e+00	-4.6604206267171261e-01	-4.9780379933261149e-01	-7.8902191315089654e-01	-6.6440576093069548e-01	-5.1010404335147541e-01	-6.5462219176202241e-01	-7.4484526124398587e-01	-3.9384204470946105e-01	-2.9488643883146531e-01	-9.0974404392551977e-01	0
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-2.6816888778724068e-01	-1.0085432408403321e+00	-4.6816844992481355e-01	-4.9999128387600422e-01	-7.9162671719320710e-01	-6.6688693631324958e-01	-5.1235314176797897e-01	-6.5747099297839884e-01	-7.4765308804427766e-01	-3.9556834835740273e-01	-2.9627482782383019e-01	-9.1373161338012532e-01	0
4.7500000000000001e-02	9.5250000000000001e-01	4.7500000000000001e-02	-2.6949644265320333e-01	-1.0126067767628608e+00	-4.7029039049258714e-01	-5.0216790199742745e-01	-7.9415375252504328e-01	-6.6932241317862018e-01	-5.1459165463438161e-01	-6.6030348985675436e-01	-7.5041151595788691e-01	-3.9728573958911328e-01	-2.9766356518821463e-01	-9.1769859181201707e-01	0
5.0000000000000003e-02	9.4999999999999996e-01	5.0000000000000003e-02	-2.7082918814070039e-01	-1.0166248832779956e+00	-4.7240749815352767e-01	-5.0433311711262341e-01	-7.9660136228832257e-01	-6.7171098472488233e-01	-5.1681904278808422e-01	-6.6311893824061630e-01	-7.5311921442602092e-01	-3.9899378779508177e-01	-2.9905247604520563e-01	-9.2164398446939422e-01	0
5.2499999999999998e-02	9.4750000000000001e-01	5.2499999999999998e-02	-2.7216708267645939e-01	-1.0205960854165375e+00	-4.7451938115002523e-01	-5.0648638742480279e-01	-7.9896792610008371e-01	-6.7405145385464604e-01	-5.1903476161796813e-01	-6.6591658757190986e-01	-7.5577486222364842e-01	-4.0069205830762089e-01	-3.0044138217595423e-01	-9.2556678722725660e-01	0
5.5000000000000000e-02	9.4499999999999995e-01	5.5000000000000000e-02	-2.7351008293543244e-01	-1.0245189066891163e+00	-4.7662564226473975e-01	-5.0862716614105463e-01	-8.0125186257381376e-01	-6.7634263451136845e-01	-5.2123826127247952e-01	-6.6869568122765832e-01	-7.5837714888603469e-01	-4.0238011258007256e-01	-3.0183010202117039e-01	-9.2946598700145688e-01	0
5.7500000000000002e-02	9.4250000000000000e-01	5.7500000000000002e-02	-2.7485814381011764e-01	-1.0283918702066344e+00	-4.7872587890329510e-01	-5.1075490169896554e-01	-8.0345163181608481e-01	-6.7858335302805695e-01	-5.2342898687788908e-01	-6.7145545687111341e-01	-7.6092477615066501e-01	-4.0405750837425097e-01	-3.0321845068228198e-01	-9.3334056218178629e-01	0
5.9999999999999998e-02	9.3999999999999995e-01	5.9999999999999998e-02	-2.7621121837976809e-01	-1.0322134998274723e+00	-4.8081968318340806e-01	-5.1286903800346872e-01	-8.0556573789161701e-01	-6.8077244948589499e-01	-5.2560637876675775e-01	-6.7419514681727954e-01	-7.6341645941204128e-01	-4.0572379995613223e-01	-3.0460623992482821e-01	-9.3718948308410721e-01	0
6.2500000000000000e-02	9.3750000000000000e-01	6.2500000000000000e-02	-2.7756925787950359e-01	-1.0359823213302990e+00	-4.8290664203055067e-01	-5.1496901467391942e-01	-8.0759273124983588e-01	-6.8290877908023728e-01	-5.2776987271662634e-01	-6.7691397841276479e-01	-7.6585092918672848e-01	-4.0737853829977655e-01	-3.0599327818415756e-01	-9.4101171242150905e-01	0
6.5000000000000002e-02	9.3500000000000005e-01	6.5000000000000002e-02	-2.7893221166934190e-01	-1.0396968636112272e+00	-4.8498633728025092e-01	-5.1705426730137727e-01	-8.0953121110595772e-01	-6.8499121349132064e-01	-5.2991890019892562e-01	-6.7961117442986474e-01	-7.6822693258593111e-01	-4.0902127129946231e-01	-3.0737937057350062e-01	-9.4480620579442898e-01	0
6.7500000000000004e-02	9.3250000000000000e-01	6.7500000000000004e-02	-2.8030002720316632e-01	-1.0433556599039731e+00	-4.8705834578711954e-01	-5.1912422771606603e-01	-8.1137982776965623e-01	-6.8701864225696840e-01	-5.3205288863808675e-01	-6.8228595347475973e-01	-7.7054323479278186e-01	-4.1065154398998921e-01	-3.0876431889448658e-01	-9.4857191219965131e-01	0
7.0000000000000007e-02	9.2999999999999994e-01	7.0000000000000007e-02	-2.8167264999764752e-01	-1.0469572490215744e+00	-4.8912223954069217e-01	-5.2117832426494726e-01	-8.1313728491438075e-01	-6.8898997414447349e-01	-5.3417126168081985e-01	-6.8493753040967020e-01	-7.7279862054144532e-01	-4.1226889877509931e-01	-3.1014792165017258e-01	-9.5230777455804994e-01	0
7.2499999999999995e-02	9.2749999999999999e-01	7.2499999999999995e-02	-2.8305002360113823e-01	-1.0505001766181454e+00	-4.9117758578816229e-01	-5.2321598209934017e-01	-8.1480234178048039e-01	-6.9090413851879262e-01	-5.3627343947549622e-01	-6.8756511678879029e-01	-7.7499189559505111e-01	-4.1387287566393888e-01	-3.1152997406065563e-01	-9.5601273026091593e-01	0
7.4999999999999997e-02	9.2500000000000004e-01	7.4999999999999997e-02	-2.8443208956256077e-01	-1.0539829964690475e+00	-4.9322394716408013e-01	-5.2523662347248801e-01	-8.1637381530537512e-01	-6.9276008670411393e-01	-5.3835883896156833e-01	-6.9016792130778715e-01	-7.7712188821941253e-01	-4.1546301251547851e-01	-3.1291026808133282e-01	-9.5968571173466388e-01	0
7.7499999999999999e-02	9.2249999999999999e-01	7.7499999999999999e-02	-2.8581878740030608e-01	-1.0574042717677705e+00	-4.9526088182707706e-01	-5.2723966804695876e-01	-8.1785058217415019e-01	-6.9455679333581533e-01	-5.4042687416892377e-01	-6.9274515026661754e-01	-7.7918745064941242e-01	-4.1703884529078344e-01	-3.1428859242387841e-01	-9.6332564702367152e-01	0
8.0000000000000002e-02	9.2000000000000004e-01	8.0000000000000002e-02	-2.8721005457116683e-01	-1.0607625764377400e+00	-4.9728794360367112e-01	-5.2922453321174023e-01	-8.1923158078411296e-01	-6.9629325769978767e-01	-5.4247695652706140e-01	-6.9529600804538949e-01	-7.8118746054489430e-01	-4.1859990831301103e-01	-3.1566473258000211e-01	-9.6693146039097211e-01	0
8.2500000000000004e-02	9.1749999999999998e-01	8.2500000000000004e-02	-2.8860582643932520e-01	-1.0640564964571759e+00	-4.9930468213920182e-01	-5.3119063440887571e-01	-8.2051581311704658e-01	-6.9796850505606778e-01	-5.4450849518395350e-01	-6.9781969759295515e-01	-7.8312082243285386e-01	-4.2014573453499715e-01	-3.1703847084805464e-01	-9.7050207293647617e-01	0
8.5000000000000006e-02	9.1500000000000004e-01	8.5000000000000006e-02	-2.9000603624541860e-01	-1.0672846311950526e+00	-5.0131064305592754e-01	-5.3313738546945633e-01	-8.2170234651311380e-01	-6.9958158794369885e-01	-5.4652089733443288e-01	-7.0031542092789667e-01	-7.8498646913268677e-01	-4.2167585581427286e-01	-3.1840958636254241e-01	-9.7403640323235530e-01	0
8.7499999999999994e-02	9.1249999999999998e-01	8.7499999999999994e-02	-2.9141061507570631e-01	-1.0704455947561360e+00	-5.0330536811831406e-01	-5.3506419895876789e-01	-8.2279031534063418e-01	-7.0113158746373827e-01	-5.4851356855792710e-01	-7.0278237965152468e-01	-7.8678336316123654e-01	-4.2318980319533278e-01	-3.1977785512661416e-01	-9.7753336797517876e-01	0
8.9999999999999997e-02	9.1000000000000003e-01	8.9999999999999997e-02	-2.9281949183136097e-01	-1.0735380173329971e+00	-5.0528839540553183e-01	-5.3697048653037238e-01	-8.2377892255622620e-01	-7.0261761453731564e-01	-5.5048591316533646e-01	-7.0521977547248160e-01	-7.8851049811436835e-01	-4.2468710719896219e-01	-3.2114305004757848e-01	-9.8099188265435489e-01	0
9.2499999999999999e-02	9.0749999999999997e-01	9.2499999999999999e-02	-2.9423259319791134e-01	-1.0765605465628381e+00	-5.0725925949116624e-01	-5.3885565928886692e-01	-8.2466744115013813e-01	-7.0403881113567501e-01	-5.5243733455483313e-01	-7.0762681074250988e-01	-7.9016690002180234e-01	-4.2616729811840937e-01	-3.2250494097551236e-01	-9.8441086223638230e-01	0
9.5000000000000001e-02	9.0500000000000003e-01	9.5000000000000001e-02	-2.9564984361486019e-01	-1.0795118488869007e+00	-5.0921749163013674e-01	-5.4071912816105816e-01	-8.2545521547192224e-01	-7.0539435147914176e-01	-5.5436723557633161e-01	-7.1000268900290120e-01	-7.9175162867194371e-01	-4.2762990632216824e-01	-3.2386329474501419e-01	-9.8778922186437290e-01	0
9.7500000000000003e-02	9.0249999999999997e-01	9.7500000000000003e-02	-2.9707116524550597e-01	-1.0823906109101644e+00	-5.1116261995281043e-01	-5.4256030427525404e-01	-8.2614166243197684e-01	-7.0668344320200049e-01	-5.5627501890436382e-01	-7.1234661554112400e-01	-7.9326377890348454e-01	-4.2907446256312365e-01	-3.2521787522015827e-01	-9.9112587757226644e-01	0
1.0000000000000001e-01	9.0000000000000002e-01	1.0000000000000001e-01	-2.9849647794699441e-01	-1.0851955407590015e+00	-5.1309416966628063e-01	-5.4437859934835453e-01	-8.2672627257487696e-01	-7.0790532848031318e-01	-5.5816008741906298e-01	-7.1465779795707907e-01	-7.9470248186057479e-01	-4.3050049829378517e-01	-3.2656844334270041e-01	-9.9441974701311386e-01	0
1.0249999999999999e-01	8.9749999999999996e-01	1.0249999999999999e-01	-2.9992569924062995e-01	-1.0879253694343909e+00	-5.1501166326277048e-01	-5.4617342608040376e-01	-8.2720861102082366e-01	-7.0905928511976601e-01	-5.6002184459494275e-01	-7.1693544673840937e-01	-7.9606690620842135e-01	-4.3190754598732339e-01	-3.2791475718358454e-01	-9.9766975020075810e-01	0
1.0500000000000000e-01	8.9500000000000002e-01	1.0500000000000000e-01	-3.0135874428247533e-01	-1.0905788521582624e+00	-5.1691462073511052e-01	-5.4794419855623822e-01	-8.2758831827197932e-01	-7.1014462760069808e-01	-5.6185969489713172e-01	-7.1917877584425371e-01	-7.9735625930622622e-01	-4.3329513946410014e-01	-3.2925657199779695e-01	-1.0008748102642053e+00	0
1.0750000000000000e-01	8.9249999999999996e-01	1.0750000000000000e-01	-3.0279552583426966e-01	-1.0931547697105073e+00	-5.1880255979922618e-01	-5.4969033265384304e-01	-8.2786511088090398e-01	-7.1116070807755893e-01	-5.6367304418470210e-01	-7.2138700329680150e-01	-7.9856978833445502e-01	-4.3466281422336506e-01	-3.3059364028261140e-01	-1.0040338542139284e+00	0
1.1000000000000000e-01	8.9000000000000001e-01	1.1000000000000000e-01	-3.0423595423469701e-01	-1.0956519297541538e+00	-5.2067499612355339e-01	-5.5141124645901196e-01	-8.2803878197878356e-01	-7.1210691733012321e-01	-5.6546130012070706e-01	-7.2355935177997444e-01	-7.9970678137350648e-01	-4.3601010777977695e-01	-3.3192571183926572e-01	-1.0071458137193117e+00	0
1.1250000000000000e-01	8.8749999999999996e-01	1.1250000000000000e-01	-3.0567993737103688e-01	-1.0980691681461925e+00	-5.2253144356529624e-01	-5.5310636068587005e-01	-8.2810920166160817e-01	-7.1298268566389722e-01	-5.6722387258852225e-01	-7.2569504924453221e-01	-8.0076656843095750e-01	-4.3733656000438315e-01	-3.3325253383810688e-01	-1.0102096258963933e+00	0
1.1500000000000000e-01	8.8500000000000001e-01	1.1500000000000000e-01	-3.0712738065122874e-01	-1.1004053502315174e+00	-5.2437141441341695e-01	-5.5477509910281630e-01	-8.2807631723296138e-01	-7.1378748375727752e-01	-5.6896017411405775e-01	-7.2779332951886422e-01	-8.0174852241466033e-01	-4.3864171346968017e-01	-3.3457385088723862e-01	-1.0132242341050319e+00	0
1.1749999999999999e-01	8.8250000000000006e-01	1.1749999999999999e-01	-3.0857818697638645e-01	-1.1026593721174398e+00	-5.2619441963824354e-01	-5.5641688896340002e-01	-8.2794015330257276e-01	-7.1452082345313050e-01	-5.7066962029339419e-01	-7.2985343292470817e-01	-8.0265206004909639e-01	-4.3992511379835675e-01	-3.3588940510470161e-01	-1.0161885887545719e+00	0
1.2000000000000000e-01	8.8000000000000000e-01	1.2000000000000000e-01	-3.1003225671379536e-01	-1.1048301619262351e+00	-5.2799996914756031e-01	-5.5803116144164089e-01	-8.2770081174028842e-01	-7.1518225849261441e-01	-5.7235163022536728e-01	-7.3187460689699879e-01	-8.0347664273251651e-01	-4.4118631001530301e-01	-3.3719893619421204e-01	-1.0191016481170578e+00	0
