# Parameters
$ K = 5
$ N = 12
$ M = 12
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	E
0	1.0000000000000000e+00	0	-2.1919600485582610e-01	-6.6180621443544851e-01	-1.0266603608713740e+00	-5.5655717961812212e-01	-3.0637401944364406e-01	-1.8898058403414372e-01	-9.7778350172786122e-01	-1.9478479849357022e-01	-5.2425039309853094e-01	-8.2670267341210835e-01	-2.8033756661571474e-01	-4.3914443101165657e-01	2.4340075007215143e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-2.2329675849814529e-01	-6.6777638896750102e-01	-1.0355373865615709e+00	-5.6052324760708150e-01	-3.1131005079000318e-01	-1.9798294208193024e-01	-9.8688165424336460e-01	-2.0029107787762612e-01	-5.2948632093564141e-01	-8.3358733952883246e-01	-2.8996898376979086e-01	-4.4318958059860758e-01	2.4279396890743765e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-2.2747236329789769e-01	-6.7382610573668600e-01	-1.0444639346161617e+00	-5.6453456891833220e-01	-3.1636924574310626e-01	-2.0716254693333352e-01	-9.9609353560016034e-01	-2.0589379360599633e-01	-5.3478873707417096e-01	-8.4058150163337564e-01	-2.9976295896860738e-01	-4.4733440221965404e-01	2.4219060150286116e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-2.3172433270847523e-01	-6.7995621606116619e-01	-1.0534385346015656e+00	-5.6859167087040308e-01	-3.2155424808090677e-01	-2.1652223080245805e-01	-1.0054193838464338e+00	-2.1159454086314522e-01	-5.4015877060614326e-01	-8.4768681992052874e-01	-3.0972147330814176e-01	-4.5158115222928102e-01	2.4159060568489958e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-2.3605420307551234e-01	-6.8616755334110591e-01	-1.0624596264088384e+00	-5.7269507834954225e-01	-3.2686772882458387e-01	-2.2606482190212182e-01	-1.0148593349290567e+00	-2.1739492334234287e-01	-5.4559756404212068e-01	-8.5490492610313906e-01	-3.1984647585393888e-01	-4.5593210477507828e-01	2.4099393835867651e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-2.4046353305691368e-01	-6.9246093089357397e-01	-1.0715255572579780e+00	-5.7684531311250864e-01	-3.3231238420676390e-01	-2.3579313952626149e-01	-1.0244134159113862e+00	-2.2329655153466771e-01	-5.5110627230779707e-01	-8.6223741847499047e-01	-3.3013987811930812e-01	-4.6038954951416838e-01	2.4040055549318518e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-2.4495390294882882e-01	-6.9883713965765393e-01	-1.0806345786610199e+00	-5.8104289304252055e-01	-3.3789093340718701e-01	-2.4570998873042998e-01	-1.0340815379144630e+00	-2.2930104086842679e-01	-5.5668606161346146e-01	-8.6968585663280307e-01	-3.4060354815915772e-01	-4.6495578910526619e-01	2.3981041210615501e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-2.4952691391053183e-01	-7.0529694576398838e-01	-1.0897848433479445e+00	-5.8528833135603631e-01	-3.4360611603966384e-01	-2.5581815458877138e-01	-1.0438634887785210e+00	-2.3541000969099513e-01	-5.6233810818710206e-01	-8.7725175584168313e-01	-3.5123930426212030e-01	-4.6963313646265803e-01	2.3922346224857631e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-2.5418418708074514e-01	-7.1184108796293510e-01	-1.0989744021599632e+00	-5.8958213575799345e-01	-3.4946068937346020e-01	-2.6612039600533238e-01	-1.0537589254426558e+00	-2.4162507708488062e-01	-5.6806359686143304e-01	-8.8493658102822181e-01	-3.6204890822353242e-01	-4.7442391175792059e-01	2.3863965898889385e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-2.5892736257758764e-01	-7.1847027490536608e-01	-1.1082012009152580e+00	-5.9392480754303290e-01	-3.5545742527147539e-01	-2.7661943905713299e-01	-1.0637673660413869e+00	-2.4794786050962375e-01	-5.7386371950471415e-01	-8.9274174038549325e-01	-3.7303405818187074e-01	-4.7933043915479540e-01	2.3805895439688833e+00
