# Parameters
$ K = 3
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-4.1122452006072535e-01	-5.1873905250355801e-01	-8.3395644250262280e-01	-4.0420347406411633e-01	-3.6101910870134291e-01	-4.0022245569513154e-01	-5.3661545701551083e-01	-8.1701948922782097e-01	-4.6362419002340782e-01	2.5632360962189020e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-4.1482298596393530e-01	-5.2559135094213016e-01	-8.4065524441198591e-01	-4.0940145724639670e-01	-3.6761266658376263e-01	-4.0504082131530017e-01	-5.4252059309102940e-01	-8.2475114596463805e-01	-4.6896893719885419e-01	2.5568451802212340e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-4.1847063170683185e-01	-5.3253466420210671e-01	-8.4739884617532124e-01	-4.1468288498370465e-01	-3.7432100295684556e-01	-4.0992909942171513e-01	-5.4849876981976531e-01	-8.3254762939799409e-01	-4.7438316328880764e-01	2.5504884497884630e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-4.2216818319470689e-01	-5.3956950998291464e-01	-8.5418668404927689e-01	-4.2004890050777333e-01	-3.8114542467212453e-01	-4.1488808404001076e-01	-5.5455043251086600e-01	-8.4040836428076227e-01	-4.7986736788958956e-01	2.5441656549133782e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-4.2591636835050933e-01	-5.4669636332952665e-01	-8.6101814666076526e-01	-4.2550063670180988e-01	-3.8808720734179369e-01	-4.1991855869971706e-01	-5.6067599636019205e-01	-8.4833270657093607e-01	-4.8542202592457895e-01	2.5378765380067918e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-4.2971591637447354e-01	-5.5391565367078932e-01	-8.6789257312614654e-01	-4.3103921394453670e-01	-3.9514759185508391e-01	-4.2502129499653102e-01	-5.6687584426892657e-01	-8.5631994042568316e-01	-4.9104758578596613e-01	2.5316208337965134e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-4.3356755694815174e-01	-5.6122776173858124e-01	-8.7480925112539876e-01	-4.3666573782165208e-01	-4.0232778071682646e-01	-4.3019705107802514e-01	-5.7315032457032133e-01	-8.6436927512417283e-01	-4.9674446740085043e-01	2.5253982692263461e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-4.3747201938025565e-01	-5.6863301636612729e-01	-8.8176741493214827e-01	-4.4238129669986159e-01	-4.0962893420349977e-01	-4.3544657005034582e-01	-5.7949974866295240e-01	-8.7247984192140893e-01	-5.0251306022056752e-01	2.5192085633552912e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-4.4143003169168082e-01	-5.7613169116401741e-01	-8.8876624340066679e-01	-4.4818695915866513e-01	-4.1705216633230185e-01	-4.4077057830348493e-01	-5.8592438854902540e-01	-8.8065069083572345e-01	-5.0835372113231769e-01	2.5130514272571336e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-4.4544231963704373e-01	-5.8372400107280775e-01	-8.9580485791118103e-01	-4.5408377127515420e-01	-4.2459854063904107e-01	-4.4616978375277200e-01	-5.9242447427647016e-01	-8.8888078737305820e-01	-5.1426677229231899e-01	2.5069265639206471e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-4.4950960566004633e-01	-5.9141009879136808e-01	-9.0288232027510107e-01	-4.6007275375718071e-01	-4.3226906576095475e-01	-4.5164487399428571e-01	-5.9900019128377491e-01	-8.9716900919165310e-01	-5.2025249887991509e-01	2.5008336681506038e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-4.5363260777993475e-01	-5.9919007108055566e-01	-9.0999763060204231e-01	-4.6615489892037326e-01	-4.4006469082095301e-01	-4.5719651437194520e-01	-6.0565167764677619e-01	-9.0551414271129815e-01	-5.2631114677228441e-01	2.4947724264698716e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-4.5781203840635609e-01	-6.0706393494216637e-01	-9.1714972513082804e-01	-4.7233116750466819e-01	-4.4798630061017791e-01	-4.6282534595419367e-01	-6.1237902122688126e-01	-9.1391487967189300e-01	-5.3244292013963579e-01	2.4887425170228381e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-4.6204860307986306e-01	-6.1503163367358293e-01	-9.2433747402697519e-01	-4.7860248532621341e-01	-4.5603471056628248e-01	-4.6853198341822444e-01	-6.1918225672051430e-01	-9.2236981364662241e-01	-5.3864797896103400e-01	2.4827436094804578e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-4.6634299913539867e-01	-6.2309303279904182e-01	-9.3155967914951021e-01	-4.8496973976076813e-01	-4.6421066154536855e-01	-4.7431701283992084e-01	-6.2606136260993772e-01	-9.3087743651574240e-01	-5.4492643646130368e-01	2.4767753649472199e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-4.7069591428606156e-01	-6.3124791587896911e-01	-9.3881507179032664e-01	-4.9143377605500410e-01	-4.7251481438615228e-01	-4.8018098938777609e-01	-6.3301625801594141e-01	-9.3943613490761291e-01	-5.5127835646976431e-01	2.4708374358703735e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-4.7510802512454797e-01	-6.3949598019945697e-01	-9.4610231038969927e-01	-4.9799539346249483e-01	-4.8094774426560383e-01	-4.8612443491928509e-01	-6.4004679945335030e-01	-9.4804418661436607e-01	-5.5770375070189748e-01	2.4649294659517480e+00
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-4.7957999553971103e-01	-6.4783683234457545e-01	-9.5341997823196556e-01	-5.0465534120154010e-01	-4.8950993484609751e-01	-4.9214783547849861e-01	-6.4715277749072286e-01	-9.5669975699030751e-01	-5.6420257596541801e-01	2.4590510900625566e+00
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-4.8411247504576710e-01	-6.5626998365493194e-01	-9.6076658112585300e-01	-5.1141431423248573e-01	-4.9820177221494910e-01	-4.9825163869366695e-01	-6.5433391331612123e-01	-9.6540089534197771e-01	-5.7077473129264278e-01	2.4532019341615623e+00
4.7500000000000001e-02	9.5250000000000001e-01	4.7500000000000001e-02	-4.8870609702178530e-01	-6.6479484557666291e-01	-9.6814054507435510e-01	-5.1827294885267972e-01	-5.0702353861816540e-01	-5.0443625107418166e-01	-6.6158985521137059e-01	-9.7414553131960613e-01	-5.7742005500145077e-01	2.4473816152170396e+00
5.0000000000000003e-02	9.4999999999999996e-01	5.0000000000000003e-02	-4.9336147685924342e-01	-6.7341072490582776e-01	-9.7554021393960744e-01	-5.2523181810782915e-01	-5.1597540599123659e-01	-5.1070203520632251e-01	-6.6892017493780020e-01	-9.8293147132053493e-01	-5.8413832168763391e-01	2.4415897411329786e+00
5.2499999999999998e-02	9.4750000000000001e-01	5.2499999999999998e-02	-4.9807921001555777e-01	-6.8211681893409482e-01	-9.8296384710866946e-01	-5.3229142701917842e-01	-5.2505742929097210e-01	-5.1704930684764405e-01	-6.7632436403708707e-01	-9.9175639491612533e-01	-5.9092923915190798e-01	2.4358259106799900e+00
5.5000000000000000e-02	9.4499999999999995e-01	5.5000000000000000e-02	-5.0285986997172216e-01	-6.9091221050251861e-01	-9.9040961716670717e-01	-5.3945220762664992e-01	-5.3426953963354640e-01	-5.2347833192022997e-01	-6.8380183005149520e-01	-1.0006178513145336e+00	-5.9779244526539288e-01	2.4300897134314234e+00
5.7500000000000002e-02	9.4250000000000000e-01	5.7500000000000002e-02	-5.0770400609235755e-01	-6.9979586297123031e-01	-9.9787560758460248e-01	-5.4671451384893066e-01	-5.4361153724528388e-01	-5.2998932340342209e-01	-6.9135189266852193e-01	-1.0095132558727336e+00	-6.0472750477795245e-01	2.4243807297052142e+00
5.9999999999999998e-02	9.3999999999999995e-01	5.9999999999999998e-02	-5.1261214138676725e-01	-7.0876661511393702e-01	-1.0053598104286348e+00	-5.5407861616236309e-01	-5.5308308423411523e-01	-5.3658243812711570e-01	-6.9897377979571862e-01	-1.0184398866721189e+00	-6.1173390607435207e-01	2.4186985305120099e+00
6.2500000000000000e-02	9.3750000000000000e-01	6.2500000000000000e-02	-5.1758477016983084e-01	-7.1782317594721756e-01	-1.0128601241004589e+00	-5.6154469610149771e-01	-5.6268369719118083e-01	-5.4325777346717341e-01	-7.0666662357229981e-01	-1.0273948811730389e+00	-6.1881105788385093e-01	2.4130426775101466e+00
6.5000000000000002e-02	9.3500000000000005e-01	6.5000000000000002e-02	-5.2262235562191095e-01	-7.2696411950585704e-01	-1.0203743511162640e+00	-5.6911284058522160e-01	-5.7241273963367711e-01	-5.5001536394504769e-01	-7.1442945632496258e-01	-1.0363752329646103e+00	-6.2595828594949421e-01	2.4074127229680951e+00
6.7500000000000004e-02	9.3250000000000000e-01	6.7500000000000004e-02	-5.2772532724728649e-01	-7.3618787957666187e-01	-1.0279001959346401e+00	-5.7678303607355408e-01	-5.8226941430181467e-01	-5.5685517773429405e-01	-7.2226120647631786e-01	-1.0453777886272326e+00	-6.3317482966407401e-01	2.4018082097349813e+00
7.0000000000000007e-02	9.2999999999999994e-01	7.0000000000000007e-02	-5.3289407823102919e-01	-7.4549274440455615e-01	-1.0354352628433323e+00	-5.8455516256143369e-01	-5.9225275532457677e-01	-5.6377711307725176e-01	-7.3016069441522402e-01	-1.0543992447262103e+00	-6.4045983868045053e-01	2.3962286712198599e+00
7.2499999999999995e-02	9.2749999999999999e-01	7.2499999999999995e-02	-5.3812896269465693e-01	-7.5487685138611649e-01	-1.0429770539157843e+00	-5.9242898741721006e-01	-6.0236162027096396e-01	-5.7078099461585474e-01	-7.3812662833938425e-01	-1.0634361449559866e+00	-6.4781236950468102e-01	2.3906736313804062e+00
7.4999999999999997e-02	9.2500000000000004e-01	7.4999999999999997e-02	-5.4343029285139555e-01	-7.6433818176713042e-01	-1.0505229670490313e+00	-6.0040415907494649e-01	-6.1259468210544110e-01	-5.7786656964123029e-01	-7.4615760008155951e-01	-1.0724848774555009e+00	-6.5523138208119447e-01	2.3851426047217377e+00
7.7499999999999999e-02	9.2249999999999999e-01	7.7499999999999999e-02	-5.4879833606238448e-01	-7.7387455536226235e-01	-1.0580702940952289e+00	-6.0848020059123809e-01	-6.2295042106850307e-01	-5.8503350426751710e-01	-7.5425208093188489e-01	-1.0815416723162117e+00	-6.6271573638004733e-01	2.3796350963060973e+00
8.0000000000000002e-02	9.2000000000000004e-01	8.0000000000000002e-02	-5.5423331179573898e-01	-7.8348362531644344e-01	-1.0656162190998213e+00	-6.1665650307884834e-01	-6.3342711650551986e-01	-5.9228137953612869e-01	-7.6240841746987476e-01	-1.0906025993053423e+00	-6.7026418899713913e-01	2.3741506017741583e+00
8.2500000000000004e-02	9.1749999999999998e-01	8.2500000000000004e-02	-5.5973538849099624e-01	-7.9316287292913701e-01	-1.0731578166600282e+00	-6.2493231903122348e-01	-6.4402283866938637e-01	-5.9960968745754195e-01	-7.7062482742089145e-01	-1.0996635658278653e+00	-6.7787538977910788e-01	2.3686886073787172e+00
8.5000000000000006e-02	9.1500000000000004e-01	8.5000000000000006e-02	-5.6530468033213543e-01	-8.0290960256429200e-01	-1.0806920504180810e+00	-6.3330675555376492e-01	-6.5473544052494481e-01	-6.0701782699858353e-01	-7.7889939555302645e-01	-1.1087203151516847e+00	-6.8554787848548904e-01	2.3632485900315845e+00
8.7499999999999994e-02	9.1249999999999998e-01	8.7499999999999994e-02	-5.7094124393306855e-01	-8.1272093667037981e-01	-1.0882157717043084e+00	-6.4177876751965002e-01	-6.6556254958565886e-01	-6.1450510002413805e-01	-7.8723006963158326e-01	-1.1177684249213595e+00	-6.9328008150161524e-01	2.3578300173644879e+00
8.9999999999999997e-02	9.1000000000000003e-01	8.9999999999999997e-02	-5.7664507494027295e-01	-8.2259381093658179e-01	-1.0957257183458295e+00	-6.5034715067000004e-01	-6.7650155981559801e-01	-6.2207070720316870e-01	-7.9561465644957441e-01	-1.1268033059865046e+00	-7.0107030861658792e-01	2.3524323478048315e+00
9.2499999999999999e-02	9.0749999999999997e-01	9.2499999999999999e-02	-5.8241610455803372e-01	-8.3252496961283184e-01	-1.1032185136573311e+00	-6.5901053468026760e-01	-6.8754962363242511e-01	-6.2971374388997503e-01	-8.0405081795389266e-01	-1.1358202015717718e+00	-7.0891674988155418e-01	2.3470550306671618e+00
9.5000000000000001e-02	9.0500000000000003e-01	9.5000000000000001e-02	-5.8825419600262552e-01	-8.4251096102308798e-01	-1.1106906656309528e+00	-6.6776737621684967e-01	-6.9870364404972740e-01	-6.3743319599266257e-01	-8.1253606748810014e-01	-1.1448141868159507e+00	-7.1681747256438644e-01	2.3416975062612120e+00
9.7500000000000003e-02	9.0249999999999997e-01	9.7500000000000003e-02	-5.9415914089267075e-01	-8.5254813330278345e-01	-1.1181385663429444e+00	-6.7661595201016300e-01	-7.0996026699972914e-01	-6.4522793584189519e-01	-8.2106776617398258e-01	-1.1537801687082543e+00	-7.2477041821773336e-01	2.3363592060174105e+00
1.0000000000000001e-01	9.0000000000000002e-01	1.0000000000000001e-01	-6.0013065558385337e-01	-8.6263263039305682e-01	-1.1255584915952697e+00	-6.8555435197264625e-01	-7.2131587388008589e-01	-6.5309671807410907e-01	-8.2964311945527724e-01	-1.1627128864503025e+00	-7.3277339987822632e-01	2.3310395526307430e+00
1.0249999999999999e-01	8.9749999999999996e-01	1.0249999999999999e-01	-6.0616837745716501e-01	-8.7276038832583913e-01	-1.1329466008108100e+00	-6.9458047239245868e-01	-7.3276657437111459e-01	-6.6103817554451894e-01	-8.3825917382818138e-01	-1.1716069122725876e+00	-7.4082409941546912e-01	2.3257379602238650e+00
1.0500000000000000e-01	8.9500000000000002e-01	1.0500000000000000e-01	-6.1227186117087395e-01	-8.8292713183537175e-01	-1.1402989372012513e+00	-7.0369200923594555e-01	-7.4430819957241168e-01	-6.6905081528638866e-01	-8.4691281378440020e-01	-1.1804566527343217e+00	-7.4892006505017206e-01	2.3204538345303822e+00
1.0750000000000000e-01	8.9249999999999996e-01	1.0750000000000000e-01	-6.1844057488749127e-01	-8.9312837133309775e-01	-1.1476114282270302e+00	-7.1288645159426334e-01	-7.5593629551034214e-01	-6.7713301453421137e-01	-8.5560075899360977e-01	-1.1892563505355631e+00	-7.5705870906154560e-01	2.3151865730991790e+00
1.1000000000000000e-01	8.9000000000000001e-01	1.1000000000000000e-01	-6.2467389648807059e-01	-9.0335940028410644e-01	-1.1548798863690064e+00	-7.2216107531182616e-01	-7.6764611707027097e-01	-6.8528301682959469e-01	-8.6431956175325053e-01	-1.1980000868702489e+00	-7.6523730570469639e-01	2.3099355655207252e+00
1.1250000000000000e-01	8.8749999999999996e-01	1.1250000000000000e-01	-6.3097110978732163e-01	-9.1361529302448619e-01	-1.1621000102316259e+00	-7.3151293683652763e-01	-7.7943262240971178e-01	-6.9349892822981973e-01	-8.7306560473451345e-01	-1.2066817843483681e+00	-7.7345298935939566e-01	2.3047001936762310e+00
