# Parameters
$ K = 1
$ N = 15
$ M = 37
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a30	a31	a32	a33	a34	a35	a36	a37	E
0	1.0000000000000000e+00	0	-6.6942016462762899e-01	-3.5271714574308044e-01	-4.4381467720413592e-01	-6.6927959279931293e-01	-3.6814103449344260e-01	-3.2207268433522773e-01	-1.3479832671970029e+00	-5.8507318597913316e-01	-1.8647258100621555e-01	-1.1598333756207979e+00	-4.7675412119705962e-01	-4.2550286544358595e-01	-2.8759597689463079e-01	-6.0378582047464802e-01	-4.8645192594029463e-01	4.3198830936941629e-02	4.9347517198942203e-02	1.2198943174724447e-01	1.3879156431871481e-01	1.9767685994552231e-01	6.9173016647799457e-02	4.4987151625639044e-02	1.7199197877576072e-01	1.4841436894238841e-01	2.1524600419160839e-01	8.1671587802446141e-02	1.3369910376624977e-01	2.2354025663000449e-01	1.4402995854621092e-01	6.7399232587429386e-02	1.2255406825026248e-01	3.3271707065403933e-01	1.2322452941976467e-01	7.7401534371353886e-02	1.0789353733501703e-01	1.5819086816302061e-01	2.1239662154397637e-01	0
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-6.7277053912633356e-01	-3.5448428302796459e-01	-4.4603274634313977e-01	-6.7257277309650132e-01	-3.6995712651727419e-01	-3.2368123457166592e-01	-1.3546248977894564e+00	-5.8796925474201689e-01	-1.8740185377074842e-01	-1.1655614607049281e+00	-4.7912853511248293e-01	-4.2760678920899503e-01	-2.8902119106265511e-01	-6.0679907257886312e-01	-4.8887369978229128e-01	4.3414713008759369e-02	4.9594303547587683e-02	1.2259923066063097e-01	1.3947875261263060e-01	1.9866317073543732e-01	6.9515545403271636e-02	4.5212297292463226e-02	1.7284147262739671e-01	1.4914685340566847e-01	2.1631964692827457e-01	8.2078782272494780e-02	1.3436470119030997e-01	2.2465493881752113e-01	1.4474846695809043e-01	6.7735352159333850e-02	1.2316411217401844e-01	3.3437476131728883e-01	1.2384030176162894e-01	7.7785497326116587e-02	1.0843200543151502e-01	1.5897386709793118e-01	2.1345071621491313e-01	0
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-6.7612725544040952e-01	-3.5625848858608039e-01	-4.4824854438834744e-01	-6.7575709561147190e-01	-3.7172283998091171e-01	-3.2528592498513498e-01	-1.3610654416097741e+00	-5.9080528049011583e-01	-1.8832472984847151e-01	-1.1711440121420551e+00	-4.8148362428087993e-01	-4.2966238898291897e-01	-2.9042022461544753e-01	-6.0980044132494193e-01	-4.9127384268344043e-01	4.3630344745159970e-02	4.9841164541708546e-02	1.2320866623814510e-01	1.4015206770029859e-01	1.9964515367854030e-01	6.9851236432367028e-02	4.5437848614540498e-02	1.7366953831465778e-01	1.4985971319330157e-01	2.1738790517454043e-01	8.2483562907905858e-02	1.3502432120036670e-01	2.2576335184362914e-01	1.4546355583423937e-01	6.8069649856250011e-02	1.2376853446042575e-01	3.3602026539822755e-01	1.2445529784105784e-01	7.8163212501386747e-02	1.0896838061881892e-01	1.5974056319818500e-01	2.1448861800357619e-01	0
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-6.7948999952816191e-01	-3.5803970882943331e-01	-4.5046167280565197e-01	-6.7882895539129995e-01	-3.7343645525857638e-01	-3.2688640217372661e-01	-1.3672982010836106e+00	-5.9357909371385020e-01	-1.8924088215570217e-01	-1.1765760089076371e+00	-4.8381846473060736e-01	-4.3166795493683152e-01	-2.9179210251336768e-01	-6.1278912434367505e-01	-4.9365136113068109e-01	4.3845686374768274e-02	5.0088065284267139e-02	1.2381763736698674e-01	1.4081101292352316e-01	2.0062253639255473e-01	7.0179844372790331e-02	4.5663784043114872e-02	1.7447543788690889e-01	1.5055227907518112e-01	2.1845046285888553e-01	8.2885798845946088e-02	1.3567769174351171e-01	2.2686514833943991e-01	1.4617501942674618e-01	6.8402021746976349e-02	1.2436708184366656e-01	3.3765298905723784e-01	1.2506940303799505e-01	7.8534443428799242e-02	1.0950252125427823e-01	1.6049037099391777e-01	2.1550970580309958e-01	0
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-6.8285844964940268e-01	-3.5982788839565738e-01	-4.5267172696928593e-01	-6.8178479148822924e-01	-3.7509626678141456e-01	-3.2848230857241512e-01	-1.3733165913231253e+00	-5.9628853202127485e-01	-1.9014998045941706e-01	-1.1818524829403052e+00	-4.8613212368530473e-01	-4.3362178524987549e-01	-2.9313584891323957e-01	-6.1576430838047680e-01	-4.9600525633728043e-01	4.4060697441235475e-02	5.0334970104162553e-02	1.2442604185683699e-01	1.4145509854886754e-01	2.0159504517434859e-01	7.0501127265067534e-02	4.5890081625435897e-02	1.7525844280862940e-01	1.5122389042190834e-01	2.1950700256614014e-01	8.3285358630684217e-02	1.3632454073924605e-01	2.2795998001210907e-01	1.4688265137741846e-01	6.8732362752002146e-02	1.2495950122800711e-01	3.3927234183446769e-01	1.2568250124927782e-01	7.8898955355621470e-02	1.1003428436660892e-01	1.6122270920984119e-01	2.1651336322532069e-01	0
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-6.8623227630827399e-01	-3.6162297014574585e-01	-4.5487829627753995e-01	-6.8462109417891426e-01	-3.7670058603787426e-01	-3.3007328262621766e-01	-1.3791141554861042e+00	-5.9893144324248915e-01	-1.9105169157259005e-01	-1.1869685286883502e+00	-4.8842366011752525e-01	-4.3552218870989423e-01	-2.9445048830273918e-01	-6.1872516958186097e-01	-4.9833452511522841e-01	4.4275336808821369e-02	5.0581842551006423e-02	1.2503377650338163e-01	1.4208384281662886e-01	2.0256240525738883e-01	7.0814847069219547e-02	4.6116719009281118e-02	1.7601783545767352e-01	1.5187389656820427e-01	2.2055720584601188e-01	8.3682110337101712e-02	1.3696459641036932e-01	2.2904749802086871e-01	1.4758624493771258e-01	6.9060566696576120e-02	1.2554554000899826e-01	3.4087773761407147e-01	1.2629447494053553e-01	7.9256515645230924e-02	1.1056352574706522e-01	1.6193700174731340e-01	2.1749897966985429e-01	0
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-6.8961114219922093e-01	-3.6342489516187659e-01	-4.5708096427585160e-01	-6.8733441225958547e-01	-3.7824774461945948e-01	-3.3165895896915798e-01	-1.3846845801928318e+00	-6.0150568860037212e-01	-1.9194567955793532e-01	-1.1919193127708048e+00	-4.9069212532809126e-01	-4.3736748736568920e-01	-2.9573504666765837e-01	-6.2167087380094133e-01	-5.0063816077403422e-01	4.4489562668421231e-02	5.0828645390131613e-02	1.2564073715417681e-01	1.4269677299434474e-01	2.0352434107600001e-01	7.1120770183458498e-02	4.6343673447792402e-02	1.7675291063253937e-01	1.5250165818535891e-01	2.2160075352915864e-01	8.4075921698382267e-02	1.3759758761906851e-01	2.3012735336221485e-01	1.4828559319385642e-01	6.9386526366259429e-02	1.2612494639963154e-01	3.4246859560097936e-01	1.2690520520079498e-01	7.9606894182896543e-02	1.1109010004409393e-01	1.6263267867937428e-01	2.1846595140775693e-01	0
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-6.9299470215627490e-01	-3.6523360274521122e-01	-4.5927930878718654e-01	-6.8992136039350538e-01	-3.7973609730334229e-01	-3.3323896860861862e-01	-1.3900217109401944e+00	-6.0400914594064203e-01	-1.9283160593990625e-01	-1.1967000837231050e+00	-4.9293656355096527e-01	-4.3915601922426112e-01	-2.9698855269029639e-01	-6.2460057692214555e-01	-5.0291515404443832e-01	4.4703332544021153e-02	5.1075340597838512e-02	1.2624681877675539e-01	1.4329342643071261e-01	2.0448057653588342e-01	7.1418667962858298e-02	4.6570921804614827e-02	1.7746297706303962e-01	1.5310654865770940e-01	2.2263732605009787e-01	8.4466660236106036e-02	1.3822324420719923e-01	2.3119919726342306e-01	1.4898048929665253e-01	6.9710133564925739e-02	1.2669746976047377e-01	3.4404434130715139e-01	1.2751457179976400e-01	7.9949863785632125e-02	1.1161386086135271e-01	1.6330917725572161e-01	2.1941368267655215e-01	0
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-6.9638260310580025e-01	-3.6704903041356052e-01	-4.6147290204962005e-01	-6.9237862648594573e-01	-3.8116402516284875e-01	-3.3481293911464738e-01	-1.3951195674504857e+00	-6.0643971301376820e-01	-1.9370912992475162e-01	-1.2013061817958592e+00	-4.9515601258335812e-01	-4.4088614098640416e-01	-2.9821003897705056e-01	-6.2751342520529774e-01	-5.0516449402543917e-01	4.4916603299562881e-02	5.1321889356882477e-02	1.2685191552886063e-01	1.4387335160567644e-01	2.0543083529031636e-01	7.1708317235878463e-02	4.6798440559325319e-02	1.7814735891855721e-01	1.5368795545794880e-01	2.2366660377619577e-01	8.4854193393060426e-02	1.3884129733970305e-01	2.3226268158350499e-01	1.4967072669542281e-01	7.0031279175164204e-02	1.2726286093275505e-01	3.4560440754412375e-01	1.2812245324775781e-01	8.0285200614828009e-02	1.1213466085896261e-01	1.6396594291445518e-01	2.2034158678322202e-01	0
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-6.9977448402285480e-01	-3.6887111389882549e-01	-4.6366131086101620e-01	-6.9470297906096257e-01	-3.8252993869641944e-01	-3.3638049481376892e-01	-1.3999723588904596e+00	-6.0879531080081439e-01	-1.9457790862844745e-01	-1.2057330487738662e+00	-4.9734950444071913e-01	-4.4255623081362905e-01	-2.9939854331311511e-01	-6.3040855564915688e-01	-5.0738516915291965e-01	4.5129331146199748e-02	5.1568252052206956e-02	1.2745592083068905e-01	1.4443610917229879e-01	2.0637484102141607e-01	7.1989500816561566e-02	4.7026205813138391e-02	1.7880539730788877e-01	1.5424528151589686e-01	2.2468826734193936e-01	8.5238388668359089e-02	1.3945147985005818e-01	2.3331745922066610e-01	1.5035609937552219e-01	7.0349853221033265e-02	1.2782087257333982e-01	3.4714823541852025e-01	1.2872872685822906e-01	8.0612684590311581e-02	1.1265235185785172e-01	1.6460243029726970e-01	2.2124908721161926e-01	0
