# Parameters
$ K = 4
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-3.8917312689093830e-01	-6.7569874569468313e-01	-3.2729572840621629e-01	-3.6274241487941089e-01	-3.3709705346830626e-01	-9.6050392694585796e-01	-3.3051874686297100e-01	-5.2454966834098282e-01	-4.3343934724839017e-01	2.2820995703575249e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.8924723408568301e-01	-6.8068316411246022e-01	-3.3131882479983177e-01	-3.6599471898013791e-01	-3.3608167619430268e-01	-9.6261636188281141e-01	-3.3315176558008425e-01	-5.2687899993729770e-01	-4.3429155761732852e-01	2.2764081132056710e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.8929381732263912e-01	-6.8566910845349971e-01	-3.3538835147565871e-01	-3.6926791997446062e-01	-3.3504690417435479e-01	-9.6466452415471626e-01	-3.3581240852632188e-01	-5.2921318206478318e-01	-4.3513912039514824e-01	2.2707444277884927e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.8931258819175912e-01	-6.9065545958820584e-01	-3.3950439028605522e-01	-3.7256194011136673e-01	-3.3399336766648885e-01	-9.6664741273193411e-01	-3.3850085815871489e-01	-5.3155202957286340e-01	-4.3598229211219264e-01	2.2651087980268350e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.8930326579708285e-01	-6.9564107942836750e-01	-3.4366700489213592e-01	-3.7587669758720288e-01	-3.3292171549238508e-01	-9.6856404122158035e-01	-3.4121729214409313e-01	-5.3389534868746880e-01	-4.3682133986706129e-01	2.2595015100006601e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.8926557708673903e-01	-7.0062481128163479e-01	-3.4787624019271590e-01	-3.7921210643027170e-01	-3.3183261449114182e-01	-9.7041343873928665e-01	-3.4396188310937775e-01	-5.3624293683063551e-01	-4.3765654124348052e-01	2.2539228519109824e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.8919925718332010e-01	-7.0560548022488934e-01	-3.5213212175231656e-01	-3.8256807637359819e-01	-3.3072674893123799e-01	-9.7219465078713918e-01	-3.4673479838542043e-01	-5.3859458244800451e-01	-4.3848818421003954e-01	2.2483731140393082e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-3.8910404971432566e-01	-7.1058189349615752e-01	-3.5643465522883305e-01	-3.8594451271520952e-01	-3.2960481988056867e-01	-9.7390674013709044e-01	-3.4953619974420574e-01	-5.4095006484497499e-01	-4.3931656700246047e-01	2.2428525887045350e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-3.8897970714235641e-01	-7.1555284090470050e-01	-3.6078382580151930e-01	-3.8934131616525464e-01	-3.2846754453452204e-01	-9.7554878771909870e-01	-3.5236624312923154e-01	-5.4330915403225455e-01	-4.4014199798810077e-01	2.2373615702172507e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-3.8882599109476523e-01	-7.2051709525885588e-01	-3.6517959759994378e-01	-3.9275838267929464e-01	-3.2731565550214070e-01	-9.7711989351319672e-01	-3.5522507837887535e-01	-5.4567161058155811e-01	-4.4096479551241929e-01	2.2319003548313980e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-3.8864267269244746e-01	-7.2547341281119671e-01	-3.6962191313459719e-01	-3.9619560327710435e-01	-3.2614990005052086e-01	-9.7861917744470306e-01	-3.5811284894254736e-01	-5.4803718549222324e-01	-4.4178528772715803e-01	2.2264692406932527e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-3.8842953287746845e-01	-7.3042053372052396e-01	-3.7411069272985742e-01	-3.9965286384632914e-01	-3.2497103930768584e-01	-9.8004578028169353e-01	-3.6102969158942477e-01	-5.5040562006948368e-01	-4.4260381240002800e-01	2.2210685277876836e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-3.8818636273922558e-01	-7.3535718253020477e-01	-3.7864583396003221e-01	-4.0313004493035309e-01	-3.2377984742428462e-01	-9.8139886453386749e-01	-3.6397573610956163e-01	-5.5277664581517416e-01	-4.4342071670572070e-01	2.2156985178816400e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-3.8791296383882773e-01	-7.4028206866231028e-01	-3.8322721108921282e-01	-4.0662702149975199e-01	-3.2257711069456052e-01	-9.8267761535186360e-01	-3.6695110500715550e-01	-5.5514998433160190e-01	-4.4423635699809483e-01	2.2103595144648374e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-3.8760914853142270e-01	-7.4519388692701316e-01	-3.8785467451571376e-01	-4.1014366270671737e-01	-3.2136362663714169e-01	-9.8388124142606426e-01	-3.6995591318576332e-01	-5.5752534723933189e-01	-4.4505109856343295e-01	2.2050518226876137e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-3.8727474028612308e-01	-7.5009131804667006e-01	-3.9252805022185266e-01	-4.1367983162185773e-01	-3.2014020303632718e-01	-9.8500897588389791e-01	-3.7299026762523807e-01	-5.5990243610962365e-01	-4.4586531535469026e-01	2.1997757492959114e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-3.8690957400329629e-01	-7.5497302919399678e-01	-3.9724713922989208e-01	-4.1723538495281864e-01	-3.1890765694464274e-01	-9.8606007718456379e-01	-3.7605426705017109e-01	-5.6228094241222215e-01	-4.4667938970670179e-01	2.1945316025633570e+00
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-3.8651349632887366e-01	-7.5983767454372697e-01	-4.0201171706493738e-01	-4.2081017274417243e-01	-3.1766681364756205e-01	-9.8703383001012190e-01	-3.7914800158962397e-01	-5.6466054747921712e-01	-4.4749371203236071e-01	2.1893196922204328e+00
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-3.8608636596541956e-01	-7.6468389583714991e-01	-4.0682153322562631e-01	-4.2440403805808435e-01	-3.1641850559141294e-01	-9.8792954615180717e-01	-3.8227155242791649e-01	-5.6704092248564264e-01	-4.4830868049980238e-01	2.1841403293806900e+00
4.7500000000000001e-02	9.5250000000000001e-01	4.7500000000000001e-02	-3.8562805397967770e-01	-7.6951032295888866e-01	-4.1167631066346205e-01	-4.2801681663527291e-01	-3.1516357127559713e-01	-9.8874656539040340e-01	-3.8542499144627246e-01	-5.6942172844746775e-01	-4.4912470069069493e-01	2.1789938264640032e+00
