# Parameters
$ K = 4
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-2.2662209176285042e-01	-2.6107736936319287e-01	-7.0834608864182791e-01	-1.5531929346013643e-01	-2.9070051012790266e-01	-2.3943667049846659e-01	-3.8590586477383049e-01	-5.2092395810468639e-01	-5.3482896150956061e-01	2.2820995703575249e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-2.2680099442990198e-01	-2.5932367046152721e-01	-7.0999952112429210e-01	-1.5269593790231908e-01	-2.8831852111998835e-01	-2.3422752935518462e-01	-3.8553483522393861e-01	-5.1994752749842199e-01	-5.3536660929358637e-01	2.2764072281357270e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-2.2699304533935274e-01	-2.5755317653971432e-01	-7.1166360463272704e-01	-1.5005500356362461e-01	-2.8594897301104455e-01	-2.2895832643390635e-01	-3.8516456653320469e-01	-5.1894973607593309e-01	-5.3591820103325249e-01	2.2707410436499518e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-2.2719854167202558e-01	-2.5576572940989334e-01	-7.1333868962177838e-01	-1.4739655637479127e-01	-2.8359302917395307e-01	-2.2362906537136731e-01	-3.8479536808885595e-01	-5.1793037444407652e-01	-5.3648434779777920e-01	2.2651015406994834e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-2.2741778298600362e-01	-2.5396116035885585e-01	-7.1502512100891091e-01	-1.4472065718483604e-01	-2.8125186526900015e-01	-2.1823975358815800e-01	-3.8442755183072086e-01	-5.1688921839813617e-01	-5.3706566416141077e-01	2.2594892530203095e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-2.2765107126877643e-01	-2.5213928999523810e-01	-7.1672323766152068e-01	-1.4202736163005603e-01	-2.7892666912587155e-01	-2.1279040256118442e-01	-3.8406143229260836e-01	-5.1582602860963134e-01	-5.3766276798081425e-01	2.2539047245315946e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-2.2789871099032447e-01	-2.5029992810634560e-01	-7.1843337186959644e-01	-1.3931672000884276e-01	-2.7661864061400870e-01	-2.0728102812523078e-01	-3.8369732664545703e-01	-5.1474055032553445e-01	-5.3827628016162543e-01	2.2483485095879430e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-2.2816100915690254e-01	-2.4844287352526270e-01	-7.2015584880341710e-01	-1.3658877716280318e-01	-2.7432899149999246e-01	-2.0171165080484335e-01	-3.8333555474184877e-01	-5.1363251307987112e-01	-5.3890682441338122e-01	2.2428211732374428e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-2.2843827536529079e-01	-2.4656791400894998e-01	-7.2189098595579448e-01	-1.3384357236471287e-01	-2.7205894529053493e-01	-1.9608229617779210e-01	-3.8297643916144164e-01	-5.1250163041871222e-01	-5.3955502699203695e-01	2.2373232914854717e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-2.2873082185724142e-01	-2.4467482612805763e-01	-7.2363909256831893e-01	-1.3108113921388051e-01	-2.6980973705957689e-01	-1.9039299527138392e-01	-3.8262030525682272e-01	-5.1134759963962662e-01	-5.4022151642922245e-01	2.2318554515642304e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-2.2903896357382575e-01	-2.4276337516923965e-01	-7.2540046904107569e-01	-1.2830150553952346e-01	-2.6758261325789501e-01	-1.8464378499293022e-01	-3.8226748119924264e-01	-5.1017010154672116e-01	-5.4090692324736045e-01	2.2264182522079561e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-2.2936301820936825e-01	-2.4083331505077282e-01	-7.2717540632528110e-01	-1.2550469331282182e-01	-2.6537883150353631e-01	-1.7883470859569364e-01	-3.8191829802364308e-01	-5.0896880022244906e-01	-5.4161187965970459e-01	2.2210123039337519e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-2.2970330626462585e-01	-2.3888438825234792e-01	-7.2896418529824780e-01	-1.2269071856834834e-01	-2.6319966035129982e-01	-1.7296581618166293e-01	-3.8157308967234049e-01	-5.0774334281742739e-01	-5.4233701925433142e-01	2.2156382293279480e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-2.3006015109882877e-01	-2.3691632575993088e-01	-7.3076707612012348e-01	-1.1985959133563130e-01	-2.6104637903939559e-01	-1.6703716524252160e-01	-3.8123219303666267e-01	-5.0649335935957929e-01	-5.4308297666106553e-01	2.2102966633379109e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-2.3043387898019330e-01	-2.3492884702664690e-01	-7.3258433757179053e-01	-1.1701131558165638e-01	-2.5892027721130717e-01	-1.6104882124020342e-01	-3.8089594799579707e-01	-5.0521846258396563e-01	-5.4385038720027379e-01	2.2049882535691512e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-2.3082481913445937e-01	-2.3292165995069031e-01	-7.3441621637333310e-01	-1.1414588916517358e-01	-2.5682265461079462e-01	-1.5500085822843954e-01	-3.8056469745203697e-01	-5.0391824778475469e-01	-5.4463988651241479e-01	2.1997136605876300e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-2.3123330379098492e-01	-2.3089446087130022e-01	-7.3626294648246171e-01	-1.1126330380372752e-01	-2.5475482074786726e-01	-1.4889335951672159e-01	-3.8023878736155781e-01	-5.0259229269084649e-01	-5.4545211016719441e-01	2.1944735582270654e+00
