# Parameters
$ K = 2
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-6.6331909067335104e-01	-5.9242009973614984e-01	-4.6604647297694884e-01	-5.6765647382637896e-02	-4.1596594026964534e-01	-1.9487725793086619e-01	-5.2234047508661186e-01	-2.4936526025224950e-01	-8.6639789370360021e-01	3.0000000000000000e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-6.6592030928990553e-01	-5.9242645642255098e-01	-4.6509714763932991e-01	-5.4291020952859606e-02	-4.1685940182971676e-01	-1.9222114845152199e-01	-5.2442658726771429e-01	-2.4659152555002384e-01	-8.6975838747842871e-01	2.9925316093522638e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-6.6852361642605884e-01	-5.9237330640961794e-01	-4.6408674592947080e-01	-5.1779413142684201e-02	-4.1775954935753679e-01	-1.8952587841179344e-01	-5.2650880750062345e-01	-2.4376039991516357e-01	-8.7309199354037659e-01	2.9851269246210714e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-6.7112895603042488e-01	-5.9226045338121569e-01	-4.6301561731480345e-01	-4.9230981836041819e-02	-4.1866680229376574e-01	-1.8679219788985577e-01	-5.2858689626649968e-01	-2.4087205618225369e-01	-8.7639787174251138e-01	2.9777866809095177e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-6.7373626978305567e-01	-5.9208772991831049e-01	-4.6188416029039314e-01	-4.6645907127018681e-02	-4.1958157701108456e-01	-1.8402088751864443e-01	-5.3066060453792863e-01	-2.3792670105585925e-01	-8.7967517290819919e-01	2.9705116189442968e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-6.7634549684386480e-01	-5.9185499763248306e-01	-4.6069282211357604e-01	-4.4024391864720604e-02	-4.2050428594502759e-01	-1.8121275806218229e-01	-5.3272967328476173e-01	-2.3492457579944354e-01	-8.8292303880432721e-01	2.9633024849576759e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-6.7895657359290795e-01	-5.9156214726875278e-01	-4.5944209843838818e-01	-4.1366662197648806e-02	-4.2143533670216921e-01	-1.7836864995666296e-01	-5.3479383297168048e-01	-2.3186595691301065e-01	-8.8614060212280266e-01	2.9561600305624895e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-6.8156943336270170e-01	-5.9120909877854244e-01	-4.5813253284926875e-01	-3.8672968116755489e-02	-4.2237513114658137e-01	-1.7548943281743762e-01	-5.3685280304852045e-01	-2.2875115679816579e-01	-8.8932698647135489e-01	2.9490850126200363e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-6.8418400616279718e-01	-5.9079580136370480e-01	-4.5676471629385940e-01	-3.5943583996278755e-02	-4.2332406446554044e-01	-1.7257600491312367e-01	-5.3890629143448054e-01	-2.2558052440920989e-01	-8.9248130637469292e-01	2.9420781931007656e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-6.8680021839684502e-01	-5.9032223349261770e-01	-4.5533928641507115e-01	-3.3178809131395592e-02	-4.2428252421555673e-01	-1.6962929260812179e-01	-5.4095399399743338e-01	-2.2235444588883713e-01	-8.9560266728710392e-01	2.9351403389376594e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-6.8941799257240188e-01	-5.8978840288944345e-01	-4.5385692678294243e-01	-3.0378968271663132e-02	-4.2525088934988181e-01	-1.6665024977488213e-01	-5.4299559402965214e-01	-2.1907334518693794e-01	-8.9869016561763071e-01	2.9282722218721906e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-6.9203724700375047e-01	-5.8919434649769820e-01	-4.5231836602717529e-01	-2.7544412149138785e-02	-4.2622952922871543e-01	-1.6363985717730939e-01	-5.4503076172135778e-01	-2.1573768466093923e-01	-9.0174288876898401e-01	2.9214746182927933e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-6.9465789550804635e-01	-5.8854013041934672e-01	-4.5072437687161532e-01	-2.4675518000016095e-02	-4.2721880261344991e-01	-1.6059912182673131e-01	-5.4705915363360036e-01	-2.1234796565606751e-01	-9.0475991519139165e-01	2.9147483090657271e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-6.9727984709508961e-01	-5.8782584983067188e-01	-4.4907577507229274e-01	-2.1772690078520163e-02	-4.2821905664634213e-01	-1.5752907631187929e-01	-5.4908041217207271e-01	-2.0890472906383883e-01	-9.0774031445260916e-01	2.9080940793582890e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-6.9990300565109320e-01	-5.8705162887620965e-01	-4.4737341826103583e-01	-1.8836360161744791e-02	-4.2923062581712490e-01	-1.5443077810434674e-01	-5.5109416506355957e-01	-2.0540855585703019e-01	-9.1068314732534950e-01	2.9015127184542755e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-7.0252726961679557e-01	-5.8621762054204174e-01	-4.4561820469702479e-01	-1.5866988044025913e-02	-4.3025383091813463e-01	-1.5130530884099186e-01	-5.5310002483682730e-01	-2.0186006759931127e-01	-9.1358746589341111e-01	2.8950050195616526e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-7.0515253166032832e-01	-5.8532400650977012e-01	-4.4381107192903557e-01	-1.2865062019377958e-02	-4.3128897798964383e-01	-1.4815377358473550e-01	-5.5509758830984579e-01	-1.9825992692766559e-01	-9.1645231367780933e-01	2.8885717796123673e+00
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-7.0777867834525066e-01	-5.8437099699245665e-01	-4.4195299537147881e-01	-9.8310993504325487e-03	-4.3233635725716579e-01	-1.4497730006519916e-01	-5.5708643608534059e-01	-1.9460883800565357e-01	-9.1927672578423425e-01	2.8822137990542616e+00
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-7.1040558979420287e-01	-5.8335883055381754e-01	-4.4004498679771287e-01	-6.7656467222433139e-03	-4.3339624206260779e-01	-1.4177703790057744e-01	-5.5906613205676270e-01	-1.9090754694552375e-01	-9.2205972907317091e-01	2.8759318816350499e+00
4.7500000000000001e-02	9.5250000000000001e-01	4.7500000000000001e-02	-7.1303313934865875e-01	-5.8228777391191278e-01	-4.3808809275444960e-01	-3.6692806792417692e-03	-4.3446888779123244e-01	-1.3855415780210933e-01	-5.6103622292685740e-01	-1.8715684219710702e-01	-9.2480034235403663e-01	2.8697268341783406e+00
5.0000000000000003e-02	9.4999999999999996e-01	5.0000000000000003e-02	-7.1566119322527177e-01	-5.8115812172852666e-01	-4.3608339290142323e-01	-5.4260804355060538e-04	-4.3555453079649781e-01	-1.3530985076244736e-01	-5.6299623774109897e-01	-1.8335755490137953e-01	-9.2749757660468757e-01	2.8635994663516788e+00
5.2499999999999998e-02	9.4750000000000001e-01	5.2499999999999998e-02	-7.1828961016936499e-01	-5.7997019638537473e-01	-4.3403199828081651e-01	2.6137336872198934e-03	-4.3665338732493209e-01	-1.3204532722916665e-01	-5.6494568743835105e-01	-1.7951055920652434e-01	-9.3015043521766416e-01	2.8575505904266074e+00
