# Parameters
$ K = 3
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-2.9549985612870450e-01	-9.2877589098388835e-01	-9.7041260666350060e-01	-4.7840177929848404e-01	-3.5468230685572005e-01	-3.8079105340339336e-01	-2.8095482419300294e-01	-3.1749742999266117e-01	-3.1610277803626891e-01	2.5632360962189020e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-2.9880511185491798e-01	-9.3123371128259591e-01	-9.7348240896743699e-01	-4.8015458952504197e-01	-3.5404379211602899e-01	-3.8182836239530704e-01	-2.8188059150896583e-01	-3.2205367604910390e-01	-3.1914366268889099e-01	2.5568438824789390e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.0214000257277684e-01	-9.3364911249064042e-01	-9.7651611635262681e-01	-4.8190553745892661e-01	-3.5339157973211643e-01	-3.8287114046255827e-01	-2.8281498308663422e-01	-3.2664091226317071e-01	-3.2222267516587644e-01	2.5504836571081704e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.0550451438599280e-01	-9.3602145102655332e-01	-9.7951304074355061e-01	-4.8365439676768818e-01	-3.5272598246166098e-01	-3.8391956702173069e-01	-2.8375812639800441e-01	-3.3125867444733903e-01	-3.2534006662092113e-01	2.5441557759424005e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.0889862487442121e-01	-9.3835009387403434e-01	-9.8247250203168823e-01	-4.8540093656985916e-01	-3.5204732089334878e-01	-3.8497382342324188e-01	-2.8471014486629553e-01	-3.3590647467726964e-01	-3.2849607661112118e-01	2.5378605985426530e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.1232230292079893e-01	-9.4063441904944700e-01	-9.8539382855477098e-01	-4.8714492144547805e-01	-3.5135592314706748e-01	-3.8603409283775253e-01	-2.8567115752411176e-01	-3.4058380075094197e-01	-3.3169093243782732e-01	2.5315984882113560e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.1577550853821568e-01	-9.4287381606509058e-01	-9.8827635757371024e-01	-4.8888611145275951e-01	-3.5065212455502903e-01	-3.8710056013768873e-01	-2.8664127866138728e-01	-3.4529011564324347e-01	-3.3492484847040810e-01	2.5253698120076145e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-3.1925819269840966e-01	-9.4506768638769878e-01	-9.9111943574654382e-01	-4.9062426215117050e-01	-3.4993626732376515e-01	-3.8817341177388315e-01	-2.8762061746314993e-01	-3.5002485695653190e-01	-3.3819802545301725e-01	2.5191749407615216e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-3.2277029716103800e-01	-9.4721544389157530e-01	-9.9392241959877192e-01	-4.9235912463118675e-01	-3.4920870017698041e-01	-3.8925283564734847e-01	-2.8860927763716782e-01	-3.5478743636774285e-01	-3.4151064979448570e-01	2.5130142490874605e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-3.2631175430403730e-01	-9.4931651530580341e-01	-9.9668467598935451e-01	-4.9409044555098730e-01	-3.4846977797929063e-01	-3.9033902097619705e-01	-2.8960735703156748e-01	-3.5957723907268424e-01	-3.4486289284150623e-01	2.5068881153963396e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-3.2988248695520000e-01	-9.5137034065496717e-01	-9.9940558257177359e-01	-4.9581796718035925e-01	-3.4771986134090910e-01	-3.9143215815774451e-01	-2.9061494724254444e-01	-3.6439362322821117e-01	-3.4825491013532994e-01	2.5007969219067196e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-3.3348240822511160e-01	-9.5337637369281669e-01	-1.0020845282494228e+00	-4.9754142745206370e-01	-3.4695931620340348e-01	-3.9253243862581355e-01	-2.9163213321231651e-01	-3.6923591939304223e-01	-3.5168684065223121e-01	2.4947410546547584e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-3.3711142134157185e-01	-9.5533408232832051e-01	-1.0047209136246986e+00	-4.9926056002091473e-01	-3.4618851340667800e-01	-3.9364005470328878e-01	-2.9265899281750263e-01	-3.7410342996805312e-01	-3.5515880602806371e-01	2.4887209035029416e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-3.4076941948563866e-01	-9.5724294904355256e-01	-1.0073141514410926e+00	-5.0097509433083143e-01	-3.4540782823738903e-01	-3.9475519944995846e-01	-2.9369559644814902e-01	-3.7899542863694974e-01	-3.5867090976727461e-01	2.4827368621475161e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-3.4445628562944441e-01	-9.5910247130287640e-01	-1.0098636670176315e+00	-5.0268475569008830e-01	-3.4461763995906552e-01	-3.9587806650570273e-01	-2.9474200657765826e-01	-3.8391115980829771e-01	-3.6222323643680587e-01	2.4767893281245801e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-3.4817189237590951e-01	-9.6091216195286633e-01	-1.0123688986749821e+00	-5.0438926535500461e-01	-3.4381833132423867e-01	-3.9700884992907282e-01	-2.9579827732391839e-01	-3.8884983805996931e-01	-3.6581585084537582e-01	2.4708787028147685e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-3.5191610180051658e-01	-9.6267154961246748e-01	-1.0148292981525846e+00	-5.0608834062229391e-01	-3.4301028806895778e-01	-3.9814774403133590e-01	-2.9686445400197603e-01	-3.9381064758714368e-01	-3.6944879720869811e-01	2.4650053914464567e+00
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-3.5568876529527649e-01	-9.6438017905284079e-01	-1.0172443310161348e+00	-5.0778169493027869e-01	-3.4219389839011671e-01	-3.9929494320605519e-01	-2.9794057266863672e-01	-3.9879274165508732e-01	-3.7312209830125959e-01	2.4591698030974340e+00
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-3.5948972341504448e-01	-9.6603761156640711e-01	-1.0196134770547847e+00	-5.0946903796917298e-01	-3.4136955240608130e-01	-4.0045064175427053e-01	-2.9902665965942365e-01	-4.0379524205802608e-01	-3.7683575459535967e-01	2.4533723506949618e+00
4.7500000000000001e-02	9.5250000000000001e-01	4.7500000000000001e-02	-3.6331880572634118e-01	-9.6764342532456371e-01	-1.0219362306674231e+00	-5.1115007580060923e-01	-3.4053764160116262e-01	-4.0161503370537666e-01	-3.0012273111838417e-01	-4.0881723858550795e-01	-3.8058974338817481e-01	2.4476134510141598e+00
5.0000000000000003e-02	9.4999999999999996e-01	5.0000000000000003e-02	-3.6717583065881920e-01	-9.6919721572360573e-01	-1.0242121012374175e+00	-5.1282451098658577e-01	-3.3969855825455075e-01	-4.0278831263377834e-01	-3.0122879252127305e-01	-4.1385778849775484e-01	-3.8438401791771309e-01	2.4418935246746418e+00
5.2499999999999998e-02	9.4750000000000001e-01	5.2499999999999998e-02	-3.7106060535955399e-01	-9.7069859571835504e-01	-1.0264406134951900e+00	-5.1449204272796800e-01	-3.3885269485438474e-01	-4.0397067147142007e-01	-3.0234483819270869e-01	-4.1891591601159617e-01	-3.8821850646857820e-01	2.4362129961353292e+00
