# Parameters
$ K = 3
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-3.0695651713073169e-01	-7.7108700564478483e-01	-3.0566423502906992e-01	-6.4481092347012925e-01	-5.3210744135187682e-01	-4.9240147855132566e-01	-1.4400811097964381e+00	-2.5052671916590608e-01	-5.1020530329896863e-01	2.5632360962189020e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.0438487303579942e-01	-7.7202657991571766e-01	-3.0406063939323097e-01	-6.4455094089252285e-01	-5.2985555548320051e-01	-4.9106282586546607e-01	-1.4456262569050744e+00	-2.4307189235263835e-01	-5.1004609761497144e-01	2.5568533775910307e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.0178016158293530e-01	-7.7294629038390084e-01	-3.0243834370516048e-01	-6.4426641663187756e-01	-5.2759196459229096e-01	-4.8970037842323128e-01	-1.4510635550404052e+00	-2.3552661223456142e-01	-5.0990409649223689e-01	2.5505220368316328e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-2.9914272465890585e-01	-7.7384617622747587e-01	-3.0079763640626711e-01	-6.4395780498878397e-01	-5.2531798562402610e-01	-4.8831427993716853e-01	-1.4563901214843382e+00	-2.2789234400381866e-01	-5.0978038295524175e-01	2.5442430369284184e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-2.9647291458236941e-01	-7.7472627031968344e-01	-2.9913881356187894e-01	-6.4362557369749385e-01	-5.2303493858661376e-01	-4.8690466592041071e-01	-1.4616030896371937e+00	-2.2017061473705427e-01	-5.0967602616846153e-01	2.5380173557068910e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-2.9377109408239555e-01	-7.7558659878271419e-01	-2.9746217897204713e-01	-6.4327020358168296e-01	-5.2074414516429024e-01	-4.8547166352647203e-01	-1.4666996120446567e+00	-2.1236301363639265e-01	-5.0959207964193054e-01	2.5318459860047176e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-2.9103763628074125e-01	-7.7642718055160242e-01	-2.9576804428520831e-01	-6.4289218818806970e-01	-5.1844692731218256e-01	-4.8401539142727074e-01	-1.4716768634670434e+00	-2.0447119223863211e-01	-5.0952957941081123e-01	2.5257299358442697e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-2.8827292467817089e-01	-7.7724802694924344e-01	-2.9405672911417602e-01	-6.4249203339779803e-01	-5.1614460583459976e-01	-4.8253595973084529e-01	-1.4765320439854828e+00	-1.9649686459168858e-01	-5.0948954219072418e-01	2.5196702286028074e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-2.8547735314509487e-01	-7.7804914127361535e-01	-2.9232856115388045e-01	-6.4207025701551879e-01	-5.1383849894805578e-01	-4.8103346994012675e-01	-1.4812623821393740e+00	-1.8844180739731817e-01	-5.0947296351070714e-01	2.5136679031797180e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-2.8265132591679309e-01	-7.7883051839827389e-01	-2.9058387630021959e-01	-6.4162738833617528e-01	-5.1152992083033122e-01	-4.7950801495408762e-01	-1.4858651380891965e+00	-1.8030786011911992e-01	-5.0948081582576488e-01	2.5077240141601984e+00
