# Parameters
$ K = 5
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-3.2128574853062447e-01	-6.6718265815116629e-01	-3.1467675689541047e-01	-4.2122419280798601e-01	-1.3162597348323835e+00	-1.1525664466521846e+00	-3.4581235255923437e-01	-3.1967720736819466e-01	-2.2776708103035651e-01	2.0765875381394170e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.2810416197310849e-01	-6.7713861169902601e-01	-3.2405206241853940e-01	-4.3158995467493033e-01	-1.3312916328003592e+00	-1.1641897445463862e+00	-3.5129237162414467e-01	-3.3000575131748655e-01	-2.3273525318618066e-01	2.0714161772412432e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.3509696193343680e-01	-6.8729159963622610e-01	-3.3362341162013126e-01	-4.4216520539111348e-01	-1.3464616850396143e+00	-1.1759245247492696e+00	-3.5692574724455267e-01	-3.4055200221084425e-01	-2.3781277980480811e-01	2.0662844355240768e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.4226826135271926e-01	-6.9764457615535280e-01	-3.4339381367423794e-01	-4.5295302367024282e-01	-1.3617663349118039e+00	-1.1877691937568635e+00	-3.6271632026159489e-01	-3.5131843212384439e-01	-2.4300165064517870e-01	2.0611914044740685e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.4962220722145670e-01	-7.0820041624050889e-01	-3.5336623348830798e-01	-4.6395642024545664e-01	-1.3772016553920539e+00	-1.1997219433227129e+00	-3.6866795952108034e-01	-3.6230738658290967e-01	-2.4830385020710113e-01	2.0561361575375399e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.5716297434531008e-01	-7.1896190336416399e-01	-3.6354358268535003e-01	-4.7517832620904787e-01	-1.3927633311550027e+00	-1.2117807387722104e+00	-3.7478455578641756e-01	-3.7352107114229188e-01	-2.5372135386791350e-01	2.0511177499779598e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.6489475842755065e-01	-7.2993171635296239e-01	-3.7392870993231481e-01	-4.8662158052598092e-01	-1.4084466403751845e+00	-1.2239433070030759e+00	-3.8107001502053922e-01	-3.8496153727441662e-01	-2.5925612372713647e-01	2.0461352187339297e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-3.7282176842463394e-01	-7.4111241539283046e-01	-3.8452439058749338e-01	-4.9828891668876757e-01	-1.4242464362949705e+00	-1.2362071241922499e+00	-3.8752825099885668e-01	-3.9663066756843385e-01	-2.6491010414775018e-01	2.0411875822790031e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-3.8094821813032986e-01	-7.5250642714524019e-01	-3.9533331564045976e-01	-5.1018294848246271e-01	-1.4401571286208883e+00	-1.2485694032335666e+00	-3.9416317721466526e-01	-4.0853016023535860e-01	-2.7068521698314968e-01	2.0362738404842213e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-3.8927831694305681e-01	-7.6411602894845909e-01	-4.0635807991905948e-01	-5.2230615483009835e-01	-1.4561726648169795e+00	-1.2610270809349180e+00	-4.0097869803800323e-01	-4.2066151292217691e-01	-2.7658335647942622e-01	2.0313929744843540e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-3.9781625977056412e-01	-7.7594333208003718e-01	-4.1760116953929882e-01	-5.3466086369093380e-01	-1.4722865113723931e+00	-1.2735768050083500e+00	-4.0797869908883344e-01	-4.3302600584182727e-01	-2.8260638384331410e-01	2.0265439465489510e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-4.0656621602582843e-01	-7.8799026405974626e-01	-4.2906494857567407e-01	-5.4724923498639977e-01	-1.4884916351291959e+00	-1.2862149208915912e+00	-4.1516703678554184e-01	-4.4562468423092466e-01	-2.8875612146706109e-01	2.0217256999594273e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-4.1553231766820031e-01	-8.0025854997569867e-01	-4.4075164493157815e-01	-5.6007324253170265e-01	-1.5047804847658532e+00	-1.2989374584449320e+00	-4.2254752703023729e-01	-4.5845834015270071e-01	-2.9503434680251645e-01	2.0169371588935014e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-4.2471864624433203e-01	-8.1274969282050247e-01	-4.5266333539199566e-01	-5.7313465495471005e-01	-1.5211449725413928e+00	-1.3117401185731168e+00	-4.3012393299322660e-01	-4.7152749366870828e-01	-3.0144278587801837e-01	2.0121772283184547e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-4.3412921888437478e-01	-8.2546495282912302e-01	-4.6480192984370583e-01	-5.8643501558805278e-01	-1.5375764564155654e+00	-1.3246182598280261e+00	-4.3789995196031090e-01	-4.8483237340952678e-01	-3.0798310645311588e-01	2.0074447938947988e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-4.4376797321045824e-01	-8.3840532581563831e-01	-4.7716915465180637e-01	-5.9997562132539273e-01	-1.5540657226705348e+00	-1.3375668850542930e+00	-4.4587920120837599e-01	-4.9837289658198941e-01	-3.1465691080785935e-01	2.0027387218920736e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-4.5363875111652702e-01	-8.5157152051238771e-01	-4.8976653518547841e-01	-6.1375750043858923e-01	-1.5706029691704317e+00	-1.3505806281467303e+00	-4.5406520287708252e-01	-5.1214864845827268e-01	-3.2146572816533103e-01	1.9980578591186429e+00
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-4.6374528138131110e-01	-8.6496393492208856e-01	-5.0259537749069649e-01	-6.2778138935904404e-01	-1.5871777894058092e+00	-1.3636537409953882e+00	-4.6246136780740515e-01	-5.2615886140067525e-01	-3.2841100674826529e-01	1.9934010328674949e+00
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-4.7409116107968075e-01	-8.7858263170151996e-01	-5.1565674911294734e-01	-6.4204770843398640e-01	-1.6037791574809761e+00	-1.3767800807012971e+00	-4.7107097832138006e-01	-5.4040239348488250e-01	-3.3549410547305508e-01	1.9887670508802107e+00
4.7500000000000001e-02	9.5250000000000001e-01	4.7500000000000001e-02	-4.8467983576183832e-01	-8.9242731260422958e-01	-5.2895145907914953e-01	-6.5655653667674607e-01	-1.6203954142130181e+00	-1.3899530971533018e+00	-4.7989716992175591e-01	-5.5487770679411530e-01	-3.4271628528716169e-01	1.9841547013314029e+00
5.0000000000000003e-02	9.4999999999999996e-01	5.0000000000000003e-02	-4.9551457837489754e-01	-9.0649729201953777e-01	-5.4248003705476844e-01	-6.7130758553941217e-01	-1.6370142545219462e+00	-1.4031658210639320e+00	-4.8894291189535999e-01	-5.6958284546666282e-01	-3.5007870015894432e-01	1.9795627528361082e+00
5.2499999999999998e-02	9.4750000000000001e-01	5.2499999999999998e-02	-5.0659846690745680e-01	-9.2079146965597625e-01	-5.5624271169967454e-01	-6.8630017174649605e-01	-1.6536227163018173e+00	-1.4164108525698276e+00	-4.9821098680993964e-01	-5.8451541358984560e-01	-3.5758238773220619e-01	1.9749899544827365e+00
5.5000000000000000e-02	9.4499999999999995e-01	5.5000000000000000e-02	-5.1793436074475485e-01	-9.3530830242901908e-01	-5.7023938825470188e-01	-7.0153318923958985e-01	-1.6702071709725452e+00	-1.4296803505098554e+00	-5.0770396890111968e-01	-5.9967255304450673e-01	-3.6522825966134642e-01	1.9704350358943779e+00
5.7500000000000002e-02	9.4250000000000000e-01	5.7500000000000002e-02	-5.2952487573019780e-01	-9.5004577562586168e-01	-5.8446962539996228e-01	-7.1700508029525822e-01	-1.6867533159213572e+00	-1.4429660225014809e+00	-5.1742420135392519e-01	-6.1505092141547224e-01	-3.7301709164683849e-01	1.9658967073214049e+00
5.9999999999999998e-02	9.3999999999999995e-01	5.9999999999999998e-02	-5.4137235793821670e-01	-9.6500137343375336e-01	-5.9893261143600929e-01	-7.3271380589189794e-01	-1.7032461690512630e+00	-1.4562591159433089e+00	-5.2737377249214434e-01	-6.3064667009506858e-01	-3.8094951319494158e-01	1.9613736597684517e+00
6.2500000000000000e-02	9.3750000000000000e-01	6.2500000000000000e-02	-5.5347885617398740e-01	-9.8017204893327425e-01	-6.1362713984968886e-01	-7.4865681541566009e-01	-1.7196700656612616e+00	-1.4695504100786632e+00	-5.3755449089868490e-01	-6.4645542271860723e-01	-3.8902599712992486e-01	1.9568645651590459e+00
6.5000000000000002e-02	9.3500000000000005e-01	6.5000000000000002e-02	-5.6584609322719315e-01	-9.9555419367368703e-01	-6.2855158433815483e-01	-7.6483101581106283e-01	-1.7360086578890965e+00	-1.4828302092617056e+00	-5.4796785950106697e-01	-6.6247225408261690e-01	-3.9724684889180123e-01	1.9523680765412781e+00
6.7500000000000004e-02	9.3250000000000000e-01	6.7500000000000004e-02	-5.7847543592011208e-01	-1.0111436069642301e+00	-6.4370387337689194e-01	-7.8123274029838297e-01	-1.7522449169519223e+00	-1.4960883375735041e+00	-5.5861504866822909e-01	-6.7869166970838191e-01	-4.0561219565744311e-01	1.9478828283380520e+00
7.0000000000000007e-02	9.2999999999999994e-01	7.0000000000000007e-02	-5.9136786400466801e-01	-1.0269354650327418e+00	-6.5908146443075089e-01	-7.9785771679734863e-01	-1.7683611384230349e+00	-1.5093141349409487e+00	-5.6949686837808000e-01	-6.9510758622492219e-01	-4.1412197532808609e-01	1.9434074366456124e+00
7.2499999999999995e-02	9.2749999999999999e-01	7.2499999999999995e-02	-6.0452393797877768e-01	-1.0429242902213496e+00	-6.7468131792082497e-01	-8.1470103621494072e-01	-1.7843389507836216e+00	-1.5224964549157007e+00	-5.8061373952952422e-01	-7.1171331275667238e-01	-4.2277592543152387e-01	1.9389404995841304e+00
7.4999999999999997e-02	9.2500000000000004e-01	7.4999999999999997e-02	-6.1794376590948419e-01	-1.0591039204078632e+00	-6.9049987107444877e-01	-8.3175712077421726e-01	-1.8001593274868950e+00	-1.5356236642739165e+00	-5.9196566448815069e-01	-7.2850153351166547e-01	-4.3157357199269636e-01	1.9344805977042789e+00
7.7499999999999999e-02	9.2249999999999999e-01	7.7499999999999999e-02	-6.3162696936866891e-01	-1.0754674788609400e+00	-7.0653301180065564e-01	-8.4901969258071930e-01	-1.8158026027679359e+00	-1.5486836445997427e+00	-6.0355219697124818e-01	-7.4546429177578499e-01	-4.4051421843189148e-01	1.9300262944538051e+00
8.0000000000000002e-02	9.2000000000000004e-01	8.0000000000000002e-02	-6.4557264860689090e-01	-1.0920073447568639e+00	-7.2277605274876233e-01	-8.6648174264327615e-01	-1.8312484914255585e+00	-1.5616637960164037e+00	-6.1537241139536203e-01	-7.6259297552731198e-01	-4.4959693455529970e-01	1.9255761367081881e+00
8.2500000000000004e-02	9.1749999999999998e-01	8.2500000000000004e-02	-6.5977934711172415e-01	-1.1087151246055649e+00	-7.3922370572352680e-01	-8.8413550058646595e-01	-1.8464761127925149e+00	-1.5745510432280845e+00	-6.2742487182797624e-01	-7.7987830489344212e-01	-4.5882054570812841e-01	1.9211286553695415e+00
8.5000000000000006e-02	9.1500000000000004e-01	8.5000000000000006e-02	-6.7424501571896345e-01	-1.1255816248532198e+00	-7.5587005664611451e-01	-9.0197240531254508e-01	-1.8614640190969611e+00	-1.5873318440334354e+00	-6.3970760070416988e-01	-7.9731032167635996e-01	-4.6818362216584652e-01	1.9166823660379284e+00
8.7499999999999994e-02	9.1249999999999998e-01	8.7499999999999994e-02	-6.8896697646794869e-01	-1.1425968259480617e+00	-7.7270854126586053e-01	-9.1998307689105085e-01	-1.8761902284010374e+00	-1.5999922004671117e+00	-6.5221804748895662e-01	-8.1487838118052502e-01	-4.7768446884427479e-01	1.9122357697592969e+00
8.9999999999999997e-02	9.1000000000000003e-01	8.9999999999999997e-02	-7.0394188641595945e-01	-1.1597498581745438e+00	-7.8973192184331853e-01	-9.3815728997412184e-01	-1.8906322622817884e+00	-1.6125176727195201e+00	-6.6495305748636679e-01	-8.3257114657495768e-01	-4.8732111541409739e-01	1.9077873538541950e+00
