# Parameters
$ K = 3
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-3.2128574853062436e-01	-6.6718265815116673e-01	-3.1467675689541019e-01	-4.2122419280798595e-01	-1.3162597348323843e+00	-1.1525664466521834e+00	-3.4581235255923415e-01	-3.1967720736819455e-01	-2.2776708103035676e-01	2.5632360962189020e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.2656672338160719e-01	-6.7518318101975228e-01	-3.2175785887722419e-01	-4.2915551473856606e-01	-1.3287796791998414e+00	-1.1624530664156258e+00	-3.5018086485182398e-01	-3.2743844408279166e-01	-2.3160931863280321e-01	2.5568549473419040e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.3194939974958404e-01	-6.8329022796892092e-01	-3.2896032922809199e-01	-4.3720484560532413e-01	-1.3413232285453380e+00	-1.1723780964119610e+00	-3.5463183952916022e-01	-3.3533405469150041e-01	-2.3552064337911763e-01	2.5505274077707987e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.3743520118577491e-01	-6.9150390597890299e-01	-3.3628507822070380e-01	-4.4537219227434838e-01	-1.3538844709855751e+00	-1.1823384232088330e+00	-3.5916640854906406e-01	-3.4336449505814820e-01	-2.3950189808385464e-01	2.5442530574267850e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.4302551996184166e-01	-6.9982421516647653e-01	-3.4373294890771799e-01	-4.5365744394661561e-01	-1.3664572241462936e+00	-1.1923307638728899e+00	-3.6378566605452139e-01	-3.5153010553584291e-01	-2.4355390645159350e-01	2.5380314629207210e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.4872171269502034e-01	-7.0825104217568835e-01	-3.5130471193552865e-01	-4.6206036543527090e-01	-1.3790350317890556e+00	-1.2023516618652628e+00	-3.6849066391759222e-01	-3.5983110426580495e-01	-2.4767747092810366e-01	2.5318621774995207e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.5452509573712482e-01	-7.1678415338587309e-01	-3.5900106016436190e-01	-4.7058059028546134e-01	-1.3916111609553623e+00	-1.2123974830970616e+00	-3.7328240707266203e-01	-3.6826758036380586e-01	-2.5187337046330177e-01	2.5257447410002376e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-3.6043694032382023e-01	-7.2542318794619842e-01	-3.6682260309707326e-01	-4.7921761374855987e-01	-1.4041785996768232e+00	-1.2224644121713339e+00	-3.7816184863886093e-01	-3.7683948701057113e-01	-2.5614235818683290e-01	2.5196786798124382e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-3.6645846748135547e-01	-7.3416765064757727e-01	-3.7476986112013216e-01	-4.8797078562438595e-01	-1.4167300553013940e+00	-1.2325484488393692e+00	-3.8312988483250088e-01	-3.8554663446435261e-01	-2.6048515899758024e-01	2.5136635068494755e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-3.7259084268886716e-01	-7.4301690464456027e-01	-3.8284325956145876e-01	-4.9683930298689410e-01	-1.4292579534867127e+00	-1.2426454047006408e+00	-3.8818734967150459e-01	-3.9438868301573970e-01	-2.6490246706891402e-01	2.5076987215293438e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-3.7883517029541114e-01	-7.5197016404171435e-01	-3.9104312257106605e-01	-5.0582220281079693e-01	-1.4417544379123703e+00	-1.2527509001769548e+00	-3.9333500947505168e-01	-4.0336513590673700e-01	-2.6939494327203589e-01	2.5017838097657914e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-3.8519248769196746e-01	-7.6102648636090886e-01	-3.9936966683184427e-01	-5.1491835451861934e-01	-1.4542113707635189e+00	-1.2628603617927323e+00	-3.9857355716299714e-01	-4.1247533223808347e-01	-2.7396321252035616e-01	2.4959182439704430e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-3.9166375923998836e-01	-7.7018476490803001e-01	-4.0782299510929337e-01	-5.2412645246985345e-01	-1.4666203340384298e+00	-1.2729690197944572e+00	-4.0390360636108591e-01	-4.2171843989079455e-01	-2.7860786103845786e-01	2.4901014830666832e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-3.9824986995938283e-01	-7.7944372105976323e-01	-4.1640308965057371e-01	-5.3344500841606179e-01	-1.4789726317325633e+00	-1.2830719061434681e+00	-4.0932568531953650e-01	-4.3109344848990716e-01	-2.8332943355985274e-01	2.4843329725161185e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-4.0495161898036913e-01	-7.8880189649332855e-01	-4.2510980544491173e-01	-5.4287234394810668e-01	-1.4912592929512307e+00	-1.2931638529171834e+00	-4.1484023065425540e-01	-4.4059916244039288e-01	-2.8812843045842096e-01	2.4786121443584426e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-4.1176971276524205e-01	-7.9825764538436272e-01	-4.3394286335912913e-01	-5.5240658296396739e-01	-1.5034710760021399e+00	-1.3032394911547307e+00	-4.2044758092171303e-01	-4.5023419406719284e-01	-2.9300530481913867e-01	2.4729384172655897e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-4.1870475810787222e-01	-8.0780912660049542e-01	-4.4290184316390641e-01	-5.6204564418802638e-01	-1.5155984735178059e+00	-1.3132932501835433e+00	-4.2614797004040283e-01	-4.5999695689323600e-01	-2.9796045945444394e-01	2.4673111966110723e+00
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-4.2575725492063243e-01	-8.1745429592059171e-01	-4.5198617646829958e-01	-5.7178723377508700e-01	-1.5276317186561184e+00	-1.3233193574639985e+00	-4.3194152057379420e-01	-4.6988565909118718e-01	-3.0299424387335400e-01	2.4617298745554441e+00
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-4.3292758882046567e-01	-8.2719089831212489e-01	-4.6119513958199404e-01	-5.8162883803480758e-01	-1.5395607924251635e+00	-1.3333118389894258e+00	-4.3782823689176142e-01	-4.7989829714643178e-01	-3.0810695121124160e-01	2.4561938301488553e+00
4.7500000000000001e-02	9.5250000000000001e-01	4.7500000000000001e-02	-4.4021602352795269e-01	-8.3701646030157451e-01	-4.7052784632684524e-01	-5.9156771631463267e-01	-1.5513754321756752e+00	-1.3432645202788291e+00	-4.4380799822964911e-01	-4.9003264977048971e-01	-3.1329881512897473e-01	2.4507024294516984e+00
5.0000000000000003e-02	9.4999999999999996e-01	5.0000000000000003e-02	-4.4762269309547198e-01	-8.4692828247528851e-01	-4.7998324082132271e-01	-6.0160089408169859e-01	-1.5630651413012679e+00	-1.3531710279994529e+00	-4.4988055166636898e-01	-5.0028627210558463e-01	-3.1857000669094121e-01	2.4452550256743617e+00
5.2499999999999998e-02	9.4750000000000001e-01	5.2499999999999998e-02	-4.5514759398294402e-01	-8.5692343215068467e-01	-4.8956009026364511e-01	-6.1172515624647905e-01	-1.5746192001827859e+00	-1.3630247922558076e+00	-4.5604550504523889e-01	-5.1065649026246052e-01	-3.2392063123229903e-01	2.4398509593371398e+00
