# Parameters
$ K = 5
$ N = 15
$ M = 37
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a30	a31	a32	a33	a34	a35	a36	a37	E
0	1.0000000000000000e+00	0	-1.0215006727521103e+00	-5.9000630626831019e-01	-4.4833345260719837e-01	-2.9337516230998290e-01	-3.1013087731276034e-01	-2.8029740046105417e-01	-9.1003121819557886e-01	-2.5179171002084527e-01	-7.0993259182829704e-01	-8.7048489789860739e-01	-7.3126688674773532e-01	-4.5084419359671357e-01	-5.7977841350447490e-01	-1.5595157637769502e-01	-6.2235006459451114e-01	-2.0964864273953665e-01	-1.6305130667996307e-01	-1.0937808466492888e-01	-1.2607834104754204e-01	-8.0912364333554893e-02	-5.0631139466422254e-02	-9.7531302187209887e-02	-7.0553980377375675e-02	-6.6624313786005376e-02	-8.9170663465089048e-02	-1.3094482228123669e-01	-1.1057322421908701e-01	-1.2377062399598429e-01	-3.1491747564434930e-02	-9.5122917460170681e-02	-6.7253900601532426e-02	-1.2370609692812917e-01	-7.8371503869811204e-02	-2.4509746447372572e-02	-1.0610161759745819e-01	-1.0839763910269476e-01	-8.9224907894611127e-02	2.7464622764985855e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-1.0232347930125376e+00	-5.8738500367622504e-01	-4.4792214955757459e-01	-2.9190135815187124e-01	-3.0884898136703648e-01	-2.7281262817616547e-01	-9.1212446895407362e-01	-2.4841734146579247e-01	-7.1216197473271936e-01	-8.7251643045494875e-01	-7.3348177607110099e-01	-4.4929653952978266e-01	-5.8081958166046777e-01	-1.5289186847954234e-01	-6.2342069167638181e-01	-2.1069087136580744e-01	-1.6386069332528094e-01	-1.0992404531145815e-01	-1.2670655338087988e-01	-8.1316296278478292e-02	-5.0883732389081025e-02	-9.8018409944691950e-02	-7.0905577818717966e-02	-6.6956488922440757e-02	-8.9616260922883786e-02	-1.3160017920180964e-01	-1.1112651714775813e-01	-1.2438956431449563e-01	-3.1649352123318951e-02	-9.5598746516499702e-02	-6.7589938143749140e-02	-1.2432569801594953e-01	-7.8763259692773646e-02	-2.4631878465560919e-02	-1.0663229272714496e-01	-1.0893811480917395e-01	-8.9668920713136355e-02	2.7396166046092554e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-1.0249190030432316e+00	-5.8469965360560017e-01	-4.4751889391668531e-01	-2.9040982018903871e-01	-3.0754819143472623e-01	-2.6522540517930421e-01	-9.1422205718149685e-01	-2.4500062044005319e-01	-7.1439636962584052e-01	-8.7451019455260182e-01	-7.3571546621694939e-01	-4.4771073136375811e-01	-5.8187079752992565e-01	-1.4979447092055825e-01	-6.2448065917494811e-01	-2.1172095640666130e-01	-1.6465820642780651e-01	-1.1046813303852894e-01	-1.2733037687444321e-01	-8.1718945259708062e-02	-5.1135212890395770e-02	-9.8504440282491404e-02	-7.1254804508708136e-02	-6.7286749380737004e-02	-9.0061340521844904e-02	-1.3225682475156944e-01	-1.1168067118474574e-01	-1.2500867495791856e-01	-3.1807254336900292e-02	-9.6074999143378026e-02	-6.7925493182310420e-02	-1.2494746527466932e-01	-7.9154794050820765e-02	-2.4753164389639003e-02	-1.0716329697161518e-01	-1.0947550946312755e-01	-9.0108629858486750e-02	2.7328126563750312e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-1.0265534102449332e+00	-5.8195041623017374e-01	-4.4712450253220465e-01	-2.8890062094869273e-01	-3.0622875472386152e-01	-2.5753663017286388e-01	-9.1632466485171382e-01	-2.4154146303633667e-01	-7.1663588076435525e-01	-8.7646561823129709e-01	-7.3796850300875882e-01	-4.4608647574608290e-01	-5.8293256460903220e-01	-1.4665932297959633e-01	-6.2553008861475601e-01	-2.1273872853761450e-01	-1.6544364767386407e-01	-1.1101032638750052e-01	-1.2794976501827351e-01	-8.2120275946948540e-02	-5.1385600773893030e-02	-9.8989424690550068e-02	-7.1601621321690304e-02	-6.7615061752985303e-02	-9.0505893154364747e-02	-1.3291479353429325e-01	-1.1223569743491497e-01	-1.2562794938649105e-01	-3.1965463163973376e-02	-9.6551666835140687e-02	-6.8260537402921095e-02	-1.2557143684289596e-01	-7.9546079331273847e-02	-2.4873585223264466e-02	-1.0769462312590601e-01	-1.1000973953657230e-01	-9.0543914928512881e-02	2.7260515818431403e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-1.0281381345870837e+00	-5.7913746467524341e-01	-4.4673979636686895e-01	-2.8737383018572432e-01	-3.0489092818817093e-01	-2.4974724589430772e-01	-9.1843296224061832e-01	-2.3803978291464833e-01	-7.1888061027020911e-01	-8.7838213529913289e-01	-7.4024142214298183e-01	-4.4442347488947803e-01	-5.8400538743636909e-01	-1.4348636721673383e-01	-6.2656910822970269e-01	-2.1374402137387652e-01	-1.6621682186829514e-01	-1.1155060183903415e-01	-1.2856466925383894e-01	-8.2520252279385434e-02	-5.1634915902708196e-02	-9.9473396433955044e-02	-7.1945988566479685e-02	-6.7941391641490656e-02	-9.0949909824982217e-02	-1.3357412020940579e-01	-1.1279160677896309e-01	-1.2624738042511433e-01	-3.2123987461934012e-02	-9.7028740434662641e-02	-6.8595041880958746e-02	-1.2619765177353756e-01	-7.9937087221098227e-02	-2.4993121970053506e-02	-1.0822626430333815e-01	-1.1054072232236489e-01	-9.0974655482165295e-02	2.7193345526188644e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-1.0296733073457274e+00	-5.7626098484070454e-01	-4.4636559995617808e-01	-2.8582951471581558e-01	-3.0353497857655282e-01	-2.4185823950129415e-01	-9.2054760618423359e-01	-2.3449549140601361e-01	-7.2113065787943276e-01	-8.8025918565494377e-01	-7.4253474810022202e-01	-4.4272142666682579e-01	-5.8508977115258554e-01	-1.4027554957349175e-01	-6.2759785290100800e-01	-2.1473667131758839e-01	-1.6697753693439937e-01	-1.1208893358244754e-01	-1.2917503868449923e-01	-8.2918837409804214e-02	-5.1883178085332243e-02	-9.9956390504075190e-02	-7.2287865911811022e-02	-6.8265703566974256e-02	-9.1393381619409214e-02	-1.3423483941364428e-01	-1.1334840981668828e-01	-1.2686696018645552e-01	-3.2282835959333081e-02	-9.7506210074870786e-02	-6.8928977053321086e-02	-1.2682615002296788e-01	-8.0327788671437306e-02	-2.5111755628588511e-02	-1.0875821391897657e-01	-1.1106837598732701e-01	-9.1400731082987338e-02	2.7126627621968002e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-1.0311590697862509e+00	-5.7332117523888770e-01	-4.4600274084849467e-01	-2.8426773825472035e-01	-3.0216118247793222e-01	-2.3387064299432958e-01	-9.2266923830174863e-01	-2.3090849764551688e-01	-7.2338612068262831e-01	-8.8209621561072449e-01	-7.4484899303171048e-01	-4.4098002472960757e-01	-5.8618622104060969e-01	-1.3702681948300019e-01	-6.2861646408498517e-01	-2.1571651739534345e-01	-1.6772560390877767e-01	-1.1262529327990151e-01	-1.2978081977981001e-01	-8.3315993647502917e-02	-5.2130406957974877e-02	-1.0043844356654159e-01	-7.2627212310194797e-02	-6.8587960875036699e-02	-9.1836299672255969e-02	-1.3489698568023442e-01	-1.1390611680867488e-01	-1.2748667999169702e-01	-3.2442017227445615e-02	-9.7984065118452091e-02	-6.9262312689619576e-02	-1.2745697243931983e-01	-8.0718153861188413e-02	-2.5229467186837877e-02	-1.0929046567171399e-01	-1.1159261962520978e-01	-9.1822021342650384e-02	2.7060374262927178e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-1.0325955717924509e+00	-5.7031824684896626e-01	-4.4565204902677652e-01	-2.8268856126430753e-01	-3.0076982636129829e-01	-2.2578553367923831e-01	-9.2479848318460667e-01	-2.2727870873599476e-01	-7.2564709285688844e-01	-8.8389267821390516e-01	-7.4718465562107550e-01	-4.3919895865083752e-01	-5.8729524204556460e-01	-1.3374012999069235e-01	-6.2962508973028386e-01	-2.1668340108651510e-01	-1.6846083693135105e-01	-1.1315964982571748e-01	-1.3038195607416378e-01	-8.3711682400053958e-02	-5.2376621863658358e-02	-1.0091959390606527e-01	-7.2963985920306493e-02	-6.8908125641009871e-02	-9.2278655133439913e-02	-1.3556059335556117e-01	-1.1446473761640168e-01	-1.2810653028892804e-01	-3.2601539650835967e-02	-9.8462294095758213e-02	-6.9595017862728883e-02	-1.2809016074990495e-01	-8.1108152159634461e-02	-2.5346237615971740e-02	-1.0982301352495723e-01	-1.1211337330943277e-01	-9.2238405964484710e-02	2.6994597831755218e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-1.0339829704436008e+00	-5.6725242298972955e-01	-4.4531435631113558e-01	-2.8109204080599942e-01	-2.9936120661063914e-01	-2.1760403467162820e-01	-9.2693594655271061e-01	-2.2360602994370607e-01	-7.2791366538886793e-01	-8.8564803356917954e-01	-7.4954221992144587e-01	-4.3737791409348281e-01	-5.8841733827346754e-01	-1.3041543788614252e-01	-6.3062388418428639e-01	-2.1763716614296147e-01	-1.6918305323085964e-01	-1.1369196910115048e-01	-1.3097838786030649e-01	-8.4105864113980716e-02	-5.2621841728164163e-02	-1.0139988136808530e-01	-7.3298144028039316e-02	-6.9226158573328381e-02	-9.2720439133263943e-02	-1.3622569651331770e-01	-1.1502428164078028e-01	-1.2872650056917140e-01	-3.2761411396900621e-02	-9.8940884640909235e-02	-6.9927060918702558e-02	-1.2872575754774437e-01	-8.1497752088138198e-02	-2.5462047863558657e-02	-1.1035585168589247e-01	-1.1263055814552730e-01	-9.2649764786955149e-02	2.6929310939987197e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-1.0353214285413797e+00	-5.6412393921247805e-01	-4.4499049574136151e-01	-2.7947823040225778e-01	-2.9793562955456104e-01	-2.0932731544537558e-01	-9.2908221337897345e-01	-2.1989036492732975e-01	-7.3018592578876107e-01	-8.8736174915967225e-01	-7.5192215416790109e-01	-4.3551657300532520e-01	-5.8955301246778158e-01	-1.2705270384665637e-01	-6.3161300808833987e-01	-2.1857765840073334e-01	-1.6989207310616891e-01	-1.1422221372495858e-01	-1.3157005187829665e-01	-8.4498498214415060e-02	-5.2866084932959662e-02	-1.0187934729723785e-01	-7.3629642966357850e-02	-6.9542018915565579e-02	-9.3161642746145995e-02	-1.3689232886611427e-01	-1.1558475775913207e-01	-1.2934657928004009e-01	-3.2921640384368886e-02	-9.9419823426109957e-02	-7.0258409446068107e-02	-1.2936380627720981e-01	-8.1886921280912586e-02	-2.5576878846128231e-02	-1.1088897458330869e-01	-1.1314409632321404e-01	-9.3055977827041336e-02	2.6864526431307998e+00
