# Parameters
$ K = 3
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-3.6636584149262136e-01	-6.5269699390549230e-01	-2.2699455957414438e-01	-5.2714009078227020e-01	-5.3635527750002854e-01	-3.0082158374441181e-01	-2.0786095298195137e-01	-2.4896647066486266e-01	-6.6584314136867617e-01	-3.9218671549193818e-01	-2.9786283418638970e-01	-5.2300591702325983e-01	-5.2983967268070375e-01	-5.4594792734847841e-01	-5.2225132350075698e-01	3.3356225367858907e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.6915756520347381e-01	-6.5723804420450338e-01	-2.2647282949961525e-01	-5.3108816554945659e-01	-5.3923246390894575e-01	-3.0218241355723990e-01	-2.0980380135791882e-01	-2.5045963742375055e-01	-6.7133806509910521e-01	-3.9430634453778451e-01	-3.0017383923864266e-01	-5.2852477776931439e-01	-5.3442042702451042e-01	-5.4886428199501869e-01	-5.2534084192950914e-01	3.3273046910210393e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.7196995396680382e-01	-6.6179391045991276e-01	-2.2591948205124343e-01	-5.3506890913869443e-01	-5.4212506193735988e-01	-3.0354554928229377e-01	-2.1175660273220587e-01	-2.5196332720033554e-01	-6.7685674061018364e-01	-3.9643730966016205e-01	-3.0251037665310171e-01	-5.3405770751108494e-01	-5.3901157861231963e-01	-5.5178939223670664e-01	-5.2844776661180515e-01	3.3190293626486516e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.7480290552020690e-01	-6.6636386787173019e-01	-2.2533409502234927e-01	-5.3908231194421041e-01	-5.4503305817065295e-01	-3.0491087491225510e-01	-2.1371918946170174e-01	-2.5347757129964393e-01	-6.8239826531492931e-01	-3.9857961408194081e-01	-3.0487262928489967e-01	-5.3960265667207230e-01	-5.4361148433856565e-01	-5.5472304998152699e-01	-5.3157204423862792e-01	3.3107966946052971e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.7765630478810575e-01	-6.7094716473270688e-01	-2.2471625118637853e-01	-5.4312834776024510e-01	-5.4795643541103711e-01	-3.0627827198710422e-01	-2.1569139051726710e-01	-2.5500239486926246e-01	-6.8796169859713752e-01	-4.0073325973670354e-01	-3.0726077281337177e-01	-5.4515749884340747e-01	-5.4821843288073169e-01	-5.5766504260735139e-01	-5.3471361587556721e-01	3.3026068279068017e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.8053002346407638e-01	-6.7554302207881778e-01	-2.2406553880464683e-01	-5.4720697306530230e-01	-5.5089517254476761e-01	-3.0764761961733333e-01	-2.1767303161535498e-01	-2.5653781648824731e-01	-6.9354606118857287e-01	-4.0289824725334944e-01	-3.0967497530496113e-01	-5.5072003059965979e-01	-5.5283064416093630e-01	-5.6061515301527065e-01	-5.3787241681568276e-01	3.2944599016161122e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.8342391958986261e-01	-6.8015063335729120e-01	-2.2338155215028993e-01	-5.5131812629189070e-01	-5.5384924440589245e-01	-3.0901879451091163e-01	-2.1966393535168613e-01	-2.5808384774224030e-01	-6.9915033456538056e-01	-4.0507457594065710e-01	-3.1211539676990008e-01	-5.5628797146701570e-01	-5.5744626893605853e-01	-5.6357315968450672e-01	-5.4104837643071368e-01	3.2863560528121636e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-3.8633783713161141e-01	-6.8476916411349065e-01	-2.2266389204842865e-01	-5.5546172708222274e-01	-5.5681862163649232e-01	-3.1039167100408049e-01	-2.2166392133609558e-01	-2.5964049278480850e-01	-7.0477346036569000e-01	-4.0726224377178277e-01	-3.1458218871349436e-01	-5.6185896405295588e-01	-5.6206338852572746e-01	-5.6653883672831240e-01	-5.4424141802069725e-01	3.2782954165598244e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-3.8927160555393375e-01	-6.8939775169800444e-01	-2.2191216643252443e-01	-5.5963767553039545e-01	-5.5980327054339329e-01	-3.1176612109604357e-01	-2.2367280632760803e-01	-2.6120774788506507e-01	-7.1041433983043833e-01	-4.0946124736864126e-01	-3.1707549368289861e-01	-5.6743057434655542e-01	-5.6668001468754126e-01	-5.6951195395019161e-01	-5.4745145866207356e-01	3.2702781258809677e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-3.9222503939240971e-01	-6.9403550499530242e-01	-2.2112599091684881e-01	-5.6384585141162802e-01	-5.6280315295133021e-01	-3.1314201448760098e-01	-2.2569040436870941e-01	-2.6278560096167108e-01	-7.1607183326952772e-01	-4.1167158198611797e-01	-3.1959544481035640e-01	-5.7300029219845372e-01	-5.7129408964891570e-01	-5.7249227689972493e-01	-5.5067840905433985e-01	3.2623043117267563e+00
