# Parameters
$ K = 4
$ N = 15
$ M = 37
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a30	a31	a32	a33	a34	a35	a36	a37	E
0	1.0000000000000000e+00	0	-5.1301517149824971e-01	-3.3005328927145589e-01	-3.6840293441114486e-01	-4.5545977578230695e-01	-2.3220958673057354e-01	-2.3891177473145891e-01	-5.1990062881567944e-01	-4.0071833527522654e-01	-6.0860180357279903e-01	-4.3213062560931625e-01	-3.8989984564036961e-01	-1.5753817798559841e-01	-4.7970436069860511e-01	-2.9554850643525238e-01	-2.1478836612707328e-01	-2.5652480637769332e-01	-2.1588901335132543e-01	-1.0863035578488281e-01	-1.4497202063088982e-01	-2.7223531736035502e-02	-7.6337372985219185e-02	-1.4692765966052918e-01	-7.8089036875869780e-02	-7.5197022285596077e-02	-1.6898630319727456e-01	-1.4644323235344781e-01	-1.0998128393936280e-01	-9.0509280430115399e-02	-1.0778165274946221e-01	-1.5795507158824182e-01	-1.6202257096869260e-01	-1.7302147751728816e-01	-1.3183217871030392e-01	-4.9747859591043708e-01	-2.5708791223637412e-01	-6.0003959824841989e-02	-1.3922931804036109e-01	2.9944933007932244e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-5.1310285187214566e-01	-3.2788271131916785e-01	-3.6731867027612725e-01	-4.5439719647722732e-01	-2.3142542636060368e-01	-2.3544484425694617e-01	-5.2060351939741001e-01	-3.9895887043283573e-01	-6.0467010129628085e-01	-4.2780172226591723e-01	-3.9129557717661589e-01	-1.5585764703830560e-01	-4.8006240918598214e-01	-2.9308874150778474e-01	-2.1333802430836141e-01	-2.5780597247584769e-01	-2.1696706165045979e-01	-1.0917370103918186e-01	-1.4569680669791682e-01	-2.7360014059347064e-02	-7.6719832911682148e-02	-1.4766232395146608e-01	-7.8479821064648195e-02	-7.5573062363484267e-02	-1.6983185516906452e-01	-1.4717587656164072e-01	-1.1053103379329134e-01	-9.0961793941881322e-02	-1.0831738992268806e-01	-1.5874390672255559e-01	-1.6282757299000250e-01	-1.7388763990848771e-01	-1.3248864843761882e-01	-4.9995048619797400e-01	-2.5837475496097828e-01	-6.0304386480747853e-02	-1.3992406686867903e-01	2.9870384537055008e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-5.1316097858480814e-01	-3.2567225917952697e-01	-3.6622611200590621e-01	-4.5331817560118237e-01	-2.3064293261828950e-01	-2.3192000306850957e-01	-5.2131360989113140e-01	-3.9718215276285773e-01	-6.0057383567099154e-01	-4.2337577909084856e-01	-3.9270775570282179e-01	-1.5415592612892989e-01	-4.8041119394104859e-01	-2.9060361631350928e-01	-2.1189896678489550e-01	-2.5908414025777632e-01	-2.1804224348807158e-01	-1.0971741413701411e-01	-1.4642142700467742e-01	-2.7497230724715084e-02	-7.7103867292529341e-02	-1.4839703481955216e-01	-7.8871280342636005e-02	-7.5949215920459862e-02	-1.7067863108755418e-01	-1.4790939353318808e-01	-1.1108046646210500e-01	-9.1414240553789675e-02	-1.0884673631188728e-01	-1.5953080678029471e-01	-1.6362225052451873e-01	-1.7475593111673049e-01	-1.3313971195544783e-01	-5.0239103265509488e-01	-2.5966441164581189e-01	-6.0605657768193127e-02	-1.4061599248806306e-01	2.9796471151028099e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-5.1318978119410397e-01	-3.2342226868701734e-01	-3.6512579506528120e-01	-4.5222371814858653e-01	-2.2986254530574657e-01	-2.2833784785872557e-01	-5.2203142586021578e-01	-3.9538907848214649e-01	-5.9631584902900747e-01	-4.1885688155778550e-01	-3.9413672961710461e-01	-1.5243305348895575e-01	-4.8075078176595032e-01	-2.8809434463428069e-01	-2.1047234977246801e-01	-2.6035918574077083e-01	-2.1911444911218994e-01	-1.1026146564219082e-01	-1.4714585414113715e-01	-2.7635189187881725e-02	-7.7489518485668665e-02	-1.4913178412995570e-01	-7.9263409914536925e-02	-7.6325487981954557e-02	-1.7152660516948706e-01	-1.4864380839665076e-01	-1.1162957557002898e-01	-9.1866618430068034e-02	-1.0936962150540105e-01	-1.6031568831062756e-01	-1.6440645293784681e-01	-1.7562637930696351e-01	-1.3378533530271947e-01	-5.0479974435783259e-01	-2.6095689204495026e-01	-6.0907820105591044e-02	-1.4130505295990473e-01	2.9723204024425076e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-5.1318949029387551e-01	-3.2113308939230295e-01	-3.6401824838250729e-01	-4.5111481261326974e-01	-2.2908468667712620e-01	-2.2469901219412439e-01	-5.2275748128291044e-01	-3.9358053621805561e-01	-5.9189916209299076e-01	-4.1424921457050984e-01	-3.9558284395428250e-01	-1.5068907122020841e-01	-4.8108122506268591e-01	-2.8556213403113923e-01	-2.0905929021358005e-01	-2.6163098444715382e-01	-2.2018356822238680e-01	-1.1080582502196445e-01	-1.4787005941926276e-01	-2.7773896809000751e-02	-7.7876828582946631e-02	-1.4986656365768500e-01	-7.9656204391854807e-02	-7.6701883121836831e-02	-1.7237575116103490e-01	-1.4937914636995281e-01	-1.1217835427025323e-01	-9.2318925477911179e-02	-1.0988597824297595e-01	-1.6109846575356726e-01	-1.6518003416736690e-01	-1.7649901248595648e-01	-1.3442548666878976e-01	-5.0717615220524159e-01	-2.6225220345156469e-01	-6.1210919815952496e-02	-1.4199120553010974e-01	2.9650594510186434e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-5.1316033631743052e-01	-3.1880508470994090e-01	-3.6290399389192740e-01	-4.4999242834483444e-01	-2.2830976076463685e-01	-2.2100416705110473e-01	-5.2349227738839366e-01	-3.9175740535222681e-01	-5.8732696810102403e-01	-4.0955705161038469e-01	-3.9704643988853672e-01	-1.4892402560533669e-01	-4.8140256147146299e-01	-2.8300818393963739e-01	-2.0766086345902962e-01	-2.6289941129767019e-01	-2.2124948988581797e-01	-1.1135046056663241e-01	-1.4859401273584016e-01	-2.7913360838513996e-02	-7.8265839306672053e-02	-1.5060136501082200e-01	-8.0049657743781547e-02	-7.7078405386686921e-02	-1.7322604230966965e-01	-1.5011543266652827e-01	-1.1272679514764390e-01	-9.2771159287717425e-02	-1.1039574218740811e-01	-1.6187905131458338e-01	-1.6594285242627982e-01	-1.7737385838709060e-01	-1.3506013597332814e-01	-5.0951980821578435e-01	-2.6355035044790553e-01	-6.1515002934835881e-02	-1.4267440628794117e-01	2.9578654142196097e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-5.1310254830603341e-01	-3.1643863208786294e-01	-3.6178354610565910e-01	-4.4885751295674864e-01	-2.2753815277876663e-01	-2.1725402136145949e-01	-5.2423630147446898e-01	-3.8992055440216550e-01	-5.8260262663915141e-01	-4.0478474363281980e-01	-3.9852785422142928e-01	-1.4713796743459961e-01	-4.8171481354170148e-01	-2.8043368384376305e-01	-2.0627810108677641e-01	-2.6416434050046339e-01	-2.2231210245025573e-01	-1.1189533930683745e-01	-1.4931768243178234e-01	-2.8053588402560808e-02	-7.8656591902975456e-02	-1.5133617955160480e-01	-8.0443763247166802e-02	-7.7455058219012871e-02	-1.7407745133640845e-01	-1.5085269240054897e-01	-1.1327489012063609e-01	-9.3223317072965745e-02	-1.1089885168155880e-01	-1.6265735483900737e-01	-1.6669476988654347e-01	-1.7825094435492342e-01	-1.3568925442645449e-01	-5.1183028474035963e-01	-2.6485133465509897e-01	-6.1820115014330684e-02	-1.4335460981815126e-01	2.9507394637845641e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-5.1301635264432566e-01	-3.1403412319917118e-01	-3.6065741171404714e-01	-4.4771098979403601e-01	-2.2677022858493562e-01	-2.1344932256741517e-01	-5.2499002570730124e-01	-3.8807083944540549e-01	-5.7772965721103708e-01	-3.9993670776242035e-01	-4.0002741885519472e-01	-1.4533095234874335e-01	-4.8201798843535515e-01	-2.7783981153352710e-01	-2.0491198886497178e-01	-2.6542564543591540e-01	-2.2337129345432907e-01	-1.1244042692863979e-01	-1.5004103514809422e-01	-2.8194586487916999e-02	-7.9049127032044170e-02	-1.5207099831538773e-01	-8.0838513435621193e-02	-7.7831844379529044e-02	-1.7492995040848430e-01	-1.5159095049140464e-01	-1.1382263034252635e-01	-9.3675395609831888e-02	-1.1139524749182411e-01	-1.6343328368649163e-01	-1.6743565234232610e-01	-1.7913029722988041e-01	-1.3631281407052140e-01	-5.1410717359738056e-01	-2.6615515448330729e-01	-6.2126300923657007e-02	-1.4403176884778818e-01	2.9436827900579607e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-5.1290197176468122e-01	-3.1159196415671625e-01	-3.5952608921438839e-01	-4.4655375546801929e-01	-2.2600633425836911e-01	-2.0959085718592341e-01	-5.2575390590361093e-01	-3.8620910259086133e-01	-5.7271173257390862e-01	-3.9501741583753103e-01	-4.0154546025125915e-01	-1.4350304119767804e-01	-4.8231207766205508e-01	-2.7522773145073232e-01	-2.0356346486514063e-01	-2.6668319853764721e-01	-2.2442694953519599e-01	-1.1298568768644529e-01	-1.5076403567868404e-01	-2.8336361926458886e-02	-7.9443484655276314e-02	-1.5280581192750947e-01	-8.1233900047807936e-02	-7.8208765868617677e-02	-1.7578351111249654e-01	-1.5233023156759304e-01	-1.1437000610238396e-01	-9.4127391176637876e-02	-1.1188487253919953e-01	-1.6420674260578272e-01	-1.6816536885569652e-01	-1.8001194323343039e-01	-1.3693078730501365e-01	-5.1635008513575198e-01	-2.6746180488278520e-01	-6.2433604646966283e-02	-1.4470583388909106e-01	2.9366966022414602e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-5.1275962282279697e-01	-3.0911257575080425e-01	-3.5839006856723410e-01	-4.4538667746526905e-01	-2.2524679571850462e-01	-2.0567945138179755e-01	-5.2652838029583648e-01	-3.8433617050171748e-01	-5.6755267186947844e-01	-3.9003138285567918e-01	-4.0308229887393093e-01	-1.4165430041470256e-01	-4.8259705684547771e-01	-2.7259859312688378e-01	-2.0223341773064221e-01	-2.6793687117000015e-01	-2.2547895633389009e-01	-1.1353108431388652e-01	-1.5148664682022286e-01	-2.8478921379150392e-02	-7.9839703919403815e-02	-1.5354061051809736e-01	-8.1629913974982635e-02	-7.8585823847100403e-02	-1.7663810442809222e-01	-1.5307055987017401e-01	-1.1491700672579162e-01	-9.4579299493225133e-02	-1.1236767161913923e-01	-1.6497763361006310e-01	-1.6888379138636272e-01	-1.8089590785408391e-01	-1.3754314639609846e-01	-5.1855864723195833e-01	-2.6877127709636239e-01	-6.2742069078932969e-02	-1.4537675287989338e-01	2.9297821286424699e+00
