# Parameters
$ K = 3
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-5.4232561893266562e-01	-3.1765494065130429e-01	-3.7351275760697716e-01	-5.1223782149944352e-01	-3.1239177945910490e-01	-1.8528606419641583e-01	-2.0747959396162838e-01	-6.4980371464083109e-01	-1.1210320076163562e+00	2.5632360962189020e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-5.4797821953913095e-01	-3.2359835572980311e-01	-3.7701792793985162e-01	-5.1785636047063732e-01	-3.1677848496242778e-01	-1.9060092913778401e-01	-2.1224242657363149e-01	-6.5773930080773813e-01	-1.1292562471028893e+00	2.5568484192089667e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-5.5370003771362719e-01	-3.2963330072032615e-01	-3.8058626810727136e-01	-5.2354815891513207e-01	-3.2125291856588345e-01	-1.9600496536626147e-01	-2.1709579233819729e-01	-6.6576322260187304e-01	-1.1374913325542526e+00	2.5505014729605868e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-5.5949146546803430e-01	-3.3576060870024449e-01	-3.8421889588833696e-01	-5.2931387833877996e-01	-3.2581655885619965e-01	-2.0149903569390348e-01	-2.2204084438007618e-01	-6.7387513321649195e-01	-1.1457348755805175e+00	2.5441951091499915e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-5.6535286073046442e-01	-3.4198108349787304e-01	-3.8791692701973990e-01	-5.3515415415326950e-01	-3.3047088145681430e-01	-2.0708398069895323e-01	-2.2707871741562774e-01	-6.8207460318363156e-01	-1.1539843998514339e+00	2.5379291730158826e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-5.7128454482087332e-01	-3.4829549687990385e-01	-3.9168147352873167e-01	-5.4106959307498659e-01	-3.3521735690677745e-01	-2.1276061672223270e-01	-2.3221052529946334e-01	-6.9036111667506084e-01	-1.1622373398879291e+00	2.5317035032694943e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-5.7728679981315889e-01	-3.5470458559510654e-01	-3.9551364195885702e-01	-5.4706077038882694e-01	-3.4005744840128271e-01	-2.1852973377842419e-01	-2.3743735844495767e-01	-6.9873406773792635e-01	-1.1704910399309767e+00	2.5255179320046097e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-5.8335986578135079e-01	-3.6120904827043121e-01	-3.9941453148459199e-01	-5.5312822707347697e-01	-3.4499260938865228e-01	-2.2439209338066526e-01	-2.4276028111556291e-01	-7.0719275647001345e-01	-1.1787427528951520e+00	2.5193722846076914e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-5.8950393792776290e-01	-3.6780954215585826e-01	-4.0338523191108827e-01	-5.5927246678489617e-01	-3.5002428101858885e-01	-2.3034842627700117e-01	-2.4818032858405517e-01	-7.1573638514014182e-01	-1.1869896394144448e+00	2.5132663796683397e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-5.9571916359120447e-01	-3.7450667971456097e-01	-4.0742682155526011e-01	-5.6549395269496705e-01	-3.5515388943659981e-01	-2.3639943009737541e-01	-2.5369850415705575e-01	-7.2436405425981931e-01	-1.1952287669881652e+00	2.5072000288902503e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-6.0200563913363481e-01	-3.8130102505524088e-01	-4.1154036500456065e-01	-5.7179310418260054e-01	-3.6038284291957845e-01	-2.4254576690998716e-01	-2.5931577606242151e-01	-7.3307475861294835e-01	-1.2034571092350401e+00	2.5011730370029213e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-6.0836340670402334e-01	-3.8819309020381854e-01	-4.1572691074988399e-01	-5.7817029337487880e-01	-3.6571252884764888e-01	-2.4878806068602474e-01	-2.6503307419740041e-01	-7.4186738325103707e-01	-1.2116715452638558e+00	2.4951852016743379e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-6.1479245087848733e-01	-3.9518333121204480e-01	-4.1998748868918667e-01	-5.8462584153625641e-01	-3.7114431050754787e-01	-2.5512689467196553e-01	-2.7085128673576203e-01	-7.5074069946207844e-01	-1.2198688591692213e+00	2.4892363134248936e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-6.2129269517627772e-01	-4.0227214410102397e-01	-4.2432310749856939e-01	-5.9116001530423179e-01	-3.7667952372301561e-01	-2.6156280866886128e-01	-2.7677125659249785e-01	-7.5969336072200122e-01	-1.2280457396612545e+00	2.4833261555428474e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-6.2786399845161345e-01	-4.0945986063815176e-01	-4.2873475186778626e-01	-5.9777302277043232e-01	-3.8231947330791338e-01	-2.6809629621824244e-01	-2.8279377774510173e-01	-7.6872389863833523e-01	-1.2361987798382017e+00	2.4774545040015967e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-6.3450615116192344e-01	-4.1674674394650457e-01	-4.3322337959737689e-01	-6.0446500940659731e-01	-3.8806542933807858e-01	-2.7472780169456212e-01	-2.8891959141088974e-01	-7.7783071889653721e-01	-1.2443244771111928e+00	2.4716211273791147e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-6.4121887151362911e-01	-4.2413298394635374e-01	-4.3778991855488819e-01	-6.1123605383556079e-01	-3.9391862323826948e-01	-2.8145771730435964e-01	-2.9514938208035763e-01	-7.8701209722020471e-01	-1.2524192332904585e+00	2.4658257867798787e+00
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-6.4800180148727093e-01	-4.3161869262916847e-01	-4.4243526348799389e-01	-6.1808616344803735e-01	-3.9988024368095360e-01	-2.8828637999265594e-01	-3.0148377340710919e-01	-7.9626617535724864e-01	-1.2604793548425406e+00	2.4600682357596861e+00
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-6.5485450274447565e-01	-4.3920389916523106e-01	-4.4716027269265834e-01	-6.2501526986674361e-01	-4.0595143229414948e-01	-2.9521406825741808e-01	-3.0792332395553440e-01	-8.0559095710492012e-01	-1.2685010533280625e+00	2.4543482202537219e+00
4.7500000000000001e-02	9.5250000000000001e-01	4.7500000000000001e-02	-6.6177645242005767e-01	-4.4688854484684282e-01	-4.5196576453493092e-01	-6.3202322426024693e-01	-4.1213327917604520e-01	-3.0224099887331290e-01	-3.1446852280806842e-01	-8.1498430438745495e-01	-1.2764804460297694e+00	2.4486654785083291e+00
5.0000000000000003e-02	9.4999999999999996e-01	5.0000000000000003e-02	-6.6876703880338995e-01	-4.5467247787001380e-01	-4.5685251382539344e-01	-6.3910979250981770e-01	-4.1842681821472061e-01	-3.0936732352635599e-01	-3.2111978503461269e-01	-8.2444393340094535e-01	-1.2844135567805501e+00	2.4430197410169003e+00
5.2499999999999998e-02	9.4750000000000001e-01	5.2499999999999998e-02	-6.7582555691409307e-01	-4.6255544795855325e-01	-4.6182124804582186e-01	-6.4627465023354591e-01	-4.2483302221193353e-01	-3.1659312536150491e-01	-3.2787744702748300e-01	-8.3396741084095527e-01	-1.2922963170011981e+00	2.4374107304603729e+00
5.5000000000000000e-02	9.4499999999999995e-01	5.5000000000000000e-02	-6.8295120397810638e-01	-4.7053710083555500e-01	-4.6687264342818202e-01	-6.5351737767306017e-01	-4.3135279781068120e-01	-3.2391841544570366e-01	-3.3474176170610398e-01	-8.4355215022923224e-01	-1.3001245669575889e+00	2.4318381616528137e+00
5.7500000000000002e-02	9.4250000000000000e-01	5.7500000000000002e-02	-6.9014307481123705e-01	-4.7861697254848701e-01	-4.7200732088671188e-01	-6.6083745444931663e-01	-4.3798698022705335e-01	-3.3134312914938752e-01	-3.4171289359659407e-01	-8.5319540835675833e-01	-1.3078940572469475e+00	2.4263017414926220e+00
5.9999999999999998e-02	9.3999999999999995e-01	5.9999999999999998e-02	-6.9740015711846037e-01	-4.8679448365534589e-01	-4.7722584180454902e-01	-6.6823425419516713e-01	-4.4473632778777283e-01	-3.3886712244998851e-01	-3.4879091379235494e-01	-8.6289428186127537e-01	-1.3156004505226895e+00	2.4208011689198758e+00
