# Parameters
$ K = 3
$ N = 12
$ M = 12
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	E
0	1.0000000000000000e+00	0	-2.8382795818083562e-01	-3.0764724212128669e-01	-5.2005585057509718e-01	-3.0827151693432514e-01	-6.2866510423115662e-01	-7.7595139454821827e-01	-6.1214252444277584e-01	-1.3863850670983871e-01	-2.3951496868317196e-01	-4.2822825232187639e-01	-4.6248253254616856e-01	-3.1754696166518265e-01	2.9746221983281149e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-2.8507993995156755e-01	-3.0924975532200977e-01	-5.2302800589714049e-01	-3.0815444663926383e-01	-6.3307551744493329e-01	-7.7952843315328613e-01	-6.1415015288936248e-01	-1.4067006009755320e-01	-2.3933538566522922e-01	-4.2624013328916260e-01	-4.5972742960822871e-01	-3.1771234178389446e-01	2.9672067619141225e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-2.8632954403037475e-01	-3.1084862476792813e-01	-5.2600223796098400e-01	-3.0801245355006651e-01	-6.3750046624609646e-01	-7.8308522707706585e-01	-6.1615999250801390e-01	-1.4271794289348916e-01	-2.3914741462038142e-01	-4.2421005481788904e-01	-4.5689758237204253e-01	-3.1788430469760109e-01	2.9598338769612265e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-2.8757654819866463e-01	-3.1244353133894937e-01	-5.2897802661982163e-01	-3.0784527198498485e-01	-6.4193916785327088e-01	-7.8662068981004662e-01	-6.1817216538457953e-01	-1.4478219551049792e-01	-2.3895109129129360e-01	-4.2213861090474147e-01	-4.5399326157612857e-01	-3.1806345879971365e-01	2.9525040171234171e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-2.8882072793864483e-01	-3.1403415191541578e-01	-5.3195483836785307e-01	-3.0765264217781840e-01	-6.4639081051257352e-01	-7.9013371558933432e-01	-6.2018678537048821e-01	-1.4686285839656407e-01	-2.3874645417104981e-01	-4.2002642340373286e-01	-4.5101477745930119e-01	-3.1825041328428227e-01	2.9452176610122298e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-2.9006185655565686e-01	-3.1562015948080785e-01	-5.3493212623380504e-01	-3.0743431060168624e-01	-6.5085455316112273e-01	-7.9362317957666884e-01	-6.2220395725664213e-01	-1.4895997191488150e-01	-2.3853354454417955e-01	-4.1787414181407234e-01	-4.4796248006885747e-01	-3.1844577726993989e-01	2.9379752922126428e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-2.9129970530651800e-01	-3.1720122322904282e-01	-5.3790932968198690e-01	-3.0719003029722047e-01	-6.5532952511306430e-01	-7.9708793807183642e-01	-6.2422377593263911e-01	-1.5107357620884390e-01	-2.3831240652955449e-01	-4.1568244303357332e-01	-4.4483675954571744e-01	-3.1865015889807430e-01	2.9307773992973210e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-2.9253404353381030e-01	-3.1877700867618053e-01	-5.4088587452137182e-01	-3.0691956120495156e-01	-6.5981482576976291e-01	-8.0052682876294567e-01	-6.2624632553252479e-01	-1.5320371105141117e-01	-2.3808308712521525e-01	-4.1345203107712764e-01	-4.4163804638639975e-01	-3.1886416440592219e-01	2.9236244758391243e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-2.9376463880604181e-01	-3.2034717777631083e-01	-5.4386117282320368e-01	-3.0662267050163822e-01	-6.6430952435592261e-01	-8.0393867101504002e-01	-6.2827167856832600e-01	-1.5535041567829627e-01	-2.3784563625518249e-01	-4.1118363675979513e-01	-4.3836681168172864e-01	-3.1908839717531307e-01	2.9165170204217805e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-2.9499125706358570e-01	-3.2191138904140287e-01	-5.4683462284763773e-01	-3.0629913294027050e-01	-6.6881265968338222e-01	-8.0732226619847669e-01	-6.3029989505271211e-01	-1.5751372860447632e-01	-2.3760010681829419e-01	-4.0887801734410600e-01	-4.3502356733217618e-01	-3.1932345675788260e-01	2.9094555366486334e+00
