# Parameters
$ K = 1
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-7.2638466340596408e-01	-2.2615529361256564e-01	-1.8116638393670395e-01	-6.0490288996042296e-01	-2.1107126412141569e-01	-4.5160497200158523e-01	-3.2082139283871886e-01	-2.6287757347313040e-01	-6.2488418681664959e-01	0
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-7.3001078450242762e-01	-2.2727584293959838e-01	-1.8207214628397919e-01	-6.0790434522001413e-01	-2.1211694963150360e-01	-4.5386122949838997e-01	-3.2240542284335449e-01	-2.6417660899405343e-01	-6.2799586913569883e-01	0
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-7.3362470523600098e-01	-2.2837542193613447e-01	-1.8297767567729356e-01	-6.1085846884372830e-01	-2.1314280701158703e-01	-4.5611365491629058e-01	-3.2394835197937566e-01	-2.6544420611468650e-01	-6.3108125516094726e-01	0
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-7.3722552203691949e-01	-2.2945325857846618e-01	-1.8388282934678482e-01	-6.1376344135647276e-01	-2.1414810857764507e-01	-4.5836179655954229e-01	-3.2544877192043969e-01	-2.6667927209589454e-01	-6.3413910892249714e-01	0
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-7.4081231864608266e-01	-2.3050858450431336e-01	-1.8478746178511399e-01	-6.1661744569606058e-01	-2.1513213030511255e-01	-4.6060519523774052e-01	-3.2690529277048908e-01	-2.6788072629976950e-01	-6.3716818533335240e-01	0
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-7.4438416641628091e-01	-2.3154063619583590e-01	-1.8569142475442280e-01	-6.1941866960137892e-01	-2.1609415295728859e-01	-4.6284338434992012e-01	-3.2831654596464244e-01	-2.6904750230299179e-01	-6.4016723111593765e-01	0
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-7.4794012463490844e-01	-2.3254865618568146e-01	-1.8659456729563426e-01	-6.2216530805943571e-01	-2.1703346323524558e-01	-4.6507588997774663e-01	-3.2968118719309364e-01	-2.7017855003263958e-01	-6.4313498576706707e-01	0
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-7.5147924086844042e-01	-2.3353189428317567e-01	-1.8749673574016021e-01	-6.2485556580657386e-01	-2.1794935494643630e-01	-4.6730223098799650e-01	-3.3099789933774015e-01	-2.7127283791750906e-01	-6.4607018256078808e-01	0
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-7.5500055132893262e-01	-2.3448960881757608e-01	-1.8839777372409411e-01	-6.2748765987877753e-01	-2.1884113018901780e-01	-4.6952191914452152e-01	-3.3226539541084493e-01	-2.7232935504768169e-01	-6.4897154958839021e-01	0
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-7.5850308126275634e-01	-2.3542106789512923e-01	-1.8929752220495308e-01	-6.3005982220562629e-01	-2.1970810054873835e-01	-4.7173445922987761e-01	-3.3348242148464452e-01	-2.7334711333478684e-01	-6.5183781083474668e-01	0
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-7.6198584536176162e-01	-2.3632555066650260e-01	-1.9019581948104192e-01	-6.3257030224210109e-01	-2.2054958830507521e-01	-4.7393934917679542e-01	-3.3464775960050563e-01	-2.7432514966514593e-01	-6.5466768729003533e-01	0
