# Parameters
$ K = 1
$ N = 12
$ M = 12
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	E
0	1.0000000000000000e+00	0	-5.7458181279364684e-01	-2.5134536577436195e-01	-6.9029950884620672e-01	-5.1999184431681766e-01	-5.5297916497782873e-01	-4.3205390876677241e-01	-2.9435418583756912e-01	-4.8973473581520649e-01	-9.4065618828567055e-01	-1.0106383673758883e+00	-4.1492106551663110e-01	-5.1627523562986122e-01	0
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-5.7744206440812695e-01	-2.5260184649771633e-01	-6.9374921371963760e-01	-5.2259447897687084e-01	-5.5572715646673876e-01	-4.3420824074355308e-01	-2.9581442383014800e-01	-4.9216164736887591e-01	-9.4535266862594869e-01	-1.0156640024770154e+00	-4.1698853321412466e-01	-5.1885278567553084e-01	0
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-5.8027621080678138e-01	-2.5385769889648241e-01	-6.9719491492087460e-01	-5.2520231013091256e-01	-5.5844039327613004e-01	-4.3635024459005506e-01	-2.9725099340715211e-01	-4.9454393210248643e-01	-9.5003480437629118e-01	-1.0206329259911722e+00	-4.1904123388654868e-01	-5.2142227173138211e-01	0
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-5.8308306010571476e-01	-2.5511271588841666e-01	-7.0063597656177445e-01	-5.2781510178141822e-01	-5.6111745301287574e-01	-4.3847923504006697e-01	-2.9866299128584306e-01	-4.9687994009839420e-01	-9.5470146800288125e-01	-1.0255427322592419e+00	-4.2107842459230677e-01	-5.2398306936253725e-01	0
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-5.8586141261625446e-01	-2.5636668651850297e-01	-7.0407175162609825e-01	-5.3043261199117686e-01	-5.6375690996633232e-01	-4.4059451940957955e-01	-3.0004951584288225e-01	-4.9916802864152626e-01	-9.5935151562815535e-01	-1.0303910061220347e+00	-4.2309935569962737e-01	-5.2653454515080300e-01	0
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-5.8861006180193043e-01	-2.5761939597404648e-01	-7.0750158205622382e-01	-5.3305459283220258e-01	-5.6635733663846943e-01	-4.4269539796033330e-01	-3.0140966832973043e-01	-5.0140656470774458e-01	-9.6398378737651225e-01	-1.0351753252560705e+00	-4.2510327136610965e-01	-5.2907605689013970e-01	0
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-5.9132779527322010e-01	-2.5887062560329943e-01	-7.1092479885181259e-01	-5.3568079033676652e-01	-5.6891730532114382e-01	-4.4478116428246078e-01	-3.0274255411703299e-01	-5.0359392750203980e-01	-9.6859710774612440e-01	-1.0398932625884507e+00	-4.2708941004037032e-01	-5.3160695379668033e-01	0
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-5.9401339581931067e-01	-2.6012015293772212e-01	-7.1434072218072686e-01	-5.3831094445066729e-01	-5.7143538971831576e-01	-4.4685110569623449e-01	-3.0404728396551289e-01	-5.0572851104059813e-01	-9.7319028600723112e-01	-1.0445423887880272e+00	-4.2905700498563010e-01	-5.3412657673350628e-01	0
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-5.9666564247601805e-01	-2.6136775171797910e-01	-7.1774866150249395e-01	-5.4094478898885778e-01	-5.7391016661077909e-01	-4.4890450367289575e-01	-3.0532297532069508e-01	-5.0780872677039324e-01	-9.7776211662727064e-01	-1.0491202748297555e+00	-4.3100528482502254e-01	-5.3663425845037382e-01	0
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-5.9928331162885884e-01	-2.6261319192377236e-01	-7.2114791570459269e-01	-5.4358205159354978e-01	-5.7634021756074927e-01	-4.5094063427448960e-01	-3.0656875362860603e-01	-5.0983300621957639e-01	-9.8231137972315963e-01	-1.0536244946287652e+00	-4.3293347410834049e-01	-5.3912932383855594e-01	0
