# Parameters
$ K = 4
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-8.7261169091805824e-01	-3.3694299728255034e-01	-4.1070419121107926e-01	-2.0031296418633621e-01	-4.3770469340299406e-01	-3.1098415759966785e-01	-6.7837500585378241e-01	-1.5821690163043300e-01	-5.4346187758186359e-01	2.2820995703575249e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-8.7901908078154645e-01	-3.4365410494590437e-01	-4.1251912869266499e-01	-2.0180607218187921e-01	-4.4222849654281488e-01	-3.1600455607503730e-01	-6.8065694865447623e-01	-1.5789004671044940e-01	-5.4754217490552726e-01	2.2764065558133701e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-8.8546192525220280e-01	-3.5045777565691200e-01	-4.1433714201102217e-01	-2.0332782110969505e-01	-4.4680708402317160e-01	-3.2109542381314576e-01	-6.8291775506787444e-01	-1.5756356393107407e-01	-5.5166321448826727e-01	2.2707380118013347e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-8.9193953941472148e-01	-3.5735438320080010e-01	-4.1615808248533376e-01	-2.0487887448061193e-01	-4.5144103362481974e-01	-3.2625742370335004e-01	-6.8515663125263415e-01	-1.5723790189186307e-01	-5.5582534206563905e-01	2.2650939393807641e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-8.9845119224862235e-01	-3.6434425818776711e-01	-4.1798179908728444e-01	-2.0645990522079966e-01	-4.5613091742874223e-01	-3.3149120795092774e-01	-6.8737277028945298e-01	-1.5691352482816409e-01	-5.6002889687301438e-01	2.2594743374646362e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-9.0499610500371075e-01	-3.7142768567795037e-01	-4.1980813852792287e-01	-2.0807159542075146e-01	-4.6087730086708328e-01	-3.3679741697992394e-01	-6.8956535221090498e-01	-1.5659091278530538e-01	-5.6427421096514874e-01	2.2538792027929175e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-9.1157344954914510e-01	-3.7860490273731667e-01	-4.2163694535242230e-01	-2.0971463605435769e-01	-4.6568074171843210e-01	-3.4217667828277265e-01	-6.9173354404677856e-01	-1.5627056177833104e-01	-5.6856160850139548e-01	2.2483085299063106e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-9.1818234669790255e-01	-3.8587609592494837e-01	-4.2346806204302112e-01	-2.1138972666653325e-01	-4.7054178904532518e-01	-3.4762960521491304e-01	-6.9387649988589928e-01	-1.5595298393600410e-01	-5.7289140499536173e-01	2.2427623111204089e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-9.2482186450867687e-01	-3.9324139871241115e-01	-4.2530132913046925e-01	-2.1309757502780641e-01	-4.7546098207184573e-01	-3.5315679573262115e-01	-6.9599336095539410e-01	-1.5563870762773946e-01	-5.7726390652782500e-01	2.2372405365003152e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-9.3149101656745048e-01	-4.0070088883614530e-01	-4.2713658531426552e-01	-2.1483889675426801e-01	-4.8043884899919020e-01	-3.5875883107226247e-01	-6.9808325571845176e-01	-1.5532827757207518e-01	-5.8167940892171754e-01	2.2317431938357566e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-9.3818876025127385e-01	-4.0825458558410560e-01	-4.2897366759200428e-01	-2.1661441489121017e-01	-4.8547590575706717e-01	-3.6443627436919518e-01	-7.0014529999162689e-01	-1.5502225492523053e-01	-5.8613819687797475e-01	2.2262702686167462e+00
