# Parameters
$ K = 2
$ N = 15
$ M = 37
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a30	a31	a32	a33	a34	a35	a36	a37	E
0	1.0000000000000000e+00	0	-2.7181529073471750e-01	-4.5336991183660325e-01	-5.9832549290324855e-01	-4.6459058857172580e-01	-4.6384972568716337e-01	-8.3082796952481452e-01	-4.1107432698885943e-01	-5.5666263456749021e-01	-5.7317280656130487e-01	-4.6843159633347520e-01	-2.3795631163254605e-01	-4.6032520334180499e-01	-3.3555713656025449e-01	-3.6130431430132320e-01	-8.0646274690494868e-01	-6.7282863366583651e-02	2.5401184830861101e-01	3.7489568092968106e-02	1.7776970950453061e-01	5.7563581471310736e-02	1.7901942217872415e-02	-1.4372326736273386e-01	-3.1570602613711092e-02	1.2774922288097861e-02	2.0141468547700692e-01	4.2525878667615695e-02	-3.6835368596842534e-02	-2.4452560582431710e-03	7.3754254430919586e-03	-6.2323245554980491e-02	-6.2082153672140976e-02	-1.7501646505319823e-01	-4.0028303590255727e-02	1.7614323838436999e-01	2.9678302211408442e-01	1.3815799799186954e-01	2.0434301455378784e-01	3.8729833462074170e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-2.7372514669228892e-01	-4.5553103002443429e-01	-6.0076297987775151e-01	-4.6560244240097098e-01	-4.6601029999398069e-01	-8.3556621024563082e-01	-4.1452575712727080e-01	-5.5977254236658180e-01	-5.7644448708270768e-01	-4.7386389849626787e-01	-2.3969298728570912e-01	-4.6326475536375999e-01	-3.3787965774835660e-01	-3.6494120312464495e-01	-8.1235433188208517e-01	-6.7618089942544882e-02	2.5528206504517381e-01	3.7676681824016005e-02	1.7865667102088501e-01	5.7851663190531664e-02	1.7991209123793716e-02	-1.4444058133374058e-01	-3.1728359739460893e-02	1.2838788984272166e-02	2.0242258284556486e-01	4.2738342239481780e-02	-3.7019324846742696e-02	-2.4574871114601492e-03	7.4122648601715347e-03	-6.2634457032033367e-02	-6.2392291838886935e-02	-1.7589155583069438e-01	-4.0227656098884963e-02	1.7702224709895800e-01	2.9826111675250860e-01	1.3884744923475528e-01	2.0535854832948411e-01	3.8633338874622627e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-2.7562803561612520e-01	-4.5765913867386915e-01	-6.0318754008459097e-01	-4.6658703377254818e-01	-4.6816342014023360e-01	-8.4028034864917311e-01	-4.1799446818328717e-01	-5.6289795267843423e-01	-5.7971755760340782e-01	-4.7930781860080945e-01	-2.4144569743363406e-01	-4.6620254128088512e-01	-3.4020424755723772e-01	-3.6858262854393675e-01	-8.1816667423322842e-01	-6.7950850139717411e-02	2.5655248443654555e-01	3.7863090797329392e-02	1.7953967547349162e-01	5.8140249767579033e-02	1.8079969885130921e-02	-1.4515516755749575e-01	-3.1885900697822982e-02	1.2902630901466814e-02	2.0343205072019407e-01	4.2950448467642607e-02	-3.7202819165199491e-02	-2.4697266380195458e-03	7.4490223338488726e-03	-6.2944801607403192e-02	-6.2701845512186882e-02	-1.7676658827966363e-01	-4.0425373261740505e-02	1.7789763998881039e-01	2.9972710779513800e-01	1.3953407027558973e-01	2.0636127698293319e-01	3.8537506527416485e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-2.7752317043741198e-01	-4.5975295283079520e-01	-6.0559870729444842e-01	-4.6754388989715229e-01	-4.7030854150173201e-01	-8.4496867368440998e-01	-4.2147991890553549e-01	-5.6603876427074118e-01	-5.8299133971526607e-01	-4.8476089519976495e-01	-2.4321451561027099e-01	-4.6913780934862709e-01	-3.4253038892542015e-01	-3.7222686142814065e-01	-8.2389493394799529e-01	-6.8281006070468650e-02	2.5782293696525949e-01	3.8048739562890087e-02	1.8041844539227189e-01	5.8429306375785445e-02	1.8168193338609005e-02	-1.4586683968940906e-01	-3.2043188251061179e-02	1.2966434334210681e-02	2.0444297123633204e-01	4.3162158314239946e-02	-3.7385820289279115e-02	-2.4819729996954335e-03	7.4856878905845909e-03	-6.3254191903466733e-02	-6.3010755054611789e-02	-1.7764144848080507e-01	-4.0621368130679694e-02	1.7876911113175806e-01	3.0118029757891301e-01	1.4021762856491043e-01	2.0735053140959142e-01	3.8442339780058474e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-2.7940974786514622e-01	-4.6181117874823863e-01	-6.0799601522697078e-01	-4.6847254339300809e-01	-4.7244510418274061e-01	-8.4962944935383045e-01	-4.2498154395254134e-01	-5.6919486957716414e-01	-5.8626513198670749e-01	-4.9022057948979930e-01	-2.4499951193814876e-01	-4.7206978932643168e-01	-3.4485755166595222e-01	-3.7587211063165260e-01	-8.2953422619872741e-01	-6.8608417836531918e-02	2.5909325187028820e-01	3.8233571833959243e-02	1.8129269945802071e-01	5.8718797282004312e-02	1.8255847846983433e-02	-1.4657540901130273e-01	-3.2200184295467657e-02	1.3030185197097487e-02	2.0545522415309164e-01	4.3373432093334739e-02	-3.7568296773882091e-02	-2.4942245186114972e-03	7.5222513037807130e-03	-6.3562538862979204e-02	-6.3318959901105656e-02	-1.7851602111971401e-01	-4.0815552516103713e-02	1.7963634855249316e-01	3.0261998429767528e-01	1.4089788697701880e-01	2.0832563603250850e-01	3.8347841975389207e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-2.8128694868973364e-01	-4.6383251489736455e-01	-6.1037899779872584e-01	-4.6937253276392726e-01	-4.7457253272640570e-01	-8.5426091556577965e-01	-4.2849875359096784e-01	-5.7236615456176876e-01	-5.8953820961024128e-01	-4.9568423593651439e-01	-2.4680075299818194e-01	-4.7499769247374124e-01	-3.4718519247904484e-01	-3.7951652357590238e-01	-8.3507962806177283e-01	-6.8932943589535528e-02	2.6036325728827381e-01	3.8417530512166502e-02	1.8216215264583574e-01	5.9008685843842446e-02	1.8342901310497709e-02	-1.4728068450291704e-01	-3.2356849860642613e-02	1.3093869021413759e-02	2.0646868688634010e-01	4.3584229472257457e-02	-3.7750217005990357e-02	-2.5064794767846454e-03	7.5587020923980845e-03	-6.3869751781297043e-02	-6.3626398570708120e-02	-1.7939018952820690e-01	-4.1007837033859969e-02	1.8049903436578077e-01	3.0404546300671265e-01	1.4157460391314078e-01	2.0928590960374499e-01	3.8254016438793834e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-2.8315393812226258e-01	-4.6581565302376804e-01	-6.1274718937137918e-01	-4.7024340288462896e-01	-4.7669023584029285e-01	-8.5886128904756742e-01	-4.3203093341476256e-01	-5.7555249858325563e-01	-5.9280982407409655e-01	-5.0114914312955594e-01	-2.4861830169921043e-01	-4.7792071156686328e-01	-3.4951275497656170e-01	-3.8315818701793036e-01	-8.4052618559462655e-01	-6.9254439596041398e-02	2.6163278040025167e-01	3.8600557714471295e-02	1.8302651637854148e-01	5.9298934507690602e-02	1.8429321179249822e-02	-1.4798247291732447e-01	-3.2513145109678565e-02	1.3157470952035373e-02	2.0748323454574674e-01	4.3794509473270064e-02	-3.7931549219203164e-02	-2.5187361156720780e-03	7.5950295198275522e-03	-6.4175738342213018e-02	-6.3933008679614906e-02	-1.8026383572830365e-01	-4.1198131155748330e-02	1.8135684493754564e-01	3.0545602667474697e-01	1.4224753341787080e-01	2.1023066605086935e-01	3.8160866477511277e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-2.8500986617023416e-01	-4.6775927924875910e-01	-6.1510012499957645e-01	-4.7108470549270332e-01	-4.7879760613926048e-01	-8.6342876432001181e-01	-4.3557744408663901e-01	-5.7875377425910757e-01	-5.9607920286056915e-01	-5.0661249487685023e-01	-2.5045221714747790e-01	-4.8083802093758532e-01	-3.5183966971847030e-01	-3.8679512801281768e-01	-8.4586892126022162e-01	-6.9572760307144335e-02	2.6290164758374629e-01	3.8782594802017956e-02	1.8388549869022375e-01	5.9589504807584584e-02	1.8515074466479018e-02	-1.4868057886023051e-01	-3.2669029340287918e-02	1.3220975744608775e-02	2.0849873997590573e-01	4.4004230475542701e-02	-3.8112261508543945e-02	-2.5309926357219145e-03	7.6312225930288370e-03	-6.4480404657445617e-02	-6.4238726955618233e-02	-1.8113684047892403e-01	-4.1386343263658802e-02	1.8220945106432448e-01	3.0685096728189326e-01	1.4291642530927270e-01	2.1115921536781365e-01	3.8068395379946955e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-2.8685386805053231e-01	-4.6966207521517112e-01	-6.1743734067803069e-01	-4.7189599968653323e-01	-4.8089401990792224e-01	-8.6796151473391725e-01	-4.3913762110333548e-01	-5.8196984732978219e-01	-5.9934554917372473e-01	-5.1207140154641340e-01	-2.5230255451623523e-01	-4.8374877653435583e-01	-3.5416535426134022e-01	-3.9042531507625600e-01	-8.5110284168766237e-01	-6.9887758432674432e-02	2.6416968457010115e-01	3.8963582410899755e-02	1.8473880439997301e-01	5.9880357364928576e-02	1.8600127762782942e-02	-1.4937480487312202e-01	-3.2824460986910005e-02	1.3284367763032670e-02	2.0951507380163625e-01	4.4213350217447260e-02	-3.8292321845519166e-02	-2.5432471959273583e-03	7.6672700619515822e-03	-6.4783655309808855e-02	-6.4543489253969633e-02	-1.8200908332535295e-01	-4.1572380707356180e-02	1.8305651817153035e-01	3.0822957696182179e-01	1.4358102532298364e-01	2.1207086454913412e-01	3.7976606414989487e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-2.8868506464027605e-01	-4.7152271927712885e-01	-6.1975837358726427e-01	-4.7267685242845914e-01	-4.8297883688507093e-01	-8.7245769356888114e-01	-4.4271077458610875e-01	-5.8520057652308610e-01	-6.0260804169919713e-01	-5.1752289166356147e-01	-2.5416936491568815e-01	-4.8665211600687108e-01	-3.5648921321900012e-01	-3.9404665955294921e-01	-8.5622294575656699e-01	-7.0199285020035238e-02	2.6543671660688195e-01	3.9143460484846758e-02	1.8558613529591109e-01	6.0171451889112673e-02	1.8684447251273054e-02	-1.5006495152022634e-01	-3.2979397623836670e-02	1.3347630977256286e-02	2.1053210447755763e-01	4.4421825799171505e-02	-3.8471698093410160e-02	-2.5554979133844110e-03	7.7031604192527780e-03	-6.5085393400078045e-02	-6.4847230574705123e-02	-1.8288044265152070e-01	-4.1756149865915748e-02	1.8389770653092416e-01	3.0959114918606595e-01	1.4424107527062943e-01	2.1296491856648017e-01	3.7885502831332203e+00
