# Parameters
$ K = 2
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-3.2167577109865897e-01	-2.2134664575072022e-01	-2.7485478617620335e-01	-7.2235446505479506e-01	-2.1894356214562927e-01	-5.4878815121998448e-01	-3.7223511221206890e-01	-5.6019990032018085e-01	-6.9204553822070725e-01	-4.5547008316437143e-01	-3.5497245288274148e-01	-6.8090547507925936e-01	-3.5821642181038088e-01	-3.5732662069941490e-01	-3.1163970110972089e-01	3.8729833462074170e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.2342550715360652e-01	-2.2218149694409778e-01	-2.7478217367723345e-01	-7.2565001915263838e-01	-2.1935375845972430e-01	-5.5220574128121780e-01	-3.7464549979755568e-01	-5.6443248751777608e-01	-6.9658838420616542e-01	-4.5757215629272280e-01	-3.5773117207663385e-01	-6.8440888402623157e-01	-3.5981607611883526e-01	-3.5928261704252473e-01	-3.1388520464145492e-01	3.8633256243586200e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.2518599424206307e-01	-2.2301817269509658e-01	-2.7468718007366938e-01	-7.2892565105559393e-01	-2.1976074404238133e-01	-5.5559356726739439e-01	-3.7705414605201093e-01	-5.6868721896862184e-01	-7.0114326745884881e-01	-4.5967929286400705e-01	-3.6048811366492406e-01	-6.8789901159479461e-01	-3.6142351197423961e-01	-3.6125186976651291e-01	-3.1614785288558722e-01	3.8537175875521035e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.2695721464425448e-01	-2.2385664515453049e-01	-2.7456965709967862e-01	-7.3218040398316131e-01	-2.2016451425136530e-01	-5.5894983924904296e-01	-3.7946051573858602e-01	-5.7296364425986457e-01	-7.0570943132344255e-01	-4.6179138733064606e-01	-3.6324220880120633e-01	-6.9137489214392323e-01	-3.6303877160310205e-01	-3.6323444665857496e-01	-3.1842768544182465e-01	3.8441595543420415e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.2873914650558961e-01	-2.2469688478396380e-01	-2.7442946576378402e-01	-7.3541331118393671e-01	-2.2056506685117208e-01	-5.6227274844193453e-01	-3.8186406501263120e-01	-5.7726129049733299e-01	-7.1028609306951340e-01	-4.6390833224997591e-01	-3.6599235935120283e-01	-6.9483554700923356e-01	-3.6466189764126639e-01	-3.6523041446172738e-01	-3.2072473841983373e-01	3.8346518439782886e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.3053176374187793e-01	-2.2553886028585740e-01	-2.7426647662498299e-01	-7.3862339633077756e-01	-2.2096240207784187e-01	-5.6556046884283384e-01	-3.8426424155213279e-01	-5.8157966185570054e-01	-7.1487244358255941e-01	-4.6603001829309221e-01	-3.6873743828239997e-01	-6.9827998491053178e-01	-3.6629293312098382e-01	-3.6723983881397049e-01	-3.2303904431658698e-01	3.8251947763739111e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.3233503594750108e-01	-2.2638253853273391e-01	-2.7408057006330538e-01	-7.4180967393693131e-01	-2.2135652270314427e-01	-5.6881115895442291e-01	-3.8666048469393621e-01	-5.8591823913486307e-01	-7.1946764707246835e-01	-4.6815633425429004e-01	-3.7147629012841105e-01	-7.0170720238368900e-01	-3.6793192145627340e-01	-3.6926278418581265e-01	-3.2537063189156856e-01	3.8157886720720806e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-3.3414892830684700e-01	-2.2722788449543266e-01	-2.7387163654418650e-01	-7.4497114979331003e-01	-2.2174743409803319e-01	-5.7202296359880600e-01	-3.8905222557551949e-01	-5.9027647932351990e-01	-7.2407084080070205e-01	-4.7028716706105023e-01	-3.7420773153039955e-01	-7.0511618423677780e-01	-3.6957890642650398e-01	-3.7129931381615466e-01	-3.2771952603985416e-01	3.8064338522123289e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-3.3597340150930244e-01	-2.2807486117053702e-01	-2.7363957687600726e-01	-7.4810682142705309e-01	-2.2213514429525458e-01	-5.7519401581867158e-01	-3.9143888728207371e-01	-5.9465381517099403e-01	-7.2868113482753361e-01	-4.7242240178450906e-01	-3.7693055185772700e-01	-7.0850590403035829e-01	-3.7123393215814038e-01	-3.7334948964651615e-01	-3.3008574766308624e-01	3.7971306384961658e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-3.3780841166812270e-01	-2.2892342950705194e-01	-2.7338430246016648e-01	-7.5121567858149640e-01	-2.2251966405099513e-01	-5.7832243886486168e-01	-3.9381988499864640e-01	-5.9904965476835603e-01	-7.3329761178071162e-01	-4.7456192165035327e-01	-3.7964351390980922e-01	-7.1187532458173497e-01	-3.7289704310457750e-01	-3.7541337225359711e-01	-3.3246931353836878e-01	3.7878793531520696e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-3.3965391024347785e-01	-2.2977354833242358e-01	-2.7310573553302692e-01	-7.5429670371762425e-01	-2.2290100690545309e-01	-5.8140634826873061e-01	-3.9619462616711276e-01	-6.0346338113997133e-01	-7.3791932664693372e-01	-4.7670560805006701e-01	-3.8234535470096076e-01	-7.1522339849294958e-01	-3.7456828402402259e-01	-3.7749102078017327e-01	-3.3487023618510980e-01	3.7786803188998555e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-3.4150984396998146e-01	-2.3062517427799317e-01	-2.7280380939909576e-01	-7.5734887253706085e-01	-2.2327918924221071e-01	-5.8444385399733367e-01	-3.9856251064773540e-01	-6.0789435184662133e-01	-7.4254530658756124e-01	-4.7885334055246054e-01	-3.8503478632978411e-01	-7.1854906870221891e-01	-3.7624769995534735e-01	-3.7958249286431633e-01	-3.3728852372983609e-01	3.7695338589144236e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-3.4337615478900635e-01	-2.3147826170398331e-01	-2.7247846865477221e-01	-7.6037115452660298e-01	-2.2365423034628684e-01	-5.8743306268910078e-01	-4.0092293088509234e-01	-6.1234189860138832e-01	-7.4717455078000783e-01	-4.8100499691539894e-01	-3.8771049693441456e-01	-7.2185126905846464e-01	-3.7793533619187147e-01	-3.8168784456693883e-01	-3.3972417976902253e-01	3.7604402967888908e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-3.4525277978607255e-01	-2.3233276262411956e-01	-2.7212966940202582e-01	-7.6336251352426809e-01	-2.2402615246074847e-01	-5.9037207996726926e-01	-4.0327527207815483e-01	-6.1680532689954348e-01	-7.5180603028626847e-01	-4.8316045309764882e-01	-3.9037115173467096e-01	-7.2512892491852643e-01	-3.7963123825301520e-01	-3.8380713029766328e-01	-3.4217720322996709e-01	3.7513999564971283e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-3.4713965113361789e-01	-2.3318862662999756e-01	-2.7175737945134365e-01	-7.6632190830679059e-01	-2.2439498084174911e-01	-5.9325901282796933e-01	-4.0561891235432534e-01	-6.2128391566369801e-01	-7.5643868795006730e-01	-4.8531958327074731e-01	-3.9301539416186676e-01	-7.2838095376658674e-01	-3.8133545185377776e-01	-3.8594040273901797e-01	-3.4464758822975428e-01	3.7424131623556871e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-3.4903669603941379e-01	-2.3404580081531248e-01	-2.7136157851331838e-01	-7.6924829319845667e-01	-2.2476074381187072e-01	-5.9609197209945053e-01	-4.0795322294725134e-01	-6.2577691690553516e-01	-7.6107143832411905e-01	-4.8748225983080096e-01	-3.9564184707674821e-01	-7.3160626585528521e-01	-3.8304802287199585e-01	-3.8808771276896448e-01	-3.4713532393235075e-01	3.7334802389851487e+00
