# Parameters
$ K = 2
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-6.9183137302774733e-01	-1.3475049785853912e+00	-1.9419967586643280e-01	-7.5956971657872585e-01	-7.0592535693866398e-01	-1.3288766929275941e-01	-4.8492366573263790e-01	-5.9832280469614740e-01	-8.0611451169950643e-01	-4.7569151434043966e-01	-2.7920835721082166e-01	-5.6740724402952691e-01	-3.6670555406183680e-01	-3.3339647650833654e-01	-4.2241116027478792e-01	3.8729833462074170e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-6.9304755347380020e-01	-1.3540560795320253e+00	-1.9704787010324651e-01	-7.6345154112538494e-01	-7.1112510838315257e-01	-1.3208751505446240e-01	-4.9000671175742866e-01	-5.9968442068856975e-01	-8.0833405063496433e-01	-4.7845064145347638e-01	-2.8126501236598606e-01	-5.7242391382978730e-01	-3.7009465040581629e-01	-3.3543720959503348e-01	-4.2378958362562141e-01	3.8633345215580230e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-6.9422424691282425e-01	-1.3604773940582888e+00	-1.9992718931090284e-01	-7.6732907424623009e-01	-7.1634032276745452e-01	-1.3126557168817488e-01	-4.9512566335810276e-01	-6.0101629178749216e-01	-8.1050892047531720e-01	-4.8122309862713947e-01	-2.8334216561628545e-01	-5.7744955559051181e-01	-3.7350601348782719e-01	-3.3749189547049768e-01	-4.2516309934771385e-01	3.8537532902153493e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-6.9536130024463139e-01	-1.3667643273962733e+00	-2.0283728767403406e-01	-7.7120157999059458e-01	-7.2156999602017824e-01	-1.3042169743025236e-01	-5.0027946465723538e-01	-6.0231798097070732e-01	-8.1263833843238420e-01	-4.8400872552785601e-01	-2.8543991823594272e-01	-5.8248254754535278e-01	-3.7693909529906872e-01	-3.3956052904716683e-01	-4.2653153417239448e-01	3.8442401418563859e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-6.9645858838689800e-01	-1.3729123129360234e+00	-2.0577778901702157e-01	-7.7506830586742104e-01	-7.2681308847331394e-01	-1.2955575777706421e-01	-5.0546699892678748e-01	-6.0358906002193835e-01	-8.1472153460230157e-01	-4.8680735114005830e-01	-2.8755836443471133e-01	-5.8752121274619795e-01	-3.8039331290009654e-01	-3.4164310022473138e-01	-4.2789471471178753e-01	3.8347955672546630e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-6.9751601457328760e-01	-1.3789168193827561e+00	-2.0874828651105384e-01	-7.7892848270016790e-01	-7.3206852449658788e-01	-1.2866762582441169e-01	-5.1068708778639627e-01	-6.0482910997840522e-01	-8.1675775273961404e-01	-4.8961879343937248e-01	-2.8969759100078224e-01	-5.9256381894489407e-01	-3.8386804761619941e-01	-3.4373959370684520e-01	-4.2925246756770341e-01	3.8254200582072238e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-6.9853351059277169e-01	-1.3847733580332817e+00	-2.1174834243204824e-01	-7.8278132449268867e-01	-7.3733519216144960e-01	-1.2775718261175223e-01	-5.1593849048308771e-01	-6.0603772157631386e-01	-8.1874625102897758e-01	-4.9244285906361607e-01	-2.9185767693929227e-01	-5.9760857856945726e-01	-3.8736264425856209e-01	-3.4584998881487833e-01	-4.3060461944401196e-01	3.8161141074596845e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-6.9951103696808614e-01	-1.3904774901533508e+00	-2.1477748797155585e-01	-7.8662602830711781e-01	-7.4261194293671007e-01	-1.2682431747081291e-01	-5.2121990325769396e-01	-6.0721449569341079e-01	-8.2068630285315647e-01	-4.9527934298209381e-01	-2.9403869310703207e-01	-6.0265364879995931e-01	-3.9087641037476145e-01	-3.4797425929888443e-01	-4.3195099726247466e-01	3.8068782086294135e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-7.0044858307142299e-01	-1.3960248344365334e+00	-2.1783522310262601e-01	-7.9046177415482088e-01	-7.4789759141790368e-01	-1.2586892837816899e-01	-5.2652995880322329e-01	-6.0835904378778161e-01	-8.2257719755596437e-01	-4.9812802816372947e-01	-2.9624070184398787e-01	-6.0769713174926465e-01	-3.9440861553226986e-01	-3.5011237314596305e-01	-4.3329142828201006e-01	3.7977128561267817e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-7.0134616717567599e-01	-1.4014110745243171e+00	-2.2092101650244952e-01	-7.9428772490151334e-01	-7.5319091509246472e-01	-1.2489092231129116e-01	-5.3186722582036050e-01	-6.0947098833199864e-01	-8.2441824119877849e-01	-5.0098868524459617e-01	-2.9846375660240410e-01	-6.1273707475372574e-01	-3.9795849063876171e-01	-3.5226429238622570e-01	-4.3462574022135197e-01	3.7886185450745149e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-7.0220383643979301e-01	-1.4066319665661182e+00	-2.2403430553343481e-01	-7.9810302618769102e-01	-7.5849065414286487e-01	-1.2389021560754818e-01	-5.3723020867519633e-01	-6.1054996324174993e-01	-8.2620875730922738e-01	-5.0386107219544918e-01	-3.0070790157409655e-01	-6.1777147077888317e-01	-4.0152522730312346e-01	-3.5442997289659184e-01	-4.3595376138506081e-01	3.7795957712251251e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-7.0302166682698553e-01	-1.4116833467970946e+00	-2.2717449628418879e-01	-8.0190680636554723e-01	-7.6379551128986145e-01	-1.2286673432558855e-01	-5.4261734716416465e-01	-6.1159561429803644e-01	-8.2794808762064542e-01	-5.0674493398990306e-01	-3.0297317131679602e-01	-6.2279825894509278e-01	-4.0510797724117614e-01	-3.5660936420266692e-01	-4.3727532079281889e-01	3.7706450308764285e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-7.0379976295487079e-01	-1.4165611391108803e+00	-2.3034096367166038e-01	-8.0569817645358233e-01	-7.6910415167805368e-01	-1.2182041460850425e-01	-5.4802701639103402e-01	-6.1260759956203226e-01	-8.2963559280086407e-01	-5.0964000227392592e-01	-3.0525959038034034e-01	-6.2781532517789629e-01	-4.0870585173020330e-01	-3.5880240927897494e-01	-4.3859024831196003e-01	3.7617668207851462e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-7.0453825787678892e-01	-1.4212613626036834e+00	-2.3353305160552859e-01	-8.0947623011015013e-01	-7.7441520280594278e-01	-1.2075120304810963e-01	-5.5345752676064619e-01	-6.1358558978168143e-01	-8.3127065316889992e-01	-5.1254599503736642e-01	-3.0756717293358615e-01	-6.3282050298774029e-01	-4.1231792111645482e-01	-3.6100904434783920e-01	-4.3989837479313881e-01	3.7529616380786011e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-7.0523731279391533e-01	-1.4257801390656601e+00	-2.3675007321565714e-01	-8.1324004362720459e-01	-7.7972725450272151e-01	-1.1965905704965270e-01	-5.5890712409389454e-01	-6.1452926878909830e-01	-8.3285266939809866e-01	-5.1546261628826151e-01	-3.0989592239295305e-01	-6.3781157438349600e-01	-4.1594321437985721e-01	-3.6322919867723991e-01	-4.4119953220906299e-01	3.7442299801644903e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-7.0589711669799560e-01	-1.4301137003950031e+00	-2.3999131114323088e-01	-8.1698867594553670e-01	-7.8503885895400383e-01	-1.1854394519620612e-01	-5.6437398986823883e-01	-6.1543833388785263e-01	-8.3438106320428129e-01	-5.1838955573071555e-01	-3.1224583105354597e-01	-6.4278627092396168e-01	-4.1958071876021308e-01	-3.6546279437798107e-01	-4.4249355379618438e-01	3.7355723446387730e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-7.0651788594487297e-01	-1.4342583959098698e+00	-2.4325601789594689e-01	-8.2072116869281753e-01	-7.9034853077873368e-01	-1.1740584761195569e-01	-5.6985624158780768e-01	-6.1631249622918505e-01	-8.3585527801743897e-01	-5.2132648844717078e-01	-3.1461687972386371e-01	-6.4774227491128755e-01	-4.2322937944918820e-01	-3.6770974620055225e-01	-4.4378027419922716e-01	3.7269892291916475e+00
