# Parameters
$ K = 5
$ N = 12
$ M = 12
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	E
0	1.0000000000000000e+00	0	-6.4910878422325358e-01	-5.1802347777139446e-01	-1.6170625819303597e-01	-2.3047540981484935e-01	-4.9467640995508672e-01	-4.1758007609373454e-01	-5.6672627566199130e-01	-2.9837069556043549e-01	-6.8366308573212575e-01	-4.7672665923495511e-01	-1.4531054968428528e-01	-7.7559362978950508e-01	2.4340075007215143e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-6.4914518901112217e-01	-5.1795989162278855e-01	-1.5946758809873082e-01	-2.3084562932821931e-01	-4.8969957038446810e-01	-4.1465247942312100e-01	-5.6686048862022032e-01	-2.9631219453088287e-01	-6.8270107800479707e-01	-4.7445226416402619e-01	-1.3834934749257810e-01	-7.7840870196640621e-01	2.4279381306865497e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-6.4918211636777767e-01	-5.1789698450079868e-01	-1.5720721855766415e-01	-2.3122787556512100e-01	-4.8466738351854816e-01	-4.1171698949377050e-01	-5.6702461031465656e-01	-2.9422193457087426e-01	-6.8172997428412019e-01	-4.7219748296699626e-01	-1.3132757878550641e-01	-7.8124953664154484e-01	2.4219006386497841e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-6.4922011532033297e-01	-5.1783498923788240e-01	-1.5492495903276016e-01	-2.3162245940534748e-01	-4.7958056375991792e-01	-4.0877413442601013e-01	-5.6721961589056757e-01	-2.9209949942197794e-01	-6.8075027207558403e-01	-4.6996377972086806e-01	-1.2424546594639782e-01	-7.8411641103873453e-01	2.4158959086879226e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-6.4925972984405200e-01	-5.1777413623103041e-01	-1.5262061285778269e-01	-2.3202969695583692e-01	-4.7443983590023509e-01	-4.0582442801319574e-01	-5.6744647667727122e-01	-2.8994446310325395e-01	-6.7976244997831203e-01	-4.6775261249910022e-01	-1.1710323467866872e-01	-7.8700958754114547e-01	2.4099248428680826e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-6.4930149829081762e-01	-5.1771465346198375e-01	-1.5029397726539528e-01	-2.3244990964219520e-01	-4.6924593532041486e-01	-4.0286836932256442e-01	-5.6770615960443616e-01	-2.8775639001621894e-01	-6.7876696693214722e-01	-4.6556543249704146e-01	-1.0990111488618640e-01	-7.8992931295174085e-01	2.4039883616942559e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-6.4934595280774066e-01	-5.1765676652537007e-01	-1.4794484342441866e-01	-2.3288342429861586e-01	-4.6399960822409070e-01	-3.9990644231142197e-01	-5.6799962659336933e-01	-2.8553483506961091e-01	-6.7776426148386071e-01	-4.6340368313898955e-01	-1.0263934162336164e-01	-7.9287581772945437e-01	2.3980874045636886e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-6.4939361874557999e-01	-5.1760069866465319e-01	-1.4557299648668615e-01	-2.3333057325585030e-01	-4.5870161190449471e-01	-3.9693911545907934e-01	-5.6832783392153607e-01	-2.8327934382488862e-01	-6.7675475107350858e-01	-4.6126879916500568e-01	-9.5318156116602437e-02	-7.9584931520014490e-01	2.3922229302330589e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-6.4944501405669774e-01	-5.1754667081577632e-01	-1.4317821564392511e-01	-2.3379169442688455e-01	-4.5335271504482616e-01	-3.9396684141500049e-01	-5.6869173155854758e-01	-2.8098945266346087e-01	-6.7573883134202550e-01	-4.5916220569556321e-01	-8.7937806858735576e-02	-7.9885000074133594e-01	2.3863959172942804e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-6.4950064868221746e-01	-5.1749490165836598e-01	-1.4076027419512466e-01	-2.3426713138993471e-01	-4.4795369805207158e-01	-3.9099005666363518e-01	-5.6909226247177247e-01	-2.7866468897666752e-01	-6.7471687546114834e-01	-4.5708531727202412e-01	-8.0498550777974229e-02	-8.0187805093980113e-01	2.3806073646597632e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-6.4956102392814119e-01	-5.1744560767431169e-01	-1.3831893962486483e-01	-2.3475723346836552e-01	-4.4250535342414743e-01	-3.8800918120645617e-01	-5.6953036189969819e-01	-2.7630457137959197e-01	-6.7368923348679843e-01	-4.5503953687088577e-01	-7.3000654482982555e-02	-8.0493362272102675e-01	2.3748582920568748e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-6.4962663183012137e-01	-5.1739900321355414e-01	-1.3585397369311486e-01	-2.3526235580710317e-01	-4.3700848615014171e-01	-3.8502461826174733e-01	-5.7000695659111322e-01	-2.7390860994981708e-01	-6.7265623173708522e-01	-4.5302625488966686e-01	-6.5444395585541340e-02	-8.0801685244961408e-01	2.3691497405313582e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-6.4969795450668133e-01	-5.1735530056684309e-01	-1.3336513253704285e-01	-2.3578285944510116e-01	-4.3146391414331320e-01	-3.8203675398274489e-01	-5.7052296400815650e-01	-2.7147630649228677e-01	-6.7161817219612407e-01	-4.5104684810227008e-01	-5.7830064102274967e-02	-8.1112785499972107e-01	2.3634827729593559e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-6.4977546350063131e-01	-5.1731471004521878e-01	-1.3085216678539580e-01	-2.3631911138336670e-01	-4.2587246870640538e-01	-3.7904595719475315e-01	-5.7107929149122261e-01	-2.6900715483147886e-01	-6.7057533194489316e-01	-4.4910267858160091e-01	-5.0157963936838794e-02	-8.1426672279464896e-01	2.3578584745677071e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-6.4985961910851575e-01	-5.1727744006596044e-01	-1.2831482168605171e-01	-2.3687148464806332e-01	-4.2023499502871869e-01	-3.7605257915192775e-01	-5.7167683538371206e-01	-2.6650064113213495e-01	-6.6952796262041181e-01	-4.4719509258720008e-01	-4.2428414443898221e-02	-8.1743352481474141e-01	2.3522779534620799e+00
