# Parameters
$ K = 4
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-2.1728561834658541e-01	-3.6565434587983964e-01	-5.0552599728773084e-01	-1.9114776497311328e-01	-8.5188872895258871e-01	-4.0957327074134853e-01	-6.4727303536660530e-01	-2.7767325777620244e-01	-5.9353596935597064e-01	2.2820995703575249e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-2.1640243472071397e-01	-3.6286033747723045e-01	-5.0506231923978551e-01	-1.8858867787802985e-01	-8.5136807134969095e-01	-4.0379652157501256e-01	-6.4985605223079346e-01	-2.7178972970726301e-01	-5.9465604041222409e-01	2.2764096852839395e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-2.1553369207626336e-01	-3.6003804705429487e-01	-5.0462202633997721e-01	-1.8600333109088929e-01	-8.5084864377446423e-01	-3.9794848191718835e-01	-6.5245710801072476e-01	-2.6584204287987040e-01	-5.9581012507421960e-01	2.2707510265751569e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-2.1468001431407413e-01	-3.5718740263973536e-01	-5.0420625880459735e-01	-1.8339156084288996e-01	-8.5033213189548118e-01	-3.9202925945552369e-01	-6.5507637300346444e-01	-2.5983032034499798e-01	-5.9699920272125073e-01	2.2651243533124870e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-2.1384203210135863e-01	-3.5430831363051107e-01	-5.0381615937092683e-01	-1.8075319406267176e-01	-8.4982022301005589e-01	-3.8603894959234958e-01	-6.5771401392991546e-01	-2.5375467623785869e-01	-5.9822425065677409e-01	2.2595304396274427e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-2.1302038301458875e-01	-3.5140067050525958e-01	-5.0345287292890195e-01	-1.7808804830433017e-01	-8.4931460435155703e-01	-3.7997763534124251e-01	-6.6037019376982697e-01	-2.4761521581651036e-01	-5.9948624358558644e-01	2.2539700750341649e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-2.1221571168202882e-01	-3.4846434456944492e-01	-5.0311754614010795e-01	-1.7539593169230119e-01	-8.4881696135763796e-01	-3.7384538729172961e-01	-6.6304507159147330e-01	-2.4141203556413585e-01	-6.0078615307166594e-01	2.2484440647672836e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-2.1142866992489073e-01	-3.4549918773388261e-01	-5.0281132704202403e-01	-1.7267664288397253e-01	-8.4832897589791223e-01	-3.6764226364526553e-01	-6.6573880237551353e-01	-2.3514522335771149e-01	-6.0212494697480745e-01	2.2429532301249155e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-2.1065991689600774e-01	-3.4250503232834917e-01	-5.0253536463530224e-01	-1.6992997105091820e-01	-8.4785232445952852e-01	-3.6136831032566347e-01	-6.6845153683248792e-01	-2.2881485870579293e-01	-6.0350358886404509e-01	2.2374984088164842e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-2.0991011921484018e-01	-3.3948169095205272e-01	-5.0229080845173835e-01	-1.6715569587968707e-01	-8.4738867628897430e-01	-3.5502356116721956e-01	-6.7118342121340835e-01	-2.2242101305818487e-01	-6.0492303740577724e-01	2.2320804553149833e+00
