# Parameters
$ K = 1
$ N = 9
$ M = 21
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	E
0	1.0000000000000000e+00	0	-4.4746383424188174e-01	-6.0166441972978446e-01	-1.7100482209004247e-01	-7.1719111983553607e-01	-5.2568335099600483e-01	-3.2024520454563310e-01	-3.5904656890956388e-01	-3.9726527889338215e-01	-6.9821694506791321e-01	1.6788725764265314e-01	1.1264884749416695e-01	1.3612458513028353e-01	1.2938847403476345e-01	3.5332525650310469e-02	8.0589142050255330e-02	1.2813039476313520e-01	1.3659636426671901e-01	1.7174300668421452e-01	1.2788862366530873e-01	1.7369227942849386e-01	5.7233044302742231e-02	0
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-4.4969622472080056e-01	-6.0466557991807568e-01	-1.7185810911167970e-01	-7.2075367278605129e-01	-5.2829524639088721e-01	-3.2183941084892631e-01	-3.6084308401369702e-01	-3.9924876553343697e-01	-7.0170426344713765e-01	1.6872474649949426e-01	1.1321139535266490e-01	1.3680407437965225e-01	1.3003273848351035e-01	3.5509274100766659e-02	8.0990941900537600e-02	1.2877086261477960e-01	1.3727851813513386e-01	1.7260063216228444e-01	1.2852746780848315e-01	1.7456153443429684e-01	5.7518648769223392e-02	0
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-4.5191833694498124e-01	-6.0765182892186875e-01	-1.7270776669291307e-01	-7.2426813347194274e-01	-5.3087318014383778e-01	-3.2341913758389890e-01	-3.6264203462862798e-01	-4.0122625992483746e-01	-7.0518354827831753e-01	1.6955817926724598e-01	1.1377246624060444e-01	1.3748118326630687e-01	1.3067147607466320e-01	3.5686179903290177e-02	8.1390364057108866e-02	1.2941089064851935e-01	1.3795891483512521e-01	1.7345594928828545e-01	1.2916502591038870e-01	1.7543232135220996e-01	5.7803080602292528e-02	0
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-4.5412953348675933e-01	-6.1062227704164318e-01	-1.7355355924095434e-01	-7.2773256476482218e-01	-5.3341576793062362e-01	-3.2498371935256309e-01	-3.6444322416396358e-01	-4.0319728759127865e-01	-7.0865403927223303e-01	1.7038731272086402e-01	1.1433193256152153e-01	1.3815574125606744e-01	1.3130442903859993e-01	3.5863221320308579e-02	8.1787278548457118e-02	1.3005037024009489e-01	1.3863740124072227e-01	1.7430876265276168e-01	1.2980116425854990e-01	1.7630455610993037e-01	5.8086262251265501e-02	0
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-4.5632916896087539e-01	-6.1357602331561489e-01	-1.7439524760762135e-01	-7.3114502209350074e-01	-5.3592161846091568e-01	-3.2653248410555130e-01	-3.6624645192707705e-01	-4.0516136700015332e-01	-7.1211496426857979e-01	1.7121190193996907e-01	1.1488966505607195e-01	1.3882757656151659e-01	1.3193133811362071e-01	3.6040376218328063e-02	8.2181554114211255e-02	1.3068919110534186e-01	1.3931382265533479e-01	1.7515887487662557e-01	1.3043574706440109e-01	1.7717815316885296e-01	5.8368115027187313e-02	0
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-4.5851659029454445e-01	-6.1651215588361152e-01	-1.7523258914687501e-01	-7.3450355532480094e-01	-5.3838933471224970e-01	-3.2806475351662667e-01	-3.6805151312721762e-01	-4.0711800969497214e-01	-7.1556553941968115e-01	1.7203170050529934e-01	1.1544553285534237e-01	1.3949651627807402e-01	1.3255194276695026e-01	3.6217622071806302e-02	8.2573058281850270e-02	1.3132724133389351e-01	1.3998802290557510e-01	1.7600608673269202e-01	1.3106863649726361e-01	1.7805302555030242e-01	5.8648559124122528e-02	0
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-4.6069113701322306e-01	-6.1942975237344855e-01	-1.7606533777731101e-01	-7.3780621070905905e-01	-5.4081751520983157e-01	-3.2957984337605811e-01	-3.6985819888226601e-01	-4.0906672043816467e-01	-7.1900496939056724e-01	1.7284646070272311e-01	1.1599940353738367e-01	1.4016238652518898e-01	1.3316598142386654e-01	3.6394935967440055e-02	8.2961657447026826e-02	1.3196440742537341e-01	1.4065984443937310e-01	1.7685019727263382e-01	1.3169969272121626e-01	1.7892908486373138e-01	5.8927513642092200e-02	0
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-4.6285214154209436e-01	-6.2232788031003772e-01	-1.7689324404971213e-01	-7.4105103288821195e-01	-5.4320475535108459e-01	-3.3107706400285419e-01	-3.7166629622815550e-01	-4.1100699736438390e-01	-7.2243244757571290e-01	1.7365593373462515e-01	1.1655114318697990e-01	1.4082501259250596e-01	1.3377319170473093e-01	3.6572294608871340e-02	8.3347216957476225e-02	1.3260057432810285e-01	1.4132912842832906e-01	1.7769100395926765e-01	1.3232877393490627e-01	1.7980624133689091e-01	5.9204896611676973e-02	0
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-4.6499892952328276e-01	-6.2520559754734206e-01	-1.7771605521973194e-01	-7.4423606696410216e-01	-5.4554964877367773e-01	-3.3255572067579425e-01	-3.7347558813098508e-01	-4.1293833214446063e-01	-7.2584715633273300e-01	1.7445986993845547e-01	1.1710061645866390e-01	1.4148421909083128e-01	1.3437331066966698e-01	3.6749674321816604e-02	8.3729601200470613e-02	1.3323562548034193e-01	1.4199571487423754e-01	1.7852830280407320e-01	1.3295573641434377e-01	1.8068440384797455e-01	5.9480625020305107e-02	0
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-4.6713082014878310e-01	-6.2806195272330867e-01	-1.7853351532579098e-01	-7.4735936062435215e-01	-5.4785078876558591e-01	-3.3401511408316975e-01	-3.7528585350183458e-01	-4.1486021016011132e-01	-7.2924826723328595e-01	1.7525801901220114e-01	1.1764768664298103e-01	1.4213983010771555e-01	1.3496607507059771e-01	3.6927051059621699e-02	8.4108673693768329e-02	1.3386944285407987e-01	1.4265944271970063e-01	1.7936188850982340e-01	1.3358043455871990e-01	1.8156347995973232e-01	5.9754614840240458e-02	0
