# Parameters
$ K = 1
$ N = 9
$ M = 21
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	E
0	1.0000000000000000e+00	0	-3.1693992898327883e-01	-7.4568501990162606e-01	-5.8369667872600584e-01	-5.4244133978158127e-01	-4.6440789241567637e-01	-3.0088456266182356e-01	-4.2119719249536886e-01	-4.6316364325137593e-01	-7.2452842227441816e-01	2.8096479484984727e-02	4.5842220824796942e-02	8.0917364098344019e-02	9.3886724281224299e-02	1.6906255454760943e-01	5.9570719337173485e-02	7.9518438110616693e-02	4.7307158836913110e-02	5.0103002376070134e-02	1.0743745177978811e-01	2.7360505536767388e-01	2.2116205158147795e-01	0
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.1852923191818266e-01	-7.4941159258875023e-01	-5.8659240518561218e-01	-5.4515441131547371e-01	-4.6673132348789309e-01	-3.0237093226334955e-01	-4.2330024841176300e-01	-4.6547377524114386e-01	-7.2812854685143691e-01	2.8237098846135684e-02	4.6071355636878288e-02	8.1321867373365678e-02	9.4356258194894571e-02	1.6990815680905741e-01	5.9868167876626216e-02	7.9914479889016857e-02	4.7543601592300318e-02	5.0352961065920090e-02	1.0797298033315676e-01	2.7497041382787346e-01	2.2226408399720018e-01	0
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.2012776667157294e-01	-7.5313401212745523e-01	-5.8944142402711441e-01	-5.4786897449522942e-01	-4.6905736010349569e-01	-3.0382033273334635e-01	-4.2539711564411664e-01	-4.6777207559500172e-01	-7.3168238089196824e-01	2.8377983491948509e-02	4.6300311778160963e-02	8.1726159562228243e-02	9.4825949511089969e-02	1.7075426493328388e-01	6.0164760158969044e-02	8.0307319249867851e-02	4.7779830809435028e-02	5.0601759839755400e-02	1.0850507181473035e-01	2.7633019645108453e-01	2.2335830026334280e-01	0
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.2173557083944915e-01	-7.5685159734551410e-01	-5.9224194031111099e-01	-5.5058466664734251e-01	-4.7138573139633072e-01	-3.0523147286403074e-01	-4.2748729527620372e-01	-4.7005784860114530e-01	-7.3518803460880633e-01	2.8519120219212431e-02	4.6529049560908878e-02	8.2130173727920808e-02	9.5295732438455613e-02	1.7160076793547854e-01	6.0460426054759243e-02	8.0696802605607007e-02	4.8015804764283597e-02	5.0849327151143091e-02	1.0903354562488971e-01	2.7768403839949235e-01	2.2444430781027816e-01	0
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.2335268165794639e-01	-7.6056365557893857e-01	-5.9499215483074686e-01	-5.5330111757135170e-01	-4.7371616068881256e-01	-3.0660306675793381e-01	-4.2957028042838030e-01	-4.7233038949914236e-01	-7.3864361085675112e-01	2.8660495504169783e-02	4.6757528555340322e-02	8.2533841677368727e-02	9.5765539825587706e-02	1.7244755311025770e-01	6.0755094219014087e-02	8.1082774838537014e-02	4.8251481027760196e-02	5.1095590628841732e-02	1.0955821979013682e-01	2.7903157306477611e-01	2.2552171183815115e-01	0
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.2497913598960815e-01	-7.6426948279620155e-01	-5.9769026601989927e-01	-5.5601794953092032e-01	-4.7604836548208967e-01	-3.0793383574747124e-01	-4.3164555635888058e-01	-4.7458898474543865e-01	-7.4204720696481097e-01	2.8802095500312763e-02	4.6985707592009679e-02	8.2937093965884015e-02	9.6235303158951513e-02	1.7329450607139021e-01	6.1048692098538103e-02	8.1465079387571304e-02	4.8486816473478793e-02	5.1340477111253426e-02	1.1007891109780710e-01	2.8037243241837179e-01	2.2659011565872245e-01	0
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.2661497030941833e-01	-7.6796836373592248e-01	-6.0033447192172906e-01	-5.5873477725012122e-01	-4.7838205745000140e-01	-3.0922251035754000e-01	-4.3371260057513655e-01	-4.7683291229575425e-01	-7.4539691663142549e-01	2.8943906036311723e-02	4.7213544764795792e-02	8.3339859902711991e-02	9.6704952561703042e-02	1.7414151079439102e-01	6.1341145940422837e-02	8.1843558338834402e-02	4.8721767286303272e-02	5.1583912682394387e-02	1.1059543523613258e-01	2.8170624737290589e-01	2.2764912104877486e-01	0
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-3.2826022069063981e-01	-7.7165957205827562e-01	-6.0292297221504354e-01	-5.6145120791510239e-01	-4.8071694243696644e-01	-3.1046783230708913e-01	-4.3577088295532462e-01	-4.7906144190449390e-01	-7.4869083188064489e-01	2.9085912614079518e-02	4.7440997434510128e-02	8.3742067557703845e-02	9.7174416793444185e-02	1.7498844966201538e-01	6.1632380801748564e-02	8.2218052520050725e-02	4.8956288971708208e-02	5.1825822709343092e-02	1.1110760693953743e-01	2.8303264815425949e-01	2.2869832861462050e-01	0
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-3.2991492279040141e-01	-7.7534237051037735e-01	-6.0545397029564596e-01	-5.6416684118133020e-01	-4.8305272045992881e-01	-3.1166855654526032e-01	-4.3781986588033084e-01	-4.8127383544129482e-01	-7.5192704507696151e-01	2.9228100406978520e-02	4.7668022233137840e-02	8.4143643769144100e-02	9.7643623250944070e-02	1.7583520351268400e-01	6.1922320560514589e-02	8.2588401598646305e-02	4.9190336365960187e-02	5.2066131881118333e-02	1.1161524013903118e-01	2.8435126468369465e-01	2.2973733816719447e-01	0
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-3.3157911183506217e-01	-7.7901601110589080e-01	-6.0792567540955433e-01	-5.6688126918657999e-01	-4.8538908571448547e-01	-3.1282345331741807e-01	-4.3985900437630943e-01	-4.8346934722479162e-01	-7.5510365099622312e-01	2.9370454258174489e-02	4.7894575068723688e-02	8.4544514152760208e-02	9.8112497969856022e-02	1.7668165169186303e-01	6.2210887927824123e-02	8.2954444183472281e-02	4.9423863647131173e-02	5.2304764248935535e-02	1.1211814811754281e-01	2.8566172696939568e-01	2.3076574910716749e-01	0
