# Parameters
$ K = 1
$ N = 12
$ M = 12
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	E
0	1.0000000000000000e+00	0	-2.6873433105526834e-01	-1.0444049570617211e+00	-2.6290796398540445e-01	-6.4683210095897792e-01	-7.8674789125345934e-01	-6.2452649957370610e-01	-1.8689481975661709e-01	-3.8856672867908348e-01	-6.0485944909685174e-01	-6.4891870139529029e-01	-5.2121914293511784e-01	-4.9072210905823432e-01	0
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-2.7007818232092617e-01	-1.0495917422884733e+00	-2.6422484866428209e-01	-6.5006211381889667e-01	-7.9066790194608960e-01	-6.2764082308890612e-01	-1.8783021929024687e-01	-3.9049749179723137e-01	-6.0787957747858756e-01	-6.5214879347446042e-01	-5.2381675336575495e-01	-4.9316543497030474e-01	0
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-2.7142226493894522e-01	-1.0547061321136502e+00	-2.6554638475748221e-01	-6.5328334121262033e-01	-7.9455951496614030e-01	-6.3073788466900926e-01	-1.8876741275805539e-01	-3.9240344160094254e-01	-6.1089089822650500e-01	-6.5534898200956671e-01	-5.2639679447038801e-01	-4.9558753733519373e-01	0
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-2.7276638417776883e-01	-1.0597452484234315e+00	-2.6687251326140360e-01	-6.5649503939722342e-01	-7.9842131010466721e-01	-6.3381670998921646e-01	-1.8970631314470782e-01	-3.9428356746476878e-01	-6.1389269850473549e-01	-6.5851790881930905e-01	-5.2895836135469976e-01	-4.9798742904567084e-01	0
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-2.7411034139939650e-01	-1.0647062108283640e+00	-2.6820317308201047e-01	-6.5969645347956352e-01	-8.0225185454562342e-01	-6.3687631394869326e-01	-1.9064683127066695e-01	-3.9613685664973686e-01	-6.1688425499952892e-01	-6.6165420704525424e-01	-5.3150054054197438e-01	-5.0036411599881392e-01	0
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-2.7545393406030572e-01	-1.0695861400470086e+00	-2.6953830100221166e-01	-6.6288681762264712e-01	-8.0604970379413776e-01	-6.3991570117313246e-01	-1.9158887577435574e-01	-3.9796229540631312e-01	-6.1986483412926985e-01	-6.6475650225630134e-01	-5.3402241052961630e-01	-5.0271659785433154e-01	0
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-2.7679695571532420e-01	-1.0743821613847169e+00	-2.7087783164930718e-01	-6.6606535526868904e-01	-8.0981340264721213e-01	-6.4293386654419971e-01	-1.9253235309512876e-01	-3.9975887011087308e-01	-6.2283369227078633e-01	-6.6782341359631325e-01	-5.3652304237217119e-01	-5.0504386882380481e-01	0
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-2.7813919602455089e-01	-1.0790914083018910e+00	-2.7222169746252067e-01	-6.6923127937913773e-01	-8.1354148620650024e-01	-6.4592979575591214e-01	-1.9347716745709545e-01	-4.0152556843404902e-01	-6.2579007600220993e-01	-6.7085355497402877e-01	-5.3900150029071170e-01	-5.0734491849033125e-01	0
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-2.7948044076342449e-01	-1.0837110260655800e+00	-2.7356982866064944e-01	-6.7238379269192616e-01	-8.1723248093272383e-01	-6.4890246589793421e-01	-1.9442322085384003e-01	-4.0326138053916410e-01	-6.2873322236261231e-01	-6.7384553629422472e-01	-5.4145684230838942e-01	-5.0961873265795432e-01	0
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-2.8082047183603831e-01	-1.0882381754777439e+00	-2.7492215320985397e-01	-6.7552208799617741e-01	-8.2088490574115502e-01	-6.5185084606572297e-01	-1.9537041303408176e-01	-4.0496530030879885e-01	-6.3166235912863222e-01	-6.7679796472894205e-01	-5.4388812091187688e-01	-5.1186429423015745e-01	0
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-2.8215906729179951e-01	-1.0926700366730200e+00	-2.7627859679161976e-01	-6.7864534842458180e-01	-8.2449727313747612e-01	-6.5477389799738650e-01	-1.9631864148832207e-01	-4.0663632659737020e-01	-6.3457670510827757e-01	-6.7970944602743910e-01	-5.4629438373835970e-01	-5.1408058411660129e-01	0
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-2.8349600134552672e-01	-1.0970038129783337e+00	-2.7763908277091470e-01	-6.8175274776362427e-01	-8.2806809039319595e-01	-6.5767057673705487e-01	-1.9726780143652359e-01	-4.0827346450744662e-01	-6.3747547045206165e-01	-6.8257858586337139e-01	-5.4867467428765282e-01	-5.1626658216716959e-01	0
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-2.8483104440108564e-01	-1.1012367348262280e+00	-2.7900353216457774e-01	-6.8484345078183273e-01	-8.3159586075968173e-01	-6.6053983132450045e-01	-1.9821778581686869e-01	-4.0987572668736449e-01	-6.4035785698161340e-01	-6.8540399121755313e-01	-5.5102803265895139e-01	-5.1842126813229128e-01	0
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-2.8616396307865277e-01	-1.1053660637133123e+00	-2.8037186360996319e-01	-6.8791661357617018e-01	-8.3507908471972447e-01	-6.6338060551066647e-01	-1.9916848527564437e-01	-4.1144213464755458e-01	-6.4322305853586070e-01	-6.8818427179448272e-01	-5.5335349631163611e-01	-5.2054362264838638e-01	0
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-2.8749452024570221e-01	-1.1093890961948145e+00	-2.8174399333387812e-01	-6.9097138393668356e-01	-8.3851626127543422e-01	-6.6619183849870267e-01	-2.0011978815830031e-01	-4.1297172009284827e-01	-6.4607026133487200e-01	-6.9091804147066893e-01	-5.5565010084948518e-01	-5.2263262824718826e-01	0
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-2.8882247505180469e-01	-1.1133031679057921e+00	-2.8311983512184258e-01	-6.9400690172947666e-01	-8.4190588927111576e-01	-6.6897246571002322e-01	-2.0107158050173082e-01	-4.1446352626788169e-01	-6.4889864436139666e-01	-6.9360391977263525e-01	-5.5791688082755486e-01	-5.2468727038757490e-01	0
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-2.9014758296732857e-01	-1.1171056575991842e+00	-2.8449930028770537e-01	-6.9702229929805504e-01	-8.4524646874965303e-01	-6.7172141957483733e-01	-2.0202374602782652e-01	-4.1591660931259133e-01	-6.5170737976012183e-01	-6.9624053338232017e-01	-5.6015287058091601e-01	-5.2670653850844418e-01	0
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-2.9146959582612697e-01	-1.1207939911905274e+00	-2.8588229764365325e-01	-7.0001670188304543e-01	-8.4853650234078382e-01	-6.7443763034652038e-01	-2.0297616613834624e-01	-4.1733003962466159e-01	-6.5449563325462545e-01	-6.9882651766744774e-01	-5.6235710507434833e-01	-5.2868942710105116e-01	0
