# Parameters
$ K = 5
$ N = 9
$ M = 21
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	E
0	1.0000000000000000e+00	0	-3.6375764496646928e-01	-6.0681506658764106e-01	-6.5687739527774724e-01	-1.2871765962267992e-01	-5.6783994758511647e-01	-4.3767359564276964e-01	-5.2237979529160083e-01	-7.6365227739196395e-01	-5.9236686074760803e-01	-1.4944377624188981e-01	-1.3947314740716177e-01	-1.3948556797501821e-01	-1.0334535840737379e-01	-1.2999141908989145e-01	-3.9493065736072602e-01	-1.1218386941738065e-01	-1.2785859321200460e-01	-1.2076961924671169e-01	-3.6902521174299324e-01	-1.9540532896216888e-02	-1.4496537113910279e-01	2.0765875381394170e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.6280174197230070e-01	-6.0043203127048872e-01	-6.5810853335014441e-01	-1.2435932394171653e-01	-5.5980348762308163e-01	-4.3538117423048883e-01	-5.2185010294289236e-01	-7.5776566084908881e-01	-5.8600186171705382e-01	-1.5019371022562611e-01	-1.4017041894653881e-01	-1.4018387929069434e-01	-1.0386412942101411e-01	-1.3063866280171585e-01	-3.9689519663988043e-01	-1.1274254629028645e-01	-1.2849568133740044e-01	-1.2137395034886841e-01	-3.7085845203369150e-01	-1.9639477540536961e-02	-1.4568997607390013e-01	2.0714198413031770e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.6189571740837856e-01	-5.9401021835490098e-01	-6.5936370662870691e-01	-1.2001798543542831e-01	-5.5176514110390118e-01	-4.3314499200430989e-01	-5.2135609236701386e-01	-7.5182721609113212e-01	-5.7959420033558751e-01	-1.5094916512850234e-01	-1.4086764199320459e-01	-1.4088399765241308e-01	-1.0438719678647805e-01	-1.3128056790223677e-01	-3.9883977892757350e-01	-1.1329676642407956e-01	-1.2912861967599265e-01	-1.2197943792011677e-01	-3.7266810957060459e-01	-1.9740965321104049e-02	-1.4641430220890048e-01	2.0663007648116865e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.6104042954222448e-01	-5.8755144934163306e-01	-6.6064332613218513e-01	-1.1569395296295801e-01	-5.4372982945360049e-01	-4.3096649408369714e-01	-5.2089850148421035e-01	-7.4583976935532637e-01	-5.7314627389127437e-01	-1.5171027487228556e-01	-1.4156502549432290e-01	-1.4158598148400847e-01	-1.0491486950549066e-01	-1.3191726712323926e-01	-4.0076481217281545e-01	-1.1384657104810807e-01	-1.2975779658836864e-01	-1.2258636337851556e-01	-3.7445447693846395e-01	-1.9845084787938148e-02	-1.4713859638189405e-01	2.0612319504267513e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.6023670146969516e-01	-5.8105745649374763e-01	-6.6194777961314444e-01	-1.1138747877279864e-01	-5.3570242826352910e-01	-4.2884704198520673e-01	-5.2047802853604352e-01	-7.3980609566227440e-01	-5.6666045066457005e-01	-1.5247717039690067e-01	-1.4226277688928851e-01	-1.4228988684857108e-01	-1.0544745237476244e-01	-1.3254889352379898e-01	-4.0267070500084817e-01	-1.1439199972404947e-01	-1.3038359763768426e-01	-1.2319500193274921e-01	-3.7621785843088157e-01	-1.9951924164416494e-02	-1.4786310411358586e-01	2.0562150771504673e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.5948532158170915e-01	-5.7452988180487929e-01	-6.6327743179994814e-01	-1.0709875908648166e-01	-5.2768776410902174e-01	-4.2678791217932793e-01	-5.2009533212672598e-01	-7.3372891532201157e-01	-5.6013906952263159e-01	-1.5324997951595304e-01	-1.4296110174038570e-01	-1.4299576736322148e-01	-1.0598524550421630e-01	-1.3317558007311575e-01	-4.0455786522416520e-01	-1.1493309007340817e-01	-1.3100640456818807e-01	-1.2380562194442167e-01	-3.7795856900562341e-01	-2.0061571297047366e-02	-1.4858806917483861e-01	2.0512518623396669e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.5878704404487338e-01	-5.6797027629459540e-01	-6.6463262466435902e-01	-1.0282793477577165e-01	-5.1969061154896168e-01	-4.2479029472663055e-01	-5.1975103131816724e-01	-7.2761089061199569e-01	-5.5358443972134330e-01	-1.5402882677257079e-01	-1.4366020336820071e-01	-1.4370367411682847e-01	-1.0652854384197537e-01	-1.3379745923795711e-01	-4.0642669838064988e-01	-1.1546987751051649e-01	-1.3162659429242657e-01	-1.2441848430379412e-01	-3.7967693324739843e-01	-2.0174113605059465e-02	-1.4931373315986787e-01	2.0463440628396934e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-3.5814258928755649e-01	-5.6138009963091551e-01	-6.6601367770992448e-01	-9.8575092131777495e-02	-5.1171569029239028e-01	-4.2285529198909572e-01	-5.1944570577468463e-01	-7.2145462262787330e-01	-5.4699884090989148e-01	-1.5481383329514642e-01	-1.4436028249148958e-01	-1.4441365559038077e-01	-1.0707763670577854e-01	-1.3441466257513213e-01	-4.0827760630056498e-01	-1.1600239498104080e-01	-1.3224453788781296e-01	-1.2503384181917582e-01	-3.8137328434003626e-01	-2.0289638029546805e-02	-1.5004033506538603e-01	2.0414934761354040e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-3.5755264448274804e-01	-5.5476072007981958e-01	-6.6742088827624768e-01	-9.4340263724558338e-02	-5.0376766251711169e-01	-4.2098391741273888e-01	-5.1917989595313796e-01	-7.1526264830764719e-01	-5.4038452333193465e-01	-1.5560511665255217e-01	-1.4506153687113155e-01	-1.4512575757969709e-01	-1.0763280732041028e-01	-1.3502732032936143e-01	-4.1011098570389065e-01	-1.1653067270593533e-01	-1.3286059960311505e-01	-1.2565193862009952e-01	-3.8304796304977345e-01	-2.0408230981898392e-02	-1.5076811087563116e-01	2.0367019415170966e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-3.5701786401893787e-01	-5.4811341478141518e-01	-6.6885453185407773e-01	-9.0123429352265680e-02	-4.9585113032407546e-01	-4.1917709437786682e-01	-5.1895410333414838e-01	-7.0903743762971128e-01	-5.3374370821663897e-01	-1.5640279070838922e-01	-1.4576416095773029e-01	-1.4584002312014258e-01	-1.0819433236066152e-01	-1.3563556103684252e-01	-4.1192722682919652e-01	-1.1705473793073680e-01	-1.3347513587528015e-01	-1.2627300957433069e-01	-3.8470131672117552e-01	-2.0529978291228310e-02	-1.5149729315317131e-01	2.0319713412587417e+00
