# Parameters
$ K = 2
$ N = 12
$ M = 12
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	E
0	1.0000000000000000e+00	0	-2.2212316095710302e-01	-5.3436327546169338e-01	-2.8408145202777590e-01	-6.9417437140259231e-01	-4.0003070100413396e-01	-6.3938614585267362e-01	-7.2830803546780420e-01	-8.8717557530693025e-01	-6.4985775096872256e-01	-3.3266618899687156e-01	-2.5536037682958923e-01	-8.6174874625630427e-01	3.4641016151377548e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-2.2449794344874713e-01	-5.3879554461765200e-01	-2.8777521519223015e-01	-7.0031820360489827e-01	-4.0405654000027136e-01	-6.4493056294750406e-01	-7.3484101929251167e-01	-8.9628804199326861e-01	-6.5424450683079505e-01	-3.3615076632934954e-01	-2.6020675245960545e-01	-8.6828914684589309e-01	3.4554739202421336e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-2.2690231683721787e-01	-5.4325922887673239e-01	-2.9151846179928004e-01	-7.0649924349361415e-01	-4.0811846113520533e-01	-6.5051280129976807e-01	-7.4141303628382293e-01	-9.0541961581274355e-01	-6.5864861264635732e-01	-3.3967479328334682e-01	-2.6511593641124426e-01	-8.7485191130133311e-01	3.4469113252540957e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-2.2933649444603590e-01	-5.4775398412512721e-01	-2.9531146262025765e-01	-7.1271622614712671e-01	-4.1221627778540759e-01	-6.5613221864598936e-01	-7.4802275888488334e-01	-9.1456642880675287e-01	-6.6306950794710307e-01	-3.4323830179390413e-01	-2.7008759541581440e-01	-8.8143540781521756e-01	3.4384137958134526e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-2.3180068139697907e-01	-5.5227943630617382e-01	-2.9915446589755351e-01	-7.1896780486156886e-01	-4.1634977704294268e-01	-6.6178812539835774e-01	-7.5466877425990087e-01	-9.2372446426939858e-01	-6.6750660663465711e-01	-3.4684129530571622e-01	-2.7512133332020045e-01	-8.8803792363405831e-01	3.4299812884479328e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-2.3429507406557337e-01	-5.5683518039473601e-01	-3.0304769596650200e-01	-7.2525254904618552e-01	-4.2051871879458974e-01	-6.6747978314768497e-01	-7.6134958197670910e-01	-9.3288955645682925e-01	-6.7195929636646878e-01	-3.5048374730795007e-01	-2.8021668871861544e-01	-8.9465766334040109e-01	3.4216137505136737e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-2.3681985952007376e-01	-5.6142077936054169e-01	-3.0699135184066562e-01	-7.3156894218612611e-01	-4.2472283479136191e-01	-6.7320640316213443e-01	-7.6806359174188810e-01	-9.4205739061789173e-01	-6.7642693794252606e-01	-3.5416559983917639e-01	-2.8537313258074926e-01	-9.0129274721265162e-01	3.4133111201429203e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-2.3937521494398381e-01	-5.6603576312200332e-01	-3.1098560576182371e-01	-7.3791537988366418e-01	-4.2896182770963748e-01	-6.7896714488508159e-01	-7.7480912119889545e-01	-9.5122350336514416e-01	-6.8090886469410727e-01	-3.5788676196439650e-01	-2.9059006588272807e-01	-9.0794120967307435e-01	3.4050733261992692e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-2.4196130704224619e-01	-5.7067962749218559e-01	-3.1503060171620956e-01	-7.4429016798932857e-01	-4.3323537020523256e-01	-6.8476111443573440e-01	-7.8158439380022615e-01	-9.6038328340520973e-01	-6.8540438187586827e-01	-3.6164710822640111e-01	-2.9586681724778213e-01	-9.1460099783485671e-01	3.3969002882407673e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-2.4457829143125723e-01	-5.7535183311876026e-01	-3.1912645391877759e-01	-7.5069152083487756e-01	-4.3754310396184320e-01	-6.9058736311642388e-01	-7.8838753676511764e-01	-9.6953197264715740e-01	-6.8991276606265572e-01	-3.6544647707396222e-01	-3.0120264060400287e-01	-9.2126997015953327e-01	3.3887919164912206e+00
