# Parameters
$ K = 4
$ N = 15
$ M = 37
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a30	a31	a32	a33	a34	a35	a36	a37	E
0	1.0000000000000000e+00	0	-8.8770119459037555e-01	-2.4138297029587533e-01	-6.7123394084954124e-01	-7.9802603309860143e-01	-3.8320669175160427e-01	-6.9565739469339072e-01	-5.8431063949600814e-01	-4.7840753765868083e-01	-5.5280701856107717e-01	-4.3534804016898687e-01	-5.2879670308307591e-01	-5.9999406976311209e-01	-4.4261555789079404e-01	-4.2164873889946530e-01	-1.9129607378114805e-01	6.9369530274742019e-02	1.0932517517985578e-01	1.5879511849948569e-01	1.3855813890688465e-01	1.6643758331942357e-01	1.5371038743885782e-01	8.8273261910084999e-02	1.1436469214118274e-01	1.5167217948227529e-01	8.4190321636761975e-02	7.9614098988834703e-02	1.6492322944065152e-01	1.8745426247257865e-01	1.0411861183202938e-01	1.2244852450613956e-01	8.2593615214487881e-02	2.1227621419582707e-01	1.0248543764818983e-01	2.1856855091196192e-01	7.3902263647190020e-02	1.1475449710454599e-01	7.8080468116466836e-02	2.9944933007932244e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-8.9353992835433982e-01	-2.4721547204913075e-01	-6.7817902673179298e-01	-8.0645879017341493e-01	-3.8924272104237201e-01	-7.0338249183646784e-01	-5.9239230261330733e-01	-4.8611000583468578e-01	-5.6033840656271250e-01	-4.4090369573096272e-01	-5.3538749319580126e-01	-6.0660337658084440e-01	-4.4843587074323432e-01	-4.2611143904369980e-01	-1.9348147808615204e-01	6.9714579556517983e-02	1.0987040846194307e-01	1.5958707063929231e-01	1.3924862174382299e-01	1.6726837980374254e-01	1.5447842410260201e-01	8.8714290168295740e-02	1.1493533116819402e-01	1.5242873523233946e-01	8.4610806142254608e-02	8.0011341441857647e-02	1.6574344299190436e-01	1.8839081177474390e-01	1.0463815524422691e-01	1.2306083630982578e-01	8.3005035590143911e-02	2.1333425123683808e-01	1.0299752533988789e-01	2.1966003791241717e-01	7.4272555800617826e-02	1.1532822942737971e-01	7.8471345411159729e-02	2.9870328247895239e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-8.9940498242006839e-01	-2.5315464425838152e-01	-6.8520432230123751e-01	-8.1494267482434246e-01	-3.9536778911699116e-01	-7.1118402264397185e-01	-6.0058787506102840e-01	-4.9393301968960923e-01	-5.6796273670323394e-01	-4.4653870598779516e-01	-5.4205635907846794e-01	-6.1329335740520885e-01	-4.5434328557999043e-01	-4.3063914864195868e-01	-1.9570418639995768e-01	7.0055868875284658e-02	1.1041269544251485e-01	1.6037466924726063e-01	1.3993416638986450e-01	1.6809612702440363e-01	1.5524519762029151e-01	8.9154514817746264e-02	1.1550337567032930e-01	1.5318136118024320e-01	8.5030227348265180e-02	8.0406767617366773e-02	1.6655442619310162e-01	1.8932564488164824e-01	1.0515538788018608e-01	1.2367316504497471e-01	8.3413147905037191e-02	2.1438516834628615e-01	1.0350879198214628e-01	2.2074849018227607e-01	7.4644384266643798e-02	1.1590174843487724e-01	7.8863123366615134e-02	2.9796234887610282e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-9.0529579519464809e-01	-2.5920168760430384e-01	-6.9230981073371434e-01	-8.2347570363784395e-01	-4.0158214300263861e-01	-7.1906143277206658e-01	-6.0889748019600021e-01	-5.0187713836646075e-01	-5.7567975529486526e-01	-4.5225354894517034e-01	-5.4880327351671665e-01	-6.2006427468589653e-01	-4.6033860824422573e-01	-4.3523268685578193e-01	-1.9796489482984742e-01	7.0393147282589871e-02	1.1095178812651639e-01	1.6115744075584920e-01	1.4061427344783969e-01	1.6892041276859121e-01	1.5601034530575250e-01	8.9593737484911881e-02	1.1606847474763608e-01	1.5392956045502573e-01	8.5448384492379320e-02	8.0800128309685859e-02	1.6735552576070870e-01	1.9025833806175543e-01	1.0566998061882679e-01	1.2428532168297185e-01	8.3817623189042623e-02	2.1542830087727127e-01	1.0401901661869094e-01	2.2183340679938154e-01	7.5017708954941822e-02	1.1647484703696148e-01	7.9255724994766505e-02	2.9722647206285226e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-9.1121176980143914e-01	-2.6535776890664242e-01	-6.9949540077351968e-01	-8.3205576960358374e-01	-4.0788596064520732e-01	-7.2701407867558254e-01	-6.1732112644522008e-01	-5.0994282348519770e-01	-5.8348910841931489e-01	-4.5804864786773886e-01	-5.5562814499519386e-01	-6.2691632974750577e-01	-4.6642260330478391e-01	-4.3989285855165422e-01	-2.0026430652457414e-01	7.0726155559233575e-02	1.1148742991260827e-01	1.6193489310880502e-01	1.4128842217271459e-01	1.6974080764555138e-01	1.5677348556823512e-01	9.0031750049348824e-02	1.1663026051636863e-01	1.5467281209598227e-01	8.5865067050374944e-02	8.1191162107134077e-02	1.6814606749831837e-01	1.9118844637915416e-01	1.0618158805658899e-01	1.2489710774516985e-01	8.4218118935307520e-02	2.1646296151358840e-01	1.0452796752082763e-01	2.2291426491374100e-01	7.5392486938944972e-02	1.1704730773159656e-01	7.9649069025654898e-02	2.9649559344229957e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-9.1715227254792409e-01	-2.7162401733491742e-01	-7.0676092235108223e-01	-8.4068063847512420e-01	-4.1427934680579415e-01	-7.3504122322770793e-01	-6.2585870008729372e-01	-5.1813043212648202e-01	-5.9139033635411342e-01	-4.6392436707299989e-01	-5.6253081405741734e-01	-6.3384965846196228e-01	-4.7259598997523450e-01	-4.4462045210465062e-01	-2.0260313114975365e-01	7.1054626069915028e-02	1.1201935537550466e-01	1.6270651537387540e-01	1.4195606993619775e-01	1.7055686464198933e-01	1.5753421725834196e-01	9.0468334315281493e-02	1.1718834756999336e-01	1.5541057029319999e-01	8.6280054400039843e-02	8.1579594992856469e-02	1.6892535609165521e-01	1.9211550296650023e-01	1.0668984798476473e-01	1.2550831495594386e-01	8.4614278823584813e-02	2.1748844002612230e-01	1.0503540184074484e-01	2.2399051915853044e-01	7.5768672330250295e-02	1.1761890226418238e-01	8.0043069747782039e-02	2.9576965300825711e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-9.2311663133991906e-01	-2.7800152042200943e-01	-7.1410612206830981e-01	-8.4934794516705325e-01	-4.2076232884310999e-01	-7.4314203123308564e-01	-6.3450995781313202e-01	-5.2644020955392179e-01	-5.9938286784509320e-01	-4.6988100755758805e-01	-5.6951104954863041e-01	-6.4086432674685090e-01	-4.7885943782127544e-01	-4.4941623706796102e-01	-2.0498208430906517e-01	7.1378282624962444e-02	1.1254729004865185e-01	1.6347177737012117e-01	1.4261665170607524e-01	1.7136811868415736e-01	1.5829211901290816e-01	9.0903261681412995e-02	1.1774233244351473e-01	1.5614226363468214e-01	8.6693115482513405e-02	8.1965139946569690e-02	1.6969267493699483e-01	1.9303901829554104e-01	1.0719438086994129e-01	1.2611872489029904e-01	8.5005732457971730e-02	2.1850400306485010e-01	1.0554106526487995e-01	2.2506160107129447e-01	7.6146216149418564e-02	1.1818939128679314e-01	8.0437636846223057e-02	2.9504858932463232e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-9.2910413404201275e-01	-2.8449131987673459e-01	-7.2153065855536502e-01	-8.5805519020257670e-01	-4.2733485238594388e-01	-7.5131556484000594e-01	-6.4327451907393363e-01	-5.3487228167858059e-01	-6.0746601423173852e-01	-4.7591880245679397e-01	-5.7656854474334496e-01	-6.4796032588992070e-01	-4.8521356225263529e-01	-4.5428096170397619e-01	-2.0740188690840361e-01	7.1696840350203281e-02	1.1307095020793313e-01	1.6423012931230146e-01	1.4326957954355699e-01	1.7217408620868530e-01	1.5904674860119319e-01	9.1336292809916952e-02	1.1829179308348657e-01	1.5686729436367586e-01	8.7104008462126806e-02	8.2347496548815069e-02	1.7044728600629905e-01	1.9395847944774691e-01	1.0769478933986447e-01	1.2672810861670522e-01	8.5392095121247250e-02	2.1950889398997792e-01	1.0604469166856471e-01	2.2612691852832556e-01	7.6525066193233682e-02	1.1875852401841201e-01	8.0832675238831420e-02	2.9433233950453666e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-9.3511402678430389e-01	-2.9109440719208124e-01	-7.2903409770353644e-01	-8.6679973622669459e-01	-4.3399677690063110e-01	-7.5956077885834106e-01	-6.5215185822641630e-01	-5.4342664727130996e-01	-6.1563896343353675e-01	-4.8203791233903887e-01	-5.8370291335997826e-01	-6.5513756770082188e-01	-4.9165891979634746e-01	-4.5921535037282912e-01	-2.0986326446006090e-01	7.2010005566101279e-02	1.1359004265715902e-01	1.6498100147497033e-01	1.4391424212217258e-01	1.7297426474437472e-01	1.5979764227499996e-01	9.1767177295668745e-02	1.1883628832630019e-01	1.5758503765015891e-01	8.7512480385833771e-02	8.2726350589467534e-02	1.7118842975250662e-01	1.9487334938784423e-01	1.0819065767724598e-01	1.2733622633593647e-01	8.5772967548142467e-02	2.2050233274588696e-01	1.0654600277328455e-01	2.2718585519546045e-01	7.6905166898508459e-02	1.1932603790742478e-01	8.1228084910912157e-02	2.9362083918915802e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-9.4114551221580978e-01	-2.9781171904639075e-01	-7.3661590777995889e-01	-8.7557880460117388e-01	-4.4074787115944880e-01	-7.6787651599101314e-01	-6.6114129648722586e-01	-5.5210316993025899e-01	-6.2390077380697040e-01	-4.8823842033795939e-01	-5.9091368546571066e-01	-6.6239587949214895e-01	-4.9819600314900736e-01	-4.6422010077451997e-01	-2.1236694632403763e-01	7.2317475677363408e-02	1.1410426451617695e-01	1.6572380387910082e-01	1.4455000427202253e-01	1.7376813250735598e-01	1.6054431412558270e-01	9.2195653336884009e-02	1.1937535738757694e-01	1.5829484088078957e-01	8.7918266843441312e-02	8.3101373682417629e-02	1.7191532505858573e-01	1.9578306624334044e-01	1.0868155132427509e-01	1.2794282701678777e-01	8.6147935720021690e-02	2.2148351578172340e-01	1.0704470780801333e-01	2.2823776999878015e-01	7.7286459202546814e-02	1.1989165829775021e-01	8.1623760748784024e-02	2.9291402252644740e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-9.4719774770516907e-01	-3.0464413249551608e-01	-7.4427545443096577e-01	-8.8438947209864871e-01	-4.4758780861676090e-01	-7.7626150198799260e-01	-6.7024199371073201e-01	-5.6090156981299633e-01	-6.3225036788436595e-01	-4.9452032712583888e-01	-5.9820030327552409e-01	-6.6973499889284827e-01	-5.0482523600654361e-01	-4.6929588104106901e-01	-2.1491366488353048e-01	7.2618939074293634e-02	1.1461330301250713e-01	1.6645792600422965e-01	1.4517620655345473e-01	1.7455514801219327e-01	1.6128625545047698e-01	9.2621447408443330e-02	1.1990851936573360e-01	1.5899602297199439e-01	8.8321091629975909e-02	8.3472222888514483e-02	1.7262716923408586e-01	1.9668704259342967e-01	1.0916701640083054e-01	1.2854764802965882e-01	8.6516570683594335e-02	2.2245161602260305e-01	1.0754050317621527e-01	2.2928199661896004e-01	7.7668880400398835e-02	1.2045509810010781e-01	8.2019592372697209e-02	2.9221182214966674e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-9.5326984348969512e-01	-3.1159245995479257e-01	-7.5201199558209408e-01	-8.9322866771436271e-01	-4.5451616270082534e-01	-7.8471434073305479e-01	-6.7945294000665168e-01	-5.6982141514486551e-01	-6.4068652600757903e-01	-5.0088354573321592e-01	-6.0556211685027728e-01	-6.7715456849831235e-01	-5.1154696767103403e-01	-4.7444332667549005e-01	-2.1750415465171208e-01	7.2914075047251573e-02	1.1511683527750229e-01	1.6718273652929494e-01	1.4579216486451693e-01	1.7533474970171159e-01	1.6202293413366234e-01	9.3044273939299163e-02	1.2043527276304762e-01	1.5968787371124590e-01	8.8720666411661167e-02	8.3838540349039939e-02	1.7332313806307451e-01	1.9758466477098535e-01	1.0964657923964306e-01	1.2915041477910033e-01	8.6878428396426066e-02	2.2340578289555504e-01	1.0803307213023909e-01	2.3031784301328728e-01	7.8052363999071478e-02	1.2101605747004308e-01	8.2415463969623168e-02	2.9151416915585977e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-9.5936086077412341e-01	-3.1865744397055257e-01	-7.5982467624399797e-01	-9.0209316961514852e-01	-4.6153240203022428e-01	-7.9323350927490788e-01	-6.8877294721658566e-01	-5.7886211351760852e-01	-6.4920787987129946e-01	-5.0732789622080532e-01	-6.1299837969961224e-01	-6.8465413036264211e-01	-5.1836146743525924e-01	-4.7966303733481547e-01	-2.2013915130690168e-01	7.3202553715645061e-02	1.1561452814810451e-01	1.6789758310552466e-01	1.4639717008680936e-01	1.7610635559851195e-01	1.6275379404275209e-01	9.3463834995488007e-02	1.2095509502780213e-01	1.6036965313197155e-01	8.9116690397114368e-02	8.4199952932170419e-02	1.7400238590747344e-01	1.9847529218167803e-01	1.1011974594191067e-01	1.2975084033655063e-01	8.7233049602157595e-02	2.2434514241444045e-01	1.0852208445497803e-01	2.3134459096963414e-01	7.8436839568888070e-02	1.2157422349446240e-01	8.2811254126487280e-02	2.9082099308430864e+00
