# Parameters
$ K = 2
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-3.5780866702140024e-01	-6.1242635753295549e-01	-7.6099723404646991e-01	-4.2995410873452089e-01	-7.5060083389962717e-01	-4.5581183382125456e-01	-3.6690312063442265e-01	-4.8097553679732241e-01	-1.9730004068857354e-01	3.0000000000000000e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.6139794105746287e-01	-6.1870011393334945e-01	-7.6616718376381254e-01	-4.3541800745716042e-01	-7.5994912433661954e-01	-4.6206300644190046e-01	-3.7007358114730826e-01	-4.8681992068525581e-01	-2.0065691735958582e-01	2.9925314682414528e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.6503273706613676e-01	-6.2503346871473575e-01	-7.7136637133236219e-01	-4.4094931928283093e-01	-7.6933433395569284e-01	-4.6837538053438615e-01	-3.7328310903107748e-01	-4.9273069696045718e-01	-2.0407094384124916e-01	2.9851258624118047e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.6871339296790323e-01	-6.3142581324811342e-01	-7.7659434633082358e-01	-4.4654776610805974e-01	-7.7875217334869928e-01	-4.7474757184992067e-01	-3.7653207327005239e-01	-4.9870721363919901e-01	-2.0754239845808897e-01	2.9777831599743378e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.7244022741343580e-01	-6.3787646073880511e-01	-7.8185062212919287e-01	-4.5221299208875715e-01	-7.8819815891088107e-01	-4.8117807337676832e-01	-3.7982082959439117e-01	-5.0474871837603252e-01	-2.1107151128619125e-01	2.9705033294066032e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.7621353825394549e-01	-6.4438464314001687e-01	-7.8713467440376805e-01	-4.5794456020021129e-01	-7.9766761196423652e-01	-4.8766525173893133e-01	-3.8314971917373208e-01	-5.1085435442213634e-01	-2.1465846107445602e-01	2.9632863301508423e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.8003360095507560e-01	-6.5094950806716445e-01	-7.9244593962751786e-01	-4.6374194879403791e-01	-8.0715565834193193e-01	-4.9420734371811392e-01	-3.8651906725672369e-01	-5.1702315661695397e-01	-2.1830337210474762e-01	2.9561321125723641e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-3.8390066695512032e-01	-6.5757011572317436e-01	-7.9778381353869909e-01	-4.6960454816379571e-01	-8.1665722846387934e-01	-5.0080245292045988e-01	-3.8992918175700181e-01	-5.2325404743039328e-01	-2.2200631099838009e-01	2.9490406179262298e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-3.8781496196868198e-01	-6.6424543584572870e-01	-8.0314764959100393e-01	-4.7553165713178275e-01	-8.2616705793336631e-01	-5.0744854661048744e-01	-3.9338035178648334e-01	-5.2954583307394354e-01	-2.2576728347726571e-01	2.9420117783325690e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-3.9177668423720075e-01	-6.7097434468810968e-01	-8.0853675738888353e-01	-4.8152247967036493e-01	-8.3567968868420517e-01	-5.1414345273549966e-01	-3.9687284613713786e-01	-5.3589719970008509e-01	-2.2958623108897125e-01	2.9350455167608653e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-3.9578600272813635e-01	-6.7775562204604911e-01	-8.1395040111205974e-01	-4.8757612157197672e-01	-8.4518947070720785e-01	-5.2088485716454069e-01	-4.0040691171274229e-01	-5.4230670971041228e-01	-2.3346302790585041e-01	2.9281417470235418e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-3.9984305528496494e-01	-6.8458794834366676e-01	-8.1938779793366090e-01	-4.9369158718270306e-01	-8.5469056438391944e-01	-5.2767030116666391e-01	-4.0398277191248305e-01	-5.4877279819381020e-01	-2.3739747720938534e-01	2.9213003737791690e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-4.0394794673052975e-01	-6.9146990179229306e-01	-8.2484811643679867e-01	-4.9986777621512529e-01	-8.6417694345442153e-01	-5.3449717915386286e-01	-4.0760062496862792e-01	-5.5529376951697096e-01	-2.4138930817180662e-01	2.9145212925456225e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-4.0810074692670278e-01	-6.9839995563660007e-01	-8.3033047503483015e-01	-5.0610348065679056e-01	-8.7364239864462623e-01	-5.4136273671448931e-01	-4.1126064224088671e-01	-5.6186779409032250e-01	-2.4543817254803854e-01	2.9078043897234949e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-4.1230148879374084e-01	-7.0537647550310345e-01	-8.3583394040096815e-01	-5.1239738179136207e-01	-8.8308054197686481e-01	-5.4826406896332613e-01	-4.1496296647048364e-01	-5.6849290533322083e-01	-2.4954364139195176e-01	2.9011495426300797e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-4.1655016629315611e-01	-7.1239771686668985e-01	-8.4135752591330770e-01	-5.1874804735008240e-01	-8.9248481178562689e-01	-5.5519811923466300e-01	-4.1870770999738366e-01	-5.7516699686288542e-01	-2.5370520181185335e-01	2.8945566195442218e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-4.2084673237837933e-01	-7.1946182265132164e-01	-8.4690019012177797e-01	-5.2515392881174860e-01	-9.0184847845813754e-01	-5.6216167814475904e-01	-4.2249495294454131e-01	-5.8188781993209560e-01	-2.5792225378104233e-01	2.8880254797623159e+00
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-4.2519109691796125e-01	-7.2656682098158820e-01	-8.5246083524392591e-01	-5.3161335886985184e-01	-9.1116465091696686e-01	-5.6915138304992208e-01	-4.2632474137348420e-01	-5.8865298114107678e-01	-2.6219410702014490e-01	2.8815559736657499e+00
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-4.2958312459653680e-01	-7.3371062310215385e-01	-8.5803830569685535e-01	-5.3812454908592211e-01	-9.2042628385908942e-01	-5.7616371792610399e-01	-4.3019708541599405e-01	-5.9545994044926520e-01	-2.6651997796876514e-01	2.8751479428000426e+00
4.7500000000000001e-02	9.5250000000000001e-01	4.7500000000000001e-02	-4.3402263279925091e-01	-7.4089102148249419e-01	-8.6363138667304029e-01	-5.4468558774840781e-01	-9.2962618576277889e-01	-5.8319501369535853e-01	-4.3411195738708835e-01	-6.0230600951276969e-01	-2.7089898686475944e-01	2.8688012199659334e+00
5.0000000000000003e-02	9.4999999999999996e-01	5.0000000000000003e-02	-4.3850938948583629e-01	-7.4810568812456935e-01	-8.6923880276810050e-01	-5.5129443795660316e-01	-9.3875702767036395e-01	-5.9024144902376352e-01	-4.3806928988497601e-01	-6.0918835037327645e-01	-2.7533015495015151e-01	2.8625156293226732e+00
5.2499999999999998e-02	9.4750000000000001e-01	5.2499999999999998e-02	-4.4304311106102062e-01	-7.5535217309124469e-01	-8.7485921666900579e-01	-5.5794893594921524e-01	-9.4781135275127382e-01	-5.9729905161442354e-01	-4.4206897388408434e-01	-6.1610397452392718e-01	-2.7981240182331651e-01	2.8562909865037192e+00
5.5000000000000000e-02	9.4499999999999995e-01	5.5000000000000000e-02	-4.4762346024840854e-01	-7.6262790327332564e-01	-8.8049122791148748e-01	-5.6464678969710691e-01	-9.5678158664591495e-01	-6.0436370001795237e-01	-4.4611085682772500e-01	-6.2304974237727473e-01	-2.8434454295760331e-01	2.8501270987450620e+00
5.7500000000000002e-02	9.4250000000000000e-01	5.7500000000000002e-02	-4.5225004397547347e-01	-7.6993018141303782e-01	-8.8613337171576145e-01	-5.7138557777957744e-01	-9.6566004858678645e-01	-6.1143112598137961e-01	-4.5019474072737153e-01	-6.3002236315977800e-01	-2.8892528740697321e-01	2.8440237650263556e+00
5.9999999999999998e-02	9.3999999999999995e-01	5.9999999999999998e-02	-4.5692241127774225e-01	-7.7725618540162456e-01	-8.9178411790991174e-01	-5.7816274856322625e-01	-9.7443896328889135e-01	-6.1849691735471424e-01	-4.5432038027595950e-01	-6.3701839525649340e-01	-2.9355323571955239e-01	2.8379807762250264e+00
6.2500000000000000e-02	9.3750000000000000e-01	6.2500000000000000e-02	-4.6164005123069829e-01	-7.8460296786844375e-01	-8.9744186995054664e-01	-5.8497561970198653e-01	-9.8311047359689385e-01	-6.2555652157245534e-01	-4.5848748098299558e-01	-6.4403424702851730e-01	-2.9822687808015513e-01	2.8319979152835066e+00
6.5000000000000002e-02	9.3500000000000005e-01	6.5000000000000002e-02	-4.6640239091835189e-01	-7.9196745607856900e-01	-9.0310496405048235e-01	-5.9182137797629242e-01	-9.9166665387172537e-01	-6.3260524972510379e-01	-4.6269569733965166e-01	-6.5106617812448375e-01	-3.0294459270288060e-01	2.8260749573897130e+00
6.7500000000000004e-02	9.3250000000000000e-01	6.7500000000000004e-02	-4.7120879344783595e-01	-7.9934645215531808e-01	-9.0877166842338386e-01	-5.9869707948859352e-01	-1.0000995240944073e+00	-6.3963828123330135e-01	-4.6694463102234907e-01	-6.5811030130588521e-01	-3.0770464449475587e-01	2.8202116701708744e+00
7.0000000000000007e-02	9.2999999999999994e-01	7.0000000000000007e-02	-4.7605855601970853e-01	-8.0673663364350501e-01	-9.1444018265534888e-01	-6.0559965023148765e-01	-1.0084010646597830e+00	-6.4665066913448443e-01	-4.7123382914364903e-01	-6.6516258480423085e-01	-3.1250518401111926e-01	2.8144078139007864e+00
7.2499999999999995e-02	9.2749999999999999e-01	7.2499999999999995e-02	-4.8095090806401786e-01	-8.1413455442835247e-01	-9.2010863721343916e-01	-6.1252588704365962e-01	-1.0165632318277287e+00	-6.5363734598901690e-01	-4.7556278255953799e-01	-6.7221885522606450e-01	-3.1734424672297668e-01	2.8086631417205346e+00
7.4999999999999997e-02	9.2500000000000004e-01	7.4999999999999997e-02	-4.8588500945243379e-01	-8.2153664602407039e-01	-9.2577509310114858e-01	-6.1947245896756575e-01	-1.0245779737941878e+00	-6.6059313040958068e-01	-4.7993092424241313e-01	-6.7927480101965931e-01	-3.2221975261593727e-01	2.8029773998727161e+00
7.7499999999999999e-02	9.2249999999999999e-01	7.7499999999999999e-02	-4.9085994879700257e-01	-8.2893921924498737e-01	-9.3143754167064274e-01	-6.2643590902138346e-01	-1.0324372473391676e+00	-6.6751273421421464e-01	-4.8433762772925282e-01	-6.8632597651472782e-01	-3.2712950613949160e-01	2.7973503279491441e+00
8.0000000000000002e-02	9.2000000000000004e-01	8.0000000000000002e-02	-4.9587474184626501e-01	-8.3633846627088526e-01	-9.3709390460145547e-01	-6.3341265639617639e-01	-1.0401330350036690e+00	-6.7439077019980487e-01	-4.8878220565457559e-01	-6.9336780654383634e-01	-3.3207119652439954e-01	2.7917816591520146e+00
8.2500000000000004e-02	9.1749999999999998e-01	8.2500000000000004e-02	-5.0092832998960513e-01	-8.4373046311677580e-01	-9.4274203405505708e-01	-6.4039899908749920e-01	-1.0476573627424104e+00	-6.8122176052907046e-01	-4.9326390837785888e-01	-7.0039559165131593e-01	-3.3704239848472195e-01	2.7862711205684407e+00
8.5000000000000006e-02	9.1500000000000004e-01	8.5000000000000006e-02	-5.0601957888076787e-01	-8.5111117251586499e-01	-9.4837971301436197e-01	-6.4739111696878238e-01	-1.0550023179942722e+00	-6.8800014572016677e-01	-4.9778192271508720e-01	-7.0740451389239700e-01	-3.4204057331963905e-01	2.7808184334582839e+00
8.7499999999999994e-02	9.1249999999999998e-01	8.7499999999999994e-02	-5.1114727719148589e-01	-8.5847644722274219e-01	-9.5400465581684779e-01	-6.5438507531183943e-01	-1.0621600681075898e+00	-6.9472029422399284e-01	-5.0233537078403279e-01	-7.1438964322201726e-01	-3.4706307042857648e-01	2.7754233135551272e+00
8.9999999999999997e-02	9.1000000000000003e-01	8.9999999999999997e-02	-5.1631013550608407e-01	-8.6582203374207256e-01	-9.5961450888942779e-01	-6.6137682875765846e-01	-1.0691228790529126e+00	-7.0137651257014144e-01	-5.0692330897275018e-01	-7.2134594446935385e-01	-3.5210712925136822e-01	2.7700854713802343e+00
9.2499999999999999e-02	9.0749999999999997e-01	9.2499999999999999e-02	-5.2150678536781192e-01	-8.7314357648615415e-01	-9.6520685169266862e-01	-6.6836222573841808e-01	-1.0758831343516000e+00	-7.0796305605824428e-01	-5.1154472704055198e-01	-7.2826828489055073e-01	-3.5716988164320468e-01	2.7648046125692902e+00
9.5000000000000001e-02	9.0500000000000003e-01	9.5000000000000001e-02	-5.2673577848739750e-01	-8.8043662236266118e-01	-9.7077919788125488e-01	-6.7533701334926044e-01	-1.0824333541447118e+00	-7.1447413996723275e-01	-5.1619854736046633e-01	-7.3515144228846596e-01	-3.6224835469193312e-01	2.7595804382116853e+00
9.7500000000000003e-02	9.0249999999999997e-01	9.7500000000000003e-02	-5.3199558612409426e-01	-8.8769662579179576e-01	-9.7632899668686868e-01	-6.8229684266591850e-01	-1.0887662143231807e+00	-7.2090395125081730e-01	-5.2088362431181923e-01	-7.4199011368447720e-01	-3.6733947398296546e-01	2.7544126452020645e+00
1.0000000000000001e-01	9.0000000000000002e-01	1.0000000000000001e-01	-5.3728459864904565e-01	-8.9491895414985068e-01	-9.8185363452881946e-01	-6.8923727450176797e-01	-1.0948745656371659e+00	-7.2724666068334165e-01	-5.2559874383117022e-01	-7.4877892452361861e-01	-3.7244006731454338e-01	2.7493009266038424e+00
1.0249999999999999e-01	8.9749999999999996e-01	1.0249999999999999e-01	-5.4260112530040661e-01	-9.0209889363392215e-01	-9.8735043685686663e-01	-6.9615378559527186e-01	-1.1007514526999482e+00	-7.3349643541608567e-01	-5.3034262312931446e-01	-7.5551243839043591e-01	-3.7754686886348754e-01	2.7442449720243212e+00
1.0500000000000000e-01	8.9500000000000002e-01	1.0500000000000000e-01	-5.4794339413908488e-01	-9.0923165554014640e-01	-9.9281667022967779e-01	-7.0304177521620492e-01	-1.1063901327996881e+00	-7.3964745190017489e-01	-5.3511391058152458e-01	-7.6218516720918106e-01	-3.8265652379881820e-01	2.7392444680010395e+00
1.0750000000000000e-01	8.9249999999999996e-01	1.0750000000000000e-01	-5.5330955221339995e-01	-9.1631238294551165e-01	-9.9824954463135085e-01	-7.0989657217640567e-01	-1.1117840944309185e+00	-7.4569390912849409e-01	-5.3991118579751174e-01	-7.6879158189816343e-01	-3.8776559333777794e-01	2.7342990983989148e+00
1.1000000000000000e-01	8.9000000000000001e-01	1.1000000000000000e-01	-5.5869766594022041e-01	-9.2333615778084632e-01	-1.0036462160272925e+00	-7.1671344222819822e-01	-1.1169270754568033e+00	-7.5163004214549356e-01	-5.4473295987693238e-01	-7.7532612344440466e-01	-3.9287056023586442e-01	2.7294085448177272e+00
1.1250000000000000e-01	8.8749999999999996e-01	1.1250000000000000e-01	-5.6410572170943118e-01	-9.3029800828024989e-01	-1.0090037891595902e+00	-7.2348759583105959e-01	-1.1218130808129905e+00	-7.5745013577049358e-01	-5.4957767585544626e-01	-7.8178321436118992e-01	-3.9796783469951152e-01	2.7245724870094419e+00
1.1500000000000000e-01	8.8500000000000001e-01	1.1500000000000000e-01	-5.6953162671770741e-01	-9.3719291678978467e-01	-1.0143193205808132e+00	-7.3021419626459683e-01	-1.1264363996643521e+00	-7.6314853847716824e-01	-5.5444370934550391e-01	-7.8815727048769713e-01	-4.0305376070704990e-01	2.7197906033048294e+00
1.1749999999999999e-01	8.8250000000000006e-01	1.1749999999999999e-01	-5.7497321003668478e-01	-9.4401582791598926e-01	-1.0195898219238912e+00	-7.3688836806346980e-01	-1.1307916219270342e+00	-7.6871967636926553e-01	-5.5932936937517885e-01	-7.9444271308669978e-01	-4.0812462272058536e-01	2.7150625710488074e+00
1.2000000000000000e-01	8.8000000000000000e-01	1.2000000000000000e-01	-5.8042822391965365e-01	-9.5076165699241888e-01	-1.0248122634044685e+00	-7.4350520574757373e-01	-1.1348736540700728e+00	-7.7415806719040525e-01	-5.6423289942736488e-01	-8.0063398119337148e-01	-4.1317665276846233e-01	2.7103880670438993e+00
1.2250000000000000e-01	8.7749999999999995e-01	1.2250000000000000e-01	-5.8589434534986962e-01	-9.5742529884027094e-01	-1.0299835775507959e+00	-7.5005978281861441e-01	-1.1386777341133425e+00	-7.7945833430399991e-01	-5.6915247868073215e-01	-8.0672554416552311e-01	-4.1820603787509203e-01	2.7057667680011463e+00
