# Parameters
$ K = 5
$ N = 12
$ M = 12
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	E
0	1.0000000000000000e+00	0	-4.0931823175339704e-01	-8.5422747504991314e-01	-1.1981764159924219e-01	-5.6339154929420088e-01	-2.2051355972274250e-01	-5.5128915668339284e-01	-6.2456608990495788e-01	-5.1528538630009091e-01	-2.8001300806819118e-01	-2.6980226624496828e-01	-4.4332815939400078e-01	-2.8144012889254089e-01	2.4340075007215143e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-4.1324655153179740e-01	-8.6179671561078575e-01	-1.2595727191339492e-01	-5.6872852628690607e-01	-2.2639383246331912e-01	-5.6058800184995972e-01	-6.3147431538733589e-01	-5.2190596165448944e-01	-2.8295657437009325e-01	-2.7449752104913561e-01	-4.4975268119301937e-01	-2.8598105256441886e-01	2.4279368257918290e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-4.1724065347488914e-01	-8.6945102396729435e-01	-1.3222153858494590e-01	-5.7414630294177538e-01	-2.3239438090682091e-01	-5.7003599272246519e-01	-6.3850277072967054e-01	-5.2861824990560768e-01	-2.8596648357371474e-01	-2.7929490231378357e-01	-4.5628525987959029e-01	-2.9061136389165126e-01	2.4218945838207051e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-4.2130184815879618e-01	-8.7719091451174014e-01	-1.3861264124509315e-01	-5.7964610589826870e-01	-2.3851732332566553e-01	-5.7963468083164482e-01	-6.4565336904775650e-01	-5.3542337934049267e-01	-2.8904449066893201e-01	-2.8419657545240473e-01	-4.6292777707357963e-01	-2.9533271651355880e-01	2.4158803866865566e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-4.2543146239038643e-01	-8.8501685723853873e-01	-1.4513279788604608e-01	-5.8522916176672846e-01	-2.4476478966606399e-01	-5.8938556815072563e-01	-6.5292801370746800e-01	-5.4232247068370742e-01	-2.9219238635786243e-01	-2.8920473473697889e-01	-4.6968212603700354e-01	-3.0014678163518904e-01	2.4098938380051025e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-4.2963083841243682e-01	-8.9292927393934718e-01	-1.5178424309192054e-01	-5.9089669551837709e-01	-2.5113891933693017e-01	-5.9929010159313378e-01	-6.6032859473285199e-01	-5.4931663512763440e-01	-2.9541199683861447e-01	-2.9432160211179331e-01	-4.7655020957445487e-01	-3.0505524708958232e-01	2.4039345329513488e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-4.3390133300945144e-01	-9.0092853419101382e-01	-1.5856922608726140e-01	-5.9664992874837719e-01	-2.5764185879530660e-01	-6.0934966718578365e-01	-6.6785698494627466e-01	-5.5640697221962665e-01	-2.9870518349421665e-01	-2.9954942584740640e-01	-4.8353393773030529e-01	-3.1005981628903928e-01	2.3980020580758170e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-4.3824431650725088e-01	-9.0901495112915631e-01	-1.6549000859144786e-01	-6.0249007780471575e-01	-2.6427575891614896e-01	-6.1956558390538596e-01	-6.7551503582680783e-01	-5.6359456759831050e-01	-3.0207384247854679e-01	-3.0489047902340100e-01	-4.9063522526989378e-01	-3.1516220705757342e-01	2.3920959911150197e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-4.4266117165912638e-01	-9.1718877700034263e-01	-1.7254886246675788e-01	-6.0841835177542447e-01	-2.7104277213385569e-01	-6.2993909716526664e-01	-6.8330457307265524e-01	-5.7088049057105394e-01	-3.0551990419060060e-01	-3.1034705782801497e-01	-4.9785598893141281e-01	-3.2036415033631072e-01	2.3862159007961101e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-4.4715329241101343e-01	-9.2545019848601573e-01	-1.7974806714736402e-01	-6.1443595032634690e-01	-2.7794504934251574e-01	-6.4047137194034565e-01	-6.9122739185314630e-01	-5.7826579152439905e-01	-3.0904533262794426e-01	-3.1592147966220396e-01	-5.0519814443467526e-01	-3.2566738875321022e-01	2.3803613466357527e+00
