# Parameters
$ K = 2
$ N = 15
$ M = 37
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a30	a31	a32	a33	a34	a35	a36	a37	E
0	1.0000000000000000e+00	0	-4.4912927728794128e-01	-1.7127585170541790e-01	-4.1610345441068808e-01	-5.9605411139745323e-01	-9.6684117545447168e-01	-5.5898523033371816e-01	-4.3480330424464853e-01	-8.5665865642952721e-01	-8.1841407886651918e-01	-5.6820626655853801e-01	-8.1882889250756663e-01	-8.2512273340317510e-01	-4.2043643946016585e-01	-2.6668048825445062e-01	-8.2965757926784367e-01	-1.4440424040471145e-01	-2.3120412338540880e-01	-1.6652789311925795e-01	-9.9417794989886829e-02	-1.4536676622476619e-01	-1.9942676378136831e-01	-1.3903610015182236e-01	-1.1588303162982738e-01	-1.3200733694691938e-01	-1.0322644948667957e-01	-1.2784335349647316e-01	-2.3688561217704622e-02	-1.3916395488878677e-01	-1.9297193946978841e-01	-1.8557874202775373e-01	-1.2519757816259833e-01	-1.3024189601399511e-01	-5.7758964278432315e-02	-1.0023683858374437e-01	-3.5060894846410492e-02	-7.4904127094903128e-02	-1.7632654662302932e-01	3.8729833462074170e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-4.5023479142308181e-01	-1.6979246972534234e-01	-4.1679844634255869e-01	-5.9678886249127128e-01	-9.7052963786129898e-01	-5.5947057146368906e-01	-4.3416246033980599e-01	-8.5782704600881199e-01	-8.1954375177872896e-01	-5.6820928182810793e-01	-8.2089941706011205e-01	-8.2722976926368852e-01	-4.2014452250655665e-01	-2.6656341973300324e-01	-8.3276360348080503e-01	-1.4512483713624874e-01	-2.3235923598792654e-01	-1.6735728589905777e-01	-9.9913845459820114e-02	-1.4608931115584364e-01	-2.0042264363000853e-01	-1.3973080076620867e-01	-1.1646007728660164e-01	-1.3266375868938873e-01	-1.0374063558763168e-01	-1.2847985919110094e-01	-2.3806943015777928e-02	-1.3985631477548074e-01	-1.9392968387071732e-01	-1.8650730744834224e-01	-1.2582085172640850e-01	-1.3089005935526959e-01	-5.8046954751453106e-02	-1.0073566623404005e-01	-3.5235769652393237e-02	-7.5276704402540348e-02	-1.7720533307821690e-01	3.8633431107080205e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-4.5130933399163475e-01	-1.6827437427238226e-01	-4.1747937093216742e-01	-5.9748693028535660e-01	-9.7417304687470241e-01	-5.5990687714188336e-01	-4.3347188682768589e-01	-8.5887935656586933e-01	-8.2058714520099618e-01	-5.6815922072385849e-01	-8.2290510928141736e-01	-8.2927814521424159e-01	-4.1981127544511349e-01	-2.6643202515852948e-01	-8.3583250813376864e-01	-1.4584249982204142e-01	-2.3351241649649837e-01	-1.6818004964136826e-01	-1.0040777808984466e-01	-1.4680310752744485e-01	-2.0141592800823091e-01	-1.4042447958603571e-01	-1.1703229400679500e-01	-1.3331283726239249e-01	-1.0425085200206843e-01	-1.2911084551131491e-01	-2.3925200680161237e-02	-1.4054164113066736e-01	-1.9487297174519796e-01	-1.8743719630906491e-01	-1.2643860969111817e-01	-1.3153199098595034e-01	-5.8333310138908932e-02	-1.0122971433333237e-01	-3.5409760819446932e-02	-7.5645317513902494e-02	-1.7807828677294490e-01	3.8537881430380194e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-4.5235239632459046e-01	-1.6672209235645841e-01	-4.1814632699078697e-01	-5.9814814363187585e-01	-9.7777017524710486e-01	-5.6029383174151559e-01	-4.3273182112903363e-01	-8.5981433006025676e-01	-8.2154355420980585e-01	-5.6805588584093269e-01	-8.2484495689327098e-01	-8.3126700994391411e-01	-4.1943674580162843e-01	-2.6628643820741882e-01	-8.3886327711560160e-01	-1.4655710098325295e-01	-2.3466348966767753e-01	-1.6899598256293252e-01	-1.0089953250973158e-01	-1.4750790070711178e-01	-2.0240648555039464e-01	-1.4111704281253079e-01	-1.1759954800887604e-01	-1.3395440609783790e-01	-1.0475698354023000e-01	-1.2973616920883968e-01	-2.4043331289944705e-02	-1.4121976663377628e-01	-1.9580147057153444e-01	-1.8836837934439082e-01	-1.2705072413225091e-01	-1.3216748176191589e-01	-5.8617991808961989e-02	-1.0171888566710058e-01	-3.5582831850165454e-02	-7.6009850593455774e-02	-1.7894519787590116e-01	3.8443196857148951e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-4.5336347264267191e-01	-1.6513618553565335e-01	-4.1879941968814083e-01	-5.9877234923977563e-01	-9.8131979925077151e-01	-5.6063114316010765e-01	-4.3194253493487339e-01	-8.6063078472321886e-01	-8.2241232625681771e-01	-5.6789910902697116e-01	-8.2671797313814399e-01	-8.3319553344310915e-01	-4.1902100566955608e-01	-2.6612679966209235e-01	-8.4185489482386133e-01	-1.4726851342348707e-01	-2.3581227874676466e-01	-1.6980488531211460e-01	-1.0138904952369636e-01	-1.4820343824813609e-01	-2.0339418477849089e-01	-1.4180839560909089e-01	-1.1816170706491741e-01	-1.3458830323855778e-01	-1.0525891627102020e-01	-1.3035569061544613e-01	-2.4161332263353479e-02	-1.4189052852504466e-01	-1.9671485666466562e-01	-1.8930082823336319e-01	-1.2765707055076467e-01	-1.3279632264992561e-01	-5.8900962420589967e-02	-1.0220308641695283e-01	-3.5754946201225199e-02	-7.6370188504586989e-02	-1.7980585730341100e-01	3.8349389936046978e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-4.5434206016921069e-01	-1.6351724978601304e-01	-4.1943876011632603e-01	-5.9935941184111963e-01	-9.8482069952621698e-01	-5.6091854317442125e-01	-4.3110433387623548e-01	-8.6132761725144691e-01	-8.2319286203901221e-01	-5.6768875181044309e-01	-8.2852319789321094e-01	-8.3506290772426650e-01	-4.1856415163394389e-01	-2.6595325719535434e-01	-8.4480634673445310e-01	-1.4797661028358816e-01	-2.3695860548804409e-01	-1.7060656114716699e-01	-1.0187627111737881e-01	-1.4888947010991413e-01	-2.0437889407564264e-01	-1.4249844207948467e-01	-1.1871864057437705e-01	-1.3521437149480200e-01	-1.0575653759223980e-01	-1.3096927378719758e-01	-2.4279201354830873e-02	-1.4255376877626380e-01	-1.9761281557875165e-01	-1.9023451560168897e-01	-1.2825752799452661e-01	-1.3341830485823453e-01	-5.9182185948692075e-02	-1.0268222626041151e-01	-3.5926067298857223e-02	-7.6726216890634302e-02	-1.8066005686161943e-01	3.8256473337266312e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-4.5528765924367126e-01	-1.6186591531475189e-01	-4.2006446482962245e-01	-5.9990921433379751e-01	-9.8827166194024929e-01	-5.6115578776579633e-01	-4.3021755712693788e-01	-8.6190380488394391e-01	-8.2388461627698195e-01	-5.6742470579400694e-01	-8.3025969876177597e-01	-8.3686834752037309e-01	-4.1806630465210981e-01	-2.6576596514134326e-01	-8.4771661997939851e-01	-1.4868126509511218e-01	-2.3810229017471241e-01	-1.7140081611184213e-01	-1.0236114046063555e-01	-1.4956574887699392e-01	-2.0536048165475262e-01	-1.4318708524457741e-01	-1.1927021963430716e-01	-1.3583245859027987e-01	-1.0624973629810182e-01	-1.3157678664087263e-01	-2.4396936651060505e-02	-1.4320933425157173e-01	-1.9849504249433550e-01	-1.9116941502065396e-01	-1.2885197917344252e-01	-1.3403321996825401e-01	-5.9461627705788007e-02	-1.0315621846420570e-01	-3.6096158554219195e-02	-7.7077822255388048e-02	-1.8150758938886194e-01	3.8164459850435954e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-4.5619977343656454e-01	-1.6018284631608268e-01	-4.2067665536110915e-01	-6.0042165790024260e-01	-9.9167147845279047e-01	-5.6134265741507383e-01	-4.2928257693998773e-01	-8.6235840735550617e-01	-8.2448709839889456e-01	-5.6710689301178141e-01	-8.3192657213977605e-01	-8.3861109096013831e-01	-4.1752760989106463e-01	-2.6556508425349168e-01	-8.5058470393231889e-01	-1.4938235183238782e-01	-2.3924315163854193e-01	-1.7218745920797826e-01	-1.0284360190607833e-01	-1.5023202997641660e-01	-2.0633881552234498e-01	-1.4387422701763761e-01	-1.1981631710584835e-01	-1.3644241729723383e-01	-1.0673840264387091e-01	-1.3217810108209826e-01	-2.4514536565909680e-02	-1.4385707685771357e-01	-1.9936124258894083e-01	-1.9210550100282164e-01	-1.2944031056791766e-01	-1.3464086006709772e-01	-5.9739254360194449e-02	-1.0362497997076633e-01	-3.6265183378643283e-02	-7.7424892042926796e-02	-1.8234824889803514e-01	3.8073362382384652e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-4.5707790966654838e-01	-1.5846874066901520e-01	-4.2127545771706976e-01	-6.0089666210184522e-01	-9.9501894799153268e-01	-5.6147895736637154e-01	-4.2829979811840951e-01	-8.6269056872067551e-01	-8.2499987312795664e-01	-5.6673526624944248e-01	-8.3352294425507945e-01	-8.4029040021881563e-01	-4.1694823652182805e-01	-2.6535078144994667e-01	-8.5340959080127721e-01	-1.5007974496309845e-01	-2.4038100727934272e-01	-1.7296630256469178e-01	-1.0332360098330490e-01	-1.5088807189295428e-01	-2.0731376343766755e-01	-1.4455976817828795e-01	-1.2035680767687718e-01	-1.3704410556006028e-01	-1.0722242840747824e-01	-1.3277309312475483e-01	-2.4631999834278679e-02	-1.4449685368322254e-01	-2.0021113139001218e-01	-1.9304274899447327e-01	-1.3002241253034480e-01	-1.3524101788084908e-01	-6.0015033950578528e-02	-1.0408843147764112e-01	-3.6433105198735431e-02	-7.7767314716651811e-02	-1.8318183071878674e-01	3.7983193954758616e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-4.5792157832052016e-01	-1.5672432957657298e-01	-4.2186100185033443e-01	-6.0133416494880632e-01	-9.9831287733351082e-01	-5.6156451785904360e-01	-4.2726965742153999e-01	-8.6289951904236273e-01	-8.2542256097155953e-01	-5.6630980932615871e-01	-8.3504797217733806e-01	-8.4190556214368184e-01	-4.1632837747089901e-01	-2.6512322954692730e-01	-8.5619027622856292e-01	-1.5077331949731243e-01	-2.4151567308428168e-01	-1.7373716160381372e-01	-1.0380108438878480e-01	-1.5153363638184980e-01	-2.0828519286715214e-01	-1.4524360834518191e-01	-1.2089156792069071e-01	-1.3763738660702776e-01	-1.0770170694796972e-01	-1.3336164300124259e-01	-2.4749325504843715e-02	-1.4512852712600369e-01	-2.0104443510915931e-01	-1.9398113536476341e-01	-1.3059817937933374e-01	-1.3583348690838348e-01	-6.0288935896794515e-02	-1.0454649750956502e-01	-3.6599887471302509e-02	-7.8104979837386873e-02	-1.8400813163933563e-01	3.7893967701492310e+00
