# Parameters
$ K = 1
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-5.9152736745238998e-01	-3.7795791194576106e-01	-2.4464176028224419e-01	-4.4758361238080752e-01	-3.6161216027877935e-01	-7.4025240024851480e-01	-6.5378999078892486e-01	-7.1415428899983446e-01	-3.4012844602014858e-01	0
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-5.9448562338913513e-01	-3.7984667912292641e-01	-2.4586394436341172e-01	-4.4981946292824981e-01	-3.6341547064461088e-01	-7.4392120888039692e-01	-6.5704440170904022e-01	-7.1770621246396382e-01	-3.4182493458970326e-01	0
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-5.9744484499729800e-01	-3.8173317086052483e-01	-2.4708391524459386e-01	-4.5205087117209614e-01	-3.6520890966803621e-01	-7.4752346131652758e-01	-6.6026882991592339e-01	-7.2121933519225778e-01	-3.4351277982931111e-01	0
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-6.0040461714038840e-01	-3.8361703653882062e-01	-2.4830142419870452e-01	-4.5427737050225231e-01	-3.6699191679040594e-01	-7.5105668875869236e-01	-6.6346191120787912e-01	-7.2469199364591530e-01	-3.4519147314156928e-01	0
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-6.0336451621390763e-01	-3.8549791942906603e-01	-2.4951621841730531e-01	-4.5649848678409299e-01	-3.6876392520264495e-01	-7.5451843247944028e-01	-6.6662227259311035e-01	-7.2812251700044639e-01	-3.4686050000270952e-01	0
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-6.0632411014055010e-01	-3.8737545674276591e-01	-2.5072804105946334e-01	-4.5871373845754770e-01	-3.7052436213122913e-01	-7.5790624750013635e-01	-6.6974853339427709e-01	-7.3150922871449120e-01	-3.4851934020618425e-01	0
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-6.0928295837149749e-01	-3.8924927968757378e-01	-2.5193663130568084e-01	-4.6092263664589839e-01	-3.7227264913957236e-01	-7.6121770634422059e-01	-6.7283930639636591e-01	-7.3485044815311085e-01	-3.5016746811993082e-01	0
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-6.1224061189402512e-01	-3.9111901352998157e-01	-2.5314172441700616e-01	-4.6312468527448003e-01	-3.7400820244485311e-01	-7.6445040285701515e-01	-6.7589319903699463e-01	-7.3814449226377576e-01	-3.5180435295736900e-01	0
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-6.1519661324563002e-01	-3.9298427766496424e-01	-2.5434305179942812e-01	-4.6531938119948030e-01	-3.7573043325028321e-01	-7.6760195608284287e-01	-6.7890881463813368e-01	-7.4138967730306837e-01	-3.5342945906216289e-01	0
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-6.1815049653489029e-01	-3.9484468569273162e-01	-2.5554034107365553e-01	-4.6750621434700962e-01	-3.7743874809278155e-01	-7.7067001418964953e-01	-6.8188475367806978e-01	-7.4458432061188384e-01	-3.5504224620674485e-01	0
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-6.2110178746926770e-01	-3.9669984550274062e-01	-2.5673331615037231e-01	-4.6968466786261737e-01	-3.7913254920598433e-01	-7.7365225843080121e-01	-6.8481961510227796e-01	-7.4772674243669179e-01	-3.5664216990457570e-01	0
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-6.2405000339006322e-01	-3.9854935936510510e-01	-2.5792169731105757e-01	-4.7185421827140123e-01	-3.8081123489848284e-01	-7.7654640713322143e-01	-6.8771199767172364e-01	-7.5081526779418717e-01	-3.5822868173607614e-01	0
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-6.2699465331472892e-01	-4.0039282402954696e-01	-2.5910520129445275e-01	-4.7401433564886419e-01	-3.8247419994714504e-01	-7.7935021970056784e-01	-6.9056050134695102e-01	-7.5384822837644683e-01	-3.5980122968814165e-01	0
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-6.2993523798674189e-01	-4.0222983083201158e-01	-2.6028354138874921e-01	-4.7616448380263932e-01	-3.8412083600533475e-01	-7.8206150061973700e-01	-6.9336372870615526e-01	-7.5682396449346656e-01	-3.6135925850711065e-01	0
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-6.3287124993324517e-01	-4.0405996580907427e-01	-2.6145642752956538e-01	-4.7830412046520643e-01	-3.8575053202580561e-01	-7.8467810345860234e-01	-6.9612028639528600e-01	-7.5974082704975943e-01	-3.6290221006502843e-01	0
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-6.3580217353064705e-01	-4.0588280982024766e-01	-2.6262356640377310e-01	-4.8043269749769635e-01	-3.8736267469799901e-01	-7.8719793484256817e-01	-6.9882878660806813e-01	-7.6259717955145312e-01	-3.6442952373900983e-01	0
