# Parameters
$ K = 3
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-8.2359051152227625e-01	-3.4694969567091322e-01	-4.5147343024344283e-01	-6.2202961139432633e-01	-3.3122125839641758e-01	-6.8347942192522060e-01	-4.0652382856450020e-01	-2.6514750206547139e-01	-6.7400097394714176e-01	2.5632360962189020e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-8.2997635395093217e-01	-3.5393703334205995e-01	-4.5799139004939587e-01	-6.2903341170548299e-01	-3.3700120535678468e-01	-6.9141791832842026e-01	-4.1087304526785151e-01	-2.6949743356848277e-01	-6.8041268758441797e-01	2.5568488546204882e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-8.3641275785818425e-01	-3.6104465981856942e-01	-4.6461489639550357e-01	-6.3611442959111697e-01	-3.4289668198453882e-01	-6.9944514855355233e-01	-4.1528436992098383e-01	-2.7392702462472818e-01	-6.8689062246299892e-01	2.5505031605647321e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-8.4289951020499898e-01	-3.6827365807588386e-01	-4.7134477944588843e-01	-6.4327280494195216e-01	-3.4890942900093241e-01	-7.0756105306168027e-01	-4.1975853450888839e-01	-2.7843760151889962e-01	-6.9343482946716473e-01	2.5441987836344748e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-8.4943635473083079e-01	-3.7562505313308309e-01	-4.7818180624467699e-01	-6.5050863181268281e-01	-3.5504116784282047e-01	-7.1576549722043392e-01	-4.2429626198283743e-01	-2.8303049323805596e-01	-7.0004531456755270e-01	2.5379354855770364e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-8.5602298960083045e-01	-3.8309980685159706e-01	-4.8512667557365236e-01	-6.5782195566384360e-01	-3.6129359694106122e-01	-7.2405826683634333e-01	-4.2889826490679928e-01	-2.8770702983763069e-01	-7.0672203614581375e-01	2.5317130201834175e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-8.6265906496475420e-01	-3.9069881248900151e-01	-4.9218001258972177e-01	-6.6521277049533856e-01	-3.6766838777078142e-01	-7.3243906352553056e-01	-4.3356524402732177e-01	-2.9246854068225253e-01	-7.1346490221667436e-01	2.5255311331665053e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-8.6934418042681172e-01	-3.9842288900425232e-01	-4.9934236324070430e-01	-6.7268101587001927e-01	-3.7416718066563481e-01	-7.4090749992309934e-01	-4.3829788676413606e-01	-2.9731635255551997e-01	-7.2027376754643802e-01	2.5193895620385032e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-8.7607788242594642e-01	-4.0627277511147114e-01	-5.0661418845877815e-01	-6.8022657382599561e-01	-3.8079158038835975e-01	-7.4946309473226247e-01	-4.4309686561876793e-01	-3.0225178763280020e-01	-7.2714843066722223e-01	2.5132880359878369e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-8.8285966152637541e-01	-4.1424912308021034e-01	-5.1399585813184168e-01	-6.8784926567659721e-01	-3.8754315145022311e-01	-7.5810526761506847e-01	-4.4796283649843938e-01	-3.0727616131107094e-01	-7.3408863078663922e-01	2.5072262757558099e+00
