# Parameters
$ K = 2
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-8.2359051152227603e-01	-3.4694969567091316e-01	-4.5147343024344283e-01	-6.2202961139432622e-01	-3.3122125839641758e-01	-6.8347942192522071e-01	-4.0652382856450014e-01	-2.6514750206547144e-01	-6.7400097394714176e-01	3.0000000000000000e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-8.2917326015403447e-01	-3.5208068099914208e-01	-4.5648231647037707e-01	-6.2765923307550076e-01	-3.3554399165092552e-01	-6.8981895775319868e-01	-4.1005629464676541e-01	-2.6843052288442193e-01	-6.7933756028596826e-01	2.9925256196698014e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-8.3477728415742403e-01	-3.5727069806956580e-01	-4.6153747833220143e-01	-6.3332876010518457e-01	-3.3992721879841586e-01	-6.9619737586194397e-01	-4.1362470074022140e-01	-2.7175814207620869e-01	-6.8470579065948645e-01	2.9851024852752643e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-8.4040174840838555e-01	-3.6251937127594813e-01	-4.6663834008587635e-01	-6.3903761935886416e-01	-3.4437127288548863e-01	-7.0261360166302889e-01	-4.1722917711633473e-01	-2.7513072836165814e-01	-6.9010501593446005e-01	2.9777306020238541e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-8.4604577788559054e-01	-3.6782626488518583e-01	-4.7178426614972252e-01	-6.4478519466987128e-01	-3.4887645551170759e-01	-7.0906649507055119e-01	-4.2086983934556887e-01	-2.7854863778752798e-01	-6.9553454503326095e-01	2.9704099688291725e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-8.5170845665394035e-01	-3.7319088074860579e-01	-4.7697455900211710e-01	-6.5057082549709733e-01	-3.5344303489046053e-01	-7.1555484873664710e-01	-4.2454678750031000e-01	-2.8201221272878035e-01	-7.0099364369259898e-01	2.9631405782581370e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-8.5738882685132811e-01	-3.7861265600180144e-01	-4.8220845708157772e-01	-6.5639380558539695e-01	-3.5807124385574213e-01	-7.2207738630424689e-01	-4.2826010533549019e-01	-2.8552178085338470e-01	-7.0648153322075069e-01	2.9559224164824842e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-8.6308588768110683e-01	-3.8409096075836513e-01	-4.8748513269415700e-01	-6.6225338162098413e-01	-3.6276127781616857e-01	-7.2863276068259109e-01	-4.3200985944708598e-01	-2.8907765404941677e-01	-7.1199738925597544e-01	2.9487554632348174e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-8.6879859441292384e-01	-3.8962509580330851e-01	-4.9280368993448032e-01	-6.6814875188435241e-01	-3.6751329265778365e-01	-7.3521955235135406e-01	-4.3579609840877914e-01	-2.9268012731430809e-01	-7.1754034052906890e-01	2.9416396917694168e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-8.7452585739469768e-01	-3.9521429029238364e-01	-4.9816316262719817e-01	-6.7407906490342295e-01	-3.7232740259755431e-01	-7.4183626769958166e-01	-4.3961885188712169e-01	-2.9632947760622103e-01	-7.2310946763317219e-01	2.9345750688280168e+00
