# Parameters
$ K = 2
$ N = 12
$ M = 12
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	E
0	1.0000000000000000e+00	0	-5.4192640357060229e-01	-4.7233245473050856e-01	-7.6817944879525979e-01	-5.4074829231047172e-01	-1.5712763749455814e+00	-4.3409508955552700e-01	-2.6964065554886701e-01	-7.0216429453705043e-01	-6.1970839691315871e-01	-5.0975179411173843e-01	-4.4960987828755805e-01	-4.0077613196906553e-01	3.4641016151377548e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-5.3922238286277802e-01	-4.7057333781028937e-01	-7.6896168332444337e-01	-5.4072808088268287e-01	-1.5760918597589062e+00	-4.3385525324303464e-01	-2.6757731918347921e-01	-7.0321926303714577e-01	-6.1944853336571726e-01	-5.0983213824185070e-01	-4.4975683332128624e-01	-4.0064500737938591e-01	3.4554865532993415e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-5.3643886597450585e-01	-4.6875442141831636e-01	-7.6966527786033323e-01	-5.4067364105517990e-01	-1.5806458874038898e+00	-4.3359920171623584e-01	-2.6548068884837822e-01	-7.0421756529817015e-01	-6.1914687657520517e-01	-5.0987424241195700e-01	-4.4987614815643195e-01	-4.0048804701233887e-01	3.4469627880197624e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-5.3357742392122320e-01	-4.6687647679083166e-01	-7.7028970466757596e-01	-5.4058521570649598e-01	-1.5849336083081058e+00	-4.3332746650029091e-01	-2.6335140043984762e-01	-7.0515865604738048e-01	-6.1880413932681044e-01	-5.0987802907046020e-01	-4.4996786766846975e-01	-4.0030538649118563e-01	3.4385316973405073e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-5.3063971456857040e-01	-4.6494032068771340e-01	-7.7083447690238982e-01	-5.4046306904248698e-01	-1.5889504088228854e+00	-4.3304059079125851e-01	-2.6119011496457156e-01	-7.0604201178235404e-01	-6.1842107702755833e-01	-5.0984343575257474e-01	-4.5003204816498910e-01	-4.0009717671256312e-01	3.4301946721249310e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-5.2762748013902672e-01	-4.6294681447316050e-01	-7.7129914917359188e-01	-5.4030748632659098e-01	-1.5926919232069758e+00	-4.3273912858106534e-01	-2.5899751818607664e-01	-7.0686713125268352e-01	-6.1799848653709410e-01	-5.0977041509974053e-01	-4.5006875721215783e-01	-3.9986358377569525e-01	3.4219531157336407e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-5.2454254446067039e-01	-4.6089686311935713e-01	-7.7168331805363222e-01	-5.4011877357412719e-01	-1.5961540451331637e+00	-4.3242364374484393e-01	-2.5677432023749130e-01	-7.0763353592228218e-01	-6.1753720487236186e-01	-5.0965893486900760e-01	-4.5007807344383161e-01	-3.9960478888907203e-01	3.4138084436804177e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-5.2138680996498543e-01	-4.5879141413587188e-01	-7.7198662253897810e-01	-5.3989725721081216e-01	-1.5993329386636828e+00	-4.3209470909249242e-01	-2.5452125520088825e-01	-7.0834077041182486e-01	-6.1703810778908763e-01	-5.0950897793299521e-01	-4.5006008635363814e-01	-3.9932098825440027e-01	3.4057620832684758e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-5.1816225444200814e-01	-4.5663145642771646e-01	-7.7220874445929966e-01	-5.3964328369576520e-01	-1.6022250486416787e+00	-4.3175290538650718e-01	-2.5223908065354517e-01	-7.0898840292088061e-01	-6.1650210824367913e-01	-5.0932054227104351e-01	-4.5001489607040118e-01	-3.9901239292768981e-01	3.3978154732068573e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-5.1487092756255781e-01	-4.5441801908524493e-01	-7.7234940883505343e-01	-5.3935721910936341e-01	-1.6048271104480551e+00	-4.3139882032829435e-01	-2.4992857718150344e-01	-7.0957602562937472e-01	-6.1593015473980151e-01	-5.0909364095217124e-01	-4.4994261311732048e-01	-3.9867922865735755e-01	3.3899700632068246e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-5.1151494717861345e-01	-4.5215217010920977e-01	-7.7240838418315205e-01	-5.3903944870638754e-01	-1.6071361590752600e+00	-4.3103304751533650e-01	-2.4759054786087259e-01	-7.1010325507803707e-01	-6.1532322956454877e-01	-5.0882830211045416e-01	-4.4984335815537196e-01	-3.9832173569931356e-01	3.3822273135581113e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-5.0809649541422841e-01	-4.4983501507449009e-01	-7.7238548277055608e-01	-5.3869037643499751e-01	-1.6091495374723357e+00	-4.3065618537175032e-01	-2.4522581770737625e-01	-7.1056973252758138e-01	-6.1468234691978241e-01	-5.0852456891341180e-01	-4.4971726171143711e-01	-3.9794016860900738e-01	3.3745886946849284e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-5.0461781456062915e-01	-4.4746769573611955e-01	-7.7228056081573415e-01	-5.3831042442216204e-01	-1.6108649041186032e+00	-4.3026883605492111e-01	-2.4283523309468383e-01	-7.1097512429637111e-01	-6.1400855095477858e-01	-5.0818249952399341e-01	-4.4956446389171617e-01	-3.9753479601049330e-01	3.3670556866816606e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-5.0108120279029578e-01	-4.4505138858137450e-01	-7.7209351863803821e-01	-5.3790003242624795e-01	-1.6122802397867400e+00	-4.2987160434103594e-01	-2.4041966114213584e-01	-7.1131912207641912e-01	-6.1330291370694534e-01	-5.0780216705670045e-01	-4.4938511408103998e-01	-3.9710590034259818e-01	3.3596297788281984e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-4.9748900970594767e-01	-4.4258730333177659e-01	-7.7182430075518949e-01	-5.3745965725756917e-01	-1.6133938534597576e+00	-4.2946509649246556e-01	-2.3797998907250356e-01	-7.1160144322758723e-01	-6.1256653295786956e-01	-5.0738365952837128e-01	-4.4917937062871777e-01	-3.9665377758234077e-01	3.3523124690849149e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-4.9384363174134210e-01	-4.4007668139894135e-01	-7.7147289592915469e-01	-5.3698977216777244e-01	-1.6142043873703995e+00	-4.2904991911006807e-01	-2.3551712354048362e-01	-7.1182183104991792e-01	-6.1180053001248302e-01	-5.0692707980410479e-01	-4.4894740052162641e-01	-3.9617873694580419e-01	3.3451052635672847e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-4.9014750743167534e-01	-4.3752079429825130e-01	-7.7103933716082018e-01	-5.3649086620903541e-01	-1.6147108211357402e+00	-4.2862667797358622e-01	-2.3303198993266719e-01	-7.1198005503406703e-01	-6.1100604740956310e-01	-5.0643254553875816e-01	-4.4868937904528744e-01	-3.9568110056670203e-01	3.3380096760002238e+00
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-4.8640311257218566e-01	-4.3492094202437220e-01	-7.7052370163396822e-01	-5.3596344356411407e-01	-1.6149124749643062e+00	-4.2819597687340288e-01	-2.3052553163976539e-01	-7.1207591108986201e-01	-6.1018424657220205e-01	-5.0590018911439527e-01	-4.4840548943370984e-01	-3.9516120315294778e-01	3.3310272271522283e+00
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-4.8261295528420689e-01	-4.3227845139263710e-01	-7.6992611060916982e-01	-5.3540802284837363e-01	-1.6148090119177374e+00	-4.2775841643699591e-01	-2.2799870930191973e-01	-7.1210922175304114e-01	-6.0933630540720030e-01	-5.0533015757402744e-01	-4.4809592250884284e-01	-3.9461939162157200e-01	3.3241594442494344e+00
4.7500000000000001e-02	9.5250000000000001e-01	4.7500000000000001e-02	-4.7877957100843849e-01	-4.2959467435032211e-01	-7.6924672926830984e-01	-5.3482513638501017e-01	-1.6144004392138498e+00	-4.2731459295349483e-01	-2.2545250002795755e-01	-7.1207983637027428e-01	-6.0846341586264485e-01	-5.0472261255190387e-01	-4.4776087631050665e-01	-3.9405602471240508e-01	3.3174078603697721e+00
5.0000000000000003e-02	9.4999999999999996e-01	5.0000000000000003e-02	-4.7490551744566023e-01	-4.2687098626180670e-01	-7.6848576651055045e-01	-5.3421532945474937e-01	-1.6136871085629960e+00	-4.2686509719979016e-01	-2.2288789658949590e-01	-7.1198763126260778e-01	-6.0756678145316212e-01	-5.0407773020056235e-01	-4.4740055571771958e-01	-3.9347147258097676e-01	3.3107740138174053e+00
5.2499999999999998e-02	9.4750000000000001e-01	5.2499999999999998e-02	-4.7099336946529891e-01	-4.2410878417157072e-01	-7.6764347470063243e-01	-5.3357915952136814e-01	-1.6126697155346048e+00	-4.2641051327167040e-01	-2.2030590659083230e-01	-7.1183250986750057e-01	-6.0664761476246243e-01	-5.0339570111478127e-01	-4.4701517206238767e-01	-3.9286611637114749e-01	3.3042594474776883e+00
5.5000000000000000e-02	9.4499999999999995e-01	5.5000000000000000e-02	-4.6704571400246975e-01	-4.2130948504892307e-01	-7.6672014937050159e-01	-5.3291719543447802e-01	-1.6113492979559514e+00	-4.2595141742349429e-01	-2.1770755161558999e-01	-7.1161440285966060e-01	-6.0570713493294082e-01	-5.0267673025250270e-01	-4.4660494273634416e-01	-3.9224034776803685e-01	3.2978657081529263e+00
5.7500000000000002e-02	9.4250000000000000e-01	5.7500000000000002e-02	-4.6306514496406115e-01	-4.1847452401828500e-01	-7.6571612887533058e-01	-5.3223001661106550e-01	-1.6097272333502246e+00	-4.2548837691987301e-01	-2.1509386635112163e-01	-7.1133326825089749e-01	-6.0474656515209169e-01	-5.0192103685273148e-01	-4.4617009079278053e-01	-3.9159456853186403e-01	3.2915943458792358e+00
5.9999999999999998e-02	9.3999999999999995e-01	5.9999999999999998e-02	-4.5905425816427109e-01	-4.1560535257876063e-01	-7.6463179400507397e-01	-5.3151821219733641e-01	-1.6078052354260282e+00	-4.2502194890285350e-01	-2.1246589769170732e-01	-7.1098909146926548e-01	-6.0376713014548478e-01	-5.0112885435033550e-01	-4.4571084454313697e-01	-3.9092919001337334e-01	3.2854469132248729e+00
6.2500000000000000e-02	9.3750000000000000e-01	6.2500000000000000e-02	-4.5501564630976254e-01	-4.1270343681664096e-01	-7.6346756755277867e-01	-5.3078238021250435e-01	-1.6055853496353767e+00	-4.2455267927803519e-01	-2.0982470382160606e-01	-7.1058188541774669e-01	-6.0277005368594117e-01	-5.0030043028761473e-01	-4.4522743715055596e-01	-3.9024463265155918e-01	3.2794249645704014e+00
6.5000000000000002e-02	9.3500000000000005e-01	6.5000000000000002e-02	-4.5095189405411673e-01	-4.0977025561437197e-01	-7.6222391384091759e-01	-5.3002312667618323e-01	-1.6030699478220354e+00	-4.2408110162301954e-01	-2.0717135327905098e-01	-7.1011169051278100e-01	-6.0175655612839718e-01	-4.9943602622242511e-01	-4.4472010622102420e-01	-3.8954132545446074e-01	3.2735300553711482e+00
6.7500000000000004e-02	9.3250000000000000e-01	6.7500000000000004e-02	-4.4686557314079400e-01	-4.0680729885941397e-01	-7.6090133820708994e-01	-5.2924106472113286e-01	-1.6002617219866926e+00	-4.2360773612150943e-01	-2.0450692400231135e-01	-7.0957857470293317e-01	-6.0072785197971534e-01	-4.9853591763258376e-01	-4.4418909339337975e-01	-3.8881970546385258e-01	3.2677637414023986e+00
7.0000000000000007e-02	9.2999999999999994e-01	7.0000000000000007e-02	-4.4275923765304065e-01	-4.0381606565628902e-01	-7.5950038645046758e-01	-5.2843681369312878e-01	-1.5971636771998521e+00	-4.2313308852631570e-01	-2.0183250235895092e-01	-7.0898263346800050e-01	-5.9968514751241775e-01	-4.9760039381620341e-01	-4.4363464392934360e-01	-3.8808021720468833e-01	3.2621275779878580e+00
7.2499999999999995e-02	9.2749999999999999e-01	7.2499999999999995e-02	-4.3863541938847334e-01	-4.0079806254500316e-01	-7.5802164424042140e-01	-5.2761099823979263e-01	-1.5937791236975016e+00	-4.2265764915440868e-01	-1.9914918215946634e-01	-7.0832398979888311e-01	-5.9862963843099970e-01	-4.9662975778756191e-01	-4.4305700630480116e-01	-3.8732331212022297e-01	3.2566231192119037e+00
7.4999999999999997e-02	9.2500000000000004e-01	7.4999999999999997e-02	-4.3449662337510231e-01	-3.9775480172890171e-01	-7.5646573648879456e-01	-5.2676424739024530e-01	-1.5901116681984844e+00	-4.2218189191707201e-01	-1.9645806365648291e-01	-7.0760279415851224e-01	-5.9756250759905449e-01	-4.9562432616803442e-01	-4.4245643180353955e-01	-3.8654944799376800e-01	3.2512519171162380e+00
7.7499999999999999e-02	9.2249999999999999e-01	7.7499999999999999e-02	-4.3034532354459715e-01	-3.9468779931487113e-01	-7.5483332668731973e-01	-5.2589719362750076e-01	-1.5861652044860937e+00	-4.2170627338806632e-01	-1.9376025253072693e-01	-7.0681922442414735e-01	-5.9648492283505128e-01	-4.9458442907156874e-01	-4.4183317411467576e-01	-3.8575908835809086e-01	3.2460155208815467e+00
8.0000000000000002e-02	9.2000000000000004e-01	8.0000000000000002e-02	-4.2618395857747138e-01	-3.9159857356870953e-01	-7.5312511621169920e-01	-5.2501047195553452e-01	-1.5819439032996188e+00	-4.2123123191259193e-01	-1.9105685886501453e-01	-7.0597348581133545e-01	-5.9539803478407827e-01	-4.9351040998413553e-01	-4.4118748893502063e-01	-3.8495270189350322e-01	3.2409154759948509e+00
8.2500000000000004e-02	9.1749999999999998e-01	8.2500000000000004e-02	-4.2201492793371087e-01	-3.8848864318832443e-01	-7.5134184359388578e-01	-5.2410471896299882e-01	-1.5774522015844923e+00	-4.2075718675969437e-01	-1.8834899610750891e-01	-7.0506581077981134e-01	-5.9430297487237704e-01	-4.9240262563654597e-01	-4.4051963357761215e-01	-3.8413076181573269e-01	3.2359533234032209e+00
8.5000000000000006e-02	9.1500000000000004e-01	8.5000000000000006e-02	-4.1784058808111391e-01	-3.8535952559732178e-01	-7.4948428376410903e-01	-5.2318057188557543e-01	-1.5726947911521578e+00	-4.2028453732059151e-01	-1.8563778002553458e-01	-7.0409645892160599e-01	-5.9320085335092121e-01	-4.9126144586997905e-01	-4.3982986658766138e-01	-3.8329374525470894e-01	3.2311305986546235e+00
8.7499999999999994e-02	9.1249999999999998e-01	8.7499999999999994e-02	-4.1366324893232687e-01	-3.8221273526142435e-01	-7.4755324726419270e-01	-5.2223866766898097e-01	-1.5676766068029322e+00	-4.1981366235523765e-01	-1.8292432765124647e-01	-7.0306571683161045e-01	-5.9209275743372269e-01	-4.9008725349354798e-01	-4.3911844736714700e-01	-3.8244213262542948e-01	3.2264488310266515e+00
8.9999999999999997e-02	9.1000000000000003e-01	8.9999999999999997e-02	-4.0948517050019723e-01	-3.7904978203002404e-01	-7.4554957943370137e-01	-5.2127964203464927e-01	-1.5624028139668624e+00	-4.1934491928927514e-01	-1.8020975622048008e-01	-7.0197389796080456e-01	-5.9097974953591781e-01	-4.8888044413319315e-01	-4.3838563580926992e-01	-3.8157640699211437e-01	3.2219095426439717e+00
9.2499999999999999e-02	9.0749999999999997e-01	9.2499999999999999e-02	-4.0530855977970165e-01	-3.7587216950510088e-01	-7.4347415957045171e-01	-5.2030412855012942e-01	-1.5568787959188748e+00	-4.1887864356332716e-01	-1.7749518210613019e-01	-7.0082134245236316e-01	-5.8986286561609669e-01	-4.8764142607119221e-01	-4.3763169194397411e-01	-3.8069705342688132e-01	3.2175142475853016e+00
9.5000000000000001e-02	9.0500000000000003e-01	9.5000000000000001e-02	-4.0113556786332094e-01	-3.7268139343959639e-01	-7.4132790006688865e-01	-5.1931275770623297e-01	-1.5511101406255010e+00	-4.1841514803640550e-01	-1.7478171974742657e-01	-6.9960841696079246e-01	-5.8874311362667553e-01	-4.8637062007555110e-01	-4.3685687559570552e-01	-3.7980455836421878e-01	3.2132644509808341e+00
9.7500000000000003e-02	9.0249999999999997e-01	9.7500000000000003e-02	-3.9696828729530237e-01	-3.6947894016726252e-01	-7.3911174552381853e-01	-5.1830615600297303e-01	-1.5451026272809349e+00	-4.1795472244502119e-01	-1.7207048057649427e-01	-6.9833551445423880e-01	-5.8762147207547699e-01	-4.8506845921856079e-01	-4.3606144605455160e-01	-3.7889940895254526e-01	3.2091616481009813e+00
1.0000000000000001e-01	9.0000000000000002e-01	1.0000000000000001e-01	-3.9280874966886886e-01	-3.6626628506589354e-01	-7.3682667184294615e-01	-5.1728494504633471e-01	-1.5388622125903670e+00	-4.1749763291936487e-01	-1.6936257194361254e-01	-6.9700305400007445e-01	-5.8649888870104971e-01	-4.8373538868378479e-01	-4.3524566176187007e-01	-3.7798209240418601e-01	3.2052073234374103e+00
1.0249999999999999e-01	8.9749999999999996e-01	1.0249999999999999e-01	-3.8865892346905112e-01	-3.6304489105577942e-01	-7.3447368529964563e-01	-5.1624974065787843e-01	-1.5323950168582734e+00	-4.1704412155775450e-01	-1.6665909604260601e-01	-6.9561148053382693e-01	-5.8537627926360680e-01	-4.8237186556079154e-01	-4.3440978001146974e-01	-3.7705309534510745e-01	3.2014029497773260e+00
1.0500000000000000e-01	8.9500000000000002e-01	1.0500000000000000e-01	-3.8452071216243500e-01	-3.5981620713511520e-01	-7.3205382159732657e-01	-5.1520115199920868e-01	-1.5257073099387495e+00	-4.1659440606031922e-01	-1.6396114883782256e-01	-6.9416126461148764e-01	-5.8425452645283882e-01	-4.8097835862693661e-01	-4.3355405666735053e-01	-3.7611290316577933e-01	3.1977499872719983e+00
1.0750000000000000e-01	8.9249999999999996e-01	1.0750000000000000e-01	-3.8039595253382724e-01	-3.5658166695405530e-01	-7.2956814490474242e-01	-5.1413978071326616e-01	-1.5188054971040295e+00	-4.1614867942269540e-01	-1.6126981899417492e-01	-6.9265290214520614e-01	-5.8313447891324555e-01	-4.7955534811556039e-01	-4.3267874589896627e-01	-3.7516199937454497e-01	3.1942498825005754e+00
1.1000000000000000e-01	8.9000000000000001e-01	1.1000000000000000e-01	-3.7628641326852463e-01	-3.5334268742899905e-01	-7.2701774687751441e-01	-5.1306622008441571e-01	-1.5116961048860520e+00	-4.1570710969031022e-01	-1.5858618681174813e-01	-6.9108691412232837e-01	-5.8201695038702717e-01	-4.7810332546998235e-01	-4.3178409993489547e-01	-3.7420086495489774e-01	3.1909040675302132e+00
1.1250000000000000e-01	8.8749999999999996e-01	1.1250000000000000e-01	-3.7219379377767003e-01	-3.5010066739865048e-01	-7.2440374566511201e-01	-5.1198105421924178e-01	-1.5043857669443439e+00	-4.1526983977361859e-01	-1.5591132316648229e-01	-6.8946384630771640e-01	-5.8090271897399781e-01	-4.7662279308273842e-01	-4.3087036883575003e-01	-3.7322997772806765e-01	3.1877139589736179e+00
1.1500000000000000e-01	8.8500000000000001e-01	1.1500000000000000e-01	-3.6811972326300263e-01	-3.4685698632332862e-01	-7.2172728490446503e-01	-5.1088485724994781e-01	-1.4968812100116478e+00	-4.1483698732445734e-01	-1.5324628845848384e-01	-6.8778426892925304e-01	-5.7979252650744972e-01	-4.7511426401954726e-01	-4.2993780028707140e-01	-3.7224981172233124e-01	3.1846809570450754e+00
1.1749999999999999e-01	8.8250000000000006e-01	1.1749999999999999e-01	-3.6406576001622687e-01	-3.4361300302892944e-01	-7.1898953270133670e-01	-5.0977819256218893e-01	-1.4891892399665854e+00	-4.1440864467349142e-01	-1.5059213156951354e-01	-6.8604877634638983e-01	-5.7868707804436281e-01	-4.7357826172756601e-01	-4.2898663941287768e-01	-3.7126083655045899e-01	3.1818064446160998e+00
1.2000000000000000e-01	8.8000000000000000e-01	1.2000000000000000e-01	-3.6003339094716630e-01	-3.4037005449689761e-01	-7.1619168060051830e-01	-5.0866161204913951e-01	-1.4813167280803121e+00	-4.1398487882851887e-01	-1.4794988883123014e-01	-6.8425798670159166e-01	-5.7758704146786888e-01	-4.7201531972754845e-01	-4.2801712861045449e-01	-3.7026351679671105e-01	3.1790917862718295e+00
