# Parameters
$ K = 2
$ N = 9
$ M = 21
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	E
0	1.0000000000000000e+00	0	-9.2737210816972601e-02	-5.5018461983371258e-01	-6.2677987819670467e-01	-3.3978033962464677e-01	-3.8168155083678895e-01	-4.5759614030712803e-01	-1.5207564134501961e-01	-3.3463756032664332e-01	-1.7572127000048840e-01	-7.0623118065795368e-02	8.4411802422097532e-02	7.6587185321995113e-02	-2.0469090372312132e-01	-2.0102657642293376e-01	2.1398477609598937e-01	-1.3474119719439476e-01	-1.0451810769677738e-01	7.8260772985053698e-02	-1.2021093033963484e-01	-1.6512217575696608e-01	-6.2493005819608947e-02	3.0000000000000000e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-9.3482041852723824e-02	-5.5298499940952017e-01	-6.2804077990034457e-01	-3.4056280964590419e-01	-3.8418386972932556e-01	-4.5883135809057457e-01	-1.5232286906655046e-01	-3.3516434434376824e-01	-1.7574672665577706e-01	-7.0976963948914937e-02	8.4834025332879578e-02	7.6970144725979017e-02	-2.0571382500531804e-01	-2.0203298479897727e-01	2.1505274976137911e-01	-1.3541316590616501e-01	-1.0503959308919886e-01	7.8651594458777202e-02	-1.2081269174169668e-01	-1.6594699185280315e-01	-6.2805741986461078e-02	2.9925207801691887e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-9.4234647481193506e-02	-5.5575868691131858e-01	-6.2925345103834274e-01	-3.4131631476630281e-01	-3.8666205927076819e-01	-4.6005112237369100e-01	-1.5256281992196061e-01	-3.3566075734778772e-01	-1.7576626748763965e-01	-7.1332267468141586e-02	8.5256539978509419e-02	7.7353119400277948e-02	-2.0673554604495695e-01	-2.0304190818421397e-01	2.1611664870010963e-01	-1.3608153921806740e-01	-1.0555877117167912e-01	7.9041398579552599e-02	-1.2141584621239819e-01	-1.6677014123420184e-01	-6.3119008261033421e-02	2.9850833903456171e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-9.4995064922321307e-02	-5.5850437482469439e-01	-6.3041714793442161e-01	-3.4204033735988693e-01	-3.8911470284878780e-01	-4.6125514551996805e-01	-1.5279542060592563e-01	-3.3612633603187264e-01	-1.7577994721662518e-01	-7.1689024182358563e-02	8.5679291764349116e-02	7.7736061352151845e-02	-2.0775586403133636e-01	-2.0405329218326584e-01	2.1717621000643569e-01	-1.3674613501542157e-01	-1.0607549497403224e-01	7.9430105830126441e-02	-1.2202036292050795e-01	-1.6759150836566716e-01	-6.3432786287244913e-02	2.9776882374307334e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-9.5763328606937217e-02	-5.6122073865027200e-01	-6.3153114267555843e-01	-3.4273436932345630e-01	-3.9154036624498040e-01	-4.6244313922112906e-01	-1.5302059937499976e-01	-3.3656062650528928e-01	-1.7578782442814786e-01	-7.2047229633805984e-02	8.6102225455452250e-02	7.8118921976353353e-02	-2.0877457335823596e-01	-2.0506708184879255e-01	2.1823116898536421e-01	-1.3740677016002403e-01	-1.0658961564805822e-01	7.9817635839919743e-02	-1.2262621080032582e-01	-1.6841097803036606e-01	-6.3747057574076296e-02	2.9703357315078791e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-9.6539470041414527e-02	-5.6390643759534620e-01	-6.3259472401046668e-01	-3.4339791272753645e-01	-3.9393759866177375e-01	-4.6361481447319802e-01	-1.5323828605573231e-01	-3.3696318485862148e-01	-1.7578996156947829e-01	-7.2406879355444653e-02	8.6525285212552552e-02	7.8501652066624905e-02	-2.0979146572819371e-01	-2.0608322170400747e-01	2.1928125935816420e-01	-1.3806326060987384e-01	-1.0710098252869704e-01	8.0203907422275900e-02	-1.2323335856365135e-01	-1.6922843541679783e-01	-6.4061803500920375e-02	2.9630262858211589e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-9.7323517671236454e-02	-5.6656011531591199e-01	-6.3360719824555367e-01	-3.4403048046546836e-01	-3.9630493381194243e-01	-4.6476988155034182e-01	-1.5344841204923829e-01	-3.3733357772807093e-01	-1.7578642494165408e-01	-7.2767968878286529e-02	8.6948414629909140e-02	7.8884201827551070e-02	-2.1080633026294857e-01	-2.0710165576534048e-01	2.2032621347620732e-01	-1.3871542154281477e-01	-1.0760944319866002e-01	8.0588838613512126e-02	-1.2384177471157727e-01	-1.7004376620599551e-01	-6.4377005322956954e-02	2.9557603167523636e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-9.8115496743747352e-02	-5.6918040070990650e-01	-6.3456789013660564e-01	-3.4463159689907458e-01	-3.9864089107098177e-01	-4.6590804997680080e-01	-1.5365091033214714e-01	-3.3767138285772086e-01	-1.7577728468619383e-01	-7.3130493738668298e-02	8.7371556774997805e-02	7.9266520886744365e-02	-2.1181895362002173e-01	-2.0812232756519478e-01	2.2136576254299314e-01	-1.3936306748400365e-01	-1.0811484355652058e-01	8.0972346713752322e-02	-1.2445142754606468e-01	-1.7085685665912145e-01	-6.4692644176546396e-02	2.9485382437958978e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-9.8915429170381430e-02	-5.7176590876244171e-01	-6.3547614377435657e-01	-3.4520079849934232e-01	-4.0094397669243620e-01	-4.6702902849717953e-01	-1.5384571545386744e-01	-3.3797618965860610e-01	-1.7576261476652677e-01	-7.3494449485441871e-02	8.7794654230031952e-02	7.9648558307338552e-02	-2.1282912011540051e-01	-2.0914518017473507e-01	2.2239963684418948e-01	-1.4000601243709515e-01	-1.0861702788823958e-01	8.1354348329519877e-02	-1.2506228518125392e-01	-1.7166759370531509e-01	-6.5008701084634885e-02	2.9413604895316778e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-9.9723333388662586e-02	-5.7431524144366664e-01	-6.3633132346209142e-01	-3.4573763448049627e-01	-4.0321268508610564e-01	-4.6813252504543923e-01	-1.5403276353010673e-01	-3.3824759976341828e-01	-1.7574249294403055e-01	-7.3859831687054900e-02	8.8217649135293452e-02	8.0030262600764651e-02	-2.1383661185226441e-01	-2.1017015622664514e-01	2.2342756598548236e-01	-1.4064407001902843e-01	-1.0911583894208886e-01	8.1734759418056510e-02	-1.2567431555446446e-01	-1.7247586502964665e-01	-6.5325156962166148e-02	2.9342274795959264e+00
