# Parameters
$ K = 3
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-2.2662209176285039e-01	-2.6107736936319281e-01	-7.0834608864182813e-01	-1.5531929346013651e-01	-2.9070051012790282e-01	-2.3943667049846656e-01	-3.8590586477383054e-01	-5.2092395810468684e-01	-5.3482896150956050e-01	2.5632360962189020e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-2.2854507305480326e-01	-2.6486998409859142e-01	-7.1343471643183010e-01	-1.5885996257384832e-01	-2.9529512947859887e-01	-2.4582203697952690e-01	-3.8971415614378402e-01	-5.2643743552445055e-01	-5.3925851738147834e-01	2.5568432549828413e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-2.3049975696662567e-01	-2.6872036232297236e-01	-7.1856519010207354e-01	-1.6246345061280437e-01	-2.9998138167295602e-01	-2.5230682286785738e-01	-3.9357177794414538e-01	-5.3201405186142947e-01	-5.4374476259589355e-01	2.5504808956828833e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-2.3248677396545528e-01	-2.7262935780945347e-01	-7.2373757046440945e-01	-1.6613065746789032e-01	-3.0476068813047219e-01	-2.5889179784526845e-01	-3.9747925690013608e-01	-5.3765431384046658e-01	-5.4828834937282867e-01	2.5441489921687803e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-2.3450676427221095e-01	-2.7659782848900305e-01	-7.2895189383245840e-01	-1.6986248214067040e-01	-3.0963446373801884e-01	-2.6557770027650790e-01	-4.0143711185880321e-01	-5.4335871237034372e-01	-5.5288992006144999e-01	2.5378475155173166e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-2.3656037775636701e-01	-2.8062663572351337e-01	-7.3420817046314624e-01	-1.7365982169421709e-01	-3.1460411479420380e-01	-2.7236523474125873e-01	-4.0544585275282169e-01	-5.4912772096080431e-01	-5.5755010580169473e-01	2.5315764339662299e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-2.3864827380788528e-01	-2.8471664351973985e-01	-7.3950638293387294e-01	-1.7752357013452344e-01	-3.1967103682893960e-01	-2.7925506945593886e-01	-4.0950597950550255e-01	-5.5496179405260504e-01	-5.6226952511265482e-01	2.5253357128464025e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-2.4077112118472987e-01	-2.8886871768112915e-01	-7.4484648445411272e-01	-1.8145461721955292e-01	-3.2483661229347405e-01	-2.8624783358266515e-01	-4.1361798087474438e-01	-5.6086136525748875e-01	-5.6704878240520262e-01	2.5191253145123604e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-2.4292959783432386e-01	-2.9308372489448570e-01	-7.5022839711040856e-01	-1.8545384719293340e-01	-3.3010220811613250e-01	-2.9334411442288477e-01	-4.1778233323364772e-01	-5.6682684550501861e-01	-5.7188846641634272e-01	2.5129451982710700e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-2.4512439068724276e-01	-2.9736253174834659e-01	-7.5565201004379123e-01	-1.8952213743926508e-01	-3.3546917311902180e-01	-3.0054445449331607e-01	-4.2199949928550812e-01	-5.7285862109323193e-01	-5.7678914856280150e-01	2.5067953203090969e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-2.4735619542134646e-01	-3.0170600367989237e-01	-7.6111717755885488e-01	-1.9366035705800061e-01	-3.4093883529098112e-01	-3.0784934848203233e-01	-4.2626992671091574e-01	-5.7895705164010836e-01	-5.8175138121141612e-01	2.5006756336181399e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-2.4962571619451515e-01	-3.0611500384714224e-01	-7.6662371716384314e-01	-1.9786936535282829e-01	-3.4651249891210895e-01	-3.1525924008272183e-01	-4.3059404674468787e-01	-5.8512246793295097e-01	-5.8677569586390665e-01	2.4945860879189952e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-2.5193366534405115e-01	-3.1059039192314397e-01	-7.7217140754130031e-01	-2.0215001023350265e-01	-3.5219144152528320e-01	-3.2277451870540025e-01	-4.3497227268041128e-01	-5.9135516967282487e-01	-5.9186260125372447e-01	2.4885266295840016e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-2.5428076305075814e-01	-3.1513302280883726e-01	-7.7775998644904643e-01	-2.0650312652706768e-01	-3.5797691075019583e-01	-3.3039551606212497e-01	-4.3940499830038943e-01	-5.9765542311134467e-01	-5.9701258135272151e-01	2.4824972015580400e+00
