# Parameters
$ K = 2
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-2.2963247418883428e-01	-3.6529467567632534e-01	-4.0618347432417334e-01	-4.0790967328094224e-01	-7.0457727732345921e-01	-4.8658293846259804e-01	-1.1752302481458661e+00	-2.2555495927281111e-01	-3.2339015065741766e-01	-9.6220395989044927e-01	-2.3833761915895865e-01	-5.3901832858448417e-01	-5.1543362208397647e-01	-1.6554007323486417e-01	-5.6192713730097565e-01	3.8729833462074170e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-2.3221957662443302e-01	-3.6979118673312811e-01	-4.0942188672385216e-01	-4.1157309403572406e-01	-7.0913541227279919e-01	-4.9114951642419125e-01	-1.1829798479028097e+00	-2.2863137191703925e-01	-3.2745569748751646e-01	-9.6835069685642428e-01	-2.4091382344264825e-01	-5.4390577160857245e-01	-5.1872164787728248e-01	-1.6783445954794535e-01	-5.6573892116360602e-01	3.8633311260707499e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-2.3483852193667790e-01	-3.7432581533894521e-01	-4.1268670767584070e-01	-4.1526901483382173e-01	-7.1371213956145119e-01	-4.9574883096884437e-01	-1.1906874063725015e+00	-2.3174812504829315e-01	-3.3156025762424796e-01	-9.7449250891231165e-01	-2.4352125480096298e-01	-5.4882983547565511e-01	-5.2203308563601347e-01	-1.7015971367203583e-01	-5.6957419690290667e-01	3.8537394654414570e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-2.3748940496666288e-01	-3.7889787286075011e-01	-4.1597785088533501e-01	-4.1899738143071863e-01	-7.1830693951200253e-01	-5.0038029086420677e-01	-1.1983492177215118e+00	-2.3490535974314639e-01	-3.3570341914670848e-01	-9.8062764008696024e-01	-2.4616008673888803e-01	-5.5379002288678636e-01	-5.2536795384830026e-01	-1.7251600960839439e-01	-5.7343275845959996e-01	3.8442084852343514e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-2.4017230163022973e-01	-3.8350662110456296e-01	-4.1929521125910191e-01	-4.2275812106747968e-01	-7.2291926906878456e-01	-5.0504326384102616e-01	-1.2059615095965330e+00	-2.3810319732737786e-01	-3.3988473028050609e-01	-9.8675428952871891e-01	-2.4883048082766118e-01	-5.5878579784046312e-01	-5.2872626189485106e-01	-1.7490350884676173e-01	-5.7731438306139016e-01	3.8347383014319405e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-2.4288726794443777e-01	-3.8815127121815829e-01	-4.2263866410301348e-01	-4.2655114172082764e-01	-7.2754856130673529e-01	-5.0973707559635428e-01	-1.2135204454916184e+00	-2.4134173850072368e-01	-3.4410369827824711e-01	-9.9287061156063505e-01	-2.5153258600619904e-01	-5.6381658462750450e-01	-5.3210800961042215e-01	-1.7732235965004309e-01	-5.8121883072348945e-01	3.8253290250206757e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-2.4563433903753279e-01	-3.9283098263097466e-01	-4.2600806430696669e-01	-4.3037633133991560e-01	-7.3219422494502451e-01	-5.1446100881848489e-01	-1.2210221273256014e+00	-2.4462106245430487e-01	-3.4835978831225950e-01	-9.9897471579851904e-01	-2.5426653786549469e-01	-5.6888176684116598e-01	-5.3551318683367644e-01	-1.7977269632223580e-01	-5.8514584374590572e-01	3.8159807619299215e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-2.4841352814390089e-01	-3.9754486203567668e-01	-4.2940324551832476e-01	-4.3423355707050720e-01	-7.3685564386650815e-01	-5.1921430223699849e-01	-1.2284625982327144e+00	-2.4794122598217899e-01	-3.5265242238264588e-01	-1.0050646673347758e+00	-2.5703245791654294e-01	-5.7398068640539279e-01	-5.3894177294560552e-01	-1.8225463846017229e-01	-5.8909514620819270e-01	3.8066936129737945e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-2.5122482558561604e-01	-4.0229196241600435e-01	-4.3282401930511971e-01	-4.3812266446730552e-01	-7.4153217664410953e-01	-5.2399614970142039e-01	-1.2358378455687893e+00	-2.5130226258856037e-01	-3.5698097824391040e-01	-1.0111384869908682e+00	-2.5983045284243228e-01	-5.7911264262425111e-01	-5.4239373639671806e-01	-1.8476829018974522e-01	-5.9306644346237203e-01	3.7974676737960391e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-2.5406819774235806e-01	-4.0707128212557908e-01	-4.3627017431037080e-01	-4.4204347669528882e-01	-7.4622315607531431e-01	-5.2880569929210230e-01	-1.2431438041348437e+00	-2.5470418159233404e-01	-3.6134478835354072e-01	-1.0171941516412861e+00	-2.6266061373534194e-01	-5.8427689125565851e-01	-5.4586903422324751e-01	-1.8731373938735590e-01	-5.9705942162481707e-01	3.7883030348181066e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-2.5694358601162454e-01	-4.1188176402252941e-01	-4.3974147539900593e-01	-4.4599579372099590e-01	-7.5092788872598237e-01	-5.3364205246705265e-01	-1.2503763596191726e+00	-2.5814696723058339e-01	-3.6574313884607068e-01	-1.0232295946118768e+00	-2.6552301531925998e-01	-5.8947264361264584e-01	-5.4936761155267999e-01	-1.8989105688742897e-01	-6.0107374706792027e-01	3.7791997811905889e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-2.5985090576130865e-01	-4.1672229466480576e-01	-4.4323766279897897e-01	-4.4997939149478117e-01	-7.5564565448476240e-01	-5.3850426324853307e-01	-1.2575313522583738e+00	-2.6163057776293186e-01	-3.7017526853628413e-01	-1.0292427061553171e+00	-2.6841771515933455e-01	-5.9469906569546116e-01	-5.5288940109894547e-01	-1.9250029567692342e-01	-6.0510906591243019e-01	3.7701579927481914e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-2.6279004527689365e-01	-4.2159170357119807e-01	-4.4675845123831048e-01	-4.5399402112517051e-01	-7.6037570612942273e-01	-5.4339133745333079e-01	-1.2646045807169983e+00	-2.6515494457858929e-01	-3.7464036795535843e-01	-1.0352313340065327e+00	-2.7134475285887666e-01	-5.9995527735792897e-01	-5.5643432264767378e-01	-1.9514149007787246e-01	-6.0916500352137726e-01	3.7611777439684015e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-2.6576086470563887e-01	-4.2648876255307339e-01	-4.5030352907990950e-01	-4.5803940804654086e-01	-7.6511726890649345e-01	-5.4830223197069683e-01	-1.2715918061847291e+00	-2.6871997130807013e-01	-3.7913757842386198e-01	-1.0411932840207299e+00	-2.7430414924512431e-01	-6.0524035151153766e-01	-5.6000228253195694e-01	-1.9781465491908265e-01	-6.1324116399658346e-01	3.7522591039340227e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-2.6876319500033785e-01	-4.3141218512193913e-01	-4.5387255745614480e-01	-4.6211525118144947e-01	-7.6986954012563436e-01	-5.5323585409200682e-01	-1.2784887566891747e+00	-2.7232553294163370e-01	-3.8366599116564915e-01	-1.0471263208967074e+00	-2.7729590554496958e-01	-6.1055331337080276e-01	-5.6359317309913570e-01	-2.0051978469822665e-01	-6.1733712967877918e-01	3.7434021362997449e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-2.7179683686534106e-01	-4.3636062597792818e-01	-4.5746516940528009e-01	-4.6622122209904393e-01	-7.7463168877022726e-01	-5.5819106089625536e-01	-1.2852911316215199e+00	-2.7597147495657098e-01	-3.8822464646680477e-01	-1.0530281689879815e+00	-2.8032000255198480e-01	-6.1589313974350923e-01	-5.6720687216915500e-01	-2.0325685273567248e-01	-6.2145246065242443e-01	3.7346068992629302e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-2.7486155970773085e-01	-4.4133268058432207e-01	-4.6108096901201245e-01	-4.7035696417108130e-01	-7.7940285512571927e-01	-5.6316665869554638e-01	-1.2919946064714007e+00	-2.7965761245553294e-01	-3.9281253288389356e-01	-1.0588965132041821e+00	-2.8337639978614715e-01	-6.2125875836948552e-01	-5.7084324248512064e-01	-2.0602581032149589e-01	-6.2558669425636759e-01	3.7258734455387601e+00
