# Parameters
$ K = 3
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-4.9523712830357897e-01	-6.2889564540856013e-01	-3.0908733135248700e-01	-2.3693110885599508e-01	-5.0855348398223688e-01	-4.9164997011224237e-01	-3.0780982123185247e-01	-3.2441480049216431e-01	-3.6775830250415537e-01	2.5632360962189020e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-4.9323897915385784e-01	-6.2796298644067461e-01	-3.0875495866199298e-01	-2.3420573633429956e-01	-5.0654359675805916e-01	-4.9123693438185206e-01	-3.0789839140487940e-01	-3.2099477744425270e-01	-3.6695383215846894e-01	2.5568489483084553e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-4.9119836371085124e-01	-6.2699349164326290e-01	-3.0841837499891689e-01	-2.3146275715719164e-01	-5.0451000978060057e-01	-4.9081054636552768e-01	-3.0800224664324949e-01	-3.1753604710402944e-01	-3.6614698905223930e-01	2.5505041862363673e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-4.8911588000867284e-01	-6.2598755589098354e-01	-3.0807778361087201e-01	-2.2870291181495006e-01	-5.0245363365499118e-01	-4.9037095032143935e-01	-3.0812184913831714e-01	-3.1403933131849315e-01	-3.6533827071315356e-01	2.5442025707665983e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-4.8699214328968010e-01	-6.2494558127534783e-01	-3.0773338983434589e-01	-2.2592694582858613e-01	-5.0037538422849814e-01	-4.8991828573856394e-01	-3.0825765401197469e-01	-3.1050536508189952e-01	-3.6452817225731049e-01	2.5379448748063895e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-4.8482778557474732e-01	-6.2386797654831494e-01	-3.0738540106819306e-01	-2.2313560925655451e-01	-4.9827618166374088e-01	-4.8945268711385692e-01	-3.0841010883779657e-01	-3.0693489631850712e-01	-3.6371718590921465e-01	2.5317318835918234e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-4.8262345522314176e-01	-6.2275515656503488e-01	-3.0703402674960301e-01	-2.2032965620504111e-01	-4.9615694950404482e-01	-4.8897428374166535e-01	-3.0857965316069325e-01	-3.0332868567872240e-01	-3.6290580051866683e-01	2.5255643948743294e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-4.8037981648253153e-01	-6.2160754172697230e-01	-3.0667947833248971e-01	-2.1750984434265869e-01	-4.9401861373179434e-01	-4.8848319951598418e-01	-3.0876671801517847e-01	-2.9968750634937869e-01	-3.6209450107464491e-01	2.5194432191078344e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-4.7809754902965845e-01	-6.2042555742664562e-01	-3.0632196926823824e-01	-2.1467693442037039e-01	-4.9186210182065515e-01	-4.8797955274613303e-01	-3.0897172544234730e-01	-2.9601214387880986e-01	-3.6128376821623820e-01	2.5133691796362281e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-4.7577734750217554e-01	-6.1920963349521652e-01	-3.0596171498874031e-01	-2.1183168979743583e-01	-4.8968834178251086e-01	-4.8746345598642377e-01	-3.0919508800565654e-01	-2.9230339601733141e-01	-3.6047407774070939e-01	2.5073431128807728e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-4.7341992102214814e-01	-6.1796020365417781e-01	-3.0559893289159956e-01	-2.0897487597417463e-01	-4.8749826120996481e-01	-4.8693501588036692e-01	-3.0943720830558968e-01	-2.8856207257364858e-01	-3.5966590010873728e-01	2.5013658685270790e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-4.7102599271167134e-01	-6.1667770497235352e-01	-3.0523384232740552e-01	-2.0610726013230424e-01	-4.8529278631524209e-01	-4.8639433301995860e-01	-3.0969847849327420e-01	-2.8478899528764695e-01	-3.5885969994689892e-01	2.4954383097112078e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-4.6859629920106693e-01	-6.1536257732945765e-01	-3.0486666458892964e-01	-2.0322961068361078e-01	-4.8307284096632469e-01	-4.8584150182055763e-01	-3.0997927978313378e-01	-2.8098499771993435e-01	-3.5805593554744042e-01	2.4895613132044638e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-4.6613159013006922e-01	-6.1401526288740482e-01	-3.0449762290209120e-01	-2.0034269682767133e-01	-4.8083934572115516e-01	-4.8527661041185877e-01	-3.1027998196463125e-01	-2.7715092515842138e-01	-3.5725505836539240e-01	2.4837357695963775e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-4.6363262764240920e-01	-6.1263620557060006e-01	-3.0412694241851229e-01	-1.9744728811933052e-01	-4.7859321686072853e-01	-4.8469974054544041e-01	-3.1060094291317319e-01	-2.7328763454212851e-01	-3.5645751251308183e-01	2.4779625834753563e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-4.6110018587416857e-01	-6.1122585055637069e-01	-3.0375485020947535e-01	-1.9454415404661413e-01	-4.7633536542190991e-01	-4.8411096751934052e-01	-3.1094250810024432e-01	-2.6939599440232587e-01	-3.5566373425210873e-01	2.4722426736064587e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-4.5853505043625775e-01	-6.0978464377673347e-01	-3.0338157526105847e-01	-1.9163406361972332e-01	-4.7406669623080566e-01	-4.8351036012010001e-01	-3.1130501010283512e-01	-2.6547688482099957e-01	-3.5487415148285556e-01	2.4665769731056808e+00
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-4.5593801789134536e-01	-6.0831303143262494e-01	-3.0300734847022670e-01	-1.8871778497173755e-01	-4.7178810693753531e-01	-4.8289798058268485e-01	-3.1168876811224638e-01	-2.6153119740654734e-01	-3.5408918323161348e-01	2.4609664296101457e+00
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-4.5330989522553983e-01	-6.0681145952173388e-01	-3.0263240264161034e-01	-1.8579608497161107e-01	-4.6950048705324821e-01	-4.8227388456866810e-01	-3.1209408744234196e-01	-2.5755983528648868e-01	-3.5330923913543250e-01	2.4554120054435109e+00
4.7500000000000001e-02	9.5250000000000001e-01	4.7500000000000001e-02	-4.5065149931510329e-01	-6.0528037338102636e-01	-3.0225697248471745e-01	-1.8286972885002242e-01	-4.6720471699024935e-01	-4.8163812116302934e-01	-3.1252125903735417e-01	-2.5356371311686804e-01	-3.5253471892481208e-01	2.4499146777758996e+00
5.0000000000000003e-02	9.4999999999999996e-01	5.0000000000000003e-02	-4.4796365638845814e-01	-6.0372021724503033e-01	-3.0188129461127283e-01	-1.7993947983860600e-01	-4.6490166710612729e-01	-4.8099073288990579e-01	-3.1297055897933318e-01	-2.4954375710791757e-01	-3.5176601190438489e-01	2.4444754387776135e+00
5.2499999999999998e-02	9.4750000000000001e-01	5.2499999999999998e-02	-4.4524720148371799e-01	-6.0213143382091772e-01	-3.0150560753238187e-01	-1.7700609882304258e-01	-4.6259219675277224e-01	-4.8033175574757886e-01	-3.1344224799537990e-01	-2.4550090506541569e-01	-3.5100349643176088e-01	2.4390952957658332e+00
5.5000000000000000e-02	9.4499999999999995e-01	5.5000000000000000e-02	-4.4250297790195497e-01	-6.0051446388137342e-01	-3.0113015165519413e-01	-1.7407034401046315e-01	-4.6027715333122965e-01	-4.7966121926297067e-01	-3.1393657096478755e-01	-2.4143610644707150e-01	-3.5024753939475334e-01	2.4337752713435008e+00
5.7500000000000002e-02	9.4250000000000000e-01	5.7500000000000002e-02	-4.3973183665640647e-01	-5.9886974587621833e-01	-3.0075516927871632e-01	-1.7113297061156993e-01	-4.5795737135334530e-01	-4.7897914656586515e-01	-3.1445375642626661e-01	-2.3735032243311749e-01	-3.4949849568722002e-01	2.4285164035295077e+00
5.9999999999999998e-02	9.3999999999999995e-01	5.9999999999999998e-02	-4.3693463591779463e-01	-5.9719771556369816e-01	-3.0038090458842220e-01	-1.6819473053783709e-01	-4.5563367151119666e-01	-4.7828555448305055e-01	-3.1499401608543809e-01	-2.3324452601018458e-01	-3.4875670768382094e-01	2.4233197458793017e+00
