# Parameters
$ K = 5
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-7.8415462327528795e-01	-4.0330014840949591e-01	-1.3736958601761567e-01	-3.2571987499697214e-01	-5.0409846882792075e-01	-7.2933594043712247e-01	-2.0768511664095887e-01	-4.7801526069864225e-01	-7.2729477560626143e-01	2.0765875381394170e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-7.8460700801833905e-01	-4.0051072422014034e-01	-1.3210112733921456e-01	-3.1967062936220725e-01	-5.0024898966468601e-01	-7.2649089458837379e-01	-2.0382103381041097e-01	-4.7123868040714773e-01	-7.2299759796923346e-01	2.0714157090561178e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-7.8506708593951424e-01	-3.9772311308561420e-01	-1.2682642179126288e-01	-3.1358869874991885e-01	-4.9643444727458191e-01	-7.2364712709502976e-01	-2.0002201271248693e-01	-4.6445024853969868e-01	-7.1868168425828438e-01	2.0662839885712647e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-7.8553515625651604e-01	-3.9493757822427605e-01	-1.2154622122980577e-01	-3.0747423170719074e-01	-4.9265645214340487e-01	-7.2080564702879357e-01	-1.9628989888338028e-01	-4.5765138610610023e-01	-7.1434858726212236e-01	2.0611936408411897e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-7.8601150468216974e-01	-3.9215436181121716e-01	-1.1626127362572201e-01	-3.0132735381064696e-01	-4.8891658838257546e-01	-7.1796741585982182e-01	-1.9262650342420135e-01	-4.5084345562903283e-01	-7.0999983369584219e-01	2.0561459580754922e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-7.8649640346881555e-01	-3.8937368505399161e-01	-1.1097232398774036e-01	-2.9514816850976355e-01	-4.8521641390840037e-01	-7.1513334654417482e-01	-1.8903360281237883e-01	-4.4402776098132596e-01	-7.0563692441150616e-01	2.0511422613786685e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-7.8699011144453213e-01	-3.8659574827525311e-01	-1.0568011532912532e-01	-2.8893675802362079e-01	-4.8155746064269156e-01	-7.1230430264219957e-01	-1.8551293871797012e-01	-4.3720554733822453e-01	-7.0126133468771923e-01	2.0461839016110410e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-7.8749287403909518e-01	-3.8382073100164849e-01	-1.0038538967683895e-01	-2.8269318429124213e-01	-4.7794123473052036e-01	-7.0948109746635823e-01	-1.8206621781963753e-01	-4.3037800124382036e-01	-6.9687451459352734e-01	2.0412722602683950e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-7.8800492329756044e-01	-3.8104879205837550e-01	-9.5088889121935000e-02	-2.7641748997582383e-01	-4.7436921677077892e-01	-7.0666449325725977e-01	-1.7869511161497431e-01	-4.2354625079092922e-01	-6.9247788942175104e-01	2.0364087503796755e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-7.8852647787935837e-01	-3.7828006966892092e-01	-8.9791356909867920e-02	-2.7010969952329339e-01	-4.7084286205511350e-01	-7.0385520038676208e-01	-1.7540125621976232e-01	-4.1671136591386743e-01	-6.8807286018658609e-01	2.0315948174219574e+00
