# Parameters
$ K = 3
$ N = 12
$ M = 12
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	E
0	1.0000000000000000e+00	0	-2.5270640106294268e-01	-5.8789830860993564e-01	-3.6279106909437914e-01	-3.5698233124894541e-01	-2.9761755628805453e-01	-5.3795492399526723e-01	-5.4757724985884093e-01	-6.5722997125431248e-01	-3.6029513874389518e-01	-4.0532014425937068e-01	-9.0523207866176503e-01	-4.2803243007094816e-01	2.9746221983281149e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-2.5054489033158722e-01	-5.9101902282627650e-01	-3.6651687051906168e-01	-3.5689322760154674e-01	-3.0110415286315834e-01	-5.4511716550890177e-01	-5.4835125654589445e-01	-6.5590472612795103e-01	-3.6184002885595157e-01	-4.0639122967926111e-01	-9.0946863645991316e-01	-4.3094033144504362e-01	2.9672122481868013e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-2.4830973951873647e-01	-5.9415124256913077e-01	-3.7027448196896495e-01	-3.5679924492820281e-01	-3.0464916483178678e-01	-5.5230466494994257e-01	-5.4911417071762125e-01	-6.5448144565790656e-01	-3.6339303402406353e-01	-4.0746384353537052e-01	-9.1368523603932761e-01	-4.3387479422422570e-01	2.9598558194305493e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-2.4600015428777974e-01	-5.9729489679576531e-01	-3.7406383073719646e-01	-3.5670089629237489e-01	-3.0825280906217944e-01	-5.5951525368614585e-01	-5.4986656153835223e-01	-6.5295958250872166e-01	-3.6495428991457735e-01	-4.0853798562987925e-01	-9.1788076905146365e-01	-4.3683598298329851e-01	2.9525533803082555e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-2.4361536584988172e-01	-6.0044990255141228e-01	-3.7788483136574358e-01	-3.5659870607331584e-01	-3.1191524793016007e-01	-5.6674669134803124e-01	-5.5060899405865993e-01	-6.5133863673851977e-01	-3.6652393172082115e-01	-4.0961364580333126e-01	-9.2205411388124536e-01	-4.3982405101148447e-01	2.9453054020190828e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-2.4115463295332590e-01	-6.0361616404197294e-01	-3.8173738518030048e-01	-3.5649320955651959e-01	-3.1563658659572214e-01	-5.7399666539212324e-01	-5.5134202696176648e-01	-6.4961815723953020e-01	-3.6810209376782255e-01	-4.1069080336269959e-01	-9.2620413614139152e-01	-4.4283913958188093e-01	2.9381123586735134e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-2.3861724393331973e-01	-6.0679357166724157e-01	-3.8562137980777489e-01	-3.5638495249631263e-01	-3.1941687025952892e-01	-5.8126279072907139e-01	-5.5206621024796643e-01	-6.4779774317530325e-01	-3.6968890909379010e-01	-4.1176942650610410e-01	-9.3032968920030856e-01	-4.4588137720578791e-01	2.9309747272518467e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-2.3600251882082426e-01	-6.0998200101466116e-01	-3.8953668867610314e-01	-3.5627449065040556e-01	-3.2325608140525069e-01	-5.8854260942156644e-01	-5.5278208286261121e-01	-6.4587704541261515e-01	-3.7128450900819521e-01	-4.1284947174551856e-01	-9.3442961474384234e-01	-4.4895087887262053e-01	2.9238929875600732e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-2.3330981150867644e-01	-6.1318131181381075e-01	-3.9348317049605630e-01	-3.5616238928625815e-01	-3.2715413703411900e-01	-5.9583359045726891e-01	-5.5349017027366365e-01	-6.4385576794590083e-01	-3.7288902262637946e-01	-4.1393088332893496e-01	-9.3850274337106510e-01	-4.5204774527620911e-01	2.9168676221830494e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-2.3053851197292360e-01	-6.1639134685198027e-01	-3.9746066872477054e-01	-3.5604922265917516e-01	-3.3111088589850662e-01	-6.0313312960222676e-01	-5.5419098200539496e-01	-6.4173366931183329e-01	-3.7450257638070056e-01	-4.1501359266351978e-01	-9.4254789522421889e-01	-4.5517206202834631e-01	2.9098991164349020e+00
