# Parameters
$ K = 2
$ N = 12
$ M = 12
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	E
0	1.0000000000000000e+00	0	-2.3375837485062598e-01	-3.7908814612430691e-01	-5.4673177210747470e-01	-3.3243199536555279e-01	-3.6247731777484088e-01	-4.0288291638571300e-01	-4.2927976001567103e-01	-2.9588495532210662e-01	-8.0066691675489143e-01	-4.3149309938521230e-02	-9.7690528621899186e-01	-4.4776064502506585e-01	3.4641016151377548e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-2.3559233988877296e-01	-3.8199024799812031e-01	-5.5124895657109574e-01	-3.3614659597399693e-01	-3.6581485657082607e-01	-4.0609681947015586e-01	-4.3527533047222772e-01	-3.0029578558325898e-01	-8.0513589536480978e-01	-4.5884844346961419e-02	-9.8295585351037662e-01	-4.5140263571501499e-01	3.4554696363501445e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-2.3744547771621807e-01	-3.8491825710285105e-01	-5.5579193378340497e-01	-3.3989667120967998e-01	-3.6918346342801445e-01	-4.0933797761115492e-01	-4.4132470194020906e-01	-3.0475683193304975e-01	-8.0960977472150508e-01	-4.8663747816235850e-02	-9.8900160594513198e-01	-4.5507402569625049e-01	3.4468943240113776e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-2.3931796176534326e-01	-3.8787226912688533e-01	-5.6036005515486953e-01	-3.4368192598185127e-01	-3.7258317197397089e-01	-4.1260631561168726e-01	-4.4742675128709847e-01	-3.0926753013413028e-01	-8.1408785599006206e-01	-5.1486140709792565e-02	-9.9504085630946781e-01	-4.5877466638523118e-01	3.4383758493862233e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-2.4120996415908799e-01	-3.9085237195478917e-01	-5.6495263113163052e-01	-3.4750202791615098e-01	-3.7601400353155351e-01	-4.1590173654099816e-01	-4.5358027192825684e-01	-3.1382725013185758e-01	-8.1856942052905401e-01	-5.4352122448462152e-02	-1.0010718698838090e+00	-4.6250438463505406e-01	3.4299143801476863e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-2.4312165554794102e-01	-3.9385864524569048e-01	-5.6956892996039987e-01	-3.5135660593334256e-01	-3.7947596660822153e-01	-4.1922412072469939e-01	-4.5978397173532776e-01	-3.1843529396232167e-01	-8.2305372963720314e-01	-5.7261770626924086e-02	-1.0070928641178833e+00	-4.6626298165702762e-01	3.4215100803184453e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-2.4505320494046462e-01	-3.9689115999890567e-01	-5.7420817645602951e-01	-3.5524524881865532e-01	-3.8296905637439049e-01	-4.2257332471740322e-01	-4.6603647100127982e-01	-3.2309089369165161e-01	-8.2754002430772522e-01	-6.0215140117220900e-02	-1.0131020083574747e+00	-4.7005023192396683e-01	3.4131631102141533e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-2.4700477952721958e-01	-3.9994997810682603e-01	-5.7886955077524205e-01	-3.5916750378506102e-01	-3.8649325413104230e-01	-4.2594918025935158e-01	-4.7233630047115738e-01	-3.2779320939444578e-01	-8.3202752499109967e-01	-6.3212262160256327e-02	-1.0190974236266823e+00	-4.7386588205693225e-01	3.4048736263887398e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-2.4897654449797688e-01	-4.0303515189514738e-01	-5.8355218720023527e-01	-3.6312287503411328e-01	-3.9004852676683449e-01	-4.2935149321863320e-01	-4.7868189944799766e-01	-3.3254132717956497e-01	-8.3651543136706985e-01	-6.6253143446310558e-02	-1.0250771824696503e+00	-4.7770964969735330e-01	3.3966417815818111e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-2.5096866285209413e-01	-4.0614672365052318e-01	-5.8825517293616991e-01	-3.6711082231825443e-01	-3.9363482620499812e-01	-4.3278004252076457e-01	-4.8507161398378257e-01	-3.3733425727191546e-01	-8.4100292212669303e-01	-6.9337765185706959e-02	-1.0310393088558383e+00	-4.8158122236666095e-01	3.3884677246683017e+00
