# Parameters
$ K = 1
$ N = 15
$ M = 37
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a30	a31	a32	a33	a34	a35	a36	a37	E
0	1.0000000000000000e+00	0	-5.0553587676590728e-01	-4.0865012593039252e-01	-2.4543710094838067e-01	-1.6878440865725042e-01	-5.0491986026880664e-01	-3.9799031010232566e-01	-6.3638496067733152e-01	-7.4906728002914136e-01	-9.0266899190559091e-01	-2.9313882708014877e-01	-6.2529053758024600e-01	-1.5272624161033832e-01	-7.9705057725105966e-01	-6.1447474353872134e-01	-4.4485692632495638e-01	-9.3185156113227627e-02	-2.0049061616773606e-01	-1.5137604133723104e-01	-1.0267633548116213e-01	-1.1058378520154638e-01	-1.0068349705205223e-01	-1.9585997965006671e-01	-1.8494708161857545e-01	-1.5314223043884273e-02	-4.4096371147409025e-02	-1.0013645166243917e-01	-2.8033681888380135e-01	-2.2649985353666016e-01	-8.6541858101962521e-02	-3.9972955512248297e-02	-5.3984023871926579e-02	-5.5634684031355928e-02	-1.1443581846102360e-01	-1.0521714583367595e-01	-7.6946411896910247e-02	-1.3690935135205412e-01	-1.6857239955190462e-01	0
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-5.0805482924741829e-01	-4.1067737637691309e-01	-2.4664964449987076e-01	-1.6962273140463624e-01	-5.0744402526164645e-01	-3.9997599319410787e-01	-6.3955109252978004e-01	-7.5278474956826247e-01	-9.0716183584755661e-01	-2.9459905521841978e-01	-6.2840926309053369e-01	-1.5348817835103573e-01	-8.0101154809592734e-01	-6.1754514222163159e-01	-4.4707809976664992e-01	-9.3650617570960951e-02	-2.0149188349603414e-01	-1.5213233514198549e-01	-1.0318871123193181e-01	-1.1113635682982730e-01	-1.0118518517768357e-01	-1.9683681789615665e-01	-1.8587142399461726e-01	-1.5390374613063506e-02	-4.4316185280500520e-02	-1.0063447917769251e-01	-2.8173853463198750e-01	-2.2762701185988479e-01	-8.6971585271671356e-02	-4.0171978089702534e-02	-5.4252723486973256e-02	-5.5912593766679432e-02	-1.1500562017562012e-01	-1.0574127472639039e-01	-7.7330785038090405e-02	-1.3759400552675077e-01	-1.6941567717456088e-01	0
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-5.1055572686161177e-01	-4.1267178779308028e-01	-2.4783220314946561e-01	-1.7044954848171914e-01	-5.0996705057571157e-01	-4.0195276943327246e-01	-6.4268469180897647e-01	-7.5644500827410888e-01	-9.1161241195542686e-01	-2.9604798653634140e-01	-6.3151191244992788e-01	-1.5424658189139792e-01	-8.0492259379575881e-01	-6.2061120375274326e-01	-4.4929270312538622e-01	-9.4115085184930419e-02	-2.0249063196179004e-01	-1.5288735692681726e-01	-1.0369898367367934e-01	-1.1168816458233734e-01	-1.0168329541612502e-01	-1.9780853676429858e-01	-1.8679487229839919e-01	-1.5465662792690600e-02	-4.4534615415903214e-02	-1.0112704174194828e-01	-2.8314017476264070e-01	-2.2874316378697065e-01	-8.7395186664079555e-02	-4.0369262787354296e-02	-5.4518906494698871e-02	-5.6189937639235507e-02	-1.1557051520515491e-01	-1.0626135945241401e-01	-7.7714387380204294e-02	-1.3827881014721619e-01	-1.7025971818963306e-01	0
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-5.1303766046437704e-01	-4.1463209881286278e-01	-2.4898372676124070e-01	-1.7126439679753688e-01	-5.1248852375491993e-01	-4.0392007820618142e-01	-6.4578432975723488e-01	-7.6004583786643776e-01	-9.1601881179225009e-01	-2.9748506906769773e-01	-6.3459754379491218e-01	-1.5500123353455125e-01	-8.0878166658633344e-01	-6.2367234055892218e-01	-4.5150020848381056e-01	-9.4578460158441249e-02	-2.0348663888425708e-01	-1.5364095631249564e-01	-1.0420701447752471e-01	-1.1223910338039707e-01	-1.0217764782236699e-01	-1.9877483979005314e-01	-1.8771726324332588e-01	-1.5540051003521776e-02	-4.4751588337906420e-02	-1.0161390513040688e-01	-2.8454152883975165e-01	-2.2984782155398836e-01	-8.7812419214547535e-02	-4.0564728910516580e-02	-5.4782458727496069e-02	-5.6466657147720083e-02	-1.1613027403742954e-01	-1.0677720297498540e-01	-7.8097138501027827e-02	-1.3896366733139565e-01	-1.7110441952307495e-01	0
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-5.1549971121207649e-01	-4.1655704459602261e-01	-2.5010316816050654e-01	-1.7206681024488452e-01	-5.1500802454021377e-01	-4.0587735144105203e-01	-6.4884856674668223e-01	-7.6358501862662564e-01	-9.2037911515971327e-01	-2.9890974475358056e-01	-6.3766520332537502e-01	-1.5575191157398857e-01	-8.1258671209086308e-01	-6.2672795591703834e-01	-4.5370007952091823e-01	-9.5040642393452529e-02	-2.0447967950676232e-01	-1.5439298089297396e-01	-1.0471266384737049e-01	-1.1278906662864324e-01	-1.0266806095663467e-01	-1.9973542750177523e-01	-1.8863843192961827e-01	-1.5613502516175489e-02	-4.4967030361645323e-02	-1.0209483390895710e-01	-2.8594238378027964e-01	-2.3094049648560042e-01	-8.8223039032159528e-02	-4.0758295177604105e-02	-5.5043265050153868e-02	-5.6742692780504762e-02	-1.1668466511627516e-01	-1.0728860663449613e-01	-7.8478956686360374e-02	-1.3964847748151199e-01	-1.7194967640751935e-01	0
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-5.1794095104129989e-01	-4.1844535813931927e-01	-2.5118948460535562e-01	-1.7285632006452220e-01	-5.1752512489373292e-01	-4.0782401381462557e-01	-6.5187595331296477e-01	-7.6706033202038837e-01	-9.2469139167924075e-01	-3.0032144971744673e-01	-6.4071392568691887e-01	-1.5649839136634383e-01	-8.1633567139641350e-01	-6.2977744410974523e-01	-4.5589177162074246e-01	-9.5501530531850509e-02	-2.0546952714831054e-01	-1.5514327629701061e-01	-1.0521579059783412e-01	-1.1333794625155545e-01	-1.0315435200887636e-01	-2.0068999759108724e-01	-1.8955821195602754e-01	-1.5685980486190246e-02	-4.5180867393672310e-02	-1.0256959164084739e-01	-2.8734252396361737e-01	-2.3202069954194354e-01	-8.8626801642236339e-02	-4.0949879780641255e-02	-5.5301209435672800e-02	-5.7017984022938104e-02	-1.1723345498823962e-01	-1.0779537028493021e-01	-7.8859758947269348e-02	-1.4033313930249952e-01	-1.7279538241432260e-01	0
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-5.2036044317346775e-01	-4.2029577163151260e-01	-2.5224163929435228e-01	-1.7363245522422802e-01	-5.2003938902972879e-01	-4.0975948297237802e-01	-6.5486503123306750e-01	-7.7046956339520711e-01	-9.2895370243449904e-01	-3.0171961455521429e-01	-6.4374273437700269e-01	-1.5724044540912388e-01	-8.2002648319702509e-01	-6.3282019059376915e-01	-4.5807473199170240e-01	-9.5961021999185464e-02	-2.0645595336182443e-01	-1.5589168625371203e-01	-1.0571625223600342e-01	-1.1388563273244935e-01	-1.0363633692850326e-01	-2.0163824509060271e-01	-1.9047643553662730e-01	-1.5757447990251094e-02	-4.5393024994657763e-02	-1.0303794110014354e-01	-2.8874173134605408e-01	-2.3308794188205637e-01	-8.9023462236863263e-02	-4.1139400448069394e-02	-5.5556175044297336e-02	-5.7292469365601582e-02	-1.1777640845573281e-01	-1.0829729243606406e-01	-7.9239461038938711e-02	-1.4101754982237769e-01	-1.7364142948811417e-01	0
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-5.2275724264427992e-01	-4.2210701785065291e-01	-2.5325860290751295e-01	-1.7439474281247469e-01	-5.2255037345242561e-01	-4.1168316976241476e-01	-6.5781433464672978e-01	-7.7381050474822011e-01	-9.3316410167405561e-01	-3.0310366464043692e-01	-6.4675064217513856e-01	-1.5797784342343726e-01	-8.2365708600074838e-01	-6.3585557218085020e-01	-4.6024839979683652e-01	-9.6419013050878660e-02	-2.0743872809892777e-01	-1.5663805266202893e-01	-1.0621390504698908e-01	-1.1443201515495380e-01	-1.0411383055929420e-01	-2.0257986255872951e-01	-1.9139293362262641e-01	-1.5827868063541119e-02	-4.5603428444142280e-02	-1.0349964449167873e-01	-2.9013978558011733e-01	-2.3414173544304456e-01	-8.9412775933131738e-02	-4.1326774509791907e-02	-5.5808044305712096e-02	-5.7566086313535485e-02	-1.1831328873654681e-01	-1.0879417040133454e-01	-7.9617977481147559e-02	-1.4170160441458854e-01	-1.7448770798387828e-01	0
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-5.2513039685793872e-01	-4.2387783160196407e-01	-2.5423935517752760e-01	-1.7514270844644991e-01	-5.2505762700101022e-01	-4.1359447848314984e-01	-6.6072239122074783e-01	-7.7708095755993900e-01	-9.3732063857269465e-01	-3.0447302044459601e-01	-6.4973665159731098e-01	-1.5871035244175938e-01	-8.2722542039753588e-01	-6.3888295723145105e-01	-4.6241220629510543e-01	-9.6875398820899003e-02	-2.0841761988115481e-01	-1.5738221566423563e-01	-1.0670860418324450e-01	-1.1497698124698266e-01	-1.0458664677936261e-01	-2.0351454027135568e-01	-1.9230753602913431e-01	-1.5897203738168164e-02	-4.5812002807254414e-02	-1.0395446367717218e-01	-2.9153646413865247e-01	-2.3518159353409254e-01	-8.9794498038757622e-02	-4.1511918964384505e-02	-5.6056699004339378e-02	-5.7838771396446921e-02	-1.1884385762964592e-01	-1.0928580045126303e-01	-7.9995221580400802e-02	-1.4238519682232853e-01	-1.7533410670659538e-01	0
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-5.2747894616601843e-01	-4.2560695119442754e-01	-2.5518288648793441e-01	-1.7587587669411825e-01	-5.2756069090193913e-01	-4.1549280714485293e-01	-6.6358772335539129e-01	-7.8027873568875517e-01	-9.4142135904972046e-01	-3.0582709787249668e-01	-6.5269975537474845e-01	-1.5943773690076204e-01	-8.3072943138454747e-01	-6.4190170586134399e-01	-4.6456557499397061e-01	-9.7330073372908013e-02	-2.0939239597745060e-01	-1.5812401372341117e-01	-1.0720020375760482e-01	-1.1552041742720888e-01	-1.0505459864606721e-01	-2.0444196642019635e-01	-1.9322007156679025e-01	-1.5965418082612429e-02	-4.6018673003298184e-02	-1.0440216040716220e-01	-2.9293154244348296e-01	-2.3620703144435118e-01	-9.0168384324706502e-02	-4.1694750548391807e-02	-5.6302020367664109e-02	-5.8110460179912740e-02	-1.1936787568710294e-01	-1.0977197797230805e-01	-8.0371105453732883e-02	-1.4306821918489723e-01	-1.7618051295346340e-01	0
