# Parameters
$ K = 2
$ N = 12
$ M = 29
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	E
0	1.0000000000000000e+00	0	-6.2460070664723955e-01	-4.9735351766438640e-01	-7.3140062229338598e-01	-1.3272969065202359e-01	-7.0534927403259262e-01	-4.4938441284575281e-01	-2.2989971609209872e-01	-9.3512343092994665e-01	-4.1994872384501852e-01	-4.4418359723374129e-01	-5.5410437920261457e-01	-2.3794795165052116e-01	6.2683770741874603e-02	2.6686789423582569e-01	-3.9070049934030140e-02	1.0715435133387873e-01	3.9429521287333451e-02	-4.1002007881395519e-02	-1.3690401838837032e-01	1.2574787311887381e-01	1.0652016094149936e-02	1.7735533274818985e-01	8.7665140670751499e-02	2.0357575507647460e-01	-7.8288454903156345e-03	-1.7980383536479919e-01	2.5949806045109002e-02	-8.5389440555867557e-02	-2.2252732654564811e-01	3.4641016151377548e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-6.2958175316451470e-01	-5.0033442141165796e-01	-7.3480890781477770e-01	-1.3412569695252913e-01	-7.0962854618533688e-01	-4.5283761965871744e-01	-2.2994924898381960e-01	-9.3862883621917237e-01	-4.2194741344630976e-01	-4.4822021688125574e-01	-5.5775597805825894e-01	-2.3707954979776227e-01	6.2995942056300283e-02	2.6819943752990461e-01	-3.9265247983467248e-02	1.0768943507051351e-01	3.9626688433147025e-02	-4.1206544084168018e-02	-1.3758548054847083e-01	1.2637650091191802e-01	1.0705312181823858e-02	1.7824180470868831e-01	8.8102576380826955e-02	2.0459243703667113e-01	-7.8679283762517326e-03	-1.8069925005364409e-01	2.6079480403454605e-02	-8.5814414876082754e-02	-2.2363574144646786e-01	3.4554713691306622e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-6.3454637880458808e-01	-5.0328774133079002e-01	-7.3815943738939749e-01	-1.3553038927053107e-01	-7.1391745901606607e-01	-4.5631008421626940e-01	-2.2998277359328562e-01	-9.4201886702212767e-01	-4.2395578976550846e-01	-4.5227486452130483e-01	-5.6141594942144579e-01	-2.3617957255866362e-01	6.3305518192990670e-02	2.6952511289337244e-01	-3.9460111662367875e-02	1.0822304483195441e-01	3.9823870196844885e-02	-4.1410087685146500e-02	-1.3826062210870310e-01	1.2700480898857508e-01	1.0758676566780480e-02	1.7912753495383876e-01	8.8538161957387312e-02	2.0560658706613028e-01	-7.9068814321537600e-03	-1.8158725709187187e-01	2.6208990574518150e-02	-8.6235336233207532e-02	-2.2473548267008220e-01	3.4469013939807551e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-6.3949222717543386e-01	-5.0621192265642923e-01	-7.4145021662751021e-01	-1.3694354655778401e-01	-7.1821530605406447e-01	-4.5980145988991145e-01	-2.3000034398628044e-01	-9.4529048242187608e-01	-4.2597386214104932e-01	-4.5634675043348666e-01	-5.6508363582150722e-01	-2.3524824585359380e-01	6.3612346953638446e-02	2.7084450379778796e-01	-3.9654595198071074e-02	1.0875503111608756e-01	4.0021029117031599e-02	-4.1612570470932558e-02	-1.3892913392376821e-01	1.2763264939810734e-01	1.0812103585379807e-02	1.8001232130909767e-01	8.8971792067776834e-02	2.0661799758695840e-01	-7.9456937881647819e-03	-1.8246756050012392e-01	2.6338314029674889e-02	-8.6652044458954761e-02	-2.2582620790277033e-01	3.4383920718592855e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-6.4441688989535739e-01	-5.0910539019058854e-01	-7.4467925395762224e-01	-1.3836493680620721e-01	-7.2252135609972479e-01	-4.6331138033633501e-01	-2.3000202716285129e-01	-9.4844068486995248e-01	-4.2800163866934021e-01	-4.6043505090303843e-01	-5.6875835696503430e-01	-2.3428582392112762e-01	6.3916273454545730e-02	2.7215718979873738e-01	-3.9848651722115928e-02	1.0928524094620291e-01	4.0218126698840881e-02	-4.1813923154124209e-02	-1.3959070432078718e-01	1.2825987004086892e-01	1.0865587455776411e-02	1.8089595664880415e-01	8.9403361312952415e-02	2.0762646104212765e-01	-7.9843543769827826e-03	-1.8333986736418426e-01	2.6467427890635810e-02	-8.7064380388745644e-02	-2.2690757928140862e-01	3.4299437848567393e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-6.4931790779922205e-01	-5.1196654933464236e-01	-7.4784456287017231e-01	-1.3979431687719035e-01	-7.2683485290614747e-01	-4.6683945901286056e-01	-2.2998790302092362e-01	-9.5146652512555296e-01	-4.3003912616429602e-01	-4.6453890771206630e-01	-5.7243940943373095e-01	-2.3329258934917768e-01	6.4217140191248842e-02	2.7346274693204281e-01	-4.0042233263765215e-02	1.0981351786313680e-01	4.0415123406330980e-02	-4.2014075400249311e-02	-1.4024501935063716e-01	1.2888631464193867e-01	1.0919122276736496e-02	1.8177822889805739e-01	8.9832764333440410e-02	2.0863177013885872e-01	-8.0228519362127958e-03	-1.8420388828141229e-01	2.6596308931420874e-02	-8.7472186070034097e-02	-2.2797926394898874e-01	3.4215569149182397e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-6.5419277228462946e-01	-5.1479378719399527e-01	-7.5094416420943588e-01	-1.4123143233871197e-01	-7.3115501487994394e-01	-4.7038528869489199e-01	-2.2995806428609833e-01	-9.5436510721977530e-01	-4.3208633011614400e-01	-4.6865742765559476e-01	-5.7612606639686126e-01	-2.3226885304367376e-01	6.4514787109801811e-02	2.7476074813173934e-01	-4.0235290744388710e-02	1.1033970192119202e-01	4.0611978655831570e-02	-4.2212955856820680e-02	-1.4089176305006001e-01	1.2951182272909256e-01	1.0972702026436030e-02	1.8265892104131698e-01	9.0259895917422062e-02	2.0963371809774686e-01	-8.0611750110123406e-03	-1.8505933780939413e-01	2.6724933580518414e-02	-8.7875304971875845e-02	-2.2904093461228542e-01	3.4132318437780627e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-6.5903892680100828e-01	-5.1758547375645214e-01	-7.5397608850956732e-01	-1.4267601731096713e-01	-7.3548103480286764e-01	-4.7394844099634453e-01	-2.2991261640690394e-01	-9.5713359343168736e-01	-4.3414325464953696e-01	-4.7278968208463551e-01	-5.7981757733955042e-01	-2.3121495413315474e-01	6.4809051684859120e-02	2.7605076366976400e-01	-4.0427773972753427e-02	1.1086362968803998e-01	4.0808650810301716e-02	-4.2410492184530815e-02	-1.4153061771432091e-01	1.3013622961539095e-01	1.1026320561241967e-02	1.8353781113806475e-01	9.0684651110746889e-02	2.1063209890720982e-01	-8.0993119570368470e-03	-1.8590593491555615e-01	2.6853277923236277e-02	-8.8273582195148539e-02	-2.3009227010010119e-01	3.4049689528932809e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-6.6385376848419886e-01	-5.2033996314510822e-01	-7.5693837837039657e-01	-1.4412779432127734e-01	-7.3981207957589301e-01	-4.7752846589411341e-01	-2.2985167741488954e-01	-9.5976920926251497e-01	-4.3620990248097485e-01	-4.7693470647855335e-01	-5.8351316780825158e-01	-2.3013125980784888e-01	6.5099769004688599e-02	2.7733236161722596e-01	-4.0619631641270124e-02	1.1138513424880679e-01	4.1005097174761689e-02	-4.2606611090597941e-02	-1.4216126418015923e-01	1.3075936638666308e-01	1.1079971614478592e-02	1.8441467234587380e-01	9.1106925328659980e-02	2.1162670758280874e-01	-8.1372509436926505e-03	-1.8674340342643678e-01	2.6981317704251006e-02	-8.8666864682808669e-02	-2.3113295592047012e-01	3.3967686233765693e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-6.6863464993880595e-01	-5.2305559494643805e-01	-7.5982909086834494e-01	-1.4558647416901715e-01	-7.4414728998742985e-01	-4.8112489125771402e-01	-2.2977537774911147e-01	-9.6226924839384076e-01	-4.3828627487558203e-01	-4.8109150004905227e-01	-5.8721203917472431e-01	-2.2901816509203077e-01	6.5386771863228707e-02	2.7860510832704999e-01	-4.0810811323244899e-02	1.1190404521454705e-01	4.1201273992860291e-02	-4.2801238364270806e-02	-1.4278338211872679e-01	1.3138105989417179e-01	1.1133648795182298e-02	1.8528927295122816e-01	9.1526614469016929e-02	2.1261734043096217e-01	-8.1749799577044372e-03	-1.8757147247527772e-01	2.7109028330362744e-02	-8.9055001429550626e-02	-2.3216268481514782e-01	3.3886312359281869e+00
