# Parameters
$ K = 1
$ N = 9
$ M = 21
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	E
0	1.0000000000000000e+00	0	-2.6148468145149095e-01	-2.5374101723194509e-01	-3.1213123435891421e-01	-5.6423527111763461e-01	-4.0248999547633268e-01	-4.2340287997650716e-01	-2.7226894862930640e-01	-1.0208633120997395e+00	-4.6807207144213780e-01	-1.0453227616124419e-01	-1.1929034902977192e-01	-1.7233710252750720e-01	-2.4392325536078174e-01	-8.5915053922526644e-02	-1.0036309336720750e-01	-1.4880284954081474e-01	-1.3717691438068774e-01	-1.6185997687859341e-01	-6.5724444217963002e-02	-8.8296250330913040e-02	-4.9051821150641418e-02	0
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-2.6279258605139899e-01	-2.5500694133602597e-01	-3.1369133151798601e-01	-5.6702829078193562e-01	-4.0448042207091744e-01	-4.2551660291820897e-01	-2.7362878735490287e-01	-1.0259410893411116e+00	-4.7041674009219170e-01	-1.0505400231813357e-01	-1.1988764388693850e-01	-1.7319756021967192e-01	-2.4513912902731380e-01	-8.6342769287955645e-02	-1.0086390715856315e-01	-1.4954792272242196e-01	-1.3785819306450414e-01	-1.6266790665648506e-01	-6.6051634588920050e-02	-8.8737950251324679e-02	-4.9297151299202792e-02	0
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-2.6410134088014181e-01	-2.5626706497946578e-01	-3.1525013134297908e-01	-5.6976360203733678e-01	-4.0642573129144044e-01	-4.2762339909637520e-01	-2.7498541736175824e-01	-1.0309642247670818e+00	-4.7276996266770532e-01	-1.0557376869765912e-01	-1.2048659884144174e-01	-1.7405542763803894e-01	-2.4634724752490178e-01	-8.6766648025969187e-02	-1.0136262756372956e-01	-1.5029508146980064e-01	-1.3853000861867273e-01	-1.6347296088972951e-01	-6.6375871452401522e-02	-8.9180051953248768e-02	-4.9542601741512635e-02	0
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-2.6541077504147359e-01	-2.5752102633186708e-01	-3.1680736088116146e-01	-5.7243911290023186e-01	-4.0832431972157190e-01	-4.2972274696578810e-01	-2.7633854027763777e-01	-1.0359303646255889e+00	-4.7513164280286679e-01	-1.0609144054671679e-01	-1.2108717400775793e-01	-1.7491050189196064e-01	-2.4754720468891400e-01	-8.7186514040852994e-02	-1.0185911855247680e-01	-1.5104427646506477e-01	-1.3919198264536825e-01	-1.6427493524172834e-01	-6.6697019301990859e-02	-8.9622501346270020e-02	-4.9788139305347874e-02	0
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-2.6672071408558723e-01	-2.5876845818425709e-01	-3.1836274185800928e-01	-5.7505273426801096e-01	-4.1017458906727172e-01	-4.3181411739844489e-01	-2.7768785333503732e-01	-1.0408371449105958e+00	-4.7750168093960738e-01	-1.0660688218624012e-01	-1.2168932857462980e-01	-1.7576257898271849e-01	-2.4873859302844606e-01	-8.7602190196067048e-02	-1.0235324286092101e-01	-1.5179545723904236e-01	-1.3984373520255564e-01	-1.6507362370663917e-01	-6.7014941649075413e-02	-9.0065243337556097e-02	-5.0033730173933699e-02	0
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-2.6803098000483605e-01	-2.6000898804164946e-01	-3.1991599067776377e-01	-5.7760238265594743e-01	-4.1197494844740923e-01	-4.3389697383850528e-01	-2.7903304946005614e-01	-1.0456821935879468e+00	-4.7987997429701207e-01	-1.0711995712144716e-01	-1.2229302080760565e-01	-1.7661145399238340e-01	-2.4992100414904622e-01	-8.8013498463046458e-02	-1.0284486208123274e-01	-1.5254857217433479e-01	-1.4048488516327329e-01	-1.6586881875928539e-01	-6.7329501124349073e-02	-9.0508221840359948e-02	-5.0279339888021059e-02	0
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-2.6934139123159573e-01	-2.6124223822328296e-01	-3.2146681842790537e-01	-5.8008598300463854e-01	-4.1372381673874559e-01	-4.3597077246856314e-01	-2.8037381736729972e-01	-1.0504631328986553e+00	-4.8226641684146715e-01	-1.0763052815555457e-01	-1.2289820805228291e-01	-1.7745692127841728e-01	-2.5109402918746049e-01	-8.8420260075396245e-02	-1.0333383675459516e-01	-1.5330356850932356e-01	-1.4111505058677812e-01	-1.6666031151039173e-01	-6.7640559583126411e-02	-9.0951379783538872e-02	-5.0524933348446398e-02	0
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-2.7065176263832141e-01	-2.6246782597068169e-01	-3.2301493088765776e-01	-5.8250147155297449e-01	-4.1541962497069307e-01	-4.3803496238734774e-01	-2.8170984166080515e-01	-1.0551775817371263e+00	-4.8466089925757000e-01	-1.0813845750676331e-01	-1.2350484673826274e-01	-1.7829877467368704e-01	-2.5225725925764148e-01	-8.8822295688316566e-02	-1.0382002646727659e-01	-1.5406039234314570e-01	-1.4173384910108522e-01	-1.6744789186692791e-01	-6.7947978214353943e-02	-9.1394659122102498e-02	-5.0770474819179318e-02	0
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-2.7196190553983840e-01	-2.6368536356365213e-01	-3.2456002854067112e-01	-5.8484679877120205e-01	-4.1706081876489892e-01	-4.4008898579896077e-01	-2.8304080294098560e-01	-1.0598231581015474e+00	-4.8706330891980226e-01	-1.0864360692830358e-01	-1.2411289238382479e-01	-1.7913680769153253e-01	-2.5341028590719583e-01	-8.9219425543076755e-02	-1.0430328994966512e-01	-1.5481898864165608e-01	-1.4234089829638596e-01	-1.6823134869732281e-01	-6.8251617653194166e-02	-9.1838000848805001e-02	-5.1015927930863229e-02	0
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-2.7327162769792696e-01	-2.6489445844433079e-01	-3.2610180659198668e-01	-5.8711993234822468e-01	-4.1864586081434824e-01	-4.4213227821371132e-01	-2.8436637791756475e-01	-1.0643974816133055e+00	-4.8947352986499132e-01	-1.0914583783130767e-01	-1.2472229960132698e-01	-1.7997081373549884e-01	-2.5455270158338605e-01	-8.9611469636332222e-02	-1.0478348517810249e-01	-1.5557930124439531e-01	-1.4293581612877235e-01	-1.6901047000128613e-01	-6.8551338097038381e-02	-9.2281345006790139e-02	-5.1261255684852444e-02	0
