# Parameters
$ K = 1
$ N = 12
$ M = 12
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	E
0	1.0000000000000000e+00	0	-4.2849473824009787e-01	-2.2545933796509685e-01	-2.5732771248859471e-01	-2.1025114849745125e-01	-2.8081465333824907e-01	-3.0582733315460542e-01	-6.5034722373501075e-01	-4.2066153851396815e-01	-3.9556198518260527e-01	-6.4695093463432807e-01	-3.3802285164485296e-01	-4.9114107438068588e-01	0
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-4.3063795563231727e-01	-2.2658622108257806e-01	-2.5861594493471657e-01	-2.1130503957119520e-01	-2.8221879060628235e-01	-3.0735336076325748e-01	-6.5358811277023121e-01	-4.2276620302146350e-01	-3.9754277386096448e-01	-6.5018435506614436e-01	-3.3971062396766466e-01	-4.9359562498901605e-01	0
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-4.3278247479975746e-01	-2.2771214727424818e-01	-2.5990729955368930e-01	-2.1236420119904847e-01	-2.8362291732477291e-01	-3.0887289292809983e-01	-6.5680655028837720e-01	-4.2487342396631544e-01	-3.9952944039190180e-01	-6.5341472873314677e-01	-3.4139344933060789e-01	-4.9604757324057280e-01	0
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-4.3492801284640292e-01	-2.2883691918539092e-01	-2.6120167593790183e-01	-2.1342863261568798e-01	-2.8502682255036821e-01	-3.1038550952768162e-01	-6.6000139188773321e-01	-4.2698296151014492e-01	-4.0152186256136585e-01	-6.5664148046202375e-01	-3.4307092864064748e-01	-4.9849647395940788e-01	0
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-4.3707428092314582e-01	-2.2996033589846218e-01	-2.6249897096864411e-01	-2.1449833223608908e-01	-2.8643029118816882e-01	-3.1189078506818080e-01	-6.6317148255052527e-01	-4.2909457039168475e-01	-4.0351991446923602e-01	-6.5986402479232298e-01	-3.4474265694725542e-01	-5.0094187410070889e-01	0
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-4.3922098421589378e-01	-2.3108219295416629e-01	-2.6379907878755554e-01	-2.1557329763518179e-01	-2.8783310399665951e-01	-3.1338828885527603e-01	-6.6631565736183951e-01	-4.3120799989984382e-01	-4.0552346648146359e-01	-6.6308176604299762e-01	-3.4640822356050421e-01	-5.0338331280729076e-01	0
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-4.4136782193758900e-01	-2.3220228237608453e-01	-2.6510189076879614e-01	-2.1665352552721079e-01	-2.8923503759594732e-01	-3.1487758517671899e-01	-6.6943274226228966e-01	-4.3332299384961304e-01	-4.0753238518277529e-01	-6.6629409838944254e-01	-3.4806721217829450e-01	-5.0582032147434242e-01	0
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-4.4351448732428322e-01	-2.3332039269894822e-01	-2.6640729549199299e-01	-2.1773901174480054e-01	-2.9063586447941303e-01	-3.1635823349569553e-01	-6.7252155483422749e-01	-4.3543929056093406e-01	-4.0954653332999535e-01	-6.6950040595129345e-01	-3.4971920102286080e-01	-5.0825242382263847e-01	0
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-4.4566066763541462e-01	-2.3443630900065399e-01	-2.6771517871600581e-01	-2.1882975121772538e-01	-2.9203535302888045e-01	-3.1782978865505068e-01	-6.7558090512121027e-01	-4.3755662284065561e-01	-4.1156576980604131e-01	-6.7270006289126438e-01	-3.5136376298668048e-01	-5.1067913598042369e-01	0
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-4.4780604415843217e-01	-2.3554981293810809e-01	-2.6902542335356772e-01	-2.1992573795138820e-01	-2.9343326753341142e-01	-3.1929180109242938e-01	-6.7860959648033736e-01	-4.3967471796770102e-01	-4.1358994957465506e-01	-6.7589243352527972e-01	-3.5300046578790678e-01	-5.1309996657416790e-01	0
