# Parameters
$ K = 2
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-4.9703921570772031e-01	-6.4557907743432352e-01	-1.2983377150102469e+00	-3.8271091565857929e-01	-1.0464852354263512e+00	-4.8781819326872705e-01	-7.0145792378477134e-01	-3.3271913595623287e-01	-3.8385006307558445e-01	3.0000000000000000e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-5.0054839878512891e-01	-6.4774524407444645e-01	-1.3051712254498844e+00	-3.8256233462825451e-01	-1.0496359924524556e+00	-4.9145877160870766e-01	-7.0487888306427293e-01	-3.3509387166523408e-01	-3.8723514123558245e-01	2.9925256666954319e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-5.0407049305631879e-01	-6.4990646717077838e-01	-1.3119423277180298e+00	-3.8238855987342324e-01	-1.0527081177727902e+00	-4.9512576190270391e-01	-7.0830811367642976e-01	-3.3748974179882324e-01	-3.9064840602238038e-01	2.9851029547449337e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-5.0760507139418776e-01	-6.5206271038733699e-01	-1.3186479241586389e+00	-3.8218973782626608e-01	-1.0557000180789697e+00	-4.9881899078976488e-01	-7.1174537881919175e-01	-3.3990686985769952e-01	-3.9408979750001205e-01	2.9777322976586844e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-5.1115169430811624e-01	-6.5421394287247281e-01	-1.3252848926800824e+00	-3.8196603206188040e-01	-1.0586101248039383e+00	-5.0253826516598754e-01	-7.1519043471465515e-01	-3.4234537520961816e-01	-3.9755924124956848e-01	2.9704141309921268e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-5.1470990991790888e-01	-6.5636013925748704e-01	-1.3318500893639025e+00	-3.8171762323185648e-01	-1.0614368960059091e+00	-5.0628337155666503e-01	-7.1864303049181655e-01	-3.4480537281761559e-01	-4.0105664782700068e-01	2.9631488922917608e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-5.1827925393497443e-01	-6.5850127964284111e-01	-1.3383403511884882e+00	-3.8144470896592930e-01	-1.0641788182543623e+00	-5.1005407548875314e-01	-7.2210290806988009e-01	-3.4728697295927369e-01	-4.0458191221156692e-01	2.9559370210386748e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-5.2185924965081576e-01	-6.6063734957161457e-01	-1.3447524988657615e+00	-3.8114750374117262e-01	-1.0668344085145740e+00	-5.1385012086484505e-01	-7.2556980204228105e-01	-3.4979028093695902e-01	-4.0813491324533763e-01	2.9487789585897883e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-5.2544940793289341e-01	-6.6276833998985063e-01	-1.3510833397885997e+00	-3.8082623871828963e-01	-1.0694022160270567e+00	-5.1767122933992959e-01	-7.2904343956163542e-01	-3.5231539677901957e-01	-4.1171551306422233e-01	2.9416751481167567e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-5.2904922722792769e-01	-6.6489424719350942e-01	-1.3573296710862726e+00	-3.8048116154462397e-01	-1.0718808241782198e+00	-5.2151709970223870e-01	-7.3252354022577360e-01	-3.5486241493191267e-01	-4.1532355652102648e-01	2.9346260345425343e+00
