# Parameters
$ K = 3
$ N = 9
$ M = 9
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	E
0	1.0000000000000000e+00	0	-3.1693992898327866e-01	-7.4568501990162595e-01	-5.8369667872600606e-01	-5.4244133978158116e-01	-4.6440789241567648e-01	-3.0088456266182367e-01	-4.2119719249536880e-01	-4.6316364325137577e-01	-7.2452842227441838e-01	2.5632360962189020e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-3.1744733517324958e-01	-7.4747654958238963e-01	-5.8352851107067194e-01	-5.4326446227270742e-01	-4.6384296181236012e-01	-2.9487236520140997e-01	-4.2063435892598949e-01	-4.6173870479361884e-01	-7.2561709339896630e-01	2.5568473817174429e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-3.1795269690058403e-01	-7.4925318948322073e-01	-5.8335537058910958e-01	-5.4408049830971095e-01	-4.6326773278845651e-01	-2.8877487070702573e-01	-4.2005586372478398e-01	-4.6028048056962256e-01	-7.2670348663282014e-01	2.5504979004344821e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-3.1845606303109031e-01	-7.5101471337502534e-01	-5.8317816195187322e-01	-5.4488946830821272e-01	-4.6268258518153543e-01	-2.8259316919820976e-01	-4.1946192107815933e-01	-4.5878906271779230e-01	-7.2778818853552507e-01	2.5441883834606798e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-3.1895748480326530e-01	-7.5276089224088671e-01	-5.8299778452387141e-01	-5.4569139223919383e-01	-4.6208790351471091e-01	-2.7632840116708363e-01	-4.1885275112293119e-01	-4.5726454890779655e-01	-7.2887177439958051e-01	2.5379195733027675e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-3.1945701587614789e-01	-7.5449149431451001e-01	-5.8281513058923018e-01	-5.4648628953553524e-01	-4.6148407674154129e-01	-2.6998175793598589e-01	-4.1822857987318945e-01	-4.5570704237500170e-01	-7.2995480665952350e-01	2.5316922240196154e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-3.1995471237750661e-01	-7.5620628513187971e-01	-5.8263108354300719e-01	-5.4727417899897290e-01	-4.6087149798345950e-01	-2.6355448202229353e-01	-4.1758963914208308e-01	-4.5411665196691020e-01	-7.3103783327675398e-01	2.5255071013575989e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-3.2045063295229248e-01	-7.5790502759660427e-01	-5.8244651605197340e-01	-5.4805507870765524e-01	-4.6025056425966721e-01	-2.5704786751053033e-01	-4.1693616645831288e-01	-4.5249349220211921e-01	-7.3212138610208533e-01	2.5193649828850351e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-3.2094483881129121e-01	-7.5958748205938076e-01	-5.8226228818677117e-01	-5.4882900592448602e-01	-4.5962167620943190e-01	-2.5046326043166689e-01	-4.1626840497711354e-01	-4.5083768334231600e-01	-7.3320597921813546e-01	2.5132666581254046e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-3.2143739377990665e-01	-7.6125340641199102e-01	-5.8207924552795987e-01	-5.4959597700644913e-01	-4.5898523780671885e-01	-2.4380205914931238e-01	-4.1558660338550790e-01	-4.4914935147776636e-01	-7.3429210726379601e-01	2.5072129286890701e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-3.2192836434699273e-01	-7.6290255619621594e-01	-5.8189821724857815e-01	-5.5035600731511425e-01	-4.5834165606708327e-01	-2.3706571475227523e-01	-4.1489101580159515e-01	-4.4742862862674926e-01	-7.3538024374314048e-01	2.5012046084031834e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-3.2241781971365069e-01	-7.6453468472800046e-01	-5.8172001417602326e-01	-5.5110911112852634e-01	-4.5769134074677315e-01	-2.3025573145273359e-01	-4.1418190166763597e-01	-4.4567565284932592e-01	-7.3647083932127777e-01	2.4952425234394480e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-3.2290583184191513e-01	-7.6614954323719153e-01	-5.8154542683622878e-01	-5.5185530155469131e-01	-4.5703470403398411e-01	-2.2337366698900174e-01	-4.1345952563669319e-01	-4.4389056837581364e-01	-7.3756432010978812e-01	2.4893275124393841e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-3.2339247550322947e-01	-7.6774688102310717e-01	-5.8137522348326331e-01	-5.5259459044686421e-01	-4.5637216023221883e-01	-2.1642113303162006e-01	-4.1272415745256930e-01	-4.4207352575027670e-01	-7.3866108594453461e-01	2.4834604266367184e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-3.2387782832662393e-01	-7.6932644562615549e-01	-5.8121014811769245e-01	-5.5332698832087224e-01	-4.5570412543570726e-01	-2.0939979559120864e-01	-4.1197607182279833e-01	-4.4022468198929948e-01	-7.3976150865878720e-01	2.4776421299765050e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-3.2436197084648660e-01	-7.7088798301569761e-01	-5.8105091849718737e-01	-5.5405250427468111e-01	-4.5503101719687511e-01	-2.0231137542624467e-01	-4.1121554828442075e-01	-4.3834420075626879e-01	-7.4086593035475790e-01	2.4718734992305538e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-3.2484498654984306e-01	-7.7243123779425660e-01	-5.8089822414309356e-01	-5.5477114591044085e-01	-4.5435325418583605e-01	-1.9515764844860803e-01	-4.1044287106229294e-01	-4.3643225255131429e-01	-7.4197466167680515e-01	2.4661554241087162e+00
4.2500000000000003e-02	9.5750000000000002e-01	4.2500000000000003e-02	-3.2532696192301946e-01	-7.7395595341816770e-01	-5.8075272434684211e-01	-5.5548291925923232e-01	-4.5367125584193047e-01	-1.8794044612443864e-01	-4.0965832891967074e-01	-4.3448901491701852e-01	-7.4308798008974508e-01	2.4604888073655737e+00
4.4999999999999998e-02	9.5499999999999996e-01	4.4999999999999998e-02	-3.2580798649759113e-01	-7.7546187243466935e-01	-5.8061504618029169e-01	-5.5618782870875816e-01	-4.5298544201732016e-01	-1.8066165586751526e-01	-4.0886221500080433e-01	-4.3251467265993171e-01	-7.4420612816586018e-01	2.4548745649020098e+00
4.7500000000000001e-02	9.5250000000000001e-01	4.7500000000000001e-02	-3.2628815289550217e-01	-7.7694873673539389e-01	-5.8048578251431093e-01	-5.5688587693419678e-01	-4.5229623261270396e-01	-1.7332322142204148e-01	-4.0805482666529624e-01	-4.3050941808786258e-01	-7.4532931188439933e-01	2.4493136258611781e+00
5.0000000000000003e-02	9.4999999999999996e-01	5.0000000000000003e-02	-3.2676755687323483e-01	-7.7841628782616135e-01	-5.8036549005009641e-01	-5.5757706483246872e-01	-4.5160404720522929e-01	-1.6592714323138036e-01	-4.0723646531397162e-01	-4.2847345126284420e-01	-7.4645769894752034e-01	2.4438069327182932e+00
5.2499999999999998e-02	9.4750000000000001e-01	5.2499999999999998e-02	-3.2724629736491490e-01	-7.7986426711287349e-01	-5.8025468736794894e-01	-5.5826139146014231e-01	-4.5090930466869761e-01	-1.5847547878893828e-01	-4.0640743620601932e-01	-4.2640698026960111e-01	-7.4759141711683585e-01	2.4383554413636910e+00
