# Parameters
$ K = 2
$ N = 12
$ M = 12
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	E
0	1.0000000000000000e+00	0	-2.8273647358388659e-01	-7.9033966159780999e-01	-6.3732653405521134e-01	-1.7212724345723671e-01	-1.7980190180084349e-01	-1.3420005417594666e-01	-4.9801258136635779e-01	-5.2005077468793182e-01	-3.3917940124154322e-01	-8.4303649522737500e-01	-3.0358526303822203e-01	-3.8103539188023910e-01	3.4641016151377548e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-2.8299253507160177e-01	-7.9223819009322827e-01	-6.3708852380001957e-01	-1.7138290600129302e-01	-1.7964498020751607e-01	-1.3164877807795450e-01	-4.9643616839313953e-01	-5.1979696197407321e-01	-3.3977742695108676e-01	-8.4613703083330039e-01	-3.0271362141993724e-01	-3.8168175247064134e-01	3.4554734621318266e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-2.8324133809321039e-01	-7.9409152627173851e-01	-6.3678576417097632e-01	-1.7062920850648405e-01	-1.7948271042316477e-01	-1.2906895562222556e-01	-4.9478016370575717e-01	-5.1948265984468323e-01	-3.4036690546674980e-01	-8.4920486933486172e-01	-3.0181625908529353e-01	-3.8232227585487716e-01	3.4469100622437145e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-2.8348293633690386e-01	-7.9589908451937652e-01	-6.3641825603585434e-01	-1.6986648840420357e-01	-1.7931518500670746e-01	-1.2646133714514118e-01	-4.9304521934855822e-01	-5.1910778377181599e-01	-3.4094779806926534e-01	-8.5223905538395162e-01	-3.0089330874685194e-01	-3.8295710761448876e-01	3.4384122480442731e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-2.8371738757186765e-01	-7.9766029029050456e-01	-6.3598603634233553e-01	-1.6909509050295318e-01	-1.7914249817265007e-01	-1.2382669595151492e-01	-4.9123206463100538e-01	-5.1867228456117898e-01	-3.4152006964121928e-01	-8.5523862962506214e-01	-2.9994491583551236e-01	-3.8358639657402238e-01	3.4299808600250250e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-2.8394475364849026e-01	-7.9937458037695064e-01	-6.3548917800841764e-01	-1.6831536669089692e-01	-1.7896474569019594e-01	-1.2116582775055555e-01	-4.8934150565866297e-01	-5.1817614834529424e-01	-3.4208368873337414e-01	-8.5820262914844070e-01	-2.9897123851723467e-01	-3.8421029453920974e-01	3.4216167465099501e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-2.8416510049487331e-01	-8.0104140317095629e-01	-6.3492778976325881e-01	-1.6752767562793278e-01	-1.7878202478007327e-01	-1.1847955006254503e-01	-4.8737442468497527e-01	-5.1761939652715583e-01	-3.4263862762828268e-01	-8.6113008796045998e-01	-2.9797244769989556e-01	-3.8482895602674561e-01	3.4133207635600322e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-2.8437849810957061e-01	-8.0266021892202744e-01	-6.3430201593965163e-01	-1.6673238242774563e-01	-1.7859443400923736e-01	-1.1576870159779676e-01	-4.8533177928283072e-01	-5.1700208567580708e-01	-3.4318486240099733e-01	-8.6402003747122802e-01	-2.9694872703037373e-01	-3.8544253798605149e-01	3.4050937748704260e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-2.8458502055046153e-01	-8.0423049998776708e-01	-6.3361203621945850e-01	-1.6592985833032906e-01	-1.7840207318360013e-01	-1.1303414160953633e-01	-4.8321460133558342e-01	-5.1632430737546053e-01	-3.4372237297666708e-01	-8.6687150699943250e-01	-2.9590027288196780e-01	-3.8605119951344152e-01	3.3969366516600692e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-2.8478474591968633e-01	-8.0575173107879317e-01	-6.3285806533351197e-01	-1.6512048036545121e-01	-1.7820504323893127e-01	-1.1027674922241527e-01	-4.8102399584792643e-01	-5.1558618802993306e-01	-3.4425114318483002e-01	-8.6968352429436202e-01	-2.9482729433226423e-01	-3.8665510155910526e-01	3.3888502725536234e+00
2.5000000000000001e-02	9.7499999999999998e-01	2.5000000000000001e-02	-2.8497775634455569e-01	-8.0722340949781601e-01	-6.3204035271759940e-01	-1.6430463100755552e-01	-1.7800344613009964e-01	-1.0749742273842983e-01	-4.7876113957772282e-01	-5.1478788862433622e-01	-3.4477116081018105e-01	-8.7245511607501347e-01	-2.9373001313157626e-01	-3.8725440662732824e-01	3.3808355234555791e+00
2.7500000000000000e-02	9.7250000000000003e-01	2.7500000000000000e-02	-2.8516413795435491e-01	-8.0864504537297721e-01	-6.3115918212628830e-01	-1.6348269782257138e-01	-1.7779738471880049e-01	-1.0469707892205884e-01	-4.7642727949064939e-01	-5.1392960444609159e-01	-3.4528241763962353e-01	-8.7518530858614063e-01	-2.9260866366208566e-01	-3.8784927847038236e-01	3.3728932974164065e+00
2.9999999999999999e-02	9.6999999999999997e-01	2.9999999999999999e-02	-2.8534398085297230e-01	-8.1001616188551806e-01	-6.3021487120645603e-01	-1.6265507310711966e-01	-1.7758696265993842e-01	-1.0187665226647508e-01	-4.7402373104024492e-01	-5.1301156476745280e-01	-3.4578490950538576e-01	-8.7787312817106389e-01	-2.9146349288782153e-01	-3.8843988177650068e-01	3.3650244944906023e+00
3.2500000000000001e-02	9.6750000000000003e-01	3.2500000000000001e-02	-2.8551737908725627e-01	-8.1133629549184838e-01	-6.2920777103249526e-01	-1.6182215352057236e-01	-1.7737228428681506e-01	-9.9037094242704612e-02	-4.7155187627669731e-01	-5.1203403249181401e-01	-3.4627863632399808e-01	-8.8051760186099781e-01	-2.9029476029561274e-01	-3.8902638185239036e-01	3.3572300215865249e+00
3.5000000000000003e-02	9.6499999999999997e-01	3.5000000000000003e-02	-2.8568443061104964e-01	-8.1260499614010162e-01	-6.2813826560522801e-01	-1.6098433971045209e-01	-1.7715345449528863e-01	-9.6179372533618870e-02	-4.6901316178845798e-01	-5.1099730376616359e-01	-3.4676360213092616e-01	-8.8311775798062619e-01	-2.8910273782714851e-01	-3.8960894430069037e-01	3.3495107923078815e+00
3.7499999999999999e-02	9.6250000000000002e-01	3.7499999999999999e-02	-2.8584523724480643e-01	-8.1382182748120746e-01	-6.2700677131665428e-01	-1.6014203593161341e-01	-1.7693057862707048e-01	-9.3304470254647914e-02	-4.6640909648149964e-01	-5.0990170756207986e-01	-3.4723981511065088e-01	-8.8567262676958780e-01	-2.8788770980228717e-01	-3.9018773469282453e-01	3.3418677267867638e+00
4.0000000000000001e-02	9.5999999999999996e-01	4.0000000000000001e-02	-2.8599990463073255e-01	-8.1498636707454253e-01	-6.2581373638270965e-01	-1.5929564965965676e-01	-1.7670376235230931e-01	-9.0413385163080034e-02	-4.6374124920177456e-01	-5.0874760522771145e-01	-3.4770728762199127e-01	-8.8818124101949425e-01	-2.8664997283373489e-01	-3.9076291823767340e-01	3.3343017515081210e+00
