# Parameters
$ K = 3
$ N = 15
$ M = 15
$ Gamma = 2

lambda	f1	f2	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	E
0	1.0000000000000000e+00	0	-5.5411224775710854e-01	-9.1709813746900404e-02	-6.7775165672389448e-01	-3.4329198523127302e-01	-1.1675389599433859e-01	-5.7241743585608806e-01	-1.6487049173748178e-01	-3.6174912380209845e-01	-3.0174606650646163e-01	-1.4871876328303220e+00	-9.9174523614512200e-01	-8.0720960904948558e-01	-4.2167627400133317e-01	-3.3173921981638921e-01	-5.0649695638436243e-01	3.3356225367858907e+00
2.5000000000000001e-03	9.9750000000000005e-01	2.5000000000000001e-03	-5.5675651962794981e-01	-9.3609582051202012e-02	-6.8080516930636281e-01	-3.4477975292704599e-01	-1.1617681848154324e-01	-5.7501530117724942e-01	-1.6368557862948691e-01	-3.6442046498600023e-01	-3.0670373903005166e-01	-1.4955164664129883e+00	-9.9722191628987533e-01	-8.1099195595591600e-01	-4.2353844086357295e-01	-3.3362402118635903e-01	-5.1061784811278188e-01	3.3273104437835279e+00
5.0000000000000001e-03	9.9500000000000000e-01	5.0000000000000001e-03	-5.5940400315778038e-01	-9.5523141278765794e-02	-6.8386004362946706e-01	-3.4627895852022278e-01	-1.1558523504502093e-01	-5.7761079973281793e-01	-1.6247517926963154e-01	-3.6711317110364122e-01	-3.1170554343787210e-01	-1.5037406847798838e+00	-1.0026918783103100e+00	-8.1477357446879850e-01	-4.2539656487011690e-01	-3.3550772996687211e-01	-5.1476702006588415e-01	3.3190524934414967e+00
7.4999999999999997e-03	9.9250000000000005e-01	7.4999999999999997e-03	-5.6205439843020966e-01	-9.7450238993037230e-02	-6.8691596355884255e-01	-3.4778974267996554e-01	-1.1497905390943715e-01	-5.8020351629280909e-01	-1.6123932067674887e-01	-3.6982707054142866e-01	-3.1675060405266875e-01	-1.5118551844003363e+00	-1.0081538518768489e+00	-8.1855396624473897e-01	-4.2725027769312318e-01	-3.3738994618837731e-01	-5.1894393816553819e-01	3.3108490096492371e+00
1.0000000000000000e-02	9.8999999999999999e-01	1.0000000000000000e-02	-5.6470739665557224e-01	-9.9390611948557153e-02	-6.8997260821400686e-01	-3.4931224140602968e-01	-1.1435818720323264e-01	-5.8279302495161656e-01	-1.5997804236216001e-01	-3.7256196370726979e-01	-3.2183798712899775e-01	-1.5198548334518196e+00	-1.0136065407333288e+00	-8.2233262393028395e-01	-4.2909920495989906e-01	-3.3927026276063238e-01	-5.2314803430884260e-01	3.3027003161552928e+00
1.2500000000000001e-02	9.8750000000000004e-01	1.2500000000000001e-02	-5.6736268002815415e-01	-1.0134398599077464e-01	-6.9302965203332556e-01	-3.5084658555943066e-01	-1.1372255110770316e-01	-5.8537888896378276e-01	-1.5869139659376919e-01	-3.7531762179541828e-01	-3.2696669970704217e-01	-1.5277344778884985e+00	-1.0190486228715303e+00	-8.2610903115742507e-01	-4.3094296637918683e-01	-3.4114826561696121e-01	-5.2737870587355240e-01	3.2946067365283214e+00
1.4999999999999999e-02	9.8499999999999999e-01	1.4999999999999999e-02	-5.7001992158619186e-01	-1.0331007596223134e-01	-6.9608676484449916e-01	-3.5239290037909415e-01	-1.1307206600555562e-01	-5.8796066058485774e-01	-1.5737944865519810e-01	-3.7809378554532092e-01	-3.3213568851317832e-01	-1.5354889477563520e+00	-1.0244787507393478e+00	-8.2988266254436627e-01	-4.3278117588089032e-01	-3.4302353387046630e-01	-5.3163531526695840e-01	3.2865685941181506e+00
1.7500000000000002e-02	9.8250000000000004e-01	1.7500000000000002e-02	-5.7267878507496606e-01	-1.0528858561545087e-01	-6.9914361194063968e-01	-3.5395130498495825e-01	-1.1240665662873314e-01	-5.9053788091799431e-01	-1.5604227709943089e-01	-3.8089016399783832e-01	-3.3734383891222264e-01	-1.5431130637464403e+00	-1.0298955514836399e+00	-8.3365298370172580e-01	-4.3461344176952094e-01	-3.4489563998223088e-01	-5.3591718952115408e-01	3.2785862120169216e+00
2.0000000000000000e-02	9.7999999999999998e-01	2.0000000000000000e-02	-5.7533892481337079e-01	-1.0727920753283772e-01	-7.0219985416200992e-01	-3.5552191186806403e-01	-1.1172625220526659e-01	-5.9311007976693053e-01	-1.5467997399645317e-01	-3.8370643325243531e-01	-3.4258997391644597e-01	-1.5506016439766213e+00	-1.0352976272288061e+00	-8.3741945124436246e-01	-4.3643936689163942e-01	-3.4676414994153187e-01	-5.4022361993757273e-01	3.2706599130203471e+00
2.2499999999999999e-02	9.7750000000000004e-01	2.2499999999999999e-02	-5.7799998556431031e-01	-1.0928162305390982e-01	-7.0525514798347555e-01	-3.5710482636823587e-01	-1.1103078660494239e-01	-5.9567677549605291e-01	-1.5329264517432825e-01	-3.8654223522920339e-01	-3.4787285325654671e-01	-1.5579495109907435e+00	-1.0406835553920746e+00	-8.4118151280898368e-01	-4.3825854881749715e-01	-3.4862862345803913e-01	-5.4455386178365417e-01	3.2627900195891120e+00
